"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Chris Sale","Francisco Liriano","Jason Castro","Edwin Encarnacion","Jose Ramirez","Josh Donaldson","Francisco Lindor","Lonnie Chisenhall","Michael Brantley","Matt Joyce"
"2","Chris Sale","Francisco Liriano","Jason Castro","Yonder Alonso","Jed Lowrie","Josh Donaldson","Marcus Semien","Bryce Harper","Khris Davis","Matt Joyce"
"3","Chris Sale","Francisco Liriano","Russell Martin","Justin Smoak","Ryan Goins","Josh Donaldson","Xander Bogaerts","Bryce Harper","Nelson Cruz","Jose Bautista"
"4","Rich Hill","Josh Tomlin","Austin Barnes","Edwin Encarnacion","Jose Ramirez","Kyle Seager","Francisco Lindor","Max Kepler","Lonnie Chisenhall","Michael Brantley"
"5","Robbie Ray","Mike Foltynewicz","Brian McCann","Edwin Encarnacion","Jose Ramirez","Miguel Sano","Francisco Lindor","Lonnie Chisenhall","Michael Brantley","Mallex Smith"
"6","Robbie Ray","Dylan Bundy","Matt Wieters","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Marcus Semien","Bryce Harper","Nelson Cruz","AJ Pollock"
"7","Chris Sale","Paul Blackburn","Chris Iannetta","Ryan Zimmerman","Daniel Murphy","Josh Donaldson","Marcus Semien","Bryce Harper","Michael Taylor","Brian Goodwin"
"8","Chris Sale","Paul Blackburn","Yan Gomes","Edwin Encarnacion","Jason Kipnis","Josh Donaldson","Francisco Lindor","Bryce Harper","Michael Brantley","AJ Pollock"
"9","Chris Sale","Paul Blackburn","Jason Castro","Edwin Encarnacion","Jose Ramirez","Eduardo Escobar","Jorge Polanco","Max Kepler","Eddie Rosario","Michael Brantley"
"10","Chris Sale","Paul Blackburn","Brian McCann","Yuli Gurriel","Chris Taylor","Alex Bregman","Marcus Semien","Bryce Harper","George Springer","Jake Marisnick"
"11","Chris Sale","Josh Tomlin","Mike Zunino","Danny Valencia","Chris Taylor","Kyle Seager","Marcus Semien","Bryce Harper","Jarrod Dyson","Mitch Haniger"
"12","Lance McCullers","Dylan Bundy","Chris Iannetta","Edwin Encarnacion","Jose Ramirez","Alex Bregman","Francisco Lindor","Mookie Betts","Lonnie Chisenhall","Michael Brantley"
"13","Chris Sale","Sam Gaviglio","Jason Castro","Danny Valencia","Robinson Cano","Kyle Seager","Francisco Lindor","Nelson Cruz","AJ Pollock","Mitch Haniger"
"14","Chris Sale","Josh Tomlin","Chris Iannetta","Yonder Alonso","Chris Taylor","Matt Chapman","Marcus Semien","Bryce Harper","Jaycob Brugman","Matt Joyce"
"15","Chris Sale","Francisco Liriano","Jason Castro","Trey Mancini","Jonathan Schoop","Manny Machado","Jean Segura","Mookie Betts","Mark Trumbo","Adam Jones"
"16","Robbie Ray","Francisco Liriano","Chris Iannetta","Paul Goldschmidt","Daniel Murphy","Josh Donaldson","Chris Owings","Bryce Harper","AJ Pollock","David Peralta"
"17","Chris Sale","Paul Blackburn","Jason Castro","Yonder Alonso","Jose Altuve","Alex Bregman","Carlos Correa","George Springer","Steve Pearce","Jake Marisnick"
"18","Jake Faria","Josh Tomlin","Jason Castro","Marwin Gonzalez","Jose Altuve","Josh Donaldson","Carlos Correa","Bryce Harper","George Springer","Carlos Beltran"
"19","Chris Sale","Paul Blackburn","Jason Castro","Yonder Alonso","Brian Dozier","Miguel Sano","Chris Owings","George Springer","Robbie Grossman","Byron Buxton"
"20","Robbie Ray","Jose Berrios","Yan Gomes","Edwin Encarnacion","Jason Kipnis","Kyle Seager","Francisco Lindor","Max Kepler","Michael Brantley","Mallex Smith"
