"Mike Trout_LAA","Freddie Freeman_ATL","Paul Goldschmidt_ARI","Corey Seager_LAD","Giancarlo Stanton_MIA","Robinson Cano_SEA","Jean Segura_SEA","Yoenis Cespedes_NYM","Nelson Cruz_SEA","Wil Myers_SD","Albert Pujols_LAA","Christian Yelich_MIA","Kyle Seager_SEA","Dee Gordon_MIA","Matt Kemp_ATL","Lorenzo Cain_KC","Adrian Gonzalez_LAD","Jose Reyes_NYM","Eric Hosmer_KC","Kole Calhoun_LAA","Rougned Odor_TEX","Yasiel Puig_LAD","Curtis Granderson_NYM","Ender Inciarte_ATL","Cameron Maybin_LAA","Shin-Soo Choo_TEX","Logan Forsythe_LAD","AJ Pollock_ARI","Joc Pederson_LAD","CJ Cron_LAA","Alex Gordon_KC","Adrian Beltre_TEX","Mitch Haniger_SEA","Justin Turner_LAD","Asdrubal Cabrera_NYM","Nick Markakis_ATL","Jake Lamb_ARI","Lucas Duda_NYM","Neil Walker_NYM","David Wright_NYM","Luis Valbuena_LAA","Brandon Moss_KC","Jorge Soler_KC","Jonathan Lucroy_TEX","Yasmany Tomas_ARI","Jay Bruce_NYM","Brandon Phillips_ATL","Jefry Marte_LAA","Whit Merrifield_KC","Peter O'Brien_KC","Mike Napoli_TEX","Danny Valencia_SEA","Elvis Andrus_TEX","Carlos Gomez_TEX","Chase Utley_LAD","Franklin Gutierrez_LAD","JT Realmuto_MIA","Marcell Ozuna_MIA","Michael Conforto_NYM","Ryan Schimpf_SD","Adonis Garcia_ATL","Taylor Motter_SEA","Leonys Martin_SEA","Yasmani Grandal_LAD","David Peralta_ARI","Martin Prado_MIA","Yangervis Solarte_SD","Dansby Swanson_ATL","Salvador Perez_KC","Yunel Escobar_LAA","Cheslor Cuthbert_KC","Alcides Escobar_KC","Ben Revere_LAA","Nomar Mazara_TEX","Cody Bellinger_LAD","Chris Taylor_LAD","Manuel Margot_SD","Mike Moustakas_KC","Andrelton Simmons_LAA","Paulo Orlando_KC","Billy Burns_KC","Joey Gallo_TEX","Jarrod Dyson_SEA","Delino DeShields_TEX","Brandon Drury_ARI","Chris Owings_ARI","Trayce Thompson_LAD","Justin Bour_MIA","Wilmer Flores_NYM","Jace Peterson_ATL","Alex Dickerson_SD","Hunter Renfroe_SD","Danny Espinosa_LAA","Mike Zunino_SEA","Ben Gamel_SEA","Austin Barnes_LAD","Travis d'Arnaud_NYM","Derek Dietrich_MIA","Tyler Flowers_ATL","Cory Spangenberg_SD","Jurickson Profar_TEX","Rob Segedin_LAD","Jeremy Hazelbaker_ARI","TJ Rivera_NYM","Brandon Nimmo_NYM","Ryan O'Hearn_KC","Guillermo Heredia_SEA","Chris Herrmann_ARI","Andre Ethier_LAD","Andrew Toles_LAD","Socrates Brito_ARI","Micah Johnson_ATL","Chase d'Arnaud_ATL","Travis Jankowski_SD","Terrance Gore_KC","Robinson Chirinos_TEX","Shawn O'Malley_SEA","Scott Van Slyke_LAD","Kike Hernandez_LAD","Juan Lagares_NYM","Destin Hood_MIA","Rio Ruiz_ATL","Christian Colon_KC","Carlos Ruiz_SEA","Brett Nicholas_TEX","Tyler Moore_MIA","Ichiro Suzuki_MIA","Ryan Rua_TEX","Adeiny Hechavarria_MIA","Kurt Suzuki_ATL","Christian Bethancourt_SD","Austin Hedges_SD","Martin Maldonado_LAA","Raul Mondesi_KC","Mike Freeman_SEA","Chris Iannetta_ARI","AJ Ellis_MIA","Luis Sardinas_SD","Erick Aybar_SD","Allen Cordoba_SD","Carlos Perez_LAA","Hanser Alberto_TEX","Daniel Descalso_ARI","Rene Rivera_NYM","JT Riddle_MIA","Miguel Rojas_MIA","Jabari Blash_SD","Nick Ahmed_ARI","Anthony Recker_ATL","Hector Sanchez_SD","Drew Butera_KC","Cliff Pennington_LAA","Emilio Bonifacio_ATL","Drew Robinson_TEX","Jeff Mathis_ARI","Luis Torrens_SD","Johan Camargo_ATL"
17.6944444444444,0,0,0,0,0,0,0,0,0,-8.40094377674673,0,0,0,0,0,0,0,0,-14.9001377254563,0,0,0,0,-4.33888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.605285628063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5950381351305,0,0,0,0,0,0,0,0,-8.30017321860596,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43832402375281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.29392002826521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,188.982142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.2104993338487,0,0,0,0,0,0,0,0,0,0,0,-2.15827973342069,0,0,0,0,0,0,0,0,0,0,-0.598443704257054,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.63121790469195,0,0,0,0,0,0,42.1537716339556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0659576285936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,44.2545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52849346642984,0,0,0,0,0,0,0,0,17.8437259931966,0,0,0,0,0,0,0,-2.2956098292238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10500031792891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0447845419107,-4.67191116826824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.6031746031746,0,0
0,0,0,73.3611111111111,0,0,0,0,0,0,0,0,0,0,0,0,21.2347646886062,0,0,0,0,1.82738439002421,0,0,0,0,52.0708687518367,0,64.8399949982407,0,0,0,0,67.320267589923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.9144889577357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32663143564712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,122.214285714286,0,0,0,0,0,0,-23.7155708912412,0,-17.4451684688474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50.3145046840703,17.5385498494619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829186950625135,0,0,0,0,0,0,0,0,0,-5.70226430544571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,57.0666666666667,30.4212803636627,0,-2.93999667672973,0,0,0,-4.40347253666632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7155852270448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95124006753916,0,0,0,0,0,0,0,0,0,0,3.25370180675072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.243427453441007,0,0,0,0,0,0,0,0,0,0,-0.84255086637003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,30.4212803636627,57.2380952380952,0,-46.8997891228848,0,0,0,-3.71078447391943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1760621765155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.88645917434476,0,0,0,0,0,0,0,0,0,0,-2.14210677541936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.66352492608531,0,0,0,0,0,0,0,0,0,0,-1.85765122744072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,258.233333333333,0,0,0,0,0,0,0,0,0,30.890519304783,0,0,0,0,75.6596312970757,0,0,0,0,0,0,0,0,0,0,0,113.455722646025,0,0,191.508484284845,57.5825352419264,0,0,0,0,0,0,-71.7196218322462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.778854686511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2.93999667672973,-46.8997891228848,0,31.3888888888889,0,0,0,7.94906205411685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.354504420083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.39317279706178,0,0,0,0,0,0,0,0,0,0,5.4613945025331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0779322093782,0,0,0,0,0,0,0,0,0,0,3.10854823637432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,114.527777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.92094800372897,0,0,0,0,0,0,35.0887795488956,0,0,0,0,0,0,0,0,0,-10.7623411271309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5520095163215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35.6606405379625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11167613365332,0,0,0,0,0,0,-12.5689324725384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
