"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"OF","Alex Gordon",4000,"LAA@KC 07:15PM ET",4.8,"KC",6.22,7.3,8.04,6.7,7
"3B","Adrian Beltre",4000,"Tex@Sea 09:10PM ET",0,"Tex",NA,0,NA,0,0
"OF","Mitch Haniger",4000,"Tex@Sea 09:10PM ET",11.182,"Sea",6.75,6.7,7.69,4.5,8
"3B","Justin Turner",4000,"Ari@LAD 09:10PM ET",9.455,"LAD",7.57,7.2,8.09,7.3,11
"SS","Asdrubal Cabrera",4000,"NYM@Mia 07:10PM ET",8,"NYM",7.03,7,7.73,6.9,16
"OF","Nick Markakis",4000,"SD@Atl 07:10PM ET",9.111,"Atl",6.15,5.3,6.95,5.9,5
"3B","Jake Lamb",3900,"Ari@LAD 09:10PM ET",11.7,"Ari",8.24,7.3,6.7,8,5
"1B","Lucas Duda",3900,"NYM@Mia 07:10PM ET",9.6,"NYM",5.18,0,1.61,1.7,0
"2B","Neil Walker",3900,"NYM@Mia 07:10PM ET",4.8,"NYM",5.66,6.8,6.87,6,12
"3B","David Wright",3900,"NYM@Mia 07:10PM ET",0,"NYM",NA,0,NA,0,0
"1B/3B","Luis Valbuena",3800,"LAA@KC 07:15PM ET",0,"LAA",NA,0,NA,0,0
"1B/OF","Brandon Moss",3800,"LAA@KC 07:15PM ET",4.125,"KC",5.98,7,7.18,6.1,14
"OF","Jorge Soler",3800,"LAA@KC 07:15PM ET",0,"KC",NA,0,NA,0,0
"C","Jonathan Lucroy",3800,"Tex@Sea 09:10PM ET",5.571,"Tex",7.06,5.5,6.07,7.1,3
"OF","Yasmany Tomas",3800,"Ari@LAD 09:10PM ET",8.222,"Ari",6.91,0,6.23,6.3,0
"OF","Jay Bruce",3800,"NYM@Mia 07:10PM ET",10.636,"NYM",5.68,0,6.56,6.5,0
"2B","Brandon Phillips",3800,"SD@Atl 07:10PM ET",7.889,"Atl",5.77,6.4,7.1,6.1,14
"1B/3B","Jefry Marte",3700,"LAA@KC 07:15PM ET",6.167,"LAA",5.75,0,1.76,1.3,0
"2B/OF","Whit Merrifield",3700,"LAA@KC 07:15PM ET",0,"KC",NA,0,NA,0,0
"OF","Peter O'Brien",3700,"LAA@KC 07:15PM ET",0,"KC",NA,0,NA,0,0
"1B","Mike Napoli",3700,"Tex@Sea 09:10PM ET",6,"Tex",7.39,6.8,6.89,7.2,0
"1B","Danny Valencia",3700,"Tex@Sea 09:10PM ET",2.9,"Sea",5.93,5.1,6.93,6.7,8
"SS","Elvis Andrus",3700,"Tex@Sea 09:10PM ET",11.2,"Tex",6.07,6.8,5.77,7.3,0
"OF","Carlos Gomez",3700,"Tex@Sea 09:10PM ET",7.8,"Tex",7.19,6.8,7.27,7.6,2
"2B","Chase Utley",3700,"Ari@LAD 09:10PM ET",2,"LAD",NA,0,1.43,1.5,0
"OF","Franklin Gutierrez",3700,"Ari@LAD 09:10PM ET",3.143,"LAD",NA,0,NA,0,0
"C","JT. Realmuto",3700,"NYM@Mia 07:10PM ET",10.889,"Mia",5.69,0,NA,6.3,0
"OF","Marcell Ozuna",3700,"NYM@Mia 07:10PM ET",12.7,"Mia",7.39,6,5.87,6.3,14
"OF","Michael Conforto",3700,"NYM@Mia 07:10PM ET",6.667,"NYM",NA,0,1.63,1.5,2
"3B","Ryan Schimpf",3700,"SD@Atl 07:10PM ET",6.4,"SD",7.24,7.5,7.12,5.6,0
"3B","Adonis Garcia",3700,"SD@Atl 07:10PM ET",3,"Atl",5.54,6.9,6.57,5.9,17
"3B/SS","Taylor Motter",3600,"Tex@Sea 09:10PM ET",7,"Sea",5.17,5.6,5.8,2.6,20
"OF","Leonys Martin",3600,"Tex@Sea 09:10PM ET",2.556,"Sea",5.34,6.3,6.66,6.1,5
"C","Yasmani Grandal",3600,"Ari@LAD 09:10PM ET",6,"LAD",6.48,0,6.9,5.6,0
"OF","David Peralta",3600,"Ari@LAD 09:10PM ET",7.778,"Ari",7.36,7.5,7.02,6.6,0
"2B/3B","Martin Prado",3600,"NYM@Mia 07:10PM ET",0,"Mia",NA,0,NA,0,0
"2B","Yangervis Solarte",3600,"SD@Atl 07:10PM ET",8.364,"SD",6.78,7.2,7.31,6.5,0
"SS","Dansby Swanson",3600,"SD@Atl 07:10PM ET",3.889,"Atl",6.99,7.5,7.72,7.4,5
"C","Salvador Perez",3500,"LAA@KC 07:15PM ET",9.8,"KC",6.33,7.2,7.02,5.9,0
"3B","Yunel Escobar",3500,"LAA@KC 07:15PM ET",8.333,"LAA",5.77,8.4,7.99,6.2,0
"3B","Cheslor Cuthbert",3500,"LAA@KC 07:15PM ET",4.75,"KC",NA,0,1.89,1.8,0
"SS","Alcides Escobar",3500,"LAA@KC 07:15PM ET",3.3,"KC",4.27,5.6,5.55,5.8,0
"OF","Ben Revere",3500,"LAA@KC 07:15PM ET",3,"LAA",4.29,7.7,1.63,1.6,10
"OF","Nomar Mazara",3500,"Tex@Sea 09:10PM ET",11.8,"Tex",6.01,6.1,6.76,5.5,0
"1B","Cody Bellinger",3500,"Ari@LAD 09:10PM ET",2,"LAD",NA,0,NA,0,0
"2B/SS","Chris Taylor",3500,"Ari@LAD 09:10PM ET",0,"LAD",NA,0,NA,0,0
"OF","Manuel Margot",3500,"SD@Atl 07:10PM ET",10,"SD",6.6,7.9,7.71,7.1,0
"3B","Mike Moustakas",3400,"LAA@KC 07:15PM ET",9.5,"KC",6.7,8.1,8.35,7.1,14
"SS","Andrelton Simmons",3400,"LAA@KC 07:15PM ET",6.417,"LAA",4.78,7.6,6.56,5.6,0
"OF","Paulo Orlando",3400,"LAA@KC 07:15PM ET",3.222,"KC",4.82,5.9,6.58,5.2,0
"OF","Billy Burns",3400,"LAA@KC 07:15PM ET",0,"KC",NA,0,NA,0,0
"3B","Joey Gallo",3400,"Tex@Sea 09:10PM ET",9.4,"Tex",6.21,5.8,1.57,5.8,5
"OF","Jarrod Dyson",3400,"Tex@Sea 09:10PM ET",6,"Sea",5.11,8.1,8.81,7.7,2
"OF","Delino DeShields",3400,"Tex@Sea 09:10PM ET",1.25,"Tex",5.56,4.2,1.55,1.7,0
"2B","Brandon Drury",3400,"Ari@LAD 09:10PM ET",6.2,"Ari",6.2,5.3,5.56,6.3,7
"SS","Chris Owings",3400,"Ari@LAD 09:10PM ET",9.9,"Ari",5.51,0,5.23,5.8,0
"OF","Trayce Thompson",3400,"Ari@LAD 09:10PM ET",0,"LAD",5.3,7.3,1.73,4.5,0
"1B","Justin Bour",3400,"NYM@Mia 07:10PM ET",4.3,"Mia",5.69,6.5,6.4,6.1,14
"2B/3B","Wilmer Flores",3400,"NYM@Mia 07:10PM ET",5.875,"NYM",5.72,7.9,5.94,5.6,3
"2B/3B","Jace Peterson",3400,"SD@Atl 07:10PM ET",3.625,"Atl",NA,0,1.59,1.5,0
"OF","Alex Dickerson",3400,"SD@Atl 07:10PM ET",0,"SD",NA,0,NA,0,0
"OF","Hunter Renfroe",3400,"SD@Atl 07:10PM ET",6.091,"SD",5.9,7.3,6.8,6.4,17
"2B","Danny Espinosa",3300,"LAA@KC 07:15PM ET",6.75,"LAA",4.31,6,6.32,5.3,3
"C","Mike Zunino",3300,"Tex@Sea 09:10PM ET",2.889,"Sea",5.32,5,1.55,3.9,5
"OF","Ben Gamel",3300,"Tex@Sea 09:10PM ET",0,"Sea",NA,0,NA,0,0
"2B/C","Austin Barnes",3300,"Ari@LAD 09:10PM ET",4.333,"LAD",NA,6.5,1.54,0.4,14
"C","Travis d'Arnaud",3300,"NYM@Mia 07:10PM ET",9.778,"NYM",5.13,0,5.44,4,0
"3B","Derek Dietrich",3300,"NYM@Mia 07:10PM ET",5.1,"Mia",4.83,6.1,5.5,4.5,0
"C","Tyler Flowers",3300,"SD@Atl 07:10PM ET",4.333,"Atl",5.63,0,5.84,4.7,0
"2B/3B","Cory Spangenberg",3300,"SD@Atl 07:10PM ET",0,"SD",NA,0,NA,0,0
"2B/3B","Jurickson Profar",3100,"Tex@Sea 09:10PM ET",3.833,"Tex",5.89,0,4.86,1.6,0
"3B/OF","Rob Segedin",3100,"Ari@LAD 09:10PM ET",0,"LAD",NA,0,NA,0,0
"OF","Jeremy Hazelbaker",3100,"Ari@LAD 09:10PM ET",4.25,"Ari",NA,7,1.54,0.8,0
"2B/3B","TJ. Rivera",3100,"NYM@Mia 07:10PM ET",1.5,"NYM",4.77,0,NA,0,0
"OF","Brandon Nimmo",3100,"NYM@Mia 07:10PM ET",0,"NYM",NA,0,NA,0,0
"1B","Ryan O'Hearn",3000,"LAA@KC 07:15PM ET",0,"KC",NA,0,NA,0,0
"OF","Guillermo Heredia",3000,"Tex@Sea 09:10PM ET",1.667,"Sea",NA,0,1.44,1.1,0
"C/OF","Chris Herrmann",3000,"Ari@LAD 09:10PM ET",2.625,"Ari",NA,5.3,1.39,0.8,0
"OF","Andre Ethier",3000,"Ari@LAD 09:10PM ET",0,"LAD",NA,0,NA,0,0
"OF","Andrew Toles",3000,"Ari@LAD 09:10PM ET",6.636,"LAD",NA,0,1.75,1.2,0
"OF","Socrates Brito",3000,"Ari@LAD 09:10PM ET",0,"Ari",NA,0,NA,0,0
"2B","Micah Johnson",3000,"SD@Atl 07:10PM ET",0,"Atl",NA,0,NA,0,0
"3B/SS","Chase d'Arnaud",3000,"SD@Atl 07:10PM ET",1.167,"Atl",NA,5.9,1.62,0.9,7
"OF","Travis Jankowski",3000,"SD@Atl 07:10PM ET",4.8,"SD",6.18,0,7.6,7.3,0
"OF","Terrance Gore",2900,"LAA@KC 07:15PM ET",0,"KC",NA,0,NA,0,0
"C","Robinson Chirinos",2900,"Tex@Sea 09:10PM ET",10.75,"Tex",NA,0,1.35,0.6,0
"2B/SS","Shawn O'Malley",2900,"Tex@Sea 09:10PM ET",0,"Sea",NA,0,NA,0,0
"1B","Scott Van Slyke",2900,"Ari@LAD 09:10PM ET",1.636,"LAD",5.77,0,6.24,0.5,9
"OF/SS","Kike Hernandez",2900,"Ari@LAD 09:10PM ET",3.375,"LAD",NA,NA,5.56,NA,NA
"OF","Juan Lagares",2900,"NYM@Mia 07:10PM ET",0,"NYM",NA,6.7,NA,1,2
"OF","Destin Hood",2900,"NYM@Mia 07:10PM ET",0,"Mia",NA,0,NA,0,0
"3B","Rio Ruiz",2900,"SD@Atl 07:10PM ET",0,"Atl",NA,0,NA,0,0
"2B/SS","Christian Colon",2800,"LAA@KC 07:15PM ET",0,"KC",NA,0,1.63,0.9,0
"C","Carlos Ruiz",2800,"Tex@Sea 09:10PM ET",6.667,"Sea",NA,0,5.37,0.8,0
"C","Brett Nicholas",2800,"Tex@Sea 09:10PM ET",0,"Tex",NA,0,NA,0,0
"1B/OF","Tyler Moore",2800,"NYM@Mia 07:10PM ET",2.286,"Mia",NA,0,1.44,0,0
"OF","Ichiro Suzuki",2800,"NYM@Mia 07:10PM ET",0.714,"Mia",NA,0,1.3,1.1,0
"1B/OF","Ryan Rua",2700,"Tex@Sea 09:10PM ET",2.667,"Tex",5.9,5.5,5.6,3.8,0
"3B/SS","Adeiny Hechavarria",2700,"NYM@Mia 07:10PM ET",4,"Mia",3.43,0,NA,0,0
"C","Kurt Suzuki",2700,"SD@Atl 07:10PM ET",3.25,"Atl",3.69,5.9,1.42,0.6,0
"C","Christian Bethancourt",2700,"SD@Atl 07:10PM ET",0,"SD",NA,0,1.48,NA,3
"C","Austin Hedges",2700,"SD@Atl 07:10PM ET",1.6,"SD",4.33,5.8,5.57,3.7,19
"C","Martin Maldonado",2600,"LAA@KC 07:15PM ET",3.2,"LAA",4.95,5.6,5.45,2.4,2
"2B","Raul Mondesi",2600,"LAA@KC 07:15PM ET",5.1,"KC",4.04,5.2,6.38,4.9,0
"2B/OF","Mike Freeman",2600,"Tex@Sea 09:10PM ET",10.5,"Sea",NA,0,NA,0,0
"C","Chris Iannetta",2600,"Ari@LAD 09:10PM ET",3.167,"Ari",NA,0,1.31,2.8,0
"C","AJ. Ellis",2600,"NYM@Mia 07:10PM ET",5.5,"Mia",NA,4.4,1.29,0.6,0
"3B/SS","Luis Sardinas",2600,"SD@Atl 07:10PM ET",0.625,"SD",NA,0,1.44,0.4,0
"SS","Erick Aybar",2600,"SD@Atl 07:10PM ET",3,"SD",4.64,5.1,4.93,3.6,0
"SS","Allen Cordoba",2600,"SD@Atl 07:10PM ET",1.571,"SD",NA,6.2,1.64,0,5
"C","Carlos Perez",2500,"LAA@KC 07:15PM ET",1,"LAA",NA,0,1.56,0.8,0
"2B/SS","Hanser Alberto",2500,"Tex@Sea 09:10PM ET",0,"Tex",NA,0,NA,0,0
"2B/OF","Daniel Descalso",2500,"Ari@LAD 09:10PM ET",2.889,"Ari",NA,4.6,1.34,0,4
"C","Rene Rivera",2500,"NYM@Mia 07:10PM ET",3.4,"NYM",NA,5.1,1.33,0.6,0
"2B/SS","JT Riddle",2500,"NYM@Mia 07:10PM ET",0.75,"Mia",NA,NA,NA,NA,NA
"3B/SS","Miguel Rojas",2500,"NYM@Mia 07:10PM ET",5.222,"Mia",4.04,5.6,4.49,3.2,9
"OF","Jabari Blash",2500,"SD@Atl 07:10PM ET",1,"SD",NA,0,NA,0,0
"SS","Nick Ahmed",2400,"Ari@LAD 09:10PM ET",4.333,"Ari",NA,4.3,1.26,0.8,23
"C","Anthony Recker",2400,"SD@Atl 07:10PM ET",0,"Atl",NA,0,1.57,0.8,0
"C","Hector Sanchez",2400,"SD@Atl 07:10PM ET",0,"SD",NA,0,1.4,0,0
"C","Drew Butera",2300,"LAA@KC 07:15PM ET",0,"KC",NA,0,1.59,0.4,0
"2B/SS","Cliff Pennington",2300,"LAA@KC 07:15PM ET",3.75,"LAA",NA,0,1.43,0.7,0
"OF","Emilio Bonifacio",2300,"SD@Atl 07:10PM ET",1.125,"Atl",4.35,0,5.92,3,0
"2B/OF","Drew Robinson",2200,"Tex@Sea 09:10PM ET",0,"Tex",NA,0,NA,0,0
"C","Jeff Mathis",2200,"Ari@LAD 09:10PM ET",4.571,"Ari",4.02,0,3.92,0.5,0
"C","Luis Torrens",2200,"SD@Atl 07:10PM ET",0.667,"SD",NA,0,1.38,0,0
"2B/SS","Johan Camargo",2200,"SD@Atl 07:10PM ET",0,"Atl",NA,0,1.4,0,0
