"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Madison Bumgarner",12200,"ATL@SF 10:05PM ET",20.813,"SF"
"SP","Johnny Cueto",11400,"ATL@SF 10:05PM ET",16.6,"SF"
"SP","Jeff Samardzija",9800,"ATL@SF 10:05PM ET",18.091,"SF"
"SP","Carlos Martinez",8900,"STL@COL 09:10PM ET",20.665,"STL"
"SP","Tyler Anderson",8700,"STL@COL 09:10PM ET",13.495,"COL"
"SP","Jon Gray",8400,"STL@COL 09:10PM ET",7.65,"COL"
"SP","Michael Wacha",8200,"STL@COL 09:10PM ET",15.95,"STL"
"SP","Julio Teheran",8200,"ATL@SF 10:05PM ET",8.469,"ATL"
"SP","Mike Foltynewicz",8200,"ATL@SF 10:05PM ET",12.244,"ATL"
"SP","Mike Leake",8100,"STL@COL 09:10PM ET",20.2,"STL"
"SP","Matt Moore",7600,"ATL@SF 10:05PM ET",11.39,"SF"
"SP","Lance Lynn",7200,"STL@COL 09:10PM ET",18.889,"STL"
"SP","Jaime Garcia",7000,"ATL@SF 10:05PM ET",13.544,"ATL"
"SP","Tyler Chatwood",6900,"STL@COL 09:10PM ET",14.6,"COL"
"SP","Matt Wisler",6900,"ATL@SF 10:05PM ET",-0.29,"ATL"
"SP","Bartolo Colon",6800,"ATL@SF 10:05PM ET",6.225,"ATL"
"SP","R.A. Dickey",6700,"ATL@SF 10:05PM ET",9.633,"ATL"
"SP","Chad Bettis",6600,"STL@COL 09:10PM ET",0,"COL"
"SP","German Marquez",6600,"STL@COL 09:10PM ET",15.325,"COL"
"SP","Matt Cain",6400,"ATL@SF 10:05PM ET",10.38,"SF"
"SP","Jeff Hoffman",6300,"STL@COL 09:10PM ET",18.517,"COL"
"SP","Ty Blach",6200,"ATL@SF 10:05PM ET",4.75,"SF"
"SP","Luke Weaver",6000,"STL@COL 09:10PM ET",0,"STL"
"SP","Kyle Freeland",6000,"STL@COL 09:10PM ET",13.228,"COL"
"SP","Aaron Blair",6000,"ATL@SF 10:05PM ET",0,"ATL"
"SP","Antonio Senzatela",5900,"STL@COL 09:10PM ET",13.864,"COL"
"SP","Adam Wainwright",5700,"STL@COL 09:10PM ET",10.77,"STL"
"OF","Charlie Blackmon",5600,"STL@COL 09:10PM ET",11.16,"COL"
"SP","Dan Winkler",5500,"ATL@SF 10:05PM ET",0,"ATL"
"3B","Nolan Arenado",5400,"STL@COL 09:10PM ET",9.32,"COL"
"RP","Chris Stratton",5100,"ATL@SF 10:05PM ET",-0.05,"SF"
"1B","Mark Reynolds",5000,"STL@COL 09:10PM ET",9.553,"COL"
"SP","John Gant",5000,"STL@COL 09:10PM ET",0,"STL"
"SP","Albert Suarez",5000,"ATL@SF 10:05PM ET",0,"SF"
"OF","Carlos Gonzalez",4900,"STL@COL 09:10PM ET",6.326,"COL"
"OF","Dexter Fowler",4800,"STL@COL 09:10PM ET",7.171,"STL"
"1B","Matt Carpenter",4800,"STL@COL 09:10PM ET",7.955,"STL"
"OF","Randal Grichuk",4700,"STL@COL 09:10PM ET",6.682,"STL"
"3B","Jedd Gyorko",4700,"STL@COL 09:10PM ET",8.462,"STL"
"SP","Max Fried",4700,"ATL@SF 10:05PM ET",0,"ATL"
"1B/OF","Ian Desmond",4600,"STL@COL 09:10PM ET",7.333,"COL"
"SS","Trevor Story",4600,"STL@COL 09:10PM ET",6.892,"COL"
"OF","David Dahl",4600,"STL@COL 09:10PM ET",0,"COL"
