"Giancarlo Stanton_MIA","Nolan Arenado_COL","Charlie Blackmon_COL","Justin Bour_MIA","Gerardo Parra_COL","Mark Reynolds_COL","Shin-Soo Choo_TEX","Elvis Andrus_TEX","Tommy Pham_STL","DJ LeMahieu_COL","Trevor Story_COL","Christian Yelich_MIA","Marcell Ozuna_MIA","Randal Grichuk_STL","Dee Gordon_MIA","Delino DeShields_TEX","Ian Desmond_COL","Adrian Beltre_TEX","Stephen Piscotty_STL","David Dahl_COL","Aledmys Diaz_STL","Mike Napoli_TEX","Matt Carpenter_STL","Dexter Fowler_STL","Robinson Chirinos_TEX","Joey Gallo_TEX","Carlos Gonzalez_COL","Paul DeJong_STL","Carlos Gomez_TEX","Nomar Mazara_TEX","Jedd Gyorko_STL","Pat Valaika_COL","Magneuris Sierra_STL","Martin Prado_MIA","Derek Dietrich_MIA","JT Realmuto_MIA","Yadier Molina_STL","Kolten Wong_STL","Luke Voit_STL","Raimel Tapia_COL","Destin Hood_MIA","Ichiro Suzuki_MIA","Tomas Telis_MIA","Brett Nicholas_TEX","Rougned Odor_TEX","Stephen Cardullo_COL","Christian Colon_MIA","Tyler Moore_MIA","Steve Lombardozzi_MIA","Jurickson Profar_TEX","Jose Martinez_STL","Dustin Garneau_COL","Jordan Patterson_COL","Mike Tauchman_COL","Greg Garcia_STL","Tom Murphy_COL","Harrison Bader_STL","AJ Ellis_MIA","Miguel Rojas_MIA","Hanser Alberto_TEX","Alexi Amarista_COL","Mike Aviles_MIA","Drew Stubbs_TEX","JT Riddle_MIA","Cristhian Adames_COL","Drew Robinson_TEX","Ryan Hanigan_COL","Jonathan Lucroy_TEX","Pete Kozma_TEX","Jared Hoying_TEX","Ryan Rua_TEX","Ronald Guzman_TEX","Andy Ibanez_TEX","Tony Wolters_COL","Carson Kelly_STL","Eric Fryer_STL","Chad Huffman_STL","Alex Mejia_STL"
0,27.7582541836273,13.9635549872123,0,0,0.571180555555556,0,0,0,1.13221153846154,46.2808853118712,0,0,0,0,0,1.83805668016194,0,0,0,0,0,0,0,0,0,3.72247360482655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223044397463,0,0,0,0
3.90523067881281,0,0,13.5172143974961,0,0,0,0,0,0,0,45.7481956696071,17.040756302521,0,5.46111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3570889894419,5.27934272300469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54716981132075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.21657361151925,0,0,5.9906103286385,0,0,0,0,0,0,0,17.040756302521,75.2985832665063,0,9.69620253164557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08220211161388,11.0987442922374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327044025157233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-14.8766666666667,0,0,0,0,64.5856044723969,0,0,0,0,3.65435606060606,0,11.9736842105263,0,1.01988899167438,-3.43613445378151,0,0,0,0,0,0,-2.7787456445993,0,0,0,0,0,-2.58926919518964,-1.36592741935484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.72135670236936,0,0,19.2249780509219,0,0,0,0,0,0,0,5.46111111111111,9.69620253164557,0,50.7220716651611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01480111008326,4.2584803256445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1062745098039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,19.470202020202,8.67647058823529,0,0,0,0,0,0,0,44.8738644304682,0,0,0,0,0,-5.20150987224158,0,0,0,12.2307692307692,0,0,19.2559139784946,13.8963414634146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96879535558781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1474358974359,0,0,0,0,0,0,0,0,0,0
0,14.9898403483309,7.02262443438914,0,0,2.29925994449584,0,0,0,6.48984034833091,1.83805668016194,0,0,0,0,0,48.3589225589226,0,0,0,0,0,0,0,0,0,4.45376955903272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.47660098522168,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.649014778325123,0,0,0,0,3.65435606060606,0,0,0,0,40.4944476914085,0,-4.75913621262458,0,-3.41799709724238,7.71987315010571,0,0,0,0,0,0,3.00757575757576,0,0,0,0,0,5.68223866790009,-5.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-10.7460317460317,0,0,0,0,11.9736842105263,0,0,0,0,-4.75913621262458,0,52.9759424603175,0,16.8884711779449,-4.43450980392157,0,0,0,0,0,0,12.2938775510204,0,0,0,0,0,1.59724238026125,1.07478991596639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-10.7938988095238,-8.80786749482402,0,0,0,0,0,0,0,-5.20150987224158,0,0,0,0,0,52.3633942161339,0,0,0,1.28141437755698,0,0,2.99395039322444,-4.62796610169492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64045383411581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47086466165414,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.62155297532656,0,0,0,0,1.01988899167438,0,0,0,0,-3.41799709724238,0,16.8884711779449,0,44.718483690861,-5.92404371584699,0,0,0,0,0,0,5.94556628621598,0,0,0,0,0,4.57506584723442,0.631823461091754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.14920634920635,0,0,0,0,-3.43613445378151,0,0,0,0,7.71987315010571,0,-4.43450980392157,0,-5.92404371584699,61.0307553143374,0,0,0,0,0,0,-2.29734451432565,0,0,0,0,0,6.86340852130326,6.06349206349206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,10.8633540372671,0.222510181414291,0,0,0,0,0,0,0,12.2307692307692,0,0,0,0,0,1.28141437755698,0,0,0,71.3263841421736,0,0,-2.68980392156863,3.27644596651446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04887218045113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92662473794549,0,0,0,0,0,0,0,0,0,0
0,2.09807692307692,7.88941655359566,0,0,15.4605493863238,0,0,0,3.77752976190476,3.72247360482655,0,0,0,0,0,4.45376955903272,0,0,0,0,0,0,0,0,0,40.4697357203751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67607973421927,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6.73182957393484,2.71448087431694,0,0,0,0,0,0,0,19.2559139784946,0,0,0,0,0,2.99395039322444,0,0,0,-2.68980392156863,0,0,75.0386904761905,7.59853249475891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4006656426011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.66860465116279,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,12.7834368530021,6.2,0,0,0,0,0,0,0,13.8963414634146,0,0,0,0,0,-4.62796610169492,0,0,0,3.27644596651446,0,0,7.59853249475891,56.5942875689711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4636481661798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2857142857143,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,24.7158687943262,0,0,0,0,-2.7787456445993,0,0,0,0,3.00757575757576,0,12.2938775510204,0,5.94556628621598,-2.29734451432565,0,0,0,0,0,0,54.9996194824962,0,0,0,0,0,4.19642857142857,6.52100840336134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.44612244897959,0,0,10.6339977851606,0,0,0,0,0,0,0,12.3570889894419,6.08220211161388,0,1.01480111008326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.3229317851959,11.6846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8991935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.10865191146881,0,0,4.75965097831835,0,0,0,0,0,0,0,5.27934272300469,11.0987442922374,0,4.2584803256445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6846153846154,51.520362828582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58926919518964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.54154589371981,0,0,0,0,-2.58926919518964,0,0,0,0,5.68223866790009,0,1.59724238026125,0,4.57506584723442,6.86340852130326,0,0,0,0,0,0,4.19642857142857,0,0,0,0,0,36.0172972972973,10.081746031746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.57857142857143,0,0,0,0,-1.36592741935484,0,0,0,0,-5.77777777777778,0,1.07478991596639,0,0.631823461091754,6.06349206349206,0,0,0,0,0,0,6.52100840336134,0,0,0,0,0,10.081746031746,28.0888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.253236976814213,-5.11694734028335,0,0,0,0,0,0,0,7.96879535558781,0,0,0,0,0,6.64045383411581,0,0,0,2.04887218045113,0,0,24.4006656426011,13.4636481661798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.6683760683761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.859375,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.5942684766214,0,0,8.80429732868757,0,0,0,0,0,0,0,1.54716981132075,0.327044025157233,0,16.1062745098039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8991935483871,1.58926919518964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5838383838384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
