"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Yu Darvish",11900,"LAA@TEX 07:15PM ET",20.22,"TEX","LAA",20.67,22.4,22.1355,16.1,31.3
"SP","Zack Greinke",10100,"COL@ARI 08:10PM ET",19.98,"ARI","COL",18.35,15.8,17.997,14.3,20.1
"SP","Dan Straily",9200,"PIT@MIA 07:10PM ET",16.675,"MIA","PIT",17.45,16,15.089,11.1,11.8
"SP","Brandon McCarthy",8900,"PHI@LAD 09:10PM ET",17.63,"LAD","PHI",19.8,16.8,18.379,11.1,3.85
"SP","Ivan Nova",8100,"PIT@MIA 07:10PM ET",18.563,"PIT","MIA",19.01,14.3,12.248,11.3,41.45
"SP","Jason Hammel",7900,"MIN@KC 07:15PM ET",6.75,"KC","MIN",16.14,12.8,15.564,0,NA
"SP","Matt Cain",7700,"SD@SF 09:05PM ET",15.163,"SF","SD",16.09,12.9,13.374,8.1,19.65
"SP","Joe Musgrove",7400,"OAK@HOU 07:10PM ET",7.7,"HOU","OAK",NA,14.2,15.41,14.8,20.65
"SP","Jimmy Nelson",7300,"ATL@MIL 07:10PM ET",13.863,"MIL","ATL",15.42,13.8,14.748,10.4,-1.95
"SP","Jesse Chavez",7000,"LAA@TEX 07:15PM ET",11.583,"LAA","TEX",12.56,13.6,15.305,11.8,5.5
"SP","Andrew Triggs",6800,"OAK@HOU 07:10PM ET",15.613,"OAK","HOU",12.8,10.9,10.51,11.1,33.55
"SP","Jhoulys Chacin",6700,"SD@SF 09:05PM ET",10.53,"SD","SF",12.55,15.3,12.83,9.3,17.05
"SP","Jaime Garcia",6600,"ATL@MIL 07:10PM ET",9.975,"ATL","MIL",12.71,13.6,17.285,14,14.1
"SP","Phil Hughes",6500,"MIN@KC 07:15PM ET",11.463,"MIN","KC",11.23,13.4,12.23,0,NA
"SP","Tyler Anderson",6200,"COL@ARI 08:10PM ET",8.44,"COL","ARI",12.32,11.8,14.724,11.8,-3.35
"SP","Zach Eflin",5700,"PHI@LAD 09:10PM ET",14.5,"PHI","LAD",10.91,12.1,9.849,7.6,16.75
