"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Chris Sale",13400,"BOS@CWS 08:10PM ET",31.165,"BOS","CWS",32.77,26.1,26.9265,NA,16.05
"SP","Justin Verlander",10700,"DET@KC 08:15PM ET",15.045,"DET","KC",22.97,19.8,19.1885,NA,19.55
"SP","Luis Severino",10200,"NYY@BAL 07:05PM ET",20.483,"NYY","BAL",21.45,16.8,14.767,NA,27.45
"SP","Robbie Ray",9600,"ARI@PIT 07:05PM ET",20.86,"ARI","PIT",22.87,20.3,15.105,NA,46.85
"SP","Kenta Maeda",8900,"LAD@STL 07:05PM ET",15.019,"LAD","STL",19.51,16.7,15.886,NA,2.8
"SP","Jose Quintana",8700,"BOS@CWS 08:10PM ET",15.155,"CWS","BOS",16.9,17.1,15.8395,NA,-6
"SP","Jeff Samardzija",8600,"WAS@SF 10:15PM ET",18.091,"SF","WAS",18.16,19.1,17.309,NA,7.6
"SP","JA Happ",8200,"CIN@TOR 07:07PM ET",16.4,"TOR","CIN",18.13,13.8,16.876,NA,7.4
"SP","Gio Gonzalez",8200,"WAS@SF 10:15PM ET",16.79,"WAS","SF",15.91,16.4,14.258,NA,17.65
"SP","Vince Velasquez",8100,"PHI@MIA 07:10PM ET",11.77,"PHI","MIA",NA,17.1,NA,NA,NA
"SP","Tyler Anderson",8000,"SEA@COL 07:10PM ET",13.495,"COL","SEA",13.35,14.6,12.702,NA,-2.55
"SP","Matt Andriese",7600,"TB@TEX 08:05PM ET",16.705,"TB","TEX",15.16,14.3,NA,NA,1.95
"SP","Jose Berrios",7300,"HOU@MIN 08:10PM ET",29.25,"MIN","HOU",23,15.8,9.389,NA,7.25
"SP","Zach Davies",7100,"MIL@NYM 07:10PM ET",10.035,"MIL","NYM",12.5,13.5,14.097,NA,4.45
"SP","Michael Wacha",6900,"LAD@STL 07:05PM ET",15.95,"STL","LAD",18.24,14.4,14.183,NA,3.95
"SP","Chris Tillman",6700,"NYY@BAL 07:05PM ET",9.688,"BAL","NYY",11.98,9.9,13.166,NA,-7.4
"SP","Ivan Nova",6400,"ARI@PIT 07:05PM ET",16.82,"PIT","ARI",16.58,14.3,13.836,NA,11.55
"SP","Dinelson Lamet",6100,"CHC@SD 10:10PM ET",26.25,"SD","CHC",16.7,17.4,12.484,NA,23.05
"SP","Bartolo Colon",6000,"ATL@LAA 10:07PM ET",6.225,"ATL","LAA",9.09,11.5,13.292,NA,0.45
"SP","Mike Fiers",5700,"HOU@MIN 08:10PM ET",8.58,"HOU","MIN",NA,12.3,14.476,NA,24.7
"SP","Ariel Miranda",5500,"SEA@COL 07:10PM ET",13.382,"SEA","COL",11.55,8.7,9.193,NA,9.05
"SP","Eddie Butler",5400,"CHC@SD 10:10PM ET",13.367,"CHC","SD",13.23,11.3,9.179,NA,2.35
"SP","Nick Martinez",5300,"TB@TEX 08:05PM ET",9.479,"TEX","TB",12.23,9,9.534,NA,0.95
"SP","Justin Nicolino",4900,"PHI@MIA 07:10PM ET",7.25,"MIA","PHI",11.49,10.4,10.202,NA,8.75
"SP","Asher Wojciechowski",4500,"CIN@TOR 07:07PM ET",7.3,"CIN","TOR",NA,14.9,8.348,NA,3.4
"SP","Eric Skoglund",4200,"DET@KC 08:15PM ET",0,"KC","DET",NA,9.9,10.799,NA,26.45
"RP","Tyler Pill",4200,"MIL@NYM 07:10PM ET",-2.3,"NYM","MIL",12.54,9.8,12.056,NA,12
