"Paul Goldschmidt_ARI","Mookie Betts_BOS","Joey Votto_CIN","Justin Smoak_TOR","Josh Donaldson_TOR","Jose Bautista_TOR","Jake Lamb_ARI","JD Martinez_ARI","AJ Pollock_ARI","Adam Duvall_CIN","Andrew Benintendi_BOS","Tommy Pham_STL","Travis Shaw_MIL","David Peralta_ARI","Matt Carpenter_STL","Michael Conforto_NYM","Dustin Pedroia_BOS","Andrew McCutchen_PIT","Ryan Braun_MIL","Chris Owings_ARI","Scooter Gennett_CIN","Jay Bruce_NYM","Eric Thames_MIL","Starling Marte_PIT","Zack Cozart_CIN","Hanley Ramirez_BOS","Yasmany Tomas_ARI","Asdrubal Cabrera_NYM","Yoenis Cespedes_NYM","Devon Travis_TOR","Jedd Gyorko_STL","Russell Martin_TOR","Kendrys Morales_TOR","Lucas Duda_NYM","Steve Pearce_TOR","Xander Bogaerts_BOS","Hernan Perez_MIL","Domingo Santana_MIL","Josh Bell_PIT","Gregor Blanco_ARI","Billy Hamilton_CIN","Dexter Fowler_STL","TJ Rivera_NYM","Mitch Moreland_BOS","Josh Harrison_PIT","Jonathan Villar_MIL","Jesus Aguilar_MIL","Brandon Drury_ARI","Scott Schebler_CIN","Paul DeJong_STL","Troy Tulowitzki_TOR","Orlando Arcia_MIL","Daniel Descalso_ARI","Eugenio Suarez_CIN","Curtis Granderson_NYM","Jackie Bradley_BOS","Gregory Polanco_PIT","Jeremy Hazelbaker_ARI","Nick Ahmed_ARI","Jose Reyes_NYM","Yadier Molina_STL","Randal Grichuk_STL","Brock Holt_BOS","Kevin Pillar_TOR","Eric Sogard_MIL","Adam Frazier_PIT","Chris Iannetta_ARI","Ketel Marte_ARI","David Wright_NYM","Neil Walker_NYM","Stephen Piscotty_STL","Aledmys Diaz_STL","Jordy Mercer_PIT","Lewis Brinson_MIL","Arismendy Alcantara_CIN","Chris Young_BOS","Ezequiel Carrera_TOR","Francisco Cervelli_PIT","Keon Broxton_MIL","Jose Osuna_PIT","Chris Herrmann_ARI","Rey Fuentes_ARI","Jack Reinheimer_ARI","Jesse Winker_CIN","Kolten Wong_STL","Darrell Ceciliani_TOR","Manny Pina_MIL","Stephen Vogt_MIL","Domingo Leyba_ARI","Travis d'Arnaud_NYM","Chris Coghlan_TOR","Steve Selsky_BOS","Marco Hernandez_BOS","Anthony Alford_TOR","Rowdy Tellez_TOR","John Jaso_PIT","Michael Reed_MIL","Christian Walker_ARI","Ildemaro Vargas_ARI","Socrates Brito_ARI","Dawel Lugo_ARI","Miguel Montero_TOR","Jhonny Peralta_BOS","Jarrod Saltalamacchia_TOR","Pablo Sandoval_BOS","Sandy Leon_BOS","Deven Marrero_BOS","Dwight Smith_TOR","Andrew Susac_MIL","Brett Phillips_MIL","Jose Peraza_CIN","Rene Rivera_NYM","Amed Rosario_NYM","Darwin Barney_TOR","Christian Vazquez_BOS","Luke Maile_TOR","Josh Rutledge_BOS","Dalton Pompey_TOR","Sam Travis_BOS","Tzu-Wei Lin_BOS","Kevin Newman_PIT","Devin Mesoraco_CIN","Jose Martinez_STL","Wilmer Flores_NYM","Greg Garcia_STL","Brandon Nimmo_NYM","Harrison Bader_STL","Ian Parmley_TOR","Harold Ramirez_TOR","Richard Urena_TOR","David Freese_PIT","Danny Ortiz_PIT","Ryan Cordell_MIL","Magneuris Sierra_STL","Ryan Goins_TOR","Kirk Nieuwenhuis_MIL","Jett Bandy_MIL","Jacob Nottingham_MIL","Corey Ray_MIL","Phillip Ervin_CIN","Juan Lagares_NYM","Matt Reynolds_NYM","Gavin Cecchini_NYM","Elias Diaz_PIT","Phil Gosselin_PIT","Chris Bostick_PIT","Jeff Mathis_ARI","Patrick Kivlehan_CIN","Kevin Plawecki_NYM","Gift Ngoepe_PIT","Yadiel Rivera_MIL","Carson Kelly_STL","Mike Ohlman_TOR","Jacob Stallings_PIT","Eric Fryer_STL","Max Moroff_PIT","Nick Senzel_CIN","Luke Voit_STL","John Bormann_PIT","Tucker Barnhart_CIN","Stuart Turner_CIN","Chris Stewart_PIT","Chad Huffman_STL","Alex Mejia_STL"
63.6142270861833,0,0,0,0,0,5.26582278481013,0,27.6052631578947,0,0,0,0,20.5742447516641,0,0,0,0,0,3.59903739355794,0,0,0,0,0,0,3.50769230769231,0,0,0,0,0,0,0,0,0,0,0,0,13.4408866995074,0,0,0,0,0,0,0,18.1985524256651,0,0,0,0,4.92247510668563,0,0,0,0,19.6,14.5878378378378,0,0,0,0,0,0,0,-5.1551724137931,0.25,0,0,0,0,0,0,0,0,0,0,0,0,22.148275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33926031294452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,102.205745554036,0,0,0,0,0,0,0,0,17.6275675675676,0,0,0,0,0,24.766461808604,0,0,0,0,0,0,0,0,23.9855072463768,0,0,0,0,0,0,0,0,0,11.0982570061517,0,0,0,0,0,0,0,0.457159624413146,0,0,0,0,0,0,0,0,0,0,0,9.45012787723785,0,0,0,0,0,0,16.4,0,0,0,0,0,0,0,0,0,0,0,0,-17.6307807807808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1,0,0,0,0,0,0,0,0,0,0,0,10.9387351778656,13.5145180023229,21.0301587301587,0,0,0,0,0,0,0,-4.90221987315011,0,-1.33833333333333,0,5.81944444444444,48.8181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,54.6014434643144,0,0,0,0,0,0,2.4006329113924,0,0,0,0,0,0,0,0,0,0,-10.6463414634146,0,0,0,6.34825174825175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4115546900357,0,0,0,0,0,0,0,0.961538461538462,0,0,0,0,-2.55949367088608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71240601503759,0,0,0,0,0,0,0,0,0,0,-5.24827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63736263736264,0,0,0,0,0,0,0,0,0,0,0,4.38461538461539,16.0333333333333,0,0,0
0,0,0,73.4119214119214,19.2380952380952,0.587412587412587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4892037786775,0,15.2873469387755,10.8435054773083,0,11.2762762762763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88732993197279,0,0,0,0,0,0,0,0,0,0,0,0,2.77193631988153,0,0,0,0,0,0,0,0,0,0,0,0,2.77027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.25238095238095,0,0,0,0,0,0,0,0,0,0,13.1666666666667,0,-2.5,0,0,0,-21.3333333333333,0,0,0,0,0,-4.86341463414634,0,-8.47166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.39777983348751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,19.2380952380952,55.3256244218316,8.72617946345976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.58241758241758,0,12.0840336134454,0.44949494949495,0,5.23715415019763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7505050505051,0,0,0,0,0,0,0,0,0,0,0,0,13.8454545454545,0,0,0,0,0,0,0,0,0,0,0,0,-23.9649122807018,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,-12.3333333333333,0,0,0,0,0,-8.06666666666667,0,3.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.587412587412587,8.72617946345976,51.580437756498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929125138427464,0,14.8734335839599,4.88987341772152,0,6.68589743589744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64150943396226,0,0,0,0,0,0,0,0,0,0,0,0,1.24398148148148,0,0,0,0,0,0,0,0,0,0,0,0,4.35991140642303,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8366013071895,0,0,0,0,0,0,0,0,0,0,-1.16666666666667,0,4.16666666666667,0,0,0,-16.25,0,0,0,0,0,-2.42878787878788,0,4.62307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.26582278481013,0,0,0,0,0,65.5233617396415,0,-1.07460317460317,0,0,0,0,19.4933035714286,0,0,0,0,0,-8.19772256728779,0,0,0,0,0,0,6.59084084084084,0,0,0,0,0,0,0,0,0,0,0,0,15.3756613756614,0,0,0,0,0,0,0,12.7186128182616,0,0,0,0,-16.6532976827094,0,0,0,0,-0.333333333333333,-10.7016806722689,0,0,0,0,0,0,0,1.28835978835979,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,28.6420454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.55855855855856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.6052631578947,0,0,0,0,0,-1.07460317460317,0,56.9333333333333,0,0,0,0,8.24137931034483,0,0,0,0,0,-2.15315315315315,0,0,0,0,0,0,-9.7037037037037,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,10.5614973262032,0,0,0,0,3.09090909090909,0,0,0,0,0,16.021978021978,0,0,0,0,0,0,0,-1.78571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35964912280702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.4006329113924,0,0,0,0,0,0,69.4795886075949,0,0,0,0,0,0,0,0,0,0,6.91428571428571,0,0,0,-18.4858757062147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2682648401826,0,0,0,0,0,0,0,4.00437595129376,0,0,0,0,13.4191400304414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41490683229814,0,0,0,0,0,0,0,0,0,0,9.8128078817734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.055555555556,0,0,0,0,0,0,0,0,0,0,0,-3.7207729468599,1.56666666666667,0,0,0
