"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
26,19,5400,40.7407407407407,22,"Jose Altuve","HOU",NA,"2B",3,2,1,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,20,5000,42,21,"Nolan Arenado","COL",NA,"3B",3,1,1,3,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,21,3200,65.625,21,"Kole Calhoun","LAA",NA,"OF",2,2,1,1,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,22,3500,60,21,"Alex Avila","DET",NA,"C/1B",2,1,1,2,0,5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,23,3900,53.8461538461538,21,"Starlin Castro","NYY",NA,"2B",5,2,1,1,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,24,3300,63.6363636363636,21,"Didi Gregorius","NYY",NA,"SS",6,1,1,2,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,25,2700,77.7777777777778,21,"Jose Iglesias","DET",NA,"SS",9,2,0,3,0,4,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,8,12100,17.1074380165289,20.7,"Johnny Cueto","SF",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,6,0,0,3,8,0,0
34,26,2900,68.9655172413793,20,"Danny Valencia","SEA",NA,"1B",6,3,0,1,0,4,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,27,3600,55.5555555555556,20,"Ian Desmond","COL",NA,"1B/OF",5,1,1,4,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,28,3200,62.5,20,"Jesus Aguilar","MIL",NA,"1B",3,2,1,2,0,4,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,29,3600,55.5555555555556,20,"Kyle Schwarber","CHC",NA,"OF",9,1,1,4,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,9,9600,20.2604166666667,19.45,"Matt Shoemaker","LAA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,6.33333333333333,0,0,2,5,3,0
39,30,3600,52.7777777777778,19,"Max Kepler","MIN",NA,"OF",5,1,1,2,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,31,5200,36.5384615384615,19,"Joey Votto","CIN",NA,"1B",3,0,0,2,1,5,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,32,4600,41.304347826087,19,"Cody Bellinger","LAD",NA,"1B/OF",5,1,0,1,2,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,33,4400,43.1818181818182,19,"Neil Walker","NYM",NA,"2B",4,1,1,2,0,3,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,10,7600,24.4736842105263,18.6,"Robert Gsellman","NYM",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,5.33333333333333,0,0,2,7,2,0
44,34,2900,62.0689655172414,18,"Nick Castellanos","DET",NA,"3B",7,2,1,1,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,35,4300,41.8604651162791,18,"Jose Peraza","CIN",NA,"2B/SS",7,2,1,1,0,5,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,36,3600,47.2222222222222,17,"Javier Baez","CHC",NA,"2B/SS",7,1,1,1,0,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,37,3600,47.2222222222222,17,"DJ LeMahieu","COL",NA,"2B",2,2,0,2,0,5,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,11,5000,32.2,16.1,"Jordan Zimmermann","DET",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,6,0,0,1,7,2,0
49,12,5700,28.2456140350877,16.1,"Jhoulys Chacin","SD",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,6,0,0,3,6,3,0
50,38,3600,44.4444444444444,16,"Andrelton Simmons","LAA",NA,"SS",1,1,1,2,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,39,2500,64,16,"Odubel Herrera","PHI",NA,"OF",2,0,0,3,0,4,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,40,3300,48.4848484848485,16,"Bradley Zimmer","CLE",NA,"OF",8,1,1,2,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,41,3400,47.0588235294118,16,"Yadier Molina","STL",NA,"C",5,1,1,1,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,42,3900,41.025641025641,16,"Mike Moustakas","KC",NA,"3B",2,2,0,2,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,43,4400,34.0909090909091,15,"Daniel Murphy","WAS",NA,"2B",3,1,0,0,0,4,2,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,13,10800,13.8425925925926,14.95,"Lance McCullers","HOU",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,4.33333333333333,0,0,3,6,2,0
57,44,4100,34.1463414634146,14,"Jay Bruce","NYM",NA,"OF",3,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,45,3800,36.8421052631579,14,"Manny Machado","BAL",NA,"3B",3,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,46,3400,41.1764705882353,14,"Wilmer Flores","NYM",NA,"1B/3B",6,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,47,4500,31.1111111111111,14,"Matt Holliday","NYY",NA,"1B",4,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,48,5400,25.9259259259259,14,"Adam Duvall","CIN",NA,"OF",4,0,0,0,1,3,1,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,49,2800,50,14,"Devin Mesoraco","CIN",NA,"C",8,1,0,0,0,4,1,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,50,2900,48.2758620689655,14,"Josh Bell","PIT",NA,"1B",5,1,1,1,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,51,5300,26.4150943396226,14,"Corey Dickerson","TB",NA,"OF",1,1,1,1,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,52,3700,37.8378378378378,14,"Hernan Perez","MIL",NA,"3B/OF",5,1,1,1,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,53,4800,29.1666666666667,14,"Logan Morrison","TB",NA,"1B",4,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,54,2900,48.2758620689655,14,"Austin Hedges","SD",NA,"C",6,1,1,1,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,55,3800,36.8421052631579,14,"Justin Upton","DET",NA,"OF",6,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,56,3300,42.4242424242424,14,"Tommy Joseph","PHI",NA,"1B",4,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,57,4800,29.1666666666667,14,"Brett Gardner","NYY",NA,"OF",1,1,1,1,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,14,5600,24.6428571428571,13.8,"Randall Delgado","ARI",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5.33333333333333,0,0,1,6,1,0
72,15,4000,32.875,13.15,"Chris Devenski","HOU",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1.66666666666667,0,0,0,1,0,0
73,58,4500,28.8888888888889,13,"Jose Ramirez","CLE",NA,"2B/3B",6,1,0,0,1,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,59,3900,33.3333333333333,13,"Christian Yelich","MIA",NA,"OF",3,1,0,0,1,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,60,4900,26.530612244898,13,"Xander Bogaerts","BOS",NA,"SS",3,2,0,1,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,61,3400,38.2352941176471,13,"Jordy Mercer","PIT",NA,"SS",7,0,0,0,0,4,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,62,4600,28.2608695652174,13,"Marwin Gonzalez","HOU",NA,"3B/OF",6,0,0,0,1,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,16,5300,24.4339622641509,12.95,"Ben Lively","PHI",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,7,0,0,1,4,3,1
79,17,7500,16.3333333333333,12.25,"Dylan Bundy","BAL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,0,0,2,4,1,0
80,63,3300,36.3636363636364,12,"Jorge Bonifacio","KC",NA,"OF",6,2,0,0,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,64,2600,46.1538461538462,12,"Taylor Motter","SEA",NA,"2B/SS",7,1,0,0,1,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,65,3700,32.4324324324324,12,"Kike Hernandez","LAD",NA,"SS/OF",7,1,0,0,1,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,66,5600,21.4285714285714,12,"Charlie Blackmon","COL",NA,"OF",1,2,0,0,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,67,4200,28.5714285714286,12,"Adrian Beltre","TEX",NA,"3B",4,0,0,2,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,68,3400,35.2941176470588,12,"Eric Hosmer","KC",NA,"1B",4,2,0,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,69,4900,24.4897959183673,12,"Justin Bour","MIA",NA,"1B",5,0,0,2,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,70,5200,23.0769230769231,12,"Mookie Betts","BOS",NA,"OF",1,1,0,1,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,71,4000,30,12,"Gerardo Parra","COL",NA,"OF",6,0,0,1,0,3,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,18,4300,27.4418604651163,11.8,"Liam Hendriks","OAK",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1.33333333333333,0,0,0,1,1,0
90,19,4000,29.125,11.65,"Brandon Morrow","LAD",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,0,0,0,1,0,0
91,20,4500,25.1111111111111,11.3,"Jim Johnson","ATL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,0,0,0,1,1,0
92,72,4900,22.4489795918367,11,"Giancarlo Stanton","MIA",NA,"OF",2,2,0,0,0,2,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,73,4500,24.4444444444444,11,"Domingo Santana","MIL",NA,"OF",2,2,0,0,0,4,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,74,3500,31.4285714285714,11,"Ben Gamel","SEA",NA,"OF",1,0,0,0,0,4,3,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,75,2200,50,11,"Eric Young","LAA",NA,"OF",9,2,0,0,0,2,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,76,4000,27.5,11,"Whit Merrifield","KC",NA,"2B",8,1,0,2,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,21,8800,12.2727272727273,10.8,"Rich Hill","LAD",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,4,0,0,2,3,4,0
98,22,10600,9.52830188679245,10.1,"Jon Lester","CHC",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,6,0,0,3,6,3,0
99,77,2600,38.4615384615385,10,"Freddy Galvis","PHI",NA,"SS",8,1,0,1,0,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,78,3600,27.7777777777778,10,"Brandon Phillips","ATL",NA,"2B",2,1,0,0,0,4,2,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,79,2700,37.037037037037,10,"Maikel Franco","PHI",NA,"3B",6,1,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,80,5500,18.1818181818182,10,"George Springer","HOU",NA,"OF",1,1,0,0,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,81,3200,31.25,10,"Jarrod Dyson","SEA",NA,"OF",8,2,0,0,0,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,82,4300,23.2558139534884,10,"Corey Seager","LAD",NA,"SS",2,2,0,0,0,2,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,83,3200,31.25,10,"Andrew Romine","DET",NA,"2B/OF",1,1,0,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,23,4500,21.6666666666667,9.75,"Shane Greene","DET",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.66666666666667,0,0,0,0,0,0
107,24,8400,11.4285714285714,9.6,"Mike Leake","STL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,6.66666666666667,0,0,5,6,1,2
108,84,5400,16.6666666666667,9,"Aaron Judge","NYY",NA,"OF",3,0,0,1,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,85,5000,18,9,"Ryan Zimmerman","WAS",NA,"1B",4,1,0,0,0,3,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,86,3500,25.7142857142857,9,"Todd Frazier","NYY",NA,"3B",5,0,0,1,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,87,2400,37.5,9,"Omar Narvaez","CHW",NA,"C",8,0,0,0,0,4,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,88,4100,21.9512195121951,9,"Brandon Belt","SF",NA,"1B/OF",3,1,0,0,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,89,2200,40.9090909090909,9,"Alex Gordon","KC",NA,"OF",9,1,0,1,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,90,4800,18.75,9,"Evan Longoria","TB",NA,"3B",3,0,0,0,0,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,91,2400,37.5,9,"Chris Gimenez","MIN",NA,"C",7,0,0,0,0,1,1,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,92,4500,20,9,"Aaron Hicks","NYY",NA,"OF",2,1,0,1,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,25,6300,13.4126984126984,8.45,"Tyler Glasnow","PIT",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,0,0,4,5,3,0
118,26,4300,19.1860465116279,8.25,"Hector Rondon","CHC",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0
119,27,4200,19.6428571428571,8.25,"Pat Neshek","PHI",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,0,0
120,28,4200,19.6428571428571,8.25,"David Hernandez","LAA",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,0,0
121,93,2800,28.5714285714286,8,"Martin Maldonado","LAA",NA,"C",6,0,0,0,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,94,4000,20,8,"Miguel Cabrera","DET",NA,"1B",3,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,95,3200,25,8,"Cesar Hernandez","PHI",NA,"2B",1,1,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,96,2500,32,8,"Elias Diaz","PIT",NA,"C",8,0,0,0,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,97,5000,16,8,"Marcell Ozuna","MIA",NA,"OF",4,0,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,98,4300,18.6046511627907,8,"Lucas Duda","NYM",NA,"1B",5,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,29,4500,17.5555555555556,7.9,"Michael Lorenzen","CIN",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,1,0,0
128,30,4200,18.8095238095238,7.9,"Chase Whitley","TB",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,1,0,0
129,31,4100,18.6585365853659,7.65,"Ross Stripling","LAD",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,1,0,0
130,32,4100,17.4390243902439,7.15,"T.J. McFarland","ARI",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1.66666666666667,0,0,0,0,1,0
131,99,2800,25,7,"Ryan Rua","TEX",NA,"1B/OF",8,1,0,0,0,2,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,100,3200,21.875,7,"Brandon Crawford","SF",NA,"SS",5,1,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,101,2700,25.9259259259259,7,"Josh Phegley","OAK",NA,"C",9,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,102,3500,20,7,"Keon Broxton","MIL",NA,"OF",1,1,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,103,2700,25.9259259259259,7,"Dansby Swanson","ATL",NA,"SS",8,0,0,1,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,104,3400,20.5882352941176,7,"Thomas Pham","STL",NA,"OF",2,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,105,3400,20.5882352941176,7,"Jonathan Villar","MIL",NA,"2B",7,0,0,0,1,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,106,3400,20.5882352941176,7,"Salvador Perez","KC",NA,"C",5,0,0,1,0,5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,107,3200,21.875,7,"Brandon Moss","KC",NA,"OF",7,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,108,2500,28,7,"Jose Martinez","STL",NA,"1B/OF",4,0,0,2,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,109,5500,12.7272727272727,7,"Carlos Correa","HOU",NA,"SS",4,1,0,1,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,110,3100,22.5806451612903,7,"Deven Marrero","BOS",NA,"3B",9,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,111,3200,21.875,7,"Ezequiel Carrera","TOR",NA,"OF",8,0,0,0,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,112,3400,20.5882352941176,7,"Arismendy Alcantara","CIN",NA,"2B/OF",1,1,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,113,3100,22.5806451612903,7,"Rob Refsnyder","NYY",NA,"1B/OF",9,1,0,0,1,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,114,3600,19.4444444444444,7,"JT Realmuto","MIA",NA,"C",6,0,0,0,1,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,115,2700,25.9259259259259,7,"Jared Hoying","TEX",NA,"OF",9,1,0,0,1,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,116,3400,20.5882352941176,7,"Trey Mancini","BAL",NA,"1B/OF",6,0,0,1,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,117,3500,20,7,"Adrian Gonzalez","LAD",NA,"1B",4,0,0,1,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,33,5800,11.7241379310345,6.8,"Matt Garza","MIL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,4,0,0,1,3,4,0
151,34,4100,16.3414634146341,6.7,"Johnny Barbato","PIT",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,2,1,0
152,35,4000,15.625,6.25,"James Hoyt","HOU",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
153,36,4500,13.8888888888889,6.25,"Arodys Vizcaino","ATL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
154,118,3400,17.6470588235294,6,"Yunel Escobar","LAA",NA,"3B",4,0,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,119,3100,19.3548387096774,6,"Joey Rickard","BAL",NA,"OF",1,0,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
