"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Johnny Cueto","P","SF","@ PHI",3.91,"Lively, R","R",4.37,0,0,6.4,8.7,1.23,NA,12100,37.6,17.6,19.35,19.35,"%",48,1.6,20.7,1.7
"Carlos Carrasco","P","CLE","@ KC",3.64,"Hammel, R 6.18","R",2.89,0,0,6.5,9,0.92,NA,11700,36.9,21.7,19.45,19.45,"%",60,1.7,1.55,0.1
"Ervin Santana","P","MIN","@ LAA",4,"Shoemaker, R 4.26","R",1.75,0,0,7,6.6,0.83,NA,11600,37.9,23.1,15.29,15.29,"%",51,1.3,-7.6,NA
"Lance McCullers","P","HOU","@ TEX",4.41,"Cashner, R 2.92","R",2.48,0,0,5.9,10.1,1.04,NA,10800,35.7,21.6,19.64,19.64,"%",63,1.8,14.95,1.4
"Jon Lester","P","CHC","vs STL",3.74,"Leake, R 2.24","L",3.86,0,0,5.9,9.3,1.29,NA,10600,42.9,17.1,19.24,19.24,"%",31,1.8,10.1,1
"Matt Shoemaker","P","LAA","vs MIN",4,"Santana, R 1.75","R",4.26,0,0,5.6,8.5,1.27,NA,9600,36.8,14.9,16.82,16.82,"%",33,1.8,19.45,2
"Rich Hill","P","LAD","@ MIL",4.09,"Garza, R 3.98","L",4.09,0,0,4.4,8.6,1.5,NA,8800,30.3,11.7,13.39,13.39,"%",28,1.5,10.8,1.2
"David Price","P","BOS","@ BAL",4.15,"Bundy, R 2.89","L",5.4,0,0,5,7.2,0.8,NA,8500,15.4,9.7,15.36,15.36,"%",0,1.8,29.35,3.5
"Mike Leake","P","STL","@ CHC",4.76,"Lester, L 3.86","R",2.24,0,0,6.8,6.4,0.94,NA,8400,24.3,19.7,12.69,12.69,"%",71,1.5,9.6,1.1
"Joe Ross","P","WSH","@ OAK",4.56,"Mengden, R 13.50","R",6.18,0,0,4.6,7.8,1.52,NA,8200,34.7,9.2,10.03,10.03,"%",0,1.2,-0.05,NA
"Alex Cobb","P","TB","@ SEA",4.61,"Gaviglio, R","R",3.67,0,0,6.2,6.5,1.27,NA,7700,25.3,14.4,11.34,11.34,"%",51,1.5,-10.35,NA
"Robert Gsellman","P","NYM","vs PIT",4.09,"Glasnow, R 6.95","R",6.45,0,0,4.3,6.7,1.53,NA,7600,27.3,6.7,10.24,10.24,"%",0,1.3,18.6,2.4
"Dylan Bundy","P","BAL","vs BOS",4.35,"Price, L 5.40","R",2.89,0,0,6.5,6.2,1.14,NA,7500,30.1,17,13.72,13.72,"%",52,1.8,12.25,1.6
"Tyler Chatwood","P","COL","@ SD",4,"Chacin, R 5.93","R",5.04,0,0,5.8,7.3,1.4,NA,7200,35.6,13,11.85,11.85,"%",9,1.6,33,4.6
"Scott Feldman","P","CIN","vs ATL",4.28,"Dickey, R 4.65","R",4.26,0,0,5.6,7.4,1.27,NA,7100,36.2,14,12.44,12.44,"%",15,1.8,-3.45,NA
"Jordan Montgomery","P","NYY","@ TOR",4.9,"Biagini, R 3.64","L",4.11,0,0,5.6,8.5,1.31,NA,6900,18.3,14.6,9.16,9.16,"%",69,1.3,23.9,3.5
"Miguel Gonzalez","P","CWS","@ DET",5.37,"Zimmermann, R 6.47","R",4.43,0,0,6.3,5.6,1.4,NA,6800,32.7,12,8.57,8.57,"%",0,1.3,-2.5,NA
"Jason Hammel","P","KC","vs CLE",4.86,"Carrasco, R 2.89","R",6.18,0,0,5.1,7.1,1.69,NA,6600,24.3,7.5,8.62,8.62,"%",0,1.3,24,3.6
"Edinson Volquez","P","MIA","vs ARI",3.9,"Delgado, R 3.47","R",4.44,0,0,5.3,8,1.56,NA,6500,25.5,11.4,12.3,12.3,"%",42,1.9,53.05,8.2
"Tyler Glasnow","P","PIT","@ NYM",4.91,"Gsellman, R 6.45","R",6.95,0,0,3.5,8.7,1.88,NA,6300,26,5.8,7.82,7.82,"%",0,1.2,8.45,1.3
"Andrew Cashner","P","TEX","vs HOU",5.09,"McCullers, R 2.48","R",2.92,0,0,5.8,4,1.36,NA,6000,20.9,10.4,8.8,8.8,"%",42,1.5,0.3,0.1
"Matt Garza","P","MIL","vs LAD",4.91,"Hill, L 4.09","R",3.98,0,0,5.8,6.8,1.2,NA,5800,21.3,13.7,9.89,9.89,"%",58,1.7,7.4,1.3
"Jhoulys Chacin","P","SD","vs COL",4,"Chatwood, R 5.04","R",5.93,0,0,4.8,7.7,1.42,NA,5700,40.7,9.8,12.06,12.06,"%",0,2.1,16.7,2.9
"Randall Delgado","P","ARI","@ MIA",4.61,"Volquez, R 4.44","R",3.47,0,0,2.1,9,1.1,NA,5600,28.5,6.1,14.3,14.3,"%",0,2.6,13.8,2.5
"Charlie Blackmon","OF","COL","@ SD",4,"Chacin, R 5.93","L",0.321,0.397,0.286,0,0,0,1,5600,29.9,10.6,12.23,12.23,"%",58,2.2,12,2.1
"George Springer","OF","HOU","@ TEX",5.09,"Cashner, R 2.92","R",0.264,0.352,0.218,0,0,0,1,5500,31.7,8.9,15.08,15.08,"%",53,2.7,10,1.8
"Carlos Correa","SS","HOU","@ TEX",5.09,"Cashner, R 2.92","R",0.307,0.392,0.222,0,0,0,4,5500,30.3,9.5,15.08,15.08,"%",60,2.7,7,1.3
"Aaron Judge","OF","NYY","@ TOR",4.1,"Biagini, R 3.64","R",0.326,0.467,0.371,0,0,0,3,5400,31.8,11.6,12.17,12.17,"%",58,2.3,9,1.7
"Jose Altuve","2B","HOU","@ TEX",5.09,"Cashner, R 2.92","R",0.325,0.396,0.192,0,0,0,3,5400,30.9,9.7,14.62,14.62,"%",58,2.7,22,4.1
"Adam Duvall","OF","CIN","vs ATL",5.72,"Dickey, R 4.65","R",0.267,0.355,0.272,0,0,0,4,5400,32.7,9.3,14.57,14.57,"%",51,2.7,14,2.6
"Corey Dickerson","OF","TB","@ SEA",4.39,"Gaviglio, R","L",0.342,0.417,0.26,0,0,0,1,5300,28.7,9.7,13.1,13.1,"%",60,2.5,14,2.6
"Ben Lively","P","PHI","vs SF",4.59,"Cueto, R 4.37","R",NA,0,0,0,0,0,NA,5300,8.5,NA,8.53,8.53,"%",0,1.6,12.95,2.4
