"Ender Inciarte_ATL","Anthony Rizzo_CHC","Kris Bryant_CHC","Charlie Blackmon_COL","Nolan Arenado_COL","Freddie Freeman_ATL","Matt Kemp_ATL","Gerardo Parra_COL","DJ LeMahieu_COL","Javier Baez_CHC","Ian Desmond_COL","Mark Reynolds_COL","Ian Happ_CHC","Adonis Garcia_ATL","Trevor Story_COL","Kyle Schwarber_CHC","Tyler Flowers_ATL","Matt Adams_ATL","Cesar Hernandez_PHI","Carlos Gonzalez_COL","Jason Heyward_CHC","David Dahl_COL","Howie Kendrick_PHI","Freddy Galvis_PHI","Odubel Herrera_PHI","Willson Contreras_CHC","Ben Zobrist_CHC","Maikel Franco_PHI","Daniel Nava_PHI","Aaron Altherr_PHI","Andrew Knapp_PHI","Rhys Hoskins_PHI","Brandon Phillips_ATL","Jon Jay_CHC","Addison Russell_CHC","Tommy Joseph_PHI","Jace Peterson_ATL","Kurt Suzuki_ATL","Danny Santana_ATL","Dansby Swanson_ATL","Miguel Montero_CHC","Jeimer Candelario_CHC","Pat Valaika_COL","Nick Markakis_ATL","Alexi Amarista_COL","Stephen Cardullo_COL","Tony Wolters_COL","Raimel Tapia_COL","Albert Almora_CHC","Michael Saunders_PHI","Brock Stassi_PHI","Micah Johnson_ATL","Dustin Garneau_COL","Tommy La Stella_CHC","Tom Murphy_COL","Andres Blanco_PHI","Cameron Rupp_PHI","Rio Ruiz_ATL","Ryan Hanigan_COL","Ty Kelly_PHI","Cristhian Adames_COL","Anthony Recker_ATL","Eloy Jimenez_CHC","Emilio Bonifacio_ATL","Lane Adams_ATL","Johan Camargo_ATL"
0,0,0,10.951566951567,29.5555555555556,0,0,-20.0681818181818,4.61640211640212,0,56.9926108374384,3.21739130434783,0,0,4.74583333333333,0,0,0,0,0.868333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.5,0,-8.85714285714286,0,-7.06410256410256,0,0,0,0,0,54.5714285714286,0,0,0,0,0,13.2678571428571,0,0,0,0,0,0,0
0,0,0,15.1036077705828,9.87322695035461,0,0,4.01538461538462,5.57874396135266,0,3.21739130434783,75.0382653061225,0,0,4.7047619047619,0,0,0,0,14.8947951273533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4181818181818,0,40.25,0.1,9.72923076923077,0,0,0,0,0,2.06593406593407,0,0,0,0,0,5.75,0,0,0,0,0,0,0
0,9.05555555555556,14.25,0,0,0,0,0,0,-12.8030303030303,0,0,80.6045751633987,0,0,27.9945054945055,0,0,0,0,-6.68181818181818,0,0,0,0,5.34545454545455,-0.151515151515152,0,0,0,0,0,0,-1.83333333333333,25,0,0,0,0,0,-7.52380952380952,20,0,0,0,0,0,0,7.5,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0
-9.24453781512605,0,0,0,0,6.87956989247312,5.17166666666667,0,0,0,0,0,0,45.6924369747899,0,0,-12.5263157894737,147.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.767195767195767,0,0,0,5.14285714285714,-4.23076923076923,-52.5,9.65151515151515,0,0,0,1.76470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0
0,0,0,7.57894736842105,8.03238866396761,0,0,5.7,3.67492492492492,0,4.74583333333333,4.7047619047619,0,0,35.0358974358974,0,0,0,0,2.94873949579832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,0,6,-10.25,2.33794466403162,0,0,0,0,0,-5.37179487179487,0,0,0,0,0,9.91666666666667,0,0,0,0,0,0,0
0,7.57928118393235,5.85830429732869,0,0,0,0,0,0,20.7528735632184,0,0,27.9945054945055,0,0,49.0434343434343,0,0,0,0,6.84126984126984,0,0,0,0,-6.07586206896552,-4.16890756302521,0,0,0,0,0,0,9.30952380952381,9.64349376114082,0,0,0,0,0,31.2380952380952,56.6666666666667,0,0,0,0,0,0,0.580952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.5047348484848,0,0,0,0,4.62105263157895,13.5978835978836,0,0,0,0,0,0,-12.5263157894737,0,0,37.9337121212121,11.9111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93915343915344,0,0,0,-7.09047619047619,0,49.6,5.93225806451613,0,0,0,8.0070564516129,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8888888888889,0,0,0,0,0,0,0,-17
20.6,0,0,0,0,0,-18.7904761904762,0,0,0,0,0,0,147.5,0,0,11.9111111111111,116.409523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2181818181818,0,0,0,4.75,24.75,106.166666666667,16.1666666666667,0,0,0,22.5824175824176,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13333333333333,0,0,0,0,0,0,0,-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0934693877551,0,0,0,24.6833333333333,5.76040816326531,11.339898989899,0,0,-6.17424242424242,5.78888888888889,11.5234708392603,-7.05882352941176,0,0,0,0,8.15433403805497,0,0,0,0,0,0,0,0,0,0,0,0,0,8.66025641025641,-18.0714285714286,0,0,0,0,-1.15,21.375,0,0,-10,0,0,0,0,0,0
0,0,0,9.58510638297872,0.398936170212766,0,0,7.46461538461538,9.12753623188406,0,0.868333333333333,14.8947951273533,0,0,2.94873949579832,0,0,0,0,44.2763605442177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1666666666667,0,25.4166666666667,-7.66666666666667,6.72619047619048,0,0,0,0,0,-2.86363636363636,0,0,0,0,0,16.4285714285714,0,0,0,0,0,0,0
0,26.5786585365854,12.184756097561,0,0,0,0,0,0,-5.58404558404558,0,0,-6.68181818181818,0,0,6.84126984126984,0,0,0,0,37.3243902439024,0,0,0,0,24.4047619047619,15.9516129032258,0,0,0,0,0,0,11.7575757575758,6.08199643493761,0,0,0,0,0,4.77564102564103,0,0,0,0,0,0,0,-11.8351648351648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6833333333333,0,0,0,74.2958333333333,6.10416666666667,6.96153846153846,0,0,-7.73333333333333,0,-1.5,8.45,0,0,0,0,9.68571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,51.3939393939394,0,0,0,0,0,0,27.5545454545455,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76040816326531,0,0,0,6.10416666666667,37.9954751131222,17.4010175763182,0,0,4.23172987974098,-3.7,-2.04048582995951,-4.00292397660819,0,0,0,0,-2.75707070707071,0,0,0,0,0,0,0,0,0,0,0,0,0,10.595818815331,1.70833333333333,0,0,0,0,-7.59523809523809,2.5,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.339898989899,0,0,0,6.96153846153846,17.4010175763182,46.4329324699352,0,0,-1.40033222591362,1.83333333333333,17.0944741532977,-4.69883040935673,0,0,0,0,7.41923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38122332859175,4.14285714285714,0,0,0,0,7.16666666666667,6.79100529100529,0,0,0,0,0,0,0,0,0
0,20,12.3941176470588,0,0,0,0,0,0,-16.4988505747126,0,0,5.34545454545455,0,0,-6.07586206896552,0,0,0,0,24.4047619047619,0,0,0,0,62.8768768768769,1.45299145299145,0,0,0,0,0,0,0.166666666666667,8.13300492610837,0,0,0,0,0,0,-11.6666666666667,0,0,0,0,0,0,-10.4632352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.54588394062078,18.9694167852063,0,0,0,0,0,0,1.71833333333333,0,0,-0.151515151515152,0,0,-4.16890756302521,0,0,0,0,15.9516129032258,0,0,0,0,1.45299145299145,41.3130904183536,0,0,0,0,0,0,-1.96969696969697,13.8528735632184,0,0,0,0,0,-2.57575757575758,0,0,0,0,0,0,0,7.67272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.17424242424242,0,0,0,-7.73333333333333,4.23172987974098,-1.40033222591362,0,0,47.6327474560592,1.1,1.68270944741533,4.28571428571429,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94736842105263,15.6428571428571,0,0,0,0,-24,3.16935483870968,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78888888888889,0,0,0,0,-3.7,1.83333333333333,0,0,1.1,2.8,3.21428571428571,1.8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,-6.2,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5234708392603,0,0,0,-1.5,-2.04048582995951,17.0944741532977,0,0,1.68270944741533,3.21428571428571,66.2186234817814,5.43939393939394,0,0,0,0,44.2504201680672,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94827586206897,2.6,0,0,0,0,-2.9,3.96866096866097,0,0,-6,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.05882352941176,0,0,0,8.45,-4.00292397660819,-4.69883040935673,0,0,4.28571428571429,1.8,5.43939393939394,38.2573099415205,0,0,0,0,7.45512820512821,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73626373626374,46.5333333333333,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.77959830866808,0,0,0,0,-11.0135467980296,-9.54010695187166,0,0,0,0,0,0,-0.767195767195767,0,0,6.93915343915344,41.2181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.134778012685,0,0,0,0.39766081871345,15.9333333333333,-10,5.75609756097561,0,0,0,0.41384778012685,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7111111111111,0,0,0,0,0,24,0,-66
0,21.5147058823529,16.7352941176471,0,0,0,0,0,0,3.33333333333333,0,0,-1.83333333333333,0,0,9.30952380952381,0,0,0,0,11.7575757575758,0,0,0,0,0.166666666666667,-1.96969696969697,0,0,0,0,0,0,23.1143790849673,-6.79120879120879,0,0,0,0,0,44.5,0,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.52380952380952,18.0034843205575,0,0,0,0,0,0,-13.4854497354497,0,0,25,0,0,9.64349376114082,0,0,0,0,6.08199643493761,0,0,0,0,8.13300492610837,13.8528735632184,0,0,0,0,0,0,-6.79120879120879,46.0166112956811,0,0,0,0,0,9.63186813186813,0,0,0,0,0,0,0,21.3157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15433403805497,0,0,0,9.68571428571429,-2.75707070707071,7.41923076923077,0,0,0.75,2,44.2504201680672,7.45512820512821,0,0,0,0,56.749494949495,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8078078078078,0,0,0,0,0,-10.75,6.70262096774194,0,0,-10,0,0,0,0,0,0
-3.66666666666667,0,0,0,0,-0.792397660818713,-8.68947368421053,0,0,0,0,0,0,5.14285714285714,0,0,-7.09047619047619,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39766081871345,0,0,0,13.8888888888889,1.07692307692308,-1.5,4.08923076923077,0,0,0,4.72222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
26.3030303030303,0,0,0,0,-4.91208791208791,2.09477124183007,0,0,0,0,0,0,-4.23076923076923,0,0,0,24.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9333333333333,0,0,0,1.07692307692308,66.017316017316,0,13.1261904761905,0,0,0,16.2121212121212,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0
137.238095238095,0,0,0,0,0,-62.8095238095238,0,0,0,0,0,0,-52.5,0,0,49.6,106.166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,-1.5,0,164.904761904762,-13.7619047619048,0,0,0,-10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
5.20135746606335,0,0,0,0,24.1016042780749,17.8310104529617,0,0,0,0,0,0,9.65151515151515,0,0,5.93225806451613,16.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75609756097561,0,0,0,4.08923076923077,13.1261904761905,-13.7619047619048,40.8125942684766,0,0,0,13.04,0,0,0,0,0,0,0,0,0,0,0,0,0,30.1515151515152,0,0,0,0,0,-3,0,-100
0,8.71666666666667,25.2833333333333,0,0,0,0,0,0,10.4166666666667,0,0,-7.52380952380952,0,0,31.2380952380952,0,0,0,0,4.77564102564103,0,0,0,0,0,-2.57575757575758,0,0,0,0,0,0,44.5,9.63186813186813,0,0,0,0,0,47.1323529411765,0,0,0,0,0,0,0,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,55,0,0,0,0,0,0,0,-8.33333333333333,0,0,20,0,0,56.6666666666667,0,0,0,0,0,0,0,0,0,-11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,22.1111111111111,69.4888888888889,0,0,-6,21.0888888888889,0,-13.5,27.4181818181818,0,0,25.5,0,0,0,0,13.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.6545454545455,0,0,0,3,0,0,0,0,0,-7,0,0,0,0,0,16.3333333333333,0,0,0,0,0,0,0
7.54716981132075,0,0,0,0,-1.10168067226891,9.73150105708245,0,0,0,0,0,0,1.76470588235294,0,0,8.0070564516129,22.5824175824176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41384778012685,0,0,0,4.72222222222222,16.2121212121212,-10.9,13.04,0,0,0,27.2830188679245,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82417582417582,0,0,0,0,0,12,0,-24
0,0,0,23.5777777777778,35.8909090909091,0,0,-1.38095238095238,54.6527777777778,0,-8.85714285714286,40.25,0,0,6,0,0,0,0,25.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0181818181818,0,-15.6333333333333,0,0,0,0,0,19.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5.4,14.05,0,0,0,2.5,0,0,0.1,0,0,-10.25,0,0,0,0,-7.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,0,0,0,0,0,0,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,21.6965517241379,-0.632183908045977,0,0,1.94861660079051,-2.08990147783251,0,-7.06410256410256,9.72923076923077,0,0,2.33794466403162,0,0,0,0,6.72619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-15.6333333333333,0,19.3574712643678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-14.6645021645022,19.7157894736842,0,0,0,0,0,0,-10.0643274853801,0,0,7.5,0,0,0.580952380952381,0,0,0,0,-11.8351648351648,0,0,0,0,-10.4632352941176,7.67272727272727,0,0,0,0,0,0,7.1,21.3157894736842,0,0,0,0,0,22.2,0,0,0,0,0,0,0,34.1343873517787,0,0,0,0,-2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.66025641025641,0,0,0,51.3939393939394,10.595818815331,1.38122332859175,0,0,5.94736842105263,0.6,4.94827586206897,6.73626373626374,0,0,0,0,21.8078078078078,0,0,0,0,0,0,0,0,0,0,0,0,0,44.7346109175377,13.6,0,0,0,0,-9.8,8.26455026455026,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.0714285714286,0,0,0,0,1.70833333333333,4.14285714285714,0,0,15.6428571428571,-6.2,2.6,46.5333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,40.25,0,0,0,0,-3,2.33333333333333,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.21428571428571,-2.2,0,0,-1.85714285714286,3.81904761904762,0,54.5714285714286,2.06593406593407,0,0,-5.37179487179487,0,0,0,0,-2.86363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,19.6666666666667,15.7,0,0,0,0,0,0,21.2958333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-0.666666666666667,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33333333333333,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.15,0,0,0,0,-7.59523809523809,7.16666666666667,0,0,-24,0,-2.9,6.6,0,0,0,0,-10.75,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.8,-3,0,0,0,0,9.47619047619048,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.375,0,0,0,27.5545454545455,2.5,6.79100529100529,0,0,3.16935483870968,-0.25,3.96866096866097,0,0,0,0,0,6.70262096774194,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26455026455026,2.33333333333333,0,0,0,0,0,31.7159090909091,0,0,0,0,0,0,0,0,0
-1.59340659340659,0,0,0,0,0,-0.401098901098901,0,0,0,0,0,0,0,0,0,13.8888888888889,4.13333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7111111111111,0,0,0,10,3.7,18,30.1515151515152,0,0,0,1.82417582417582,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2252747252747,0,0,0,0,0,0,0,0
0,0,0,0.619047619047619,20.3392857142857,0,0,0,6.59523809523809,0,13.2678571428571,5.75,0,0,9.91666666666667,0,0,0,0,16.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69642857142857,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,4,0,0,0,0,0,-6,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,-11,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,-3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.3333333333333,0,0,0,0,0,-80.6666666666667,0,0,0,0,0,0,0,0,0,-17,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,0,0,0,0,-100,0,0,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.3333333333333
