"Ender Inciarte_ATL","Anthony Rizzo_CHC","Kris Bryant_CHC","Charlie Blackmon_COL","Nolan Arenado_COL","Freddie Freeman_ATL","Matt Kemp_ATL","Gerardo Parra_COL","DJ LeMahieu_COL","Javier Baez_CHC","Ian Desmond_COL","Mark Reynolds_COL","Ian Happ_CHC","Adonis Garcia_ATL","Trevor Story_COL","Kyle Schwarber_CHC","Tyler Flowers_ATL","Matt Adams_ATL","Cesar Hernandez_PHI","Carlos Gonzalez_COL","Jason Heyward_CHC","David Dahl_COL","Howie Kendrick_PHI","Freddy Galvis_PHI","Odubel Herrera_PHI","Willson Contreras_CHC","Ben Zobrist_CHC","Maikel Franco_PHI","Daniel Nava_PHI","Aaron Altherr_PHI","Andrew Knapp_PHI","Rhys Hoskins_PHI","Brandon Phillips_ATL","Jon Jay_CHC","Addison Russell_CHC","Tommy Joseph_PHI","Jace Peterson_ATL","Kurt Suzuki_ATL","Danny Santana_ATL","Dansby Swanson_ATL","Miguel Montero_CHC","Jeimer Candelario_CHC","Pat Valaika_COL","Nick Markakis_ATL","Alexi Amarista_COL","Stephen Cardullo_COL","Tony Wolters_COL","Raimel Tapia_COL","Albert Almora_CHC","Michael Saunders_PHI","Brock Stassi_PHI","Micah Johnson_ATL","Dustin Garneau_COL","Tommy La Stella_CHC","Tom Murphy_COL","Andres Blanco_PHI","Cameron Rupp_PHI","Rio Ruiz_ATL","Ryan Hanigan_COL","Ty Kelly_PHI","Cristhian Adames_COL","Anthony Recker_ATL","Eloy Jimenez_CHC","Emilio Bonifacio_ATL","Lane Adams_ATL","Johan Camargo_ATL"
0,0,0,27,28,0,0,12,28,0,29,24,0,0,16,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,13,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0
0,0,0,47,48,0,0,26,46,0,24,49,0,0,36,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,5,26,0,0,0,0,0,14,0,0,0,0,0,8,0,0,0,0,0,0,0
0,18,16,0,0,0,0,0,0,12,0,0,18,0,0,14,0,0,0,0,12,0,0,0,0,11,12,0,0,0,0,0,0,3,12,0,0,0,0,0,7,2,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,31,25,0,0,0,0,0,0,35,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,15,14,3,34,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,39,39,0,0,25,37,0,16,36,0,0,40,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,23,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0
0,44,42,0,0,0,0,0,0,30,0,0,14,0,0,45,0,0,0,0,36,0,0,0,0,30,35,0,0,0,0,0,0,15,34,0,0,0,0,0,15,3,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,20,28,0,0,0,0,0,0,20,0,0,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,15,0,6,31,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2
15,0,0,0,0,0,15,0,0,0,0,0,0,4,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,5,4,13,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,16,50,45,0,0,45,10,38,18,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,0,0,0,0,5,32,0,0,2,0,0,0,0,0,0
0,0,0,48,48,0,0,26,46,0,25,43,0,0,35,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,4,28,0,0,0,0,0,12,0,0,0,0,0,8,0,0,0,0,0,0,0
0,41,41,0,0,0,0,0,0,27,0,0,12,0,0,36,0,0,0,0,41,0,0,0,0,28,32,0,0,0,0,0,0,12,34,0,0,0,0,0,13,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,16,13,0,0,15,0,7,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,16,52,47,0,0,47,11,39,19,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,42,9,0,0,0,0,7,33,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,13,47,47,0,0,43,9,34,19,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,38,8,0,0,0,0,7,28,0,0,0,0,0,0,0,0,0
0,37,35,0,0,0,0,0,0,30,0,0,11,0,0,30,0,0,0,0,28,0,0,0,0,37,27,0,0,0,0,0,0,10,29,0,0,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39,38,0,0,0,0,0,0,25,0,0,12,0,0,35,0,0,0,0,32,0,0,0,0,27,39,0,0,0,0,0,0,12,30,0,0,0,0,0,12,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,15,47,43,0,0,47,11,34,15,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,38,8,0,0,0,0,3,32,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,9,0,0,11,11,7,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,7,39,34,0,0,34,7,39,12,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6,0,0,0,0,6,27,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,5,19,19,0,0,15,6,12,19,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,29,34,0,0,0,0,0,0,28,0,0,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,19,16,3,41,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,2
0,17,18,0,0,0,0,0,0,9,0,0,3,0,0,15,0,0,0,0,12,0,0,0,0,10,12,0,0,0,0,0,0,18,14,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,42,0,0,0,0,0,0,28,0,0,12,0,0,34,0,0,0,0,34,0,0,0,0,29,30,0,0,0,0,0,0,14,43,0,0,0,0,0,14,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,15,45,40,0,0,41,7,35,13,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,0,0,0,0,5,32,0,0,2,0,0,0,0,0,0
28,0,0,0,0,19,20,0,0,0,0,0,0,15,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,28,13,3,26,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
22,0,0,0,0,14,18,0,0,0,0,0,0,14,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,13,22,0,21,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
7,0,0,0,0,3,7,0,0,0,0,0,0,3,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
52,0,0,0,0,34,42,0,0,0,0,0,0,34,0,0,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,26,21,7,52,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,2
0,16,16,0,0,0,0,0,0,9,0,0,7,0,0,15,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,0,8,14,0,0,0,0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,3,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10,10,0,0,4,10,0,9,11,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0
54,0,0,0,0,35,44,0,0,0,0,0,0,34,0,0,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,28,22,6,51,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2,0,2
0,0,0,10,11,0,0,7,9,0,8,8,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5,5,0,0,0,5,0,0,5,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,30,30,0,0,23,29,0,13,26,0,0,23,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,20,0,0,0,0,0,0,19,0,0,5,0,0,15,0,0,0,0,14,0,0,0,0,17,11,0,0,0,0,0,0,6,19,0,0,0,0,0,6,2,0,0,0,0,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,12,42,38,0,0,38,6,29,14,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6,0,0,0,0,6,28,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,8,0,0,8,5,6,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,15,15,0,0,8,15,0,7,14,0,0,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,3,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,7,0,0,3,0,6,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,11,33,28,0,0,32,5,27,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,5,2,12,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
0,0,0,7,8,0,0,0,7,0,8,8,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
