"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,747636876,"cm121214 (13/14)",0,185.25,"P Alex Wood 3B Kris Bryant C Gary Sánchez SS Corey Seager 1B Matt Holliday OF Brett Gardner OF Jacoby Ellsbury OF Aaron Hicks 2B Chris Taylor P Trevor Cahill",NA,"Trevor Cahill","44.89%",25.8
2,747618248,"Jrk410",0,178.75,"P Carlos Martínez P Alex Wood C Gary Sánchez SS Corey Seager OF Matt Holliday OF Brett Gardner 1B Cody Bellinger 3B Justin Turner OF Aaron Hicks 2B Chris Taylor",NA,"Jacob deGrom","39.15%",25.3
3,747564892,"Bristoloop (1/5)",0,177.15,"P Carlos Martínez P Nate Karns OF Bryce Harper 3B Anthony Rendon OF Matt Holliday OF Brett Gardner SS Aledmys Díaz 1B Cody Bellinger C Yasmani Grandal 2B Chris Taylor",NA,"Gary Sánchez","35.96%",17
4,747658403,"gosixersgo76 (7/9)",0,166.1,"P Jacob deGrom C Gary Sánchez SS Corey Seager OF Matt Holliday OF Brett Gardner OF Jacoby Ellsbury 1B Cody Bellinger 3B Justin Turner 2B Jed Lowrie P Trevor Cahill",NA,"Corey Seager","35.11%",7
5,747553500,"Tshaw2017",0,163.05,"P Jacob deGrom P Ricky Nolasco 1B Joey Votto SS Corey Seager OF Mark Trumbo 2B Dee Gordon 3B Justin Turner OF Marcell Ozuna C Yasmani Grandal OF Aaron Hicks",NA,"Ryan Zimmerman","34.68%",0
6,747551155,"markaw4 (10/14)",0,162.25,"P Alex Wood 2B Daniel Murphy C Gary Sánchez SS Corey Seager 1B Matt Holliday OF Brett Gardner OF Jacoby Ellsbury 3B Justin Turner OF Aaron Hicks P Trevor Cahill",NA,"Cody Bellinger","30.21%",4
7,747498904,"tomjk321 (14/14)",0,162.1,"P Jacob deGrom C Gary Sánchez 1B Matt Holliday OF Brett Gardner 3B Evan Longoria SS Didi Gregorius 2B Brad Miller OF Corey Dickerson OF Aaron Hicks P Trevor Cahill",NA,"Daniel Murphy","30.00%",4
8,747636866,"cm121214 (3/14)",0,161.1,"P Jacob deGrom OF Bryce Harper 1B Joey Votto OF Billy Hamilton OF Adam Duvall C Yasmani Grandal 3B Eugenio Suárez SS Zack Cozart 2B Chris Taylor P Trevor Cahill",NA,"Bryce Harper","26.81%",21
9,747528711,"Croggs (9/10)",0,160.25,"P Alex Wood 3B Manny Machado C Gary Sánchez OF Mark Trumbo 1B Matt Holliday OF Jacoby Ellsbury SS Aledmys Díaz OF Joc Pederson 2B Brad Miller P Trevor Cahill",NA,"Aaron Hicks","26.81%",14
10,747559225,"Jester959",0,157.95,"P Masahiro Tanaka C Gary Sánchez SS Trevor Story OF Giancarlo Stanton 1B Matt Holliday OF Brett Gardner 2B Jedd Gyorko OF Marcell Ozuna 3B Ryon Healy P Trevor Cahill",NA,"Brett Gardner","24.04%",20
11,747636875,"cm121214 (12/14)",0,157.1,"P Jacob deGrom 1B Anthony Rizzo 3B Manny Machado SS Corey Seager OF Mark Trumbo OF Trey Mancini 2B Chris Taylor OF Joey Rickard C Caleb Joseph P Trevor Cahill",NA,"Matt Holliday","20.21%",23
12,747658404,"gosixersgo76 (8/9)",0,155.15,"P Jacob deGrom P Nate Karns OF Bryce Harper C Gary Sánchez SS Corey Seager OF Khris Davis OF Joc Pederson 1B Cody Bellinger 3B Justin Turner 2B Jed Lowrie",NA,"Blake Snell","18.30%",0.65
13,747498893,"tomjk321 (3/14)",0,154.95,"P Jacob deGrom P Blake Snell C Gary Sánchez SS Corey Seager 1B Matt Holliday OF Brett Gardner OF Jacoby Ellsbury 3B Justin Turner OF Aaron Hicks 2B Chris Taylor",NA,"Khris Davis","17.66%",0
14,747519711,"GSaul24 (2/3)",0,154.75,"P Jacob deGrom P Alex Wood 1B Edwin Encarnación 2B Rougned Odor SS Aledmys Díaz OF Yasiel Puig 3B Ryan Schimpf OF Joc Pederson OF Carlos Gómez C Yasmani Grandal",NA,"Justin Turner","16.38%",5
15,747545244,"luckyme300",0,152.15,"P Jacob deGrom P Nate Karns OF Giancarlo Stanton 1B Matt Holliday OF Brett Gardner C Buster Posey 2B José Ramírez SS Didi Gregorius 3B Chase Headley OF Whit Merrifield",NA,"Gio González","15.96%",-1.1
16,747551146,"markaw4 (1/14)",0,150.75,"P Jacob deGrom P Alex Wood C Gary Sánchez SS Corey Seager 1B Wil Myers 3B Ryan Schimpf 2B Yangervis Solarte OF Cory Spangenberg OF Aaron Hicks OF Tommy Pham",NA,"Jedd Gyorko","15.74%",7
17,747551148,"markaw4 (3/14)",0,148.25,"P Alex Wood C Gary Sánchez 1B Ryan Zimmerman SS Corey Seager OF Giancarlo Stanton OF Christian Yelich 2B Dee Gordon 3B Jedd Gyorko OF Marcell Ozuna P Trevor Cahill",NA,"Yasmani Grandal","14.89%",14
18,747509899,"GSaul24 (1/3)",0,147.15,"P Jacob deGrom P Nate Karns SS Corey Seager OF Mark Trumbo 1B Matt Holliday OF Jacoby Ellsbury OF Joc Pederson 3B Jedd Gyorko C Matt Wieters 2B Yangervis Solarte",NA,"Charlie Blackmon","13.83%",0
18,747552005,"maibockaddict (4/6)",0,147.15,"P Jacob deGrom P Nate Karns C Gary Sánchez 1B Matt Holliday OF Brett Gardner SS Didi Gregorius OF Khris Davis 2B Jedd Gyorko 3B Justin Turner OF Aaron Hicks",NA,"Jay Bruce","13.62%",3
20,747636877,"cm121214 (14/14)",0,146.95,"P Jacob deGrom P Blake Snell 3B Kris Bryant 1B Matt Holliday OF Brett Gardner OF Jacoby Ellsbury SS Didi Gregorius C Yasmani Grandal OF Aaron Hicks 2B Chris Taylor",NA,"Alex Wood","13.40%",35.45
21,747551158,"markaw4 (13/14)",0,146.75,"P Jacob deGrom P Alex Wood C Gary Sánchez SS Corey Seager 1B Wil Myers 3B Ryan Schimpf 2B Yangervis Solarte OF Cory Spangenberg OF Tommy Pham OF Andrew Toles",NA,"Carlos Martínez","13.40%",21.3
22,747540824,"RSMdk01 (1/5)",0,145.15,"P Jacob deGrom P Nate Karns C Gary Sánchez OF Giancarlo Stanton OF Jay Bruce 1B Edwin Encarnación OF Billy Hamilton 3B Justin Turner SS Zack Cozart 2B Jed Lowrie",NA,"Aledmys Díaz","12.34%",6
