"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Giancarlo Stanton",5700,"CIN@MIA 07:10PM ET",9.939,"MIA","CIN",9.45,10.3,9.28,NA,"2","2",8
"3B","Kris Bryant",5500,"CHC@CWS 08:10PM ET",9.021,"CHC","CWS",10.41,9.9,11.63,NA,"2","2",2
"OF","Michael Conforto",5400,"NYM@SD 09:10PM ET",8.904,"NYM","SD",7.95,10.5,7.78,NA,"1","1",12
"1B","Anthony Rizzo",5300,"CHC@CWS 08:10PM ET",9.15,"CHC","CWS",11.18,11.9,11.92,NA,"3","3",22
"OF","AJ Pollock",5300,"ARI@STL 07:15PM ET",9.182,"ARI","STL",8.37,9.3,8.49,NA,"2","2",10
"1B","Paul Goldschmidt",5200,"ARI@STL 07:15PM ET",10.82,"ARI","STL",9.46,9.5,8.64,NA,"4","4",10
"3B","Jake Lamb",5200,"ARI@STL 07:15PM ET",9.688,"ARI","STL",8.63,9.1,7.37,NA,"3","3",4
"OF","JD Martinez",5100,"ARI@STL 07:15PM ET",9.714,"ARI","STL",8.26,8.4,1.81,NA,"5","5",20
"OF","Aaron Judge",5100,"TB@NYY 07:05PM ET",11.156,"NYY","TB",8.72,8.8,8.96,NA,"3","3",3
"1B","Joey Votto",5100,"CIN@MIA 07:10PM ET",9.743,"CIN","MIA",8.43,7.8,8.47,NA,"3","3",9
"OF","David Peralta",4900,"ARI@STL 07:15PM ET",7.83,"ARI","STL",8.5,9.2,7.86,NA,"1","1",3
"C","Willson Contreras",4800,"CHC@CWS 08:10PM ET",7.27,"CHC","CWS",8.07,8.3,9.95,NA,"4","4",11
"1B","Justin Bour",4700,"CIN@MIA 07:10PM ET",8.287,"MIA","CIN",NA,0,NA,NA,"x","x",NA
"OF","Yoenis Cespedes",4700,"NYM@SD 09:10PM ET",7.667,"NYM","SD",6.3,9.5,7.8,NA,"3","3",9
"2B/OF","Ian Happ",4600,"CHC@CWS 08:10PM ET",7.794,"CHC","CWS",NA,NA,NA,NA,"7","x",NA
"OF","Tommy Pham",4600,"ARI@STL 07:15PM ET",9.736,"STL","ARI",NA,8.3,NA,NA,"2","2",3
"OF","Steven Souza",4500,"TB@NYY 07:05PM ET",8.906,"TB","NYY",NA,8.5,8.25,NA,"4","1",7
"SS","Zack Cozart",4500,"CIN@MIA 07:10PM ET",8.747,"CIN","MIA",7.41,0,6.91,NA,"x","x",NA
"2B/OF","Ben Zobrist",4400,"CHC@CWS 08:10PM ET",6.431,"CHC","CWS",8.12,8.8,9.29,NA,"5","1",0
"OF","Corey Dickerson",4400,"TB@NYY 07:05PM ET",8.615,"TB","NYY",6.05,7.7,7.56,NA,"2","6",17
"OF","Marcell Ozuna",4400,"CIN@MIA 07:10PM ET",9.222,"MIA","CIN",8.3,8.7,7.83,NA,"4","4",2
"OF","Adam Duvall",4400,"CIN@MIA 07:10PM ET",8.567,"CIN","MIA",8.31,8.2,7.26,NA,"4","4",7
"OF","Jay Bruce",4400,"NYM@SD 09:10PM ET",8.86,"NYM","SD",8.54,9.6,7.86,NA,"4","4",18
"2B/SS","Javier Baez",4300,"CHC@CWS 08:10PM ET",6.191,"CHC","CWS",5.94,0,7.71,NA,"x","x",NA
"OF","Gregor Blanco",4300,"ARI@STL 07:15PM ET",6.053,"ARI","STL",NA,0,1.52,NA,"x","x",NA
"2B","Dee Gordon",4300,"CIN@MIA 07:10PM ET",8.299,"MIA","CIN",8.53,8.9,8.65,NA,"1","1",13
"2B/OF","Scooter Gennett",4300,"CIN@MIA 07:10PM ET",7.635,"CIN","MIA",6.18,5.5,6.04,NA,"5","5",5
"1B","Lucas Duda",4300,"NYM@SD 09:10PM ET",7.355,"NYM","SD",NA,NA,NA,NA,"6","x",NA
"OF","Randal Grichuk",4200,"ARI@STL 07:15PM ET",7.507,"STL","ARI",5.94,7.7,7.03,NA,"6","4",0
