"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B","Paul Goldschmidt",5800,"ARI@COL 08:40PM ET",11.443,"ARI","COL",12.32,13.4,18,NA,"3","3",18
"OF","Charlie Blackmon",5600,"ARI@COL 08:40PM ET",10.915,"COL","ARI",11.13,10.8,5,NA,"1","1",5
"3B","Jake Lamb",5600,"ARI@COL 08:40PM ET",10.167,"ARI","COL",11.98,12.2,6,NA,"4","4",6
"3B","Nolan Arenado",5500,"ARI@COL 08:40PM ET",9.486,"COL","ARI",10.06,10.1,15,NA,"3","3",15
"OF","Mookie Betts",5000,"BOS@KC 08:15PM ET",9.758,"BOS","KC",10.26,10,5,NA,"1","1",5
"OF","David Peralta",5000,"ARI@COL 08:40PM ET",7.705,"ARI","COL",10.26,12.3,16,NA,"2","2",16
"OF","AJ Pollock",5000,"ARI@COL 08:40PM ET",9.135,"ARI","COL",NA,0,NA,NA,"x","x",NA
"1B","Anthony Rizzo",4900,"SD@CHC 08:05PM ET",9.515,"CHC","SD",9.86,9.7,16,NA,"1","1",16
"OF","Gregor Blanco",4900,"ARI@COL 08:40PM ET",6.848,"ARI","COL",8.28,10.5,2,NA,"1","1",2
"3B","Josh Donaldson",4800,"TOR@TEX 08:05PM ET",8.929,"TOR","TEX",9.52,10.6,3,NA,"2","2",3
"3B","Kris Bryant",4700,"SD@CHC 08:05PM ET",9.045,"CHC","SD",7.94,7.8,12,NA,"3","2",12
"1B/OF","Ian Desmond",4700,"ARI@COL 08:40PM ET",7.978,"COL","ARI",7.8,8.2,8,NA,"5","6",8
"2B","DJ LeMahieu",4700,"ARI@COL 08:40PM ET",7.37,"COL","ARI",7.62,8.4,5,NA,"2","2",5
"2B","Brandon Drury",4700,"ARI@COL 08:40PM ET",7.065,"ARI","COL",8.27,9.9,0,NA,"6","6",0
"SS","Xander Bogaerts",4600,"BOS@KC 08:15PM ET",8.615,"BOS","KC",7.97,8.7,10,NA,"3","3",10
"1B/3B","Matt Davidson",4600,"CWS@MIN 08:10PM ET",7.473,"CWS","MIN",6.08,6.3,19,NA,"6","6",19
"2B","Brian Dozier",4600,"CWS@MIN 08:10PM ET",8.778,"MIN","CWS",9.44,10.9,0,NA,"1","1",0
"1B","Justin Smoak",4600,"TOR@TEX 08:05PM ET",8.358,"TOR","TEX",9.67,9.3,9,NA,"5","5",9
"1B","Mark Reynolds",4600,"ARI@COL 08:40PM ET",9.074,"COL","ARI",9.17,9.3,0,NA,"4","4",0
"OF/SS","Chris Owings",4600,"ARI@COL 08:40PM ET",7.773,"ARI","COL",9.07,10,5,NA,"5","5",5
"OF","Shin-Soo Choo",4500,"TOR@TEX 08:05PM ET",8.311,"TEX","TOR",6.12,0,2.18,NA,"x","x",NA
"1B","Wil Myers",4400,"SD@CHC 08:05PM ET",8.478,"SD","CHC",7.83,7.7,6,NA,"3","3",6
"OF","David Dahl",4400,"ARI@COL 08:40PM ET",0,"COL","ARI",NA,0,NA,NA,"x","x",NA
"3B/SS","Eduardo Escobar",4300,"CWS@MIN 08:10PM ET",6.818,"MIN","CWS",7.05,8.8,9,NA,"2","2",9
"2B","Devon Travis",4300,"TOR@TEX 08:05PM ET",6.9,"TOR","TEX",NA,0,NA,NA,"x","x",NA
"SS","Trevor Story",4300,"ARI@COL 08:40PM ET",6.897,"COL","ARI",7.46,7.8,6,NA,"7","7",6
"OF","Andrew Benintendi",4200,"BOS@KC 08:15PM ET",8.077,"BOS","KC",5.42,0,2,NA,"x","x",NA
"3B","Miguel Sano",4200,"CWS@MIN 08:10PM ET",9.172,"MIN","CWS",9.65,10,23,NA,"3","3",25
"2B","Yangervis Solarte",4200,"SD@CHC 08:05PM ET",7.029,"SD","CHC",7.05,6.1,0,NA,"2","4",0
"SS","Elvis Andrus",4200,"TOR@TEX 08:05PM ET",8.818,"TEX","TOR",7.86,8.7,5,NA,"3","2",5
"2B","Rougned Odor",4200,"TOR@TEX 08:05PM ET",7.176,"TEX","TOR",6.43,7.7,5,NA,"6","5",5
"C","Chris Iannetta",4200,"ARI@COL 08:40PM ET",6.758,"ARI","COL",NA,0,1.63,NA,"x","x",NA
"2B/OF","Ben Zobrist",4100,"SD@CHC 08:05PM ET",6.127,"CHC","SD",NA,0,NA,NA,"x","x",NA
"OF","Steve Pearce",4100,"TOR@TEX 08:05PM ET",5.586,"TOR","TEX",6.07,7.7,3,NA,"8","8",3
"SS","Nick Ahmed",4100,"ARI@COL 08:40PM ET",5.766,"ARI","COL",NA,0,1.61,NA,"x","x",NA
"OF","Yasmany Tomas",4100,"ARI@COL 08:40PM ET",6.896,"ARI","COL",NA,0,NA,NA,"x","x",NA
"OF","Eddie Rosario",4000,"CWS@MIN 08:10PM ET",6.254,"MIN","CWS",5.71,6.3,12,NA,"6","7",12
"C","Willson Contreras",4000,"SD@CHC 08:05PM ET",5.85,"CHC","SD",6.01,6.4,3,NA,"5","3",3
