"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Charlie Blackmon",5600,"STL@COL 09:10PM ET",11.16,"COL","STL",NA,10.2,0,NA,"1","1",0
"3B","Kris Bryant",5400,"CHC@LAD 07:15PM ET",9.761,"CHC","LAD",NA,8,0,NA,"3","3",0
"3B","Nolan Arenado",5400,"STL@COL 09:10PM ET",9.32,"COL","STL",NA,9.5,2,NA,"3","3",2
"OF","Michael Conforto",5300,"NYM@PIT 07:15PM ET",10.256,"NYM","PIT",NA,8.9,3,NA,"1","1",3
"1B","Anthony Rizzo",5200,"CHC@LAD 07:15PM ET",8.915,"CHC","LAD",NA,8.9,0,NA,"4","4",0
"2B","Jose Altuve",5000,"BAL@HOU 07:15PM ET",8.854,"HOU","BAL",NA,10,24,NA,"3","2",24
"1B","Mark Reynolds",5000,"STL@COL 09:10PM ET",9.553,"COL","STL",NA,8.5,5,NA,"5","5",5
"OF","Carlos Gonzalez",4900,"STL@COL 09:10PM ET",6.326,"COL","STL",NA,9.3,0,NA,"4","4",0
"1B","Matt Carpenter",4800,"STL@COL 09:10PM ET",7.955,"STL","COL",NA,0,2,NA,"x","x",NA
"OF","Dexter Fowler",4800,"STL@COL 09:10PM ET",7.171,"STL","COL",NA,11.2,14,NA,"1","1",14
"SS","Carlos Correa",4700,"BAL@HOU 07:15PM ET",8.581,"HOU","BAL",NA,8.9,8,NA,"4","3",8
"3B","Jedd Gyorko",4700,"STL@COL 09:10PM ET",8.462,"STL","COL",NA,11,2,NA,"4","4",2
"OF","Randal Grichuk",4700,"STL@COL 09:10PM ET",6.682,"STL","COL",NA,9.8,0,NA,"7","7",0
"OF","Yoenis Cespedes",4600,"NYM@PIT 07:15PM ET",9.278,"NYM","PIT",NA,0,NA,NA,"x","x",NA
"SS","Trevor Story",4600,"STL@COL 09:10PM ET",6.892,"COL","STL",NA,7.5,3,NA,"7","7",3
"OF","David Dahl",4600,"STL@COL 09:10PM ET",0,"COL","STL",NA,0,NA,NA,"x","x",NA
"1B/OF","Ian Desmond",4600,"STL@COL 09:10PM ET",7.333,"COL","STL",NA,8,6,NA,"6","6",6
"2B/OF","Adam Frazier",4500,"NYM@PIT 07:15PM ET",8.517,"PIT","NYM",NA,8.3,3,NA,"1","1",3
"OF","Stephen Piscotty",4500,"STL@COL 09:10PM ET",6.2,"STL","COL",NA,0,2.12,NA,"x","x",NA
"2B","DJ LeMahieu",4500,"STL@COL 09:10PM ET",6.725,"COL","STL",NA,8.3,0,NA,"2","2",0
"SS","Aledmys Diaz",4500,"STL@COL 09:10PM ET",6.953,"STL","COL",NA,9.9,8,NA,"6","6",8
"1B","Freddie Freeman",4500,"ATL@SF 10:05PM ET",12.514,"ATL","SF",NA,0,NA,NA,"x","x",NA
"1B/OF","Jay Bruce",4400,"NYM@PIT 07:15PM ET",8.814,"NYM","PIT",NA,7.9,14,NA,"3","3",14
"SS","Corey Seager",4400,"CHC@LAD 07:15PM ET",8.551,"LAD","CHC",NA,7.9,2,NA,"2","2",2
"1B/OF","Cody Bellinger",4400,"CHC@LAD 07:15PM ET",9.7,"LAD","CHC",NA,7.1,6,NA,"5","6",6
"OF","Gregory Polanco",4300,"NYM@PIT 07:15PM ET",6.778,"PIT","NYM",NA,8,3,NA,"3","4",3
"OF","Kyle Schwarber",4300,"CHC@LAD 07:15PM ET",6.605,"CHC","LAD",NA,8.3,2,NA,"2","2",2
"OF","Matt Kemp",4300,"ATL@SF 10:05PM ET",9.75,"ATL","SF",NA,7.3,5,NA,"4","4",5
"3B","Manny Machado",4200,"BAL@HOU 07:15PM ET",7.956,"BAL","HOU",NA,8.5,5,NA,"3","3",5
"OF","George Springer",4200,"BAL@HOU 07:15PM ET",7.864,"HOU","BAL",NA,9.5,21,NA,"1","1",21
"2B/SS","Javier Baez",4200,"CHC@LAD 07:15PM ET",6.488,"CHC","LAD",NA,0,1.62,NA,"x","x",NA
"2B/OF","Ben Zobrist",4200,"CHC@LAD 07:15PM ET",6.786,"CHC","LAD",NA,0,1.49,NA,"x","x",NA
"2B","Kolten Wong",4200,"STL@COL 09:10PM ET",6.756,"STL","COL",NA,8,7.09,NA,"8","8",NA
"2B","Brandon Phillips",4200,"ATL@SF 10:05PM ET",7.381,"ATL","SF",NA,6.3,5,NA,"2","2",5
"OF","Ender Inciarte",4200,"ATL@SF 10:05PM ET",8.522,"ATL","SF",NA,7,9,NA,"1","1",9
"OF","Starling Marte",4100,"NYM@PIT 07:15PM ET",7.769,"PIT","NYM",NA,0,NA,NA,"x","x",NA
"OF","Gerardo Parra",4100,"STL@COL 09:10PM ET",5.463,"COL","STL",NA,0,0,NA,"x","x",NA
"1B/C","Buster Posey",4100,"ATL@SF 10:05PM ET",8,"SF","ATL",NA,0,1.8,NA,"x","x",NA
"OF","Josh Reddick",4000,"BAL@HOU 07:15PM ET",7.022,"HOU","BAL",NA,0,1.92,NA,"x","x",NA
"3B","Alex Bregman",4000,"BAL@HOU 07:15PM ET",6.021,"HOU","BAL",NA,7.4,5,NA,"8","8",5
"1B","Chris Davis",4000,"BAL@HOU 07:15PM ET",7.444,"BAL","HOU",NA,6.7,10,NA,"5","5",10
"2B","Ian Happ",4000,"CHC@LAD 07:15PM ET",8.333,"CHC","LAD",NA,6.7,5,NA,"5","5",5
"C","Yadier Molina",4000,"STL@COL 09:10PM ET",6.8,"STL","COL",NA,9.9,5,NA,"5","3",5
"2B/3B","Josh Harrison",3900,"NYM@PIT 07:15PM ET",7.574,"PIT","NYM",NA,7,7,NA,"2","2",7
"OF","Mark Trumbo",3900,"BAL@HOU 07:15PM ET",7.261,"BAL","HOU",NA,7.8,3,NA,"4","4",3
"C","Yasmani Grandal",3900,"CHC@LAD 07:15PM ET",6.907,"LAD","CHC",NA,7.1,5,NA,"3","3",5
"OF","Hunter Pence",3900,"ATL@SF 10:05PM ET",5.649,"SF","ATL",NA,0,NA,NA,"x","x",NA
"1B","Lucas Duda",3800,"NYM@PIT 07:15PM ET",7.692,"NYM","PIT",NA,7.8,19,NA,"5","5",19
"2B","Neil Walker",3800,"NYM@PIT 07:15PM ET",7.911,"NYM","PIT",NA,7.4,3,NA,"4","4",3
"3B/OF","Marwin Gonzalez",3800,"BAL@HOU 07:15PM ET",7.95,"HOU","BAL",NA,7.8,8,NA,"2","5",8
"3B","Justin Turner",3800,"CHC@LAD 07:15PM ET",8.35,"LAD","CHC",NA,0,NA,NA,"x","x",NA
"OF","Tommy Pham",3800,"STL@COL 09:10PM ET",9.176,"STL","COL",NA,10.5,NA,NA,"x","2",24
"3B","Jhonny Peralta",3800,"STL@COL 09:10PM ET",2.357,"STL","COL",NA,9.1,3,NA,"x","5",3
"SS","Pat Valaika",3800,"STL@COL 09:10PM ET",4.429,"COL","STL",NA,0,NA,NA,"x","x",NA
"3B/OF","Eduardo Nunez",3800,"ATL@SF 10:05PM ET",7.043,"SF","ATL",NA,7.9,2,NA,"6","2",2
"1B/OF","Brandon Belt",3800,"ATL@SF 10:05PM ET",7.688,"SF","ATL",NA,8.1,23,NA,"3","4",23
"3B/SS","Jose Reyes",3700,"NYM@PIT 07:15PM ET",6.304,"NYM","PIT",NA,7.1,5,NA,"2","2",5
"SS","Jordy Mercer",3700,"NYM@PIT 07:15PM ET",5.787,"PIT","NYM",NA,5,10,NA,"8","8",10
"1B","Josh Bell",3700,"NYM@PIT 07:15PM ET",6.673,"PIT","NYM",NA,8,5,NA,"5","3",5
"OF","Adam Jones",3700,"BAL@HOU 07:15PM ET",7.333,"BAL","HOU",NA,0,1.48,NA,"x","x",NA
"2B/3B","Logan Forsythe",3700,"CHC@LAD 07:15PM ET",4.842,"LAD","CHC",NA,0,1.57,NA,"x","x",NA
"2B","Chris Taylor",3700,"CHC@LAD 07:15PM ET",7.265,"LAD","CHC",NA,6.3,16,NA,"6","1",16
"OF","Jason Heyward",3700,"CHC@LAD 07:15PM ET",7.147,"CHC","LAD",NA,7,0,NA,"8","6",0
"3B/SS","Greg Garcia",3700,"STL@COL 09:10PM ET",2.886,"STL","COL",NA,0,2,NA,"x","x",NA
"2B","Joe Panik",3700,"ATL@SF 10:05PM ET",5.761,"SF","ATL",NA,7.4,2,NA,"2","3",2
"3B","David Wright",3600,"NYM@PIT 07:15PM ET",0,"NYM","PIT",NA,0,NA,NA,"x","x",NA
"SS","Asdrubal Cabrera",3600,"NYM@PIT 07:15PM ET",6.743,"NYM","PIT",NA,6.6,0,NA,"6","6",0
"1B/3B","Wilmer Flores",3600,"NYM@PIT 07:15PM ET",5.645,"NYM","PIT",NA,0,0,NA,"x","x",NA
"C","Welington Castillo",3600,"BAL@HOU 07:15PM ET",7.962,"BAL","HOU",NA,7.7,5,NA,"7","2",5
"C","Evan Gattis",3600,"BAL@HOU 07:15PM ET",6.844,"HOU","BAL",NA,8.3,5,NA,"5","4",5
"1B/OF","Jose Martinez",3600,"STL@COL 09:10PM ET",4.75,"STL","COL",NA,0,NA,NA,"x","x",NA
"OF","Stephen Cardullo",3600,"STL@COL 09:10PM ET",2,"COL","STL",NA,0,NA,NA,"x","x",NA
"OF","Raimel Tapia",3600,"STL@COL 09:10PM ET",0.333,"COL","STL",NA,0,NA,NA,"x","x",NA
"OF","Denard Span",3600,"ATL@SF 10:05PM ET",6.5,"SF","ATL",NA,8.5,7,NA,"1","1",7
"1B/OF","Matt Adams",3600,"ATL@SF 10:05PM ET",4,"ATL","SF",NA,5.7,0,NA,"x","5",0
"OF","Yasiel Puig",3500,"CHC@LAD 07:15PM ET",7.298,"LAD","CHC",NA,6.3,0,NA,"8","8",0
"OF","Harrison Bader",3500,"STL@COL 09:10PM ET",0,"STL","COL",NA,0,NA,NA,"x","x",NA
"C","Dustin Garneau",3500,"STL@COL 09:10PM ET",4.318,"COL","STL",NA,0,NA,NA,"x","x",NA
"OF","Magneuris Sierra",3500,"STL@COL 09:10PM ET",8.857,"STL","COL",NA,0,NA,NA,"x","x",NA
"SS","Dansby Swanson",3500,"ATL@SF 10:05PM ET",5.622,"ATL","SF",NA,6,6,NA,"7","7",6
"SS","Brandon Crawford",3500,"ATL@SF 10:05PM ET",6.5,"SF","ATL",NA,7.1,3,NA,"5","5",3
"OF","Curtis Granderson",3400,"NYM@PIT 07:15PM ET",5.489,"NYM","PIT",NA,6.5,12,NA,"7","7",12
"2B","Alen Hanson",3400,"NYM@PIT 07:15PM ET",2.059,"PIT","NYM",NA,0,0,NA,"x","x",NA
"3B","David Freese",3400,"NYM@PIT 07:15PM ET",6.194,"PIT","NYM",NA,5.8,9,NA,"6","5",9
"OF","Seth Smith",3400,"BAL@HOU 07:15PM ET",6.531,"BAL","HOU",NA,0,1.53,NA,"x","x",NA
"2B","Jonathan Schoop",3400,"BAL@HOU 07:15PM ET",7.045,"BAL","HOU",NA,6,0,NA,"6","7",0
"OF","Joey Rickard",3400,"BAL@HOU 07:15PM ET",3.92,"BAL","HOU",NA,6.9,3,NA,"1","1",3
"C","Willson Contreras",3400,"CHC@LAD 07:15PM ET",5.732,"CHC","LAD",NA,0,1.51,NA,"x","x",NA
"OF","Albert Almora",3400,"CHC@LAD 07:15PM ET",4.154,"CHC","LAD",NA,0,0,NA,"x","x",NA
"C","Tom Murphy",3400,"STL@COL 09:10PM ET",0,"COL","STL",NA,0,NA,NA,"x","x",NA
"C","Carson Kelly",3400,"STL@COL 09:10PM ET",0,"STL","COL",NA,0,NA,NA,"x","x",NA
"OF/SS","Alexi Amarista",3400,"STL@COL 09:10PM ET",5.654,"COL","STL",NA,0,1.68,NA,"x","x",NA
"OF","Nick Markakis",3400,"ATL@SF 10:05PM ET",7.283,"ATL","SF",NA,5.8,5,NA,"3","3",5
"C","Travis d'Arnaud",3300,"NYM@PIT 07:15PM ET",5.875,"NYM","PIT",NA,5.4,24,NA,"8","8",24
"C","Brian McCann",3300,"BAL@HOU 07:15PM ET",8.167,"HOU","BAL",NA,7.3,4,NA,"x","6",4
"1B/OF","Trey Mancini",3300,"BAL@HOU 07:15PM ET",7.394,"BAL","HOU",NA,6.8,2,NA,"8","6",2
"OF","Carlos Beltran",3300,"BAL@HOU 07:15PM ET",6.023,"HOU","BAL",NA,0,1.67,NA,"x","x",NA
"SS","Addison Russell",3300,"CHC@LAD 07:15PM ET",6.244,"CHC","LAD",NA,6.1,3,NA,"6","8",3
"C","Tony Wolters",3300,"STL@COL 09:10PM ET",6.423,"COL","STL",NA,0,2,NA,"x","x",NA
"C","Eric Fryer",3300,"STL@COL 09:10PM ET",2.067,"STL","COL",NA,0,1.62,NA,"x","x",NA
"3B","Adonis Garcia",3300,"ATL@SF 10:05PM ET",6.412,"ATL","SF",NA,0,NA,NA,"x","x",NA
"C","Tyler Flowers",3300,"ATL@SF 10:05PM ET",6.273,"ATL","SF",NA,5.6,6,NA,"x","6",6
"OF","Andrew McCutchen",3200,"NYM@PIT 07:15PM ET",6.553,"PIT","NYM",NA,6.8,27,NA,"4","6",27
"C","Francisco Cervelli",3200,"NYM@PIT 07:15PM ET",6.45,"PIT","NYM",NA,5.6,8,NA,"7","7",8
"OF","Hyun Soo Kim",3200,"BAL@HOU 07:15PM ET",3.696,"BAL","HOU",NA,0,1.5,NA,"x","x",NA
"OF","Joc Pederson",3200,"CHC@LAD 07:15PM ET",5.389,"LAD","CHC",NA,0,NA,NA,"x","x",NA
"1B","Adrian Gonzalez",3200,"CHC@LAD 07:15PM ET",5.081,"LAD","CHC",NA,6.8,3,NA,"4","4",3
"OF","Franklin Gutierrez",3200,"CHC@LAD 07:15PM ET",3.526,"LAD","CHC",NA,0,2,NA,"x","x",NA
"OF","Jarrett Parker",3200,"ATL@SF 10:05PM ET",2.667,"SF","ATL",NA,0,NA,NA,"x","x",NA
"OF","Brandon Nimmo",3100,"NYM@PIT 07:15PM ET",0,"NYM","PIT",NA,0,NA,NA,"x","x",NA
"1B/3B","TJ Rivera",3100,"NYM@PIT 07:15PM ET",5.125,"NYM","PIT",NA,0,3,NA,"x","x",NA
"OF","Jose Osuna",3100,"NYM@PIT 07:15PM ET",4.594,"PIT","NYM",NA,0,0,NA,"x","x",NA
"OF","Derek Fisher",3100,"BAL@HOU 07:15PM ET",0,"HOU","BAL",NA,0,NA,NA,"x","x",NA
"SS","JJ Hardy",3100,"BAL@HOU 07:15PM ET",4.907,"BAL","HOU",NA,5.5,6,NA,"9","8",6
"OF","Craig Gentry",3100,"BAL@HOU 07:15PM ET",2.303,"BAL","HOU",NA,0,NA,NA,"x","x",NA
"C","Miguel Montero",3100,"CHC@LAD 07:15PM ET",5.077,"CHC","LAD",NA,6.1,3,NA,"x","7",3
"OF","Jon Jay",3100,"CHC@LAD 07:15PM ET",4.231,"CHC","LAD",NA,6.3,0,NA,"x","1",0
"OF","Danny Ortiz",3000,"NYM@PIT 07:15PM ET",0.778,"PIT","NYM",NA,0,NA,NA,"x","x",NA
"SS","Kevin Newman",3000,"NYM@PIT 07:15PM ET",0,"PIT","NYM",NA,0,NA,NA,"x","x",NA
"1B/OF","John Jaso",3000,"NYM@PIT 07:15PM ET",3.659,"PIT","NYM",NA,0,10,NA,"x","x",NA
"OF","Norichika Aoki",3000,"BAL@HOU 07:15PM ET",4.529,"HOU","BAL",NA,0,1.66,NA,"x","x",NA
"1B","Yuli Gurriel",3000,"BAL@HOU 07:15PM ET",5.81,"HOU","BAL",NA,7.1,NA,NA,"7","7",NA
"OF","Jake Marisnick",3000,"BAL@HOU 07:15PM ET",5.086,"HOU","BAL",NA,6.3,NA,NA,"9","9",7
"1B/2B","Chase Utley",3000,"CHC@LAD 07:15PM ET",4.6,"LAD","CHC",NA,5.1,12,NA,"7","7",12
"OF","Trayce Thompson",3000,"CHC@LAD 07:15PM ET",0,"LAD","CHC",NA,0,NA,NA,"x","x",NA
"1B/3B","Jeimer Candelario",3000,"CHC@LAD 07:15PM ET",3.167,"CHC","LAD",NA,0,NA,NA,"x","x",NA
"C","Nick Hundley",3000,"ATL@SF 10:05PM ET",3.586,"SF","ATL",NA,5.6,26,NA,"x","7",26
"OF","Mac Williamson",3000,"ATL@SF 10:05PM ET",5.5,"SF","ATL",NA,5.8,5,NA,"8","8",5
"3B/SS","Christian Arroyo",3000,"ATL@SF 10:05PM ET",5.226,"SF","ATL",NA,0,1.42,NA,"x","x",NA
"OF","Juan Lagares",2900,"NYM@PIT 07:15PM ET",2.935,"NYM","PIT",NA,0,3,NA,"x","x",NA
"SS","Gavin Cecchini",2900,"NYM@PIT 07:15PM ET",0,"NYM","PIT",NA,0,NA,NA,"x","x",NA
"C","Austin Barnes",2900,"CHC@LAD 07:15PM ET",5.545,"LAD","CHC",NA,0,1.6,NA,"x","x",NA
"OF","Andrew Toles",2900,"CHC@LAD 07:15PM ET",6.094,"LAD","CHC",NA,0,NA,NA,"x","x",NA
"OF/SS","Kike Hernandez",2900,"CHC@LAD 07:15PM ET",4.952,"LAD","CHC",NA,4.9,14,NA,"x","5",NA
"2B/SS","Cristhian Adames",2900,"STL@COL 09:10PM ET",0.333,"COL","STL",NA,0,NA,NA,"x","x",NA
"C","Ryan Hanigan",2900,"STL@COL 09:10PM ET",5.4,"COL","STL",NA,5.6,0,NA,"x","8",0
"C","Kurt Suzuki",2900,"ATL@SF 10:05PM ET",6.625,"ATL","SF",NA,0,1.33,NA,"x","x",NA
"2B/SS","Kelby Tomlinson",2900,"ATL@SF 10:05PM ET",2.267,"SF","ATL",NA,0,NA,NA,"x","x",NA
"2B/OF","Danny Santana",2900,"ATL@SF 10:05PM ET",2.2,"ATL","SF",NA,5.7,NA,NA,"x","8",10
"2B/SS","Matt Reynolds",2800,"NYM@PIT 07:15PM ET",2,"NYM","PIT",NA,0,1.41,NA,"x","x",NA
"C","Kevin Plawecki",2800,"NYM@PIT 07:15PM ET",2.7,"NYM","PIT",NA,0,NA,NA,"x","x",NA
"3B/OF","Rob Segedin",2800,"CHC@LAD 07:15PM ET",2.5,"LAD","CHC",NA,0,NA,NA,"x","x",NA
"2B/3B","Tommy La Stella",2800,"CHC@LAD 07:15PM ET",3.412,"CHC","LAD",NA,0,NA,NA,"x","x",NA
"2B/OF","Jace Peterson",2800,"ATL@SF 10:05PM ET",3.676,"ATL","SF",NA,0,0,NA,"x","x",NA
"2B","Micah Johnson",2800,"ATL@SF 10:05PM ET",0,"ATL","SF",NA,0,NA,NA,"x","x",NA
"C","Elias Diaz",2700,"NYM@PIT 07:15PM ET",3.5,"PIT","NYM",NA,0,NA,NA,"x","x",NA
"2B","Chris Bostick",2700,"NYM@PIT 07:15PM ET",0.667,"PIT","NYM",NA,0,NA,NA,"x","x",NA
"2B","Phil Gosselin",2700,"NYM@PIT 07:15PM ET",1.158,"PIT","NYM",NA,0,NA,NA,"x","x",NA
"OF","Andre Ethier",2700,"CHC@LAD 07:15PM ET",0,"LAD","CHC",NA,0,NA,NA,"x","x",NA
"2B/OF","Aaron Hill",2700,"ATL@SF 10:05PM ET",2.667,"SF","ATL",NA,5.8,4,NA,"x","6",4
"3B","Rio Ruiz",2700,"ATL@SF 10:05PM ET",6.333,"ATL","SF",NA,0,7,NA,"x","x",NA
"OF","Justin Ruggiano",2700,"ATL@SF 10:05PM ET",4.375,"SF","ATL",NA,0,1.64,NA,"x","x",NA
"C","Rene Rivera",2600,"NYM@PIT 07:15PM ET",5.407,"NYM","PIT",NA,0,1.35,NA,"x","x",NA
"C","Francisco Pena",2600,"BAL@HOU 07:15PM ET",12,"BAL","HOU",NA,0,NA,NA,"x","x",NA
