"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Max Scherzer",13900,"Was@NYM 00:00PM ET",NA,"Was"
"SP","Yu Darvish",10800,"KC@Tex 00:00PM ET",NA,"Tex"
"SP","Marcus Stroman",9600,"Tor@LAA 00:00PM ET",NA,"Tor"
"SP","Zack Wheeler",8000,"Was@NYM 00:00PM ET",NA,"NYM"
"SP","Brandon McCarthy",7400,"LAD@Ari 00:00PM ET",NA,"LAD"
"SP","Tom Koehler",7300,"Mia@SD 00:00PM ET",NA,"Mia"
"SP","Andrew Triggs",6800,"Sea@Oak 00:00PM ET",NA,"Oak"
"SP","Yovani Gallardo",6600,"Sea@Oak 00:00PM ET",NA,"Sea"
"SP","Jeff Samardzija",6400,"SF@Col 00:00PM ET",NA,"SF"
"SP","Jason Hammel",6200,"KC@Tex 00:00PM ET",NA,"KC"
"SP","Shelby Miller",6000,"LAD@Ari 00:00PM ET",NA,"Ari"
"SP","Luis Perdomo",5400,"Mia@SD 00:00PM ET",NA,"SD"
"SP","Daniel Wright",5200,"Tor@LAA 00:00PM ET",NA,"LAA"
"SP","Kyle Freeland",4700,"SF@Col 00:00PM ET",NA,"Col"
"3B","Nolan Arenado",5400,"SF@Col 00:00PM ET",NA,"Col"
"OF","Charlie Blackmon",5400,"SF@Col 00:00PM ET",NA,"Col"
"3B","Eduardo Nunez",5300,"SF@Col 00:00PM ET",NA,"SF"
"1B","Brandon Belt",5300,"SF@Col 00:00PM ET",NA,"SF"
"OF","Bryce Harper",5300,"Was@NYM 00:00PM ET",NA,"Was"
"OF","Carlos Gonzalez",5300,"SF@Col 00:00PM ET",NA,"Col"
"OF","Mike Trout",5200,"Tor@LAA 00:00PM ET",NA,"LAA"
"1B","Paul Goldschmidt",5200,"LAD@Ari 00:00PM ET",NA,"Ari"
"OF","David Dahl",4700,"SF@Col 00:00PM ET",NA,"Col"
"SS","Trevor Story",4700,"SF@Col 00:00PM ET",NA,"Col"
"OF","Hunter Pence",4700,"SF@Col 00:00PM ET",NA,"SF"
"C","Buster Posey",4600,"SF@Col 00:00PM ET",NA,"SF"
"1B","Wil Myers",4600,"Mia@SD 00:00PM ET",NA,"SD"
"2B","Joe Panik",4600,"SF@Col 00:00PM ET",NA,"SF"
"OF","Giancarlo Stanton",4600,"Mia@SD 00:00PM ET",NA,"Mia"
"3B","Josh Donaldson",4600,"Tor@LAA 00:00PM ET",NA,"Tor"
"SS","Corey Seager",4600,"LAD@Ari 00:00PM ET",NA,"LAD"
"2B","DJ LeMahieu",4600,"SF@Col 00:00PM ET",NA,"Col"
"SS","Brandon Crawford",4500,"SF@Col 00:00PM ET",NA,"SF"
"OF","Shin-Soo Choo",4500,"KC@Tex 00:00PM ET",NA,"Tex"
"2B","Rougned Odor",4500,"KC@Tex 00:00PM ET",NA,"Tex"
"OF","Ian Desmond",4500,"SF@Col 00:00PM ET",NA,"Col"
"OF/SS","Trea Turner",4400,"Was@NYM 00:00PM ET",NA,"Was"
"1B","Mark Reynolds",4400,"SF@Col 00:00PM ET",NA,"Col"
"OF","Denard Span",4400,"SF@Col 00:00PM ET",NA,"SF"
"OF","Jarrett Parker",4400,"SF@Col 00:00PM ET",NA,"SF"
"OF","Nomar Mazara",4300,"KC@Tex 00:00PM ET",NA,"Tex"
"OF","Christian Yelich",4300,"Mia@SD 00:00PM ET",NA,"Mia"
"OF","Nelson Cruz",4300,"Sea@Oak 00:00PM ET",NA,"Sea"
"C","Nick Hundley",4300,"SF@Col 00:00PM ET",NA,"SF"
"3B","Adrian Beltre",4300,"KC@Tex 00:00PM ET",NA,"Tex"
"2B","Daniel Murphy",4300,"Was@NYM 00:00PM ET",NA,"Was"
"SS","Jean Segura",4200,"Sea@Oak 00:00PM ET",NA,"Sea"
"2B","Robinson Cano",4200,"Sea@Oak 00:00PM ET",NA,"Sea"
"1B","Adrian Gonzalez",4200,"LAD@Ari 00:00PM ET",NA,"LAD"
"C","Jonathan Lucroy",4200,"KC@Tex 00:00PM ET",NA,"Tex"
"OF","AJ Pollock",4200,"LAD@Ari 00:00PM ET",NA,"Ari"
"OF","Jose Bautista",4200,"Tor@LAA 00:00PM ET",NA,"Tor"
"OF","Lorenzo Cain",4200,"KC@Tex 00:00PM ET",NA,"KC"
"OF","Carlos Gomez",4100,"KC@Tex 00:00PM ET",NA,"Tex"
"OF","Gerardo Parra",4100,"SF@Col 00:00PM ET",NA,"Col"
"2B","Dee Gordon",4100,"Mia@SD 00:00PM ET",NA,"Mia"
"1B","Mike Napoli",4100,"KC@Tex 00:00PM ET",NA,"Tex"
"OF","Mac Williamson",4100,"SF@Col 00:00PM ET",NA,"SF"
"1B","Eric Hosmer",4100,"KC@Tex 00:00PM ET",NA,"KC"
"3B","Jake Lamb",4100,"LAD@Ari 00:00PM ET",NA,"Ari"
"OF","Yasiel Puig",4100,"LAD@Ari 00:00PM ET",NA,"LAD"
"SS","Elvis Andrus",4000,"KC@Tex 00:00PM ET",NA,"Tex"
"OF","Yoenis Cespedes",4000,"Was@NYM 00:00PM ET",NA,"NYM"
"2B/3B","Logan Forsythe",4000,"LAD@Ari 00:00PM ET",NA,"LAD"
"2B/SS","Kelby Tomlinson",4000,"SF@Col 00:00PM ET",NA,"SF"
"OF","Yasmany Tomas",4000,"LAD@Ari 00:00PM ET",NA,"Ari"
"OF","Joc Pederson",4000,"LAD@Ari 00:00PM ET",NA,"LAD"
"OF","Alex Gordon",3900,"KC@Tex 00:00PM ET",NA,"KC"
"OF","Khris Davis",3900,"Sea@Oak 00:00PM ET",NA,"Oak"
"1B","Albert Pujols",3900,"Tor@LAA 00:00PM ET",NA,"LAA"
"OF","Adam Eaton",3900,"Was@NYM 00:00PM ET",NA,"Was"
"3B","Kyle Seager",3900,"Sea@Oak 00:00PM ET",NA,"Sea"
"3B","Justin Turner",3900,"LAD@Ari 00:00PM ET",NA,"LAD"
"OF","David Peralta",3800,"LAD@Ari 00:00PM ET",NA,"Ari"
"OF","Jorge Soler",3800,"KC@Tex 00:00PM ET",NA,"KC"
"3B","Joey Gallo",3800,"KC@Tex 00:00PM ET",NA,"Tex"
"1B/OF","Brandon Moss",3800,"KC@Tex 00:00PM ET",NA,"KC"
"OF","Rajai Davis",3700,"Sea@Oak 00:00PM ET",NA,"Oak"
"C","Yasmani Grandal",3700,"LAD@Ari 00:00PM ET",NA,"LAD"
"OF","Stephen Cardullo",3700,"SF@Col 00:00PM ET",NA,"Col"
"3B","Ryan Schimpf",3700,"Mia@SD 00:00PM ET",NA,"SD"
"OF","Kole Calhoun",3700,"Tor@LAA 00:00PM ET",NA,"LAA"
"2B","Chase Utley",3700,"LAD@Ari 00:00PM ET",NA,"LAD"
"OF","Raimel Tapia",3700,"SF@Col 00:00PM ET",NA,"Col"
"SS","Troy Tulowitzki",3700,"Tor@LAA 00:00PM ET",NA,"Tor"
"OF","Peter O'Brien",3700,"KC@Tex 00:00PM ET",NA,"KC"
"OF","Franklin Gutierrez",3700,"LAD@Ari 00:00PM ET",NA,"LAD"
"OF","Gorkys Hernandez",3700,"SF@Col 00:00PM ET",NA,"SF"
"3B","Anthony Rendon",3700,"Was@NYM 00:00PM ET",NA,"Was"
"2B/OF","Whit Merrifield",3700,"KC@Tex 00:00PM ET",NA,"KC"
"1B/3B","Conor Gillaspie",3600,"SF@Col 00:00PM ET",NA,"SF"
"OF/SS","Chris Owings",3600,"LAD@Ari 00:00PM ET",NA,"Ari"
"OF","Delino DeShields",3600,"KC@Tex 00:00PM ET",NA,"Tex"
"C","Salvador Perez",3600,"KC@Tex 00:00PM ET",NA,"KC"
"2B","Devon Travis",3600,"Tor@LAA 00:00PM ET",NA,"Tor"
"OF","Curtis Granderson",3600,"Was@NYM 00:00PM ET",NA,"NYM"
"3B","Jose Reyes",3600,"Was@NYM 00:00PM ET",NA,"NYM"
"OF","Marcell Ozuna",3600,"Mia@SD 00:00PM ET",NA,"Mia"
"2B","Brandon Drury",3600,"LAD@Ari 00:00PM ET",NA,"Ari"
"OF","Cameron Maybin",3600,"Tor@LAA 00:00PM ET",NA,"LAA"
"C","Dustin Garneau",3600,"SF@Col 00:00PM ET",NA,"Col"
"2B","Yangervis Solarte",3600,"Mia@SD 00:00PM ET",NA,"SD"
"2B/OF","Aaron Hill",3600,"SF@Col 00:00PM ET",NA,"SF"
"3B","Cheslor Cuthbert",3500,"KC@Tex 00:00PM ET",NA,"KC"
"C","JT Realmuto",3500,"Mia@SD 00:00PM ET",NA,"Mia"
"1B","CJ Cron",3500,"Tor@LAA 00:00PM ET",NA,"LAA"
"C","Tom Murphy",3500,"SF@Col 00:00PM ET",NA,"Col"
"OF","Mitch Haniger",3500,"Sea@Oak 00:00PM ET",NA,"Sea"
"3B","Trevor Plouffe",3500,"Sea@Oak 00:00PM ET",NA,"Oak"
"2B/SS","Chris Taylor",3500,"LAD@Ari 00:00PM ET",NA,"LAD"
"1B","Kendrys Morales",3500,"Tor@LAA 00:00PM ET",NA,"Tor"
"1B","Cody Bellinger",3500,"LAD@Ari 00:00PM ET",NA,"LAD"
"OF","Manuel Margot",3500,"Mia@SD 00:00PM ET",NA,"SD"
"SS","Alcides Escobar",3500,"KC@Tex 00:00PM ET",NA,"KC"
"SS","Marcus Semien",3400,"Sea@Oak 00:00PM ET",NA,"Oak"
"1B/3B","Ryon Healy",3400,"Sea@Oak 00:00PM ET",NA,"Oak"
"OF","Hunter Renfroe",3400,"Mia@SD 00:00PM ET",NA,"SD"
"C","Russell Martin",3400,"Tor@LAA 00:00PM ET",NA,"Tor"
"2B/3B","Martin Prado",3400,"Mia@SD 00:00PM ET",NA,"Mia"
"OF","Jurickson Profar",3400,"KC@Tex 00:00PM ET",NA,"Tex"
"3B","Mike Moustakas",3400,"KC@Tex 00:00PM ET",NA,"KC"
"OF","Paulo Orlando",3400,"KC@Tex 00:00PM ET",NA,"KC"
"1B/3B","Luis Valbuena",3400,"Tor@LAA 00:00PM ET",NA,"LAA"
"3B","David Wright",3400,"Was@NYM 00:00PM ET",NA,"NYM"
"SS","Asdrubal Cabrera",3400,"Was@NYM 00:00PM ET",NA,"NYM"
"OF","Billy Burns",3400,"KC@Tex 00:00PM ET",NA,"KC"
"OF","Trayce Thompson",3400,"LAD@Ari 00:00PM ET",NA,"LAD"
