"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Max Scherzer",12600,"ARI@WAS 01:05PM ET",25.07,"WAS","ARI",28.77,24.1,30.0745,NA,36.75
"SP","Danny Salazar",10700,"CLE@DET 01:10PM ET",20.81,"CLE","DET",21.18,19,18.898,NA,NA
"SP","John Lackey",8900,"PHI@CHC 02:20PM ET",15.5,"CHC","PHI",21.2,17.2,21.695,NA,11.25
"SP","Michael Fulmer",8600,"CLE@DET 01:10PM ET",17.47,"DET","CLE",14.74,16.3,15.252,NA,NA
"SP","Ian Kennedy",8500,"CWS@KC 02:15PM ET",18.38,"KC","CWS",19.35,17.3,19.455,NA,2.95
"SP","Jharel Cotton",7800,"OAK@MIN 01:10PM ET",10.07,"OAK","MIN",14.25,13.4,17.11,NA,27.9
"SP","Derek Holland",7700,"CWS@KC 02:15PM ET",16.85,"CWS","KC",15.06,14.1,13.504,NA,28
"SP","Joe Musgrove",7600,"TEX@HOU 02:10PM ET",10.29,"HOU","TEX",NA,14.3,17.142,NA,6.2
"SP","AJ Griffin",7300,"TEX@HOU 02:10PM ET",17.367,"TEX","HOU",13.92,12.4,11.061,NA,23.05
"SP","Zach Eflin",5900,"PHI@CHC 02:20PM ET",15.917,"PHI","CHC",12.58,11.4,10.593,NA,5.75
"SP","Kyle Gibson",5100,"OAK@MIN 01:10PM ET",2.09,"MIN","OAK",9.79,10.2,13.955,NA,0.4
"SP","Braden Shipley",4000,"ARI@WAS 01:05PM ET",0,"ARI","WAS",11.13,8.8,10.374,NA,0.4
