"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Chris Sale","P","BOS","vs MIN",3.2,"Berrios, R 2.67","L",2.85,0,0,7.2,12.1,0.9,NA,12900,42.1,29.5,28.85,28.85,"%",77,2.2,30.65,2.4
"Zack Greinke","P","ARI","vs PHI",3.35,"Pivetta, R 4.46","R",3.14,0,0,6.1,10.2,1.05,NA,12800,48.1,21.5,24.4,24.4,"%",45,1.9,19.65,1.5
"Carlos Carrasco","P","CLE","vs TEX",3.57,"Hamels, L 3.03","R",2.99,0,0,6.2,9.3,1.02,NA,11600,39.3,20.9,19.55,19.55,"%",53,1.7,0.1,0
"Jose Berrios","P","MIN","@ BOS",4.8,"Sale, L 2.85","R",2.67,0,0,6.8,8.7,0.91,NA,10700,32,23.8,13.75,13.75,"%",62,1.3,14.25,1.3
"Gio Gonzalez","P","WSH","vs CHC",4.42,"Butler, R 4.19","L",2.96,0,0,6.3,8.3,1.23,NA,9800,29.8,18.7,15.22,15.22,"%",61,1.6,23.3,2.4
"Rich Hill","P","LAD","vs LAA",3.52,"Nolasco, R 4.80","L",4.73,0,0,4.4,9.8,1.55,NA,8600,34.6,12.3,15.04,15.04,"%",21,1.7,19.55,2.3
"Jeff Samardzija","P","SF","vs COL",3.44,"Marquez, R 3.92","R",4.74,0,0,6.2,10.2,1.16,NA,8400,43.1,17.5,20.81,20.81,"%",36,2.5,20.65,2.5
"Cole Hamels","P","TEX","@ CLE",4.93,"Carrasco, R 2.99","L",3.03,0,0,6.5,4.2,1.13,NA,8100,23.5,13,10.21,10.21,"%",49,1.3,-9.45,NA
"Jordan Montgomery","P","NYY","@ CWS",4.52,"Holmberg, L 2.84","L",3.74,0,0,5.7,8.7,1.25,NA,7600,24.1,16.3,12.18,12.18,"%",64,1.6,30.15,4
"German Marquez","P","COL","@ SF",4.06,"Samardzija, R 4.74","R",3.92,0,0,5.4,8.2,1.32,NA,7500,35.4,14.6,13.11,13.11,"%",24,1.7,-3,NA
"Nick Pivetta","P","PHI","@ ARI",5.15,"Greinke, R 3.14","R",4.46,0,0,5.3,9.8,1.49,NA,7300,27,13.9,9.83,9.83,"%",38,1.3,-7.2,NA
"Michael Wacha","P","STL","vs CIN",4.05,"Finnegan, L 2.70","R",4.76,0,0,5.2,8.3,1.49,NA,7200,27,12.1,11.75,11.75,"%",37,1.6,21.9,3
"Brandon Finnegan","P","CIN","@ STL",4.95,"Wacha, R 4.76","L",2.7,0,0,3.3,12.8,1.5,NA,5800,44,13.2,10.44,10.44,"%",0,1.8,0.55,0.1
"Aaron Judge","OF","NYY","@ CWS",5.48,"Holmberg, L 2.84","R",0.332,0.473,0.371,0,0,0,3,5600,38.5,12.1,17.81,17.81,"%",57,3.2,8,1.4
"Cody Bellinger","1B/OF","LAD","vs LAA",5.48,"Nolasco, R 4.80","L",0.274,0.416,0.405,0,0,0,4,5500,36.1,11.3,14.49,14.49,"%",52,2.6,2,0.4
"Bryce Harper","OF","WSH","vs CHC",5.59,"Butler, R 4.19","L",0.308,0.423,0.265,0,0,0,3,5400,34.8,10.6,15.65,15.65,"%",55,2.9,9,1.7
"Jake Lamb","3B","ARI","vs PHI",5.15,"Pivetta, R 4.46","L",0.28,0.394,0.266,0,0,0,4,5300,29.2,9.9,13.13,13.13,"%",59,2.5,5,0.9
"Trea Turner","SS","WSH","vs CHC",5.59,"Butler, R 4.19","R",0.265,0.307,0.135,0,0,0,1,5300,34.4,10,15.17,15.17,"%",52,2.9,5,0.9
