"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Mike Trout",5600,"ATL@LAA 09:07PM ET",12.02,"LAA","ATL",8.52,0,11.3,NA,"x","x",NA
"OF","JD Martinez",5200,"DET@KC 07:15PM ET",10.688,"DET","KC",8.26,8.4,8.66,NA,"5","5",18
"OF","Jose Bautista",5000,"CIN@TOR 07:07PM ET",8.18,"TOR","CIN",8.32,8.9,9.62,NA,"3","3",14
"OF","Cameron Maybin",4900,"ATL@LAA 09:07PM ET",8.455,"LAA","ATL",6.54,6.8,8.42,NA,"1","1",7
"1B","Miguel Cabrera",4800,"DET@KC 07:15PM ET",6.895,"DET","KC",9.68,9,9.18,NA,"3","3",18
"OF","Corey Dickerson",4800,"TB@TEX 08:05PM ET",9.653,"TB","TEX",5.87,7.5,8.9,NA,"x","2",17
"1B","Justin Bour",4800,"PHI@MIA 07:10PM ET",8.229,"MIA","PHI",6.52,7.8,8.13,NA,"5","5",3
"1B","Joey Votto",4700,"CIN@TOR 07:07PM ET",10.102,"CIN","TOR",8.38,8.5,8.9,NA,"3","3",0
"3B","Josh Donaldson",4600,"CIN@TOR 07:07PM ET",7.273,"TOR","CIN",9.12,9.6,10.27,NA,"2","2",9
"3B","Adrian Beltre",4600,"TB@TEX 08:05PM ET",0,"TEX","TB",NA,8.1,NA,NA,"x","4",3
"OF","Billy Hamilton",4500,"CIN@TOR 07:07PM ET",9.913,"CIN","TOR",6.74,8.8,8.71,NA,"1","1",10
"3B","Eugenio Suarez",4500,"CIN@TOR 07:07PM ET",8.673,"CIN","TOR",6.27,6.7,7.04,NA,"5","5",3
"1B","Freddie Freeman",4500,"ATL@LAA 09:07PM ET",12.514,"ATL","LAA",NA,0,NA,NA,"x","x",NA
"OF","Nomar Mazara",4400,"TB@TEX 08:05PM ET",7.851,"TEX","TB",8.03,8.2,8.81,NA,"3","3",21
"2B","Dee Gordon",4400,"PHI@MIA 07:10PM ET",7.638,"MIA","PHI",8.05,8.4,9.39,NA,"1","1",9
"OF","Ender Inciarte",4300,"ATL@LAA 09:07PM ET",8.458,"ATL","LAA",7.1,7.6,8.07,NA,"1","1",10
"OF","Giancarlo Stanton",4300,"PHI@MIA 07:10PM ET",8.917,"MIA","PHI",7.75,9.2,9.33,NA,"4","2",9
"1B","Albert Pujols",4200,"ATL@LAA 09:07PM ET",7.261,"LAA","ATL",6.39,6.9,7.77,NA,"3","3",14
