"Charlie Blackmon_COL","Joey Votto_CIN","Nolan Arenado_COL","Adam Duvall_CIN","Ian Desmond_COL","Anthony Rizzo_CHC","Mark Reynolds_COL","Zack Cozart_CIN","Scooter Gennett_CIN","David Dahl_COL","Travis Shaw_MIL","Ryan Braun_MIL","Eric Thames_MIL","Billy Hamilton_CIN","Carlos Gonzalez_COL","Gerardo Parra_COL","Raimel Tapia_COL","Kris Bryant_CHC","DJ LeMahieu_COL","Eugenio Suarez_CIN","Arismendy Alcantara_CIN","Domingo Santana_MIL","Orlando Arcia_MIL","Ian Happ_CHC","Scott Schebler_CIN","Manny Pina_MIL","Willson Contreras_CHC","Trevor Story_COL","Jesse Winker_CIN","Stephen Vogt_MIL","Devin Mesoraco_CIN","Jose Peraza_CIN","Jonathan Villar_MIL","Jason Heyward_CHC","Phillip Ervin_CIN","Pat Valaika_COL","Eric Sogard_MIL","Hernan Perez_MIL","Kyle Schwarber_CHC","Dustin Garneau_COL","Tom Murphy_COL","Jesus Aguilar_MIL","Ben Zobrist_CHC","Jon Jay_CHC","Tucker Barnhart_CIN","Stephen Cardullo_COL","Mike Tauchman_COL","Alexi Amarista_COL","Javier Baez_CHC","Lewis Brinson_MIL","Cristhian Adames_COL","Patrick Kivlehan_CIN","Jordan Patterson_COL","Addison Russell_CHC","Keon Broxton_MIL","Jeimer Candelario_CHC","Brett Phillips_MIL","Mark Zagunis_CHC","Ryan Hanigan_COL","Tony Wolters_COL","Michael Reed_MIL","Nick Senzel_CIN","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Tommy La Stella_CHC","Ryan Cordell_MIL","Albert Almora_CHC","Jacob Nottingham_MIL","Stuart Turner_CIN","Jett Bandy_MIL","Corey Ray_MIL","Victor Caratini_CHC","Eloy Jimenez_CHC"
0,0,0,0,0,0,0,0,0,0,72.2365445499774,0,15.410101010101,0,0,0,0,0,0,0,0,0.0387205387205387,-0.312994350282486,0,0,7.15597147950089,0,0,0,0,0,0,-1.92321924144311,0,0,0,0,-0.408637873754153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93602693602694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,15.410101010101,0,91.8193473193473,0,0,0,0,0,0,0,0,-2.24528301886792,0.08708357685564,0,0,17.592803030303,0,0,0,0,0,0,-1.68434343434343,0,0,0,0,20.2779623477298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.27068214804064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7.57464788732394,0,12.2257211538462,0,0,0,12.3333333333333,2.8195564516129,0,0,0,0,49.727967806841,0,0,0,0,0,21.109375,0,0,0,0,-0.704428904428904,0,0,0,0,0,0,16.2790178571429,0,0,0,0,0,0,0,0,0,0,0,0,-0.473867595818815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.61581920903955,0,1.46101694915254,0,4.60336134453781,0,12.4734451432565,0,0,0,0,0,0,0,41.1835007932311,0,0,0,4.11466165413534,0,0,0,0,0,0,0,0,4.38454106280193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64438122332859,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,13.4469309462916,0,0,0,0,0,0,0,0,0,0,0,71.7923541247485,0,0,0,0,0,20.9592803030303,0,0,11.6921768707483,0,0,0,0,0,0,18.209219858156,0,0,0,0,3.53486394557823,0,0,0,16.6171717171717,0,0,0,0,0,7.50377073906486,0,0,0,0,20.3317669172932,0,0,0,0,0,0,0,0,0,0,0,0,16.4623655913978,0,0,0,0,0,0
9.6191389599318,0,10.9507246376812,0,7.94449583718779,0,6.55555555555556,0,0,0,0,0,0,0,4.11466165413534,0,0,0,48.9827856025039,0,0,0,0,0,0,0,0,-1.22641509433962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4828349944629,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-2.69025875190259,0,10.6344988344988,0,0,0,5.77777777777778,32.4969758064516,0,0,0,0,21.109375,0,0,0,0,0,53.2743531202435,0,0,0,0,-4.01491841491841,0,0,0,0,0,0,12.5807692307692,0,0,0,0,0,0,0,0,0,0,0,0,-2.45644599303136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0387205387205387,0,-2.24528301886792,0,0,0,0,0,0,0,0,48.8437225636523,0.3468731735827,0,0,4.32016806722689,0,0,0,0,0,0,-0.0795559666975023,0,0,0,0,-1.49661835748792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78101503759398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0.312994350282486,0,0.08708357685564,0,0,0,0,0,0,0,0,0.3468731735827,39.8993963782696,0,0,6.03846153846154,0,0,0,0,0,0,1.89777983348751,0,0,0,0,7.25797872340426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34628872004676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,23.2176386913229,0,0,0,0,0,0,0,0,0,0,0,20.9592803030303,0,0,0,0,0,86.8178137651822,0,0,6.94301994301994,0,0,0,0,0,0,10.6307189542484,0,0,0,0,24.3190476190476,0,0,0,-2.1,0,0,0,0,0,8.30049261083744,0,0,0,0,30.5541310541311,0,0,0,0,0,0,0,0,0,0,0,0,4.73099415204678,0,0,0,0,0,0
0,-0.539906103286385,0,1.45874125874126,0,0,0,0.342525399129173,-7.41666666666667,0,0,0,0,-0.704428904428904,0,0,0,0,0,-4.01491841491841,0,0,0,0,70.1408450704225,0,0,0,0,0,0,0.704807692307692,0,0,0,0,0,0,0,0,0,0,0,0,-2.33056478405316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7.15597147950089,0,17.592803030303,0,0,0,0,0,0,0,0,4.32016806722689,6.03846153846154,0,0,52.637049941928,0,0,0,0,0,0,30.508547008547,0,0,0,0,26.3240740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5554435483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,21.2962962962963,0,0,0,0,0,0,0,0,0,0,0,11.6921768707483,0,0,0,0,0,6.94301994301994,0,0,59.6228956228956,0,0,0,0,0,0,24.053781512605,0,0,0,0,-6.71190476190476,0,0,0,2.53125,0,0,0,0,0,-10.047619047619,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,-5.70344827586207,0,0,0,0,0,0
1.89534180278282,0,10.4839685420448,0,1.57575757575758,0,0.722222222222222,0,0,0,0,0,0,0,4.38454106280193,0,0,0,-1.22641509433962,0,0,0,0,0,0,0,0,34.8632768361582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.8215291750503,0,7.93700396825397,0,0,0,4.19758672699849,-9.1494623655914,0,0,0,0,16.2790178571429,0,0,0,0,0,12.5807692307692,0,0,0,0,0.704807692307692,0,0,0,0,0,0,42.2136820925553,0,0,0,0,0,0,0,0,0,0,0,0,8.23693379790941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-1.92321924144311,0,-1.68434343434343,0,0,0,0,0,0,0,0,-0.0795559666975023,1.89777983348751,0,0,30.508547008547,0,0,0,0,0,0,67.0077922077922,0,0,0,0,10.8207681365576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74418604651163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25.8273469387755,0,0,0,0,0,0,0,0,0,0,0,18.209219858156,0,0,0,0,0,10.6307189542484,0,0,24.053781512605,0,0,0,0,0,0,39.0616326530612,0,0,0,0,6.19146341463415,0,0,0,14.1013513513514,0,0,0,0,0,-2.05846774193548,0,0,0,0,3.39756097560976,0,0,0,0,0,0,0,0,0,0,0,0,3.03921568627451,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0.408637873754153,0,20.2779623477298,0,0,0,0,0,0,0,0,-1.49661835748792,7.25797872340426,0,0,26.3240740740741,0,0,0,0,0,0,10.8207681365576,0,0,0,0,65.0152597402597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33554817275748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8.15686274509804,0,0,0,0,0,0,0,0,0,0,0,3.53486394557823,0,0,0,0,0,24.3190476190476,0,0,-6.71190476190476,0,0,0,0,0,0,6.19146341463415,0,0,0,0,47.0522496371553,0,0,0,-2.02177177177177,0,0,0,0,0,16.5169340463458,0,0,0,0,8.38056680161943,0,0,0,0,0,0,0,0,0,0,0,0,1.62857142857143,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.6231884057971,0,0,0,0,0,0,0,0,0,0,0,16.6171717171717,0,0,0,0,0,-2.1,0,0,2.53125,0,0,0,0,0,0,14.1013513513514,0,0,0,0,-2.02177177177177,0,0,0,42.9971014492754,0,0,0,0,0,-0.413793103448276,0,0,0,0,15.5142857142857,0,0,0,0,0,0,0,0,0,0,0,0,11.4871794871795,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.29509713228492,0,-0.424390243902439,0,0,0,1.9,-22.5652173913043,0,0,0,0,-0.473867595818815,0,0,0,0,0,-2.45644599303136,0,0,0,0,-2.33056478405316,0,0,0,0,0,0,8.23693379790941,0,0,0,0,0,0,0,0,0,0,0,0,23.2312673450509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.76623376623377,0,0,0,0,0,0,0,0,0,0,0,7.50377073906486,0,0,0,0,0,8.30049261083744,0,0,-10.047619047619,0,0,0,0,0,0,-2.05846774193548,0,0,0,0,16.5169340463458,0,0,0,-0.413793103448276,0,0,0,0,0,68.9546279491833,0,0,0,0,-11.0780487804878,0,0,0,0,0,0,0,0,0,0,0,0,-1.01724137931034,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6.37146892655367,0,0,0,0,0,0,0,0,0,0,0,20.3317669172932,0,0,0,0,0,30.5541310541311,0,0,12.5,0,0,0,0,0,0,3.39756097560976,0,0,0,0,8.38056680161943,0,0,0,15.5142857142857,0,0,0,0,0,-11.0780487804878,0,0,0,0,53.8,0,0,0,0,0,0,0,0,0,0,0,0,13.3793103448276,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9.93602693602694,0,-3.27068214804064,0,0,0,0,0,0,0,0,-2.78101503759398,5.34628872004676,0,0,4.5554435483871,0,0,0,0,0,0,8.74418604651163,0,0,0,0,4.33554817275748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0490384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.0151515151515,0,-1.55505050505051,0,-5.80153846153846,0,12.1189024390244,0,0,0,0,0,0,0,5.64438122332859,0,0,0,-1.4828349944629,0,0,0,0,0,0,0,0,4.19047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5135265700483,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2.34285714285714,0,0,0,0,0,0,0,0,0,0,0,16.4623655913978,0,0,0,0,0,4.73099415204678,0,0,-5.70344827586207,0,0,0,0,0,0,3.03921568627451,0,0,0,0,1.62857142857143,0,0,0,11.4871794871795,0,0,0,0,0,-1.01724137931034,0,0,0,0,13.3793103448276,0,0,0,0,0,0,0,0,0,0,0,0,31.4651493598862,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
