P,P,C,1B,2B,3B,SS,OF,OF,OF
Ty Blach,Jharel Cotton,Brian McCann,Marwin Gonzalez,Jose Altuve,Nicholas Castellanos,Carlos Correa,Bryce Harper,George Springer,Joc Pederson
Jacob Faria,Ty Blach,Cameron Rupp,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Trea Turner,Charlie Blackmon,Bryce Harper,Carlos Gonzalez
Clayton Kershaw,Ty Blach,Caleb Joseph,Ryan Zimmerman,DJ LeMahieu,Manny Machado,JJ Hardy,Bryce Harper,Adam Jones,Joey Rickard
Jacob Faria,Zack Wheeler,Gary Sanchez,Ryan Zimmerman,Daniel Murphy,Rio Ruiz,Trea Turner,Aaron Judge,Bryce Harper,Ryan Raburn
CC Sabathia,Jacob Faria,Gary Sanchez,Anthony Rizzo,Ian Happ,Kris Bryant,Addison Russell,Aaron Judge,Yoenis Cespedes,Jason Heyward
Jon Lester,Ty Blach,Yasmani Grandal,Ryan Zimmerman,Daniel Murphy,Joey Gallo,Trea Turner,Bryce Harper,Nelson Cruz,Ryan Raburn
Jacob Faria,Zack Wheeler,Brian McCann,Marwin Gonzalez,Jose Altuve,Nolan Arenado,Carlos Correa,George Springer,Jarrod Dyson,Willy Garcia
Zack Wheeler,Jharel Cotton,Gary Sanchez,Mark Reynolds,DJ LeMahieu,Nolan Arenado,JJ Hardy,Aaron Judge,Charlie Blackmon,Carlos Gonzalez
Jacob Faria,Zack Wheeler,Mike Zunino,Danny Valencia,DJ LeMahieu,Kyle Seager,Trea Turner,Bryce Harper,Nelson Cruz,Jarrod Dyson
Clayton Kershaw,Clayton Richard,Josh Phegley,Trey Mancini,Jonathan Schoop,Manny Machado,Trea Turner,Bryce Harper,Adam Jones,Mark Trumbo
Clayton Kershaw,Clayton Richard,Brian McCann,Marwin Gonzalez,Jose Altuve,Rio Ruiz,Carlos Correa,George Springer,Alex Gordon,Eddie Rosario
Tyler Chatwood,Jharel Cotton,Brian McCann,Ryan Zimmerman,Daniel Murphy,Nolan Arenado,Trea Turner,Bryce Harper,Jarrod Dyson,Ryan Raburn
Jacob Faria,Clayton Richard,Gary Sanchez,Marwin Gonzalez,Jose Altuve,Nicholas Castellanos,Carlos Correa,Aaron Judge,George Springer,Norichika Aoki
Gerrit Cole,Ben Lively,Brian McCann,Marwin Gonzalez,Jose Altuve,Jake Lamb,Carlos Correa,George Springer,Cameron Maybin,Khris Davis
Tyler Chatwood,Joe Ross,Brian McCann,Marwin Gonzalez,Jose Altuve,Joey Gallo,Carlos Correa,George Springer,Nelson Cruz,Denard Span
Ty Blach,Clayton Richard,Gary Sanchez,Matt Holliday,Starlin Castro,Rio Ruiz,Trea Turner,Aaron Judge,Bryce Harper,Aaron Hicks
Clayton Kershaw,Clayton Richard,Caleb Joseph,Ryan Zimmerman,Daniel Murphy,Justin Turner,Trea Turner,Bryce Harper,Mallex Smith,Ryan Raburn
Tyler Chatwood,Jacob Faria,Jonathan Lucroy,Ryan Zimmerman,DJ LeMahieu,Adrian Beltre,Elvis Andrus,Bryce Harper,Shin-Soo Choo,Nomar Mazara
Jon Lester,Jacob Faria,Jonathan Lucroy,Ryan Zimmerman,Rougned Odor,Joey Gallo,Trea Turner,Bryce Harper,Nomar Mazara,Jurickson Profar
Jacob Faria,Clayton Richard,Gary Sanchez,Matt Holliday,Starlin Castro,Joey Gallo,Didi Gregorius,Aaron Judge,Avisail Garcia,Yoenis Cespedes
Jharel Cotton,Clayton Richard,Gary Sanchez,Paul Goldschmidt,Brandon Drury,Jake Lamb,Chris Owings,Aaron Judge,Yoenis Cespedes,David Peralta
Jacob Faria,Jharel Cotton,Gary Sanchez,Jose Abreu,Yolmer Sanchez,Todd Frazier,Trea Turner,Bryce Harper,Avisail Garcia,Melky Cabrera
Tyler Chatwood,Clayton Richard,Brian McCann,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Carlos Correa,Charlie Blackmon,George Springer,Carlos Gonzalez
Clayton Kershaw,Jacob Faria,Welington Castillo,Trey Mancini,Jonathan Schoop,Nolan Arenado,JJ Hardy,Jarrod Dyson,Mark Trumbo,Willy Garcia
Jacob Faria,Ty Blach,Gary Sanchez,Mitch Moreland,Dustin Pedroia,Rio Ruiz,Xander Bogaerts,Aaron Judge,Andrew Benintendi,Mookie Betts
Jon Lester,JC Ramirez,Brian McCann,Marwin Gonzalez,Jose Altuve,Justin Turner,Carlos Correa,George Springer,Justin Upton,Adam Jones
Clayton Kershaw,Jacob Faria,Jason Castro,Kennys Vargas,DJ LeMahieu,Eduardo Escobar,Jorge Polanco,Bryce Harper,Alex Gordon,Eddie Rosario
David Price,Jon Lester,Caleb Joseph,Anthony Rizzo,Brian Dozier,Manny Machado,JJ Hardy,Aaron Judge,Adam Jones,Joey Rickard
David Price,Ben Lively,Mike Zunino,Ryan Zimmerman,Daniel Murphy,Nicholas Castellanos,Trea Turner,Bryce Harper,George Springer,Ryan Raburn
CC Sabathia,Jacob Faria,Gary Sanchez,Trey Mancini,Jonathan Schoop,Manny Machado,Xander Bogaerts,Aaron Judge,Adam Jones,Mark Trumbo
CC Sabathia,Jason Vargas,Welington Castillo,Ryan Zimmerman,Daniel Murphy,Manny Machado,Trea Turner,Bryce Harper,Adam Jones,Ryan Raburn
Joe Ross,Jharel Cotton,Gary Sanchez,Matt Holliday,Starlin Castro,Manny Machado,JJ Hardy,Aaron Judge,Aaron Hicks,Yoenis Cespedes
David Price,Trevor Bauer,Brian McCann,Marwin Gonzalez,Jose Altuve,Anthony Rendon,Carlos Correa,George Springer,Mallex Smith,Allen Cordoba
Clayton Kershaw,Clayton Richard,Josh Phegley,Yonder Alonso,Chad Pinder,Rio Ruiz,Trea Turner,Bryce Harper,Khris Davis,Matt Joyce
Jacob Faria,Ty Blach,Jeff Mathis,Paul Goldschmidt,DJ LeMahieu,Jake Lamb,Trea Turner,Bryce Harper,David Peralta,Gregor Blanco
Clayton Kershaw,Ben Lively,Brian McCann,Wil Myers,Yangervis Solarte,Cory Spangenberg,Trea Turner,Bryce Harper,Hunter Renfroe,Allen Cordoba
Clayton Kershaw,Jacob Faria,Caleb Joseph,Tommy Joseph,Chris Taylor,Manny Machado,Trea Turner,Adam Jones,Mark Trumbo,Joey Rickard
