Rk,ID,Player,Pos,Team,Opp,Week,Snaps,Snap Pct,Rush Pct,Tgt Pct,Touch Pct,Util Pct,Fantasy Points,Points/100 Snaps
1,18602,Tanner Mcevoy,WR,SEA,NYJ,4,8,13,0,13,13,13,11.20,127.5
2,14827,Cam Johnson,OLB,CLE,WAS,4,17,27,0,0,0,0,0,101.2
3,10949,CJ Spiller,RB,SEA,NYJ,4,9,15,22,33,44,56,9.70,85.6
4,1589,John Kuhn,FB,NO,SD,4,25,34,12,8,20,20,21.20,76.8
5,13291,Julio Jones,WR,ATL,CAR,4,47,70,0,32,26,32,51,76.6
6,17023,Zach Zenner,RB,DET,CHI,4,5,8,60,20,80,80,4.40,68
7,18048,Deiondre' Hall,CB,CHI,DET,4,6,10,0,0,0,0,0,66.7
8,3807,Ben Roethlisberger,QB,PIT,KC,4,55,93,2,0,51,51,36.90,61.6
9,16127,Isaiah Crowell,RB,CLE,WAS,4,34,47,47,12,56,59,26.20,59.4
10,9331,Michael Crabtree,WR,OAK,BAL,4,46,77,0,26,15,26,33.80,58.3
11,14424,Brian Quick,WR,LA,ARI,4,33,56,0,18,6,18,20.90,57.3
12,13171,Aldrick Robinson,WR,ATL,CAR,4,20,30,0,15,10,15,12.80,54
13,17963,Austin Hooper,TE,ATL,CAR,4,19,28,0,5,5,5,11.20,53.7
14,17972,Paul Perkins,RB,NYG,MIN,4,15,23,13,20,27,33,10,53.3
15,732,Matt Ryan,QB,ATL,CAR,4,67,100,6,0,61,61,39.52,53
16,14973,Markus Wheaton,WR,PIT,KC,4,21,36,0,5,5,5,12,52.4
17,8771,Darrius Heyward-Bey,WR,PIT,KC,4,18,31,0,6,6,6,10.10,50.6
18,15102,Chris Thompson,RB,WAS,CLE,4,20,32,15,20,25,35,12,50
19,14721,Chris Lewis-Harris,CB,CIN,MIA,4,12,27,0,0,0,0,0,50
20,18107,Josh Forrest,ILB,LA,ARI,4,6,8,0,0,0,0,0,50
21,13941,Zach Brown,ILB,BUF,NE,4,56,100,0,0,0,0,0,49.8
22,11023,Carlos Dunlap,DE,CIN,MIA,4,36,80,0,0,0,0,0,49.7
23,16856,Matt Jones,RB,WAS,CLE,4,41,66,54,5,59,59,24.80,48.3
24,7389,Eddie Royal,WR,CHI,DET,4,36,52,0,19,19,19,27.10,47.5
25,16008,Orleans Darkwa,RB,NYG,MIN,4,23,35,52,9,52,61,10.80,47
26,16265,Chris Smith,DE,JAX,IND,4,14,18,0,0,0,0,0,45.7
27,5820,Frank Gore,RB,IND,JAX,4,34,44,47,18,62,65,20.50,45.6
28,18082,Tyreek Hill,WR,KC,PIT,4,18,24,6,39,33,44,13.20,45.6
29,17923,Ezekiel Elliott,RB,DAL,SF,4,48,63,48,2,50,50,25.70,45.2
30,16142,Terrance West,RB,BAL,OAK,4,39,44,54,0,54,54,20.30,44.4
31,12083,Derek Anderson,QB,CAR,ATL,4,29,41,0,0,79,79,14.88,44.4
32,12902,Cameron Heyward,DE,PIT,KC,4,54,72,0,0,0,0,0,41.9
33,14059,Derek Wolfe,DE,DEN,TB,4,47,66,0,0,0,0,0,40.6
34,7580,DeAngelo Williams,RB,PIT,KC,4,17,29,24,6,29,29,7.90,40.6
35,14536,Russell Wilson,QB,SEA,NYJ,4,60,100,8,0,62,62,26.86,39.8
36,16311,Derek Carr,QB,OAK,BAL,4,60,100,5,0,63,63,23.76,39.6
37,12845,AJ Green,WR,CIN,MIA,4,59,84,0,20,17,20,36.30,39.5
38,13124,DeMarco Murray,RB,TEN,HOU,4,63,96,40,3,43,43,25.90,37.9
39,18060,Ronald Blair,DT,SF,DAL,4,7,9,0,0,0,0,0,37.9
40,13320,Cam Newton,QB,CAR,ATL,4,42,59,12,0,71,71,15.60,37.1
41,16524,Devonta Freeman,RB,ATL,CAR,4,34,51,38,9,44,47,14.40,36.5
42,16245,Blake Bortles,QB,JAX,IND,4,72,100,10,0,56,56,25.88,35.9
43,11056,Antonio Brown,WR,PIT,KC,4,52,88,0,10,8,10,22.40,35.4
44,15100,Jordan Reed,TE,WAS,CLE,4,55,89,0,18,16,18,28.30,35.1
45,13337,Mark Ingram,RB,NO,SD,4,48,66,38,15,50,52,22.50,34.4
46,14967,Le'Veon Bell,RB,PIT,KC,4,52,88,35,12,44,46,25.80,34.2
47,12910,Akeem Ayers,OLB,IND,JAX,4,19,26,0,0,0,0,0,34.2
48,15256,Christine Michael,RB,SEA,NYJ,4,44,73,41,14,52,55,20,34.1
49,16510,Jerick McKinnon,RB,MIN,NYG,4,46,62,39,11,46,50,18.50,33.7
50,10977,Kyle Love,DT,CAR,ATL,4,17,25,0,0,0,0,0,33.5
51,16909,Jay Ajayi,RB,MIA,CIN,4,14,31,43,14,57,57,6.60,32.9
52,13788,Rishard Matthews,WR,TEN,HOU,4,25,38,0,8,8,8,10.20,32.8
53,15117,Cornelius Washington,DE,CHI,DET,4,18,29,0,0,0,0,0,32.8
54,16905,Bobby McCain,CB,MIA,CIN,4,28,40,0,0,0,0,0,32.5
55,9801,Paul Kruger,DE,NO,SD,4,22,31,0,0,0,0,0,32.5
56,13214,Nick Fairley,DT,NO,SD,4,41,59,0,0,0,0,0,32.1
57,17009,Trevor Siemian,QB,DEN,TB,4,21,29,0,0,33,33,6.72,32
58,15141,Charles Johnson,WR,MIN,NYG,4,22,30,0,18,9,18,9,31.8
