Rk,ID,Player,Pos,Team,Opp,Week,Snaps,Snap Pct,Rush Pct,Tgt Pct,Touch Pct,Util Pct,Fantasy Points,Points/100 Snaps
1,18690,Jalen Richard,RB,OAK,NO,1,10,14,30,20,50,50,17.50,155
2,16688,Cassius Marsh,OLB,SEA,MIA,1,6,11,0,0,0,0,0,115
3,15126,Theo Riddick,RB,DET,IND,1,24,37,29,21,50,50,27.80,95
4,16776,Melvin Gordon,RB,SD,KC,1,23,32,61,0,61,61,17.70,77
5,15261,Spencer Ware,RB,KC,SD,1,34,48,32,24,53,56,35.90,76.2
6,15185,Kenjon Barner,RB,PHI,CLE,1,6,8,67,0,67,67,4.20,70
7,18082,Tyreek Hill,WR,KC,SD,1,10,14,0,10,10,10,7.90,69
8,16031,Damien Williams,RB,MIA,SEA,1,6,11,33,33,50,67,4.80,63.3
9,16067,Kerry Hyder,DE,DET,IND,1,22,31,0,0,0,0,0,55.5
10,15020,CJ Anderson,RB,DEN,CAR,1,48,83,42,10,50,52,29.90,54
11,7580,DeAngelo Williams,RB,PIT,WAS,1,56,82,46,16,57,63,38.10,52
12,14789,Jamize Olawale,FB,OAK,NO,1,12,16,8,0,8,8,6.20,51.7
13,14008,Andrew Luck,QB,IND,DET,1,70,100,4,0,71,71,38.50,50.7
14,16609,Charles Sims,RB,TB,ATL,1,20,31,20,15,35,35,13.10,50.5
15,16608,Austin Seferian-Jenkins,TE,TB,ATL,1,18,28,0,6,6,6,10,50
16,8778,Brandon Myers,TE,TB,ATL,1,13,20,0,8,8,8,7.40,49.2
17,16849,Danielle Hunter,DE,MIN,TEN,1,36,54,0,0,0,0,0,47.2
18,16127,Isaiah Crowell,RB,CLE,PHI,1,30,58,40,7,47,47,15.80,46
19,7242,Drew Brees,QB,NO,OAK,1,69,100,3,0,64,64,35.42,45.5
20,11767,Steve McLendon,NT,NYJ,CIN,1,34,60,0,0,0,0,0,45.3
21,16815,Ameer Abdullah,RB,DET,IND,1,40,62,30,13,43,43,23,45
22,16141,Willie Snead,WR,NO,OAK,1,52,75,0,17,17,17,35.20,44.6
23,12845,AJ Green,WR,CIN,NYJ,1,54,95,0,24,22,24,39,44.4
24,16568,Brandin Cooks,WR,NO,OAK,1,62,90,2,15,11,16,36.40,44.2
25,9038,Matthew Stafford,QB,DET,IND,1,65,100,3,0,63,63,29.10,40.2
26,16762,Jameis Winston,QB,TB,ATL,1,64,100,6,0,56,56,26.54,39.9
27,15602,Jack Doyle,TE,IND,DET,1,39,56,0,10,8,10,18.50,39.7
28,6739,Alex Smith,QB,KC,SD,1,71,100,6,0,73,73,32.02,39.5
29,16786,Shaq Thompson,OLB,CAR,DEN,1,18,31,0,0,0,0,0,38.9
30,16463,Caraun Reid,DT,SD,KC,1,18,25,0,0,0,0,0,38.3
31,732,Matt Ryan,QB,ATL,TB,1,65,100,5,0,65,65,27.36,37.5
32,16668,Carlos Hyde,RB,SF,LA,1,57,70,40,5,44,46,23.30,37.4
