Rk,ID,Player,Pos,Team,Opp,Week,Snaps,Snap Pct,Rush Pct,Tgt Pct,Touch Pct,Util Pct,Fantasy Points,Points/100 Snaps
1,16647,Kareem Martin,OLB,ARI,CAR,8,6,9,0,0,0,0,0,90
2,11256,Ryan Mathews,RB,PHI,DAL,8,8,10,50,13,63,63,8.10,88.8
3,18082,Tyreek Hill,WR,KC,IND,8,21,28,5,29,29,33,21.50,78.6
4,16862,Trey Flowers,DE,NE,BUF,8,21,30,0,0,0,0,0,63.8
5,13957,Kendall Wright,WR,TEN,JAX,8,26,39,4,19,19,23,19.90,61.2
6,2593,Aaron Rodgers,QB,GB,ATL,8,62,100,10,0,71,71,33.84,54.6
7,13595,Bryan Walters,WR,JAX,TEN,8,14,19,0,14,14,14,9.40,52.9
8,18067,Jordan Howard,RB,CHI,MIN,8,50,82,52,8,60,60,33.20,52.4
9,2699,Matt Forte,RB,NYJ,CLE,8,43,59,58,7,63,65,23.80,50.7
10,17959,Derrick Henry,RB,TEN,JAX,8,32,48,50,16,63,66,19.70,49.1
11,13124,DeMarco Murray,RB,TEN,JAX,8,39,58,54,5,56,59,22.80,48.2
12,5451,Jonathan Stewart,RB,CAR,ARI,8,46,69,54,4,57,59,24,47.8
13,4314,Tom Brady,QB,NE,BUF,8,65,94,2,0,52,52,33.10,46.3
14,15188,Star Lotulelei,DT,CAR,ARI,8,47,66,0,0,0,0,0,46.2
15,15072,Mychal Rivera,TE,OAK,TB,8,21,22,0,14,14,14,12.60,45.7
16,12800,Bilal Powell,RB,NYJ,CLE,8,31,43,19,10,23,29,14.90,44.8
17,17965,CJ Prosise,RB,SEA,NO,8,23,43,17,17,35,35,14.30,44.8
18,15978,Marcus Smith,DE,PHI,DAL,8,15,19,0,0,0,0,0,42.7
19,18269,Geronimo Allison,WR,GB,ATL,8,19,31,0,21,11,21,10.10,42.6
20,14868,EJ Manuel,QB,BUF,NE,8,8,10,0,0,25,25,3.40,42.5
21,16245,Blake Bortles,QB,JAX,TEN,8,72,100,6,0,81,81,32.68,41.2
22,12822,Pernell McPhee,OLB,CHI,MIN,8,25,41,0,0,0,0,0,41.2
23,16988,Ben Koyack,TE,JAX,TEN,8,10,14,0,50,50,50,9.10,41
24,12195,Frank Zombo,OLB,KC,IND,8,16,24,0,0,0,0,0,40.6
25,16129,Taylor Gabriel,WR,ATL,GB,8,32,51,0,9,9,9,15.80,40
26,732,Matt Ryan,QB,ATL,GB,8,63,100,3,0,59,59,24.42,38.8
27,16524,Devonta Freeman,RB,ATL,GB,8,46,73,24,13,33,37,21.80,38.7
28,15117,Cornelius Washington,DE,CHI,MIN,8,19,31,0,0,0,0,0,38.4
29,16311,Derek Carr,QB,OAK,TB,8,94,100,1,0,64,64,39.82,38.1
