"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
26,7,4900,41.0204081632653,20.1,"Amir Garrett","CIN",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,6,0,0,2,7,2,0
27,20,4100,48.780487804878,20,"Andrelton Simmons","LAA",NA,"SS",6,2,1,2,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,21,3100,64.5161290322581,20,"Tyler Moore","MIA",NA,"1B/OF",7,3,1,1,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,22,3600,55.5555555555556,20,"Lucas Duda","NYM",NA,"1B",2,1,1,3,0,2,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,23,4300,46.5116279069767,20,"Mitch Haniger","SEA",NA,"OF",2,1,1,2,0,3,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,24,3800,52.6315789473684,20,"Mike Zunino","SEA",NA,"C",8,1,1,3,0,4,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,25,4200,45.2380952380952,19,"Jed Lowrie","OAK",NA,"2B",2,3,0,1,0,2,0,1,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,26,3100,61.2903225806452,19,"Russell Martin","TOR",NA,"C",7,2,1,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,27,4600,41.304347826087,19,"Miguel Sano","MIN",NA,"3B",3,1,1,2,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,28,3800,50,19,"Jose Ramirez","CLE",NA,"2B/3B",6,1,1,1,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,29,3900,48.7179487179487,19,"Christian Yelich","MIA",NA,"OF",3,1,0,2,1,4,2,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,30,3300,57.5757575757576,19,"Matt Davidson","CHW",NA,"1B/3B",8,1,1,1,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,31,3400,55.8823529411765,19,"Kyle Schwarber","CHC",NA,"OF",6,1,1,2,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,8,7800,24.3589743589744,19,"Jason Hammel","KC",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,6.66666666666667,0,0,1,8,1,1
40,32,3500,51.4285714285714,18,"Eric Sogard","MIL",NA,"2B/SS",1,2,0,2,0,4,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,33,4200,42.8571428571429,18,"Mike Moustakas","KC",NA,"3B",5,1,1,2,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,34,3600,50,18,"Hunter Renfroe","SD",NA,"OF",5,1,1,3,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,35,3000,60,18,"Jacob Marisnick","HOU",NA,"OF",9,2,1,1,0,4,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,36,3300,54.5454545454545,18,"Raimel Tapia","COL",NA,"OF",6,3,0,0,0,4,3,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,37,3800,47.3684210526316,18,"Michael Brantley","CLE",NA,"OF",3,1,0,2,0,2,0,2,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,38,4300,41.8604651162791,18,"Ian Desmond","COL",NA,"1B/OF",5,2,1,1,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,9,6600,26.5909090909091,17.55,"Julio Teheran","ATL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,7,0,0,2,6,1,0
48,39,3900,43.5897435897436,17,"Ender Inciarte","ATL",NA,"OF",1,2,0,2,0,6,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,40,3200,53.125,17,"Eric Young","LAA",NA,"OF",7,1,0,1,1,3,2,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,41,3400,50,17,"Nick Markakis","ATL",NA,"OF",3,2,0,1,0,4,3,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,42,3300,51.5151515151515,17,"Kike Hernandez","LAD",NA,"SS/OF",1,1,1,1,0,2,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,43,3500,48.5714285714286,17,"Eduardo Escobar","MIN",NA,"SS/3B",6,1,1,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,44,2900,55.1724137931034,16,"Danny Espinosa","LAA",NA,"2B",8,1,1,2,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,45,4700,34.0425531914894,16,"Dee Gordon","MIA",NA,"2B",1,2,0,2,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,46,4300,37.2093023255814,16,"Jonathan Schoop","BAL",NA,"2B",6,2,0,1,0,4,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,47,3700,43.2432432432432,16,"Aaron Altherr","PHI",NA,"OF",3,1,1,2,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,48,4200,38.0952380952381,16,"Matt Adams","ATL",NA,"1B",5,2,0,2,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,49,4500,35.5555555555556,16,"Logan Morrison","TB",NA,"1B",4,1,1,2,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,50,3400,47.0588235294118,16,"Brian Goodwin","WAS",NA,"OF",7,1,1,2,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,51,4200,38.0952380952381,16,"Joey Gallo","TEX",NA,"1B/3B",7,1,1,1,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,52,4400,36.3636363636364,16,"Brian McCann","HOU",NA,"C",5,2,0,2,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,53,4200,38.0952380952381,16,"Steven Souza","TB",NA,"OF",5,1,0,0,1,2,0,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,54,3700,40.5405405405405,15,"Ben Gamel","SEA",NA,"OF",1,2,0,0,0,5,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,10,5600,26.7857142857143,15,"Sam Gaviglio","SEA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5.33333333333333,0,0,4,5,0,0
65,55,2900,51.7241379310345,15,"Juan Lagares","NYM",NA,"OF",1,0,0,2,0,4,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,56,4200,35.7142857142857,15,"Marwin Gonzalez","HOU",NA,"3B/OF",6,0,0,3,0,5,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,11,4100,34.8780487804878,14.3,"Hector Velazquez","BOS",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3.33333333333333,0,0,0,1,1,0
68,57,4600,30.4347826086957,14,"Carlos Correa","HOU",NA,"SS",3,2,0,1,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,58,2700,51.8518518518518,14,"Jose Martinez","STL",NA,"1B/OF",7,1,0,2,0,4,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,59,3700,37.8378378378378,14,"Ian Happ","CHC",NA,"2B/OF",2,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,60,3800,36.8421052631579,14,"Matt Carpenter","STL",NA,"1B",1,0,0,1,0,3,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,61,5000,28,14,"George Springer","HOU",NA,"OF",1,1,0,2,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,62,2400,58.3333333333333,14,"Freddy Galvis","PHI",NA,"SS",8,1,0,0,0,3,0,2,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,63,3900,35.8974358974359,14,"Jose Bautista","TOR",NA,"OF",3,1,0,1,0,4,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,64,4600,30.4347826086957,14,"Anthony Rizzo","CHC",NA,"1B",1,1,1,1,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,65,3400,41.1764705882353,14,"Jose Peraza","CIN",NA,"2B/SS",1,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,66,4600,30.4347826086957,14,"Adam Frazier","PIT",NA,"OF",1,1,0,0,1,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,67,5300,26.4150943396226,14,"Joey Votto","CIN",NA,"1B",3,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,68,2400,58.3333333333333,14,"Dwight Smith","TOR",NA,"OF",8,0,0,0,1,4,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,69,4400,31.8181818181818,14,"Xander Bogaerts","BOS",NA,"SS",3,0,0,3,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,70,3300,42.4242424242424,14,"Alen Hanson","CHW",NA,"2B/OF",9,1,1,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,12,6700,20.3731343283582,13.65,"German Marquez","COL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,0,0,1,4,1,1
83,13,4400,29.5454545454545,13,"Jerry Blevins","NYM",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1.33333333333333,0,0,0,0,0,0
84,71,4700,27.6595744680851,13,"Avisail Garcia","CHW",NA,"OF",4,1,0,0,0,5,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,72,5000,26,13,"Cameron Maybin","LAA",NA,"OF",1,1,0,0,1,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,73,2900,44.8275862068965,13,"T.J. Rivera","NYM",NA,"1B/3B",5,1,0,1,0,5,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,74,4800,25,12,"Giancarlo Stanton","MIA",NA,"OF",2,1,0,1,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,75,4500,26.6666666666667,12,"Corey Dickerson","TB",NA,"OF",2,0,0,2,0,5,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,14,5300,20.8490566037736,11.05,"Mike Montgomery","CHC",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,0,0,2,6,1,0
90,15,5200,21.25,11.05,"Matt Garza","MIL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,0,0,4,5,2,0
91,76,2200,50,11,"Alcides Escobar","KC",NA,"SS",6,0,0,0,0,5,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,77,3500,31.4285714285714,11,"Carlos Beltran","HOU",NA,"OF",4,1,0,2,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,78,3800,28.9473684210526,11,"Kevin Pillar","TOR",NA,"OF",1,2,0,0,1,4,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,79,2900,37.9310344827586,11,"Jose Reyes","NYM",NA,"SS/3B",8,1,0,0,1,2,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,80,2800,39.2857142857143,11,"Luis Valbuena","LAA",NA,"1B/3B",5,1,0,1,0,2,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,81,2800,39.2857142857143,11,"Jon Jay","CHC",NA,"OF",5,1,0,0,0,4,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,16,5400,18.7962962962963,10.15,"Randall Delgado","ARI",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,0,0,0,1,0,0
98,82,3700,27.027027027027,10,"Danny Valencia","SEA",NA,"1B",6,1,0,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,83,4000,25,10,"Francisco Lindor","CLE",NA,"SS",2,1,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,84,5600,17.8571428571429,10,"Aaron Judge","NYY",NA,"OF",3,1,0,0,1,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,85,4400,22.7272727272727,10,"Domingo Santana","MIL",NA,"OF",3,1,0,0,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,86,4200,23.8095238095238,10,"Jose Abreu","CHW",NA,"1B",3,1,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,87,3800,26.3157894736842,10,"Mark Trumbo","BAL",NA,"OF",4,2,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,88,3500,28.5714285714286,10,"Jonathan Lucroy","TEX",NA,"C",6,1,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,89,3900,25.6410256410256,10,"Joc Pederson","LAD",NA,"OF",8,0,0,1,1,3,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,90,3700,27.027027027027,10,"Bradley Zimmer","CLE",NA,"OF",1,1,0,0,1,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,91,3400,29.4117647058824,10,"Adam Jones","BAL",NA,"OF",2,1,0,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,92,4700,21.2765957446809,10,"Eduardo Nunez","SF",NA,"3B/OF",2,0,0,1,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,17,4000,24.75,9.9,"James Hoyt","HOU",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,0,0,1,1,0,0
110,18,7700,12.012987012987,9.25,"Dylan Bundy","BAL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,0,0,4,6,3,1
111,93,2500,36,9,"Sandy Leon","BOS",NA,"C",8,1,0,0,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,94,2800,32.1428571428571,9,"Tomas Telis","MIA",NA,"C",9,1,0,1,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,95,3600,25,9,"Tommy Joseph","PHI",NA,"1B",4,0,0,0,0,2,0,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,96,4000,22.5,9,"Robinson Cano","SEA",NA,"2B",3,0,0,0,0,5,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,97,4500,20,9,"Justin Turner","LAD",NA,"3B",3,1,0,0,0,4,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,98,3500,25.7142857142857,9,"Kolten Wong","STL",NA,"2B",8,1,0,1,0,2,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,19,4100,20.1219512195122,8.25,"Fernando Rodney","ARI",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,0,0
118,20,4700,17.5531914893617,8.25,"Chad Kuhl","PIT",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,5,0,0,3,4,1,0
119,99,3200,25,8,"Jurickson Profar","TEX",NA,"SS/OF",8,0,0,0,0,3,2,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,100,2700,29.6296296296296,8,"Stephen Drew","WAS",NA,"SS/3B",6,1,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,101,3500,22.8571428571429,8,"Adam Lind","WAS",NA,"1B",5,0,0,0,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,102,5000,16,8,"Jay Bruce","NYM",NA,"OF",4,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,103,3200,25,8,"Erick Aybar","SD",NA,"SS",7,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,104,3400,23.5294117647059,8,"Miguel Cabrera","DET",NA,"1B",3,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,105,4000,20,8,"Jarrod Dyson","SEA",NA,"OF",7,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,106,3700,21.6216216216216,8,"Dustin Pedroia","BOS",NA,"2B",2,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,107,3000,26.6666666666667,8,"Chase Headley","NYY",NA,"3B",8,0,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,108,3400,23.5294117647059,8,"Franchy Cordero","SD",NA,"OF",2,0,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,109,3700,21.6216216216216,8,"Eric Hosmer","KC",NA,"1B",4,0,0,0,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,110,3200,25,8,"Denard Span","SF",NA,"OF",1,0,0,0,0,4,2,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,111,4500,17.7777777777778,8,"Corey Seager","LAD",NA,"SS",2,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,112,2800,28.5714285714286,8,"Rob Refsnyder","NYY",NA,"1B/OF",9,0,0,0,0,4,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,113,3500,22.8571428571429,8,"Trevor Story","COL",NA,"SS",7,0,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,114,4500,17.7777777777778,8,"Travis Shaw","MIL",NA,"3B",4,0,0,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,115,3300,24.2424242424242,8,"Colby Rasmus","TB",NA,"OF",7,0,0,0,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,116,3300,24.2424242424242,8,"Albert Pujols","LAA",NA,"1B",3,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,117,4600,17.3913043478261,8,"Aaron Hicks","NYY",NA,"OF",2,0,0,0,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,118,4100,19.5121951219512,8,"Jackie Bradley","BOS",NA,"OF",6,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,21,6000,13.3333333333333,8,"Matt Harvey","NYM",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,4,0,0,4,4,1,0
140,119,4500,17.7777777777778,8,"Brett Gardner","NYY",NA,"OF",1,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,22,4200,18.2142857142857,7.65,"Kyle Barraclough","MIA",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,0
142,23,4000,18.25,7.3,"Zach Neal","OAK",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,0,0,1,2,0,0
143,24,4200,16.6666666666667,7,"Blake Parker","LAA",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1.33333333333333,0,0,0,0,0,0
144,120,3800,18.4210526315789,7,"Derek Dietrich","MIA",NA,"3B",6,1,0,0,0,4,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,121,4200,16.6666666666667,7,"Alex Avila","DET",NA,"C/1B",2,0,0,1,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,122,4500,15.5555555555556,7,"Starlin Castro","NYY",NA,"2B",5,1,0,0,0,3,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,123,3000,23.3333333333333,7,"J.T. Riddle","MIA",NA,"SS",8,1,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,124,3600,19.4444444444444,7,"Ian Kinsler","DET",NA,"2B",1,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,125,3200,21.875,7,"Brandon Crawford","SF",NA,"SS",5,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,126,5400,12.962962962963,7,"Paul Goldschmidt","ARI",NA,"1B",3,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,127,4200,16.6666666666667,7,"Howie Kendrick","PHI",NA,"2B/OF",2,1,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,128,2100,33.3333333333333,7,"Luis Torrens","SD",NA,"C",8,0,0,0,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,129,3300,21.2121212121212,7,"Tim Anderson","CHW",NA,"SS",6,0,0,2,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,130,4400,15.9090909090909,7,"Matt Holliday","NYY",NA,"1B",4,0,0,1,0,2,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,131,4700,14.8936170212766,7,"Edwin Encarnacion","CLE",NA,"1B",5,0,0,1,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
