"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Andrew McCutchen","OF","PIT","vs COL",4.53,"Marquez, R 4.44","R",0.255,0.343,0.204,0,0,0,6,4600,23.6,8.2,8.14,8.14,"%",53,1.8,3,0.7
"Adam Frazier","OF","PIT","vs COL",4.53,"Marquez, R 4.44","L",0.288,0.339,0.113,0,0,0,1,4600,26.4,7.4,9.8,9.8,"%",44,2.1,14,3
"Aaron Hicks","OF","NYY","@ LAA",4.33,"Shoemaker, R 4.22","R",0.312,0.422,0.259,0,0,0,2,4600,29.1,9.8,10.87,10.87,"%",54,2.4,8,1.7
"Anthony Rizzo","1B","CHC","@ NYM",4.62,"Harvey, R 5.02","L",0.252,0.388,0.239,0,0,0,1,4600,28.4,9.4,12.31,12.31,"%",57,2.7,14,3
"Nomar Mazara","OF","TEX","@ HOU",4.27,"Martes, R 9.82","L",0.284,0.355,0.178,0,0,0,3,4600,26,8.1,11.12,11.12,"%",54,2.4,0,NA
"Carlos Correa","SS","HOU","vs TEX",5.23,"Cashner, R 3.17","R",0.293,0.379,0.223,0,0,0,3,4600,27.7,9.1,12.85,12.85,"%",59,2.8,14,3
"Buster Posey","1B/C","SF","vs KC",4.29,"Hammel, R 5.43","R",0.352,0.424,0.176,0,0,0,4,4600,22.3,8.4,10.44,10.44,"%",65,2.3,3,0.7
"J.D. Martinez","OF","DET","vs ARI",5.29,"Walker, R 3.46","R",0.306,0.455,0.418,0,0,0,5,4500,34.5,11,11.39,11.39,"%",47,2.5,3,0.7
"Corey Seager","SS","LAD","@ CLE",3.88,"Kluber, R 4.38","L",0.281,0.378,0.191,0,0,0,2,4500,24.1,8.5,9.71,9.71,"%",58,2.2,8,1.8
"Justin Turner","3B","LAD","@ CLE",3.88,"Kluber, R 4.38","R",0.383,0.424,0.123,0,0,0,3,4500,19.4,8.1,9.48,9.48,"%",69,2.1,9,2
"Nelson Cruz","OF","SEA","@ MIN",4.85,"Santana, R 2.20","R",0.306,0.4,0.25,0,0,0,4,4500,29,9,13.53,13.53,"%",57,3,2,0.4
"Logan Morrison","1B","TB","@ TOR",3.83,"Liriano, L 5.87","L",0.242,0.377,0.308,0,0,0,4,4500,24.7,8.5,9.09,9.09,"%",54,2,16,3.6
"Corey Dickerson","OF","TB","@ TOR",3.83,"Liriano, L 5.87","L",0.337,0.413,0.271,0,0,0,2,4500,25.7,9.8,9.92,9.92,"%",60,2.2,12,2.7
"Travis Shaw","3B","MIL","@ STL",3.82,"Leake, R 2.70","L",0.3,0.382,0.244,0,0,0,4,4500,26.5,9.7,9.46,9.46,"%",56,2.1,8,1.8
"Starlin Castro","2B","NYY","@ LAA",4.33,"Shoemaker, R 4.22","R",0.325,0.384,0.203,0,0,0,5,4500,24.1,9.1,9.31,9.31,"%",59,2.1,7,1.6
"Brett Gardner","OF","NYY","@ LAA",4.33,"Shoemaker, R 4.22","L",0.253,0.351,0.227,0,0,0,1,4500,27.9,9.2,10.74,10.74,"%",53,2.4,8,1.8
"Kris Bryant","3B","CHC","@ NYM",4.62,"Harvey, R 5.02","R",0.277,0.41,0.272,0,0,0,3,4500,29,9.8,11.88,11.88,"%",56,2.6,0,NA
"Daniel Gossett","P","OAK","@ MIA",4.79,"Volquez, R 3.41","R",NA,0,0,0,0,0,NA,4500,7.3,NA,7.3,7.3,"%",0,1.6,-6.7,NA
"Scott Schebler","OF","CIN","@ SD",4.38,"Chacin, R 5.48","L",0.258,0.371,0.296,0,0,0,6,4500,24.9,8.4,8.25,8.25,"%",51,1.8,2,0.4
"Lorenzo Cain","OF","KC","@ SF",3.21,"Cueto, R 4.33","R",0.269,0.338,0.145,0,0,0,3,4500,21.3,7.9,7.55,7.55,"%",57,1.7,26,5.8
"Justin Upton","OF","DET","vs ARI",5.29,"Walker, R 3.46","R",0.264,0.37,0.245,0,0,0,6,4400,25.3,8.9,9.53,9.53,"%",56,2.2,3,0.7
"Matt Holliday","1B","NYY","@ LAA",4.33,"Shoemaker, R 4.22","R",0.275,0.385,0.235,0,0,0,4,4400,27.5,8.5,11,11,"%",52,2.5,7,1.6
"Domingo Santana","OF","MIL","@ STL",3.82,"Leake, R 2.70","R",0.28,0.377,0.208,0,0,0,3,4400,23.4,8.3,9.34,9.34,"%",58,2.1,10,2.3
"Shin-Soo Choo","OF","TEX","@ HOU",4.27,"Martes, R 9.82","L",0.253,0.356,0.167,0,0,0,2,4400,26.7,8.4,10.99,10.99,"%",53,2.5,6,1.4
"Brian McCann","C","HOU","vs TEX",5.23,"Cashner, R 3.17","L",0.265,0.362,0.212,0,0,0,5,4400,25.8,8.3,10.37,10.37,"%",54,2.4,16,3.6
"Xander Bogaerts","SS","BOS","@ PHI",5.06,"Hellickson, R 4.50","R",0.324,0.365,0.13,0,0,0,3,4400,25.8,8.5,12.3,12.3,"%",60,2.8,14,3.2
"Khris Davis","OF","OAK","@ MIA",3.71,"Volquez, R 3.41","R",0.237,0.348,0.268,0,0,0,4,4400,25.3,8.5,9.42,9.42,"%",53,2.1,5,1.1
"Mitch Haniger","OF","SEA","@ MIN",4.85,"Santana, R 2.20","R",0.337,0.435,0.242,0,0,0,2,4300,26.2,11.5,11.3,11.3,"%",68,2.6,20,4.7
"Jonathan Schoop","2B","BAL","@ CWS",5,"Gonzalez, R 5.01","R",0.286,0.365,0.232,0,0,0,6,4300,21.8,7.9,9.49,9.49,"%",61,2.2,16,3.7
"Todd Frazier","3B","CWS","vs BAL",4.5,"Bundy, R 3.05","R",0.218,0.329,0.207,0,0,0,5,4300,22.7,7.5,8.52,8.52,"%",53,2,2,0.5
"Josh Harrison","2B/3B","PIT","vs COL",4.53,"Marquez, R 4.44","R",0.305,0.369,0.167,0,0,0,2,4300,22.7,7.8,9.68,9.68,"%",58,2.3,3,0.7
"Ian Desmond","1B/OF","COL","@ PIT",4.47,"Kuhl, R 5.63","R",0.273,0.301,0.107,0,0,0,5,4300,24.1,7.3,9.91,9.91,"%",51,2.3,18,4.2
"DJ LeMahieu","2B","COL","@ PIT",4.47,"Kuhl, R 5.63","R",0.284,0.324,0.086,0,0,0,2,4300,24,6.9,10.87,10.87,"%",52,2.5,0,NA
"Neil Walker","2B","NYM","vs CHC",4.38,"Montgomery, L 2.43","B",0.271,0.356,0.199,0,0,0,2,4300,24.4,8.1,9.28,9.28,"%",53,2.2,0,NA
"Francis Martes","P","HOU","vs TEX",4.27,"Cashner, R 3.17","R",9.82,0,0,3.7,4.9,1.64,NA,4300,8.3,0.1,8.3,8.3,"%",0,1.9,23.65,5.5
"Eugenio Suarez","3B","CIN","@ SD",4.38,"Chacin, R 5.48","R",0.284,0.375,0.207,0,0,0,5,4300,24.4,8.3,8.8,8.8,"%",53,2,0,NA
"Alex Avila","1B/C","DET","vs ARI",5.29,"Walker, R 3.46","L",0.311,0.443,0.303,0,0,0,2,4200,26.8,8,11.17,11.17,"%",51,2.7,7,1.7
"Chris Owings","OF/SS","ARI","@ DET",4.72,"Zimmermann, R 5.72","R",0.295,0.339,0.167,0,0,0,5,4200,25.6,7.9,9.77,9.77,"%",50,2.3,5,1.2
"Jordan Zimmermann","P","DET","vs ARI",4.72,"Walker, R 3.46","R",5.72,0,0,5.6,5.6,1.55,NA,4200,23,8.8,8.77,8.77,"%",19,2.1,22.4,5.3
"Jose Abreu","1B","CWS","vs BAL",4.5,"Bundy, R 3.05","R",0.289,0.355,0.186,0,0,0,3,4200,24.7,8.2,9.59,9.59,"%",54,2.3,10,2.4
"Steven Souza Jr.","OF","TB","@ TOR",3.83,"Liriano, L 5.87","R",0.261,0.37,0.216,0,0,0,5,4200,25.3,8.4,7.86,7.86,"%",48,1.9,16,3.8
"Hernan Perez","3B/OF","MIL","@ STL",3.82,"Leake, R 2.70","R",0.273,0.337,0.22,0,0,0,5,4200,24.4,7.2,7.68,7.68,"%",42,1.8,5,1.2
"Eric Thames","1B/OF","MIL","@ STL",3.82,"Leake, R 2.70","L",0.255,0.41,0.311,0,0,0,2,4200,26.9,9.3,8.3,8.3,"%",50,2,25,6
"Didi Gregorius","SS","NYY","@ LAA",4.33,"Shoemaker, R 4.22","L",0.35,0.381,0.175,0,0,0,7,4200,20.3,8.4,6.66,6.66,"%",59,1.6,3,0.7
"Joey Gallo","3B","TEX","@ HOU",4.27,"Martes, R 9.82","L",0.199,0.341,0.311,0,0,0,7,4200,22.9,8.1,6.91,6.91,"%",51,1.6,16,3.8
"Adrian Beltre","3B","TEX","@ HOU",4.27,"Martes, R 9.82","R",0.317,0.377,0.171,0,0,0,4,4200,22.5,8.1,10.33,10.33,"%",62,2.5,0,NA
"Delino DeShields","OF","TEX","@ HOU",4.27,"Martes, R 9.82","R",0.293,0.313,0.068,0,0,0,1,4200,22.9,6.4,9.94,9.94,"%",49,2.4,2,0.5
"Marwin Gonzalez","1B/OF","HOU","vs TEX",5.23,"Cashner, R 3.17","B",0.303,0.417,0.29,0,0,0,6,4200,25.4,8.3,8.75,8.75,"%",50,2.1,15,3.6
"Howie Kendrick","OF","PHI","vs BOS",4.95,"Johnson, L 3.44","R",0.333,0.39,0.167,0,0,0,2,4200,26.8,9.5,10,10,"%",56,2.4,7,1.7
"Jed Lowrie","2B","OAK","@ MIA",3.71,"Volquez, R 3.41","B",0.292,0.362,0.191,0,0,0,2,4200,22,7.8,7.49,7.49,"%",53,1.8,19,4.5
"Matt Kemp","OF","ATL","@ WSH",4.07,"Roark, R 3.87","R",0.327,0.394,0.233,0,0,0,4,4200,26.4,9.1,9.32,9.32,"%",53,2.2,3,0.7
"Matt Adams","1B/OF","ATL","@ WSH",4.07,"Roark, R 3.87","L",0.283,0.368,0.261,0,0,0,5,4200,26.2,6,8.16,8.16,"%",25,1.9,16,3.8
"Daniel Murphy","2B","WSH","vs ATL",5.44,"Teheran, R 5.08","L",0.349,0.413,0.221,0,0,0,3,4200,29.3,9.8,12.15,12.15,"%",56,2.9,0,NA
"Mike Moustakas","3B","KC","@ SF",3.21,"Cueto, R 4.33","L",0.278,0.365,0.278,0,0,0,5,4200,22,8.8,6.53,6.53,"%",56,1.6,18,4.3
"Chris Taylor","2B/OF","LAD","@ CLE",3.88,"Kluber, R 4.38","R",0.293,0.382,0.198,0,0,0,6,4100,23.3,7.9,6.36,6.36,"%",46,1.6,24,5.9
"Manny Machado","3B","BAL","@ CWS",5,"Gonzalez, R 5.01","R",0.218,0.313,0.21,0,0,0,3,4100,27.1,7.6,12.33,12.33,"%",51,3,3,0.7
"Andrelton Simmons","SS","LAA","vs NYY",3.67,"Pineda, R 3.39","R",0.282,0.329,0.127,0,0,0,6,4100,19,7.2,7,7,"%",58,1.7,20,4.9
"Jackie Bradley Jr.","OF","BOS","@ PHI",5.06,"Hellickson, R 4.50","L",0.247,0.348,0.204,0,0,0,6,4100,24.2,7.5,8.98,8.98,"%",49,2.2,8,2
"Brandon Belt","1B/OF","SF","vs KC",4.29,"Hammel, R 5.43","L",0.233,0.346,0.203,0,0,0,3,4100,24.1,7.7,9.71,9.71,"%",53,2.4,2,0.5
"Nick Castellanos","3B","DET","vs ARI",5.29,"Walker, R 3.46","R",0.236,0.318,0.186,0,0,0,7,4000,20.4,7.6,6.98,6.98,"%",56,1.7,0,NA
"David Peralta","OF","ARI","@ DET",4.72,"Zimmermann, R 5.72","L",0.319,0.369,0.159,0,0,0,2,4000,27.7,7.8,10.86,10.86,"%",46,2.7,2,0.5
"Francisco Lindor","SS","CLE","vs LAD",4.62,"McCarthy, R 3.28","B",0.254,0.338,0.233,0,0,0,2,4000,25.6,8.2,9.95,9.95,"%",52,2.5,10,2.5
"Joe Mauer","1B","MIN","vs SEA",5.65,"Gaviglio, R","L",0.281,0.337,0.123,0,0,0,2,4000,24.5,7,11.8,11.8,"%",55,3,5,1.3
"Kyle Seager","3B","SEA","@ MIN",4.85,"Santana, R 2.20","L",0.267,0.333,0.148,0,0,0,5,4000,22.6,7.2,9.9,9.9,"%",56,2.5,0,NA
"Jarrod Dyson","OF","SEA","@ MIN",4.85,"Santana, R 2.20","L",0.245,0.311,0.112,0,0,0,7,4000,19.2,6.9,6.67,6.67,"%",55,1.7,8,2
"Robinson Cano","2B","SEA","@ MIN",4.85,"Santana, R 2.20","L",0.284,0.354,0.198,0,0,0,3,4000,27,8.6,10.56,10.56,"%",52,2.6,9,2.3
"Dexter Fowler","OF","STL","vs MIL",5.18,"Garza, R 3.83","B",0.23,0.332,0.215,0,0,0,2,4000,25.2,7.4,10.35,10.35,"%",50,2.6,2,0.5
"Yonder Alonso","1B","OAK","@ MIA",3.71,"Volquez, R 3.41","L",0.296,0.434,0.349,0,0,0,5,4000,24.6,8.8,7.36,7.36,"%",51,1.8,2,0.5
"Yangervis Solarte","2B","SD","vs CIN",5.12,"Garrett, L 7.40","B",0.265,0.328,0.12,0,0,0,4,4000,22.5,6.7,10.43,10.43,"%",55,2.6,7,1.8
"Scooter Gennett","2B/OF","CIN","@ SD",4.38,"Chacin, R 5.48","L",0.299,0.37,0.246,0,0,0,2,4000,30.4,6.1,8.7,8.7,"%",11,2.2,0,NA
"Chase Utley","1B/2B","LAD","@ CLE",3.88,"Kluber, R 4.38","L",0.245,0.338,0.173,0,0,0,1,3900,21.2,5.4,7.7,7.7,"%",38,2,0,NA
"Joc Pederson","OF","LAD","@ CLE",3.88,"Kluber, R 4.38","L",0.193,0.282,0.11,0,0,0,8,3900,16.1,4.9,4.61,4.61,"%",41,1.2,12,3.1
"Melky Cabrera","OF","CWS","vs BAL",4.5,"Bundy, R 3.05","B",0.274,0.312,0.107,0,0,0,2,3900,21.4,7.1,9.34,9.34,"%",58,2.4,7,1.8
"Jose Bautista","OF","TOR","vs TB",4.67,"Odorizzi, R 3.59","R",0.221,0.329,0.186,0,0,0,3,3900,24.8,7.6,9.98,9.98,"%",51,2.6,14,3.6
"Christian Yelich","OF","MIA","vs OAK",4.79,"Gossett, R","L",0.263,0.323,0.127,0,0,0,3,3900,23.4,7.8,10.16,10.16,"%",58,2.6,19,4.9
"J.T. Realmuto","C","MIA","vs OAK",4.79,"Gossett, R","R",0.295,0.362,0.17,0,0,0,5,3900,22.6,7.6,8.78,8.78,"%",54,2.3,0,NA
"Cory Spangenberg","3B/OF","SD","vs CIN",5.12,"Garrett, L 7.40","L",0.281,0.302,0.108,0,0,0,6,3900,19,5.5,7.33,7.33,"%",47,1.9,0,NA
"Ender Inciarte","OF","ATL","@ WSH",4.07,"Roark, R 3.87","L",0.302,0.34,0.113,0,0,0,1,3900,24.8,8.6,9.32,9.32,"%",55,2.4,17,4.4
"Michael Brantley","OF","CLE","vs LAD",4.62,"McCarthy, R 3.28","L",0.289,0.342,0.128,0,0,0,3,3800,21.4,7.7,9.29,9.29,"%",61,2.4,18,4.7
"Jose Ramirez","2B/3B","CLE","vs LAD",4.62,"McCarthy, R 3.28","B",0.279,0.347,0.185,0,0,0,6,3800,23.6,7.8,7.34,7.34,"%",48,1.9,19,5
"Mike Zunino","C","SEA","@ MIN",4.85,"Santana, R 2.20","R",0.241,0.316,0.183,0,0,0,8,3800,21.7,5.9,5.96,5.96,"%",33,1.6,20,5.3
"Mark Trumbo","OF","BAL","@ CWS",5,"Gonzalez, R 5.01","R",0.256,0.316,0.14,0,0,0,4,3800,26.2,7.3,11.25,11.25,"%",49,3,10,2.6
"Evan Longoria","3B","TB","@ TOR",3.83,"Liriano, L 5.87","R",0.256,0.325,0.161,0,0,0,3,3800,23.3,7.6,8.73,8.73,"%",52,2.3,5,1.3
"Kevin Pillar","OF","TOR","vs TB",4.67,"Odorizzi, R 3.59","R",0.259,0.322,0.17,0,0,0,1,3800,23.9,7.9,9.19,9.19,"%",54,2.4,11,2.9
"Matt Carpenter","1B","STL","vs MIL",5.18,"Garza, R 3.83","L",0.228,0.345,0.213,0,0,0,1,3800,24.4,7.6,10.5,10.5,"%",54,2.8,14,3.7
"Josh Bell","1B","PIT","vs COL",4.53,"Marquez, R 4.44","B",0.236,0.332,0.213,0,0,0,5,3800,21.2,6.6,7.58,7.58,"%",48,2,2,0.5
"Rougned Odor","2B","TEX","@ HOU",4.27,"Martes, R 9.82","L",0.219,0.282,0.18,0,0,0,5,3800,22.9,7,8.36,8.36,"%",48,2.2,0,NA
"Derek Dietrich","3B","MIA","vs OAK",4.79,"Gossett, R","L",0.224,0.296,0.139,0,0,0,6,3800,19.4,5,7.06,7.06,"%",38,1.9,7,1.8
"Brandon Drury","2B","ARI","@ DET",4.72,"Zimmermann, R 5.72","R",0.296,0.363,0.209,0,0,0,6,3700,21.3,7.2,6.98,6.98,"%",50,1.9,5,1.4
"Bradley Zimmer","OF","CLE","vs LAD",4.62,"McCarthy, R 3.28","L",0.258,0.367,0.258,0,0,0,1,3700,22.4,7.2,8.77,8.77,"%",53,2.4,10,2.7
