"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,827263441,"Spsmack2",0,197.78,"DST Buccaneers  QB Tom Brady WR Larry Fitzgerald FLEX Rob Gronkowski TE Travis Kelce WR Allen Hurns WR Chris Hogan RB Javorius Allen RB Kareem Hunt",NA,"Kareem Hunt","39.24%",25.9
2,828858380,"Bonuscash",0,193.28,"DST Panthers  QB Tom Brady TE Rob Gronkowski FLEX Zach Ertz WR Allen Hurns WR J.J. Nelson WR Mike Evans RB Kareem Hunt RB Tarik Cohen",NA,"Tyreek Hill","39.07%",8.9
3,828233357,"kallen5691",0,190.48,"DST Ravens  QB Tom Brady TE Rob Gronkowski WR Allen Hurns WR J.J. Nelson WR Chris Hogan RB Kareem Hunt RB Tarik Cohen FLEX Christian McCaffrey",NA,"Ravens ","30.36%",17
4,826928888,"ending (6/20)",0,188.34,"DST Ravens  QB Alex Smith TE Travis Kelce WR Alshon Jeffery RB James White FLEX J.J. Nelson WR Mike Evans WR Michael Thomas RB Kareem Hunt",NA,"Chris Hogan","28.29%",18.8
5,827725160,"Runbig",0,186.98,"DST Ravens  QB Tom Brady WR Larry Fitzgerald TE Rob Gronkowski RB Jacquizz Rodgers WR J.J. Nelson WR Chris Hogan FLEX Javorius Allen RB Kareem Hunt",NA,"Leonard Fournette","28.02%",14.1
6,825597653,"Eagle76",0,186.08,"DST Buccaneers  QB Tom Brady TE Rob Gronkowski FLEX Travis Kelce RB Mark Ingram WR J.J. Nelson WR Martavis Bryant RB Leonard Fournette WR Tyreek Hill",NA,"Mike Evans","27.61%",22.3
7,828477219,"coldplay1234",0,185.98,"DST Ravens  QB Tom Brady TE Travis Kelce RB Jacquizz Rodgers FLEX Kerwynn Williams WR J.J. Nelson WR Chris Hogan WR Mike Evans RB Kareem Hunt",NA,"Larry Fitzgerald","27.47%",5.1
8,826482343,"BHouck28",0,185.38,"DST Ravens  QB Tom Brady TE Rob Gronkowski FLEX Jacquizz Rodgers WR Rishard Matthews WR J.J. Nelson WR Mike Evans RB Kareem Hunt RB Tarik Cohen",NA,"Tom Brady","25.43%",33.78
9,827214803,"blazeman8 (20/20)",0,181.38,"DST Ravens  QB Tom Brady TE Travis Kelce WR T.Y. Hilton WR Allen Hurns RB James White WR Mike Evans FLEX Kareem Hunt RB Christian McCaffrey",NA,"Antonio Brown","24.28%",11.2
10,826139712,"TheBishop69",0,178.08,"DST Steelers  QB Tom Brady TE Rob Gronkowski WR Allen Hurns RB James White WR Chris Hogan WR Martavis Bryant RB Kareem Hunt FLEX Dalvin Cook",NA,"Coby Fleener","22.58%",12.3
