"Cody Bellinger_LAD","Corey Seager_LAD","Charlie Blackmon_COL","Nolan Arenado_COL","Justin Turner_LAD","Mike Trout_LAA","Joc Pederson_LAD","Cameron Maybin_LAA","Chris Taylor_LAD","Yasmani Grandal_LAD","Ian Desmond_COL","Adrian Gonzalez_LAD","Buster Posey_SF","Eric Young_LAA","Kike Hernandez_LAD","Andrelton Simmons_LAA","Joe Panik_SF","Yasiel Puig_LAD","Mark Reynolds_COL","David Dahl_COL","Albert Pujols_LAA","Yunel Escobar_LAA","Austin Barnes_LAD","Denard Span_SF","Eduardo Nunez_SF","Brandon Belt_SF","Martin Maldonado_LAA","Luis Valbuena_LAA","Kole Calhoun_LAA","Peter O'Brien_LAD","Carlos Gonzalez_COL","Trevor Story_COL","Logan Forsythe_LAD","DJ LeMahieu_COL","Chase Utley_LAD","Franklin Gutierrez_LAD","Jefry Marte_LAA","CJ Cron_LAA","Trayce Thompson_LAD","Hunter Pence_SF","Gerardo Parra_COL","Danny Espinosa_LAA","Andrew Toles_LAD","Willie Calhoun_LAD","Christian Arroyo_SF","Rob Segedin_LAD","Alex Verdugo_LAD","Nick Hundley_SF","Brandon Crawford_SF","Pat Valaika_COL","Andre Ethier_LAD","Cliff Pennington_LAA","Gorkys Hernandez_SF","Stephen Cardullo_COL","Raimel Tapia_COL","Kelby Tomlinson_SF","Austin Slater_SF","Scott Van Slyke_LAD","Ben Revere_LAA","David Fletcher_LAA","Dustin Garneau_COL","Tom Murphy_COL","Orlando Calixte_SF","Shane Robinson_LAA","Aaron Hill_SF","Jarrett Parker_SF","Jordan Patterson_COL","Carlos Perez_LAA","Nolan Fontana_LAA","Conor Gillaspie_SF","Alexi Amarista_COL","Tony Wolters_COL","Mac Williamson_SF","Justin Ruggiano_SF","Mike Freeman_LAD","Michael Morse_SF","Ryan Hanigan_COL","Cristhian Adames_COL","Juan Graterol_LAA","Tim Federowicz_SF","Brett Eibner_LAD","Chris Marrero_SF","Ryder Jones_SF"
0,0,8.78048780487805,21.6650055370986,0,0,0,0,0,0,57.3707070707071,0,0,0,0,0,0,0,2.55903271692745,0,0,0,0,0,0,0,0,0,0,0,4.60336134453781,2.62684729064039,0,8.45718816067653,0,0,0,0,0,0,-20.0681818181818,0,0,0,0,0,0,0,0,-27.2454545454545,0,0,0,0,33.0694444444444,0,0,0,0,0,54.5714285714286,0,0,0,0,0,0,0,0,0,-4.88888888888889,-5.36050724637681,0,0,0,0,13.2678571428571,0,0,0,0,0,0
-4.06833333333333,3.24466571834993,0,0,9.87619047619048,0,14.7820512820513,0,3.66959064327485,6.75238095238095,0,17.9737179487179,0,0,0,0,0,2.06349206349206,0,0,0,0,12.1,0,0,0,0,0,0,0,0,0,0.278947368421053,0,5.13756613756614,15,0,0,0,0,0,0,1.34285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,44.6295081967213,0,0,0,9.18857142857143,0,0,0,0,0,0,-0.358823529411765,5.57088989441931,0.962962962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9089068825911,0,0,0,0,8.67076923076923,0,0,17.3333333333333,7.83131313131313,0,0,0,3.07936507936508,0,0,8.42857142857143,50.7435897435897,0,0,0,0,0,-13.3,0,7.08181818181818,-6.41666666666667,0,0,0,-36.6666666666667,0,0,2,3.16666666666667,0,7.75,0,0,0,0,0,2.8,0
0,0,0,0,0,0,0,-7.54545454545455,0,0,0,0,0,66.7657894736842,0,35.0842105263158,0,0,0,0,7.62573099415205,1.15073529411765,0,0,0,0,-17.0625,0.409090909090909,5,0,0,0,0,0,0,0,9.5,35.5714285714286,0,0,0,13.1714285714286,0,0,0,0,0,0,0,0,0,-4.02380952380952,0,0,0,0,0,0,-10.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3333333333333,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,11.0741971207087,0,14.6503246753247,0,0,0,0,0,35.0842105263158,0,41.6388374676046,0,0,0,0,5.51923076923077,-4.78374455732946,0,0,0,0,11.656633547633,7.95798319327731,5.31987577639752,0,0,0,0,0,0,0,16.08,21.2777777777778,0,0,0,0.836477987421384,0,0,0,0,0,0,0,0,0,3.67380952380952,0,0,0,0,0,0,-5.95591397849462,0,0,0,0,0,0,0,0,0,-15.1666666666667,0,0,0,0,0,0,0,0,0,1.43589743589744,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,9.18857142857143,0,0,0,48.608878968254,0,0,0,0,0,0,9.86730769230769,15.2517647058824,7.63784461152882,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7641025641026,0,0,0,0,-9.19666666666667,0,0,-0.346320346320346,-8.47517730496454,0,0,0,31.1723646723647,0,0,-9.95,33.9545454545455,0,0,0,0,0,2.05,0,-11.0666666666667,2.21428571428571,0,0,0,-0.583333333333333,0,0,-0.972222222222222,38.4777777777778,0,7.66666666666667,0,0,0,0,0,-33.4761904761905,0
43.3101045296167,17.4925324675325,0,0,6.26219512195122,0,10.6483870967742,0,13.4917417417417,3.77763605442177,0,2.06349206349206,0,0,0,0,0,64.6147540983606,0,0,0,0,14.75,0,0,0,0,0,0,0,0,0,4.35714285714286,0,-2.10953058321479,35.0892857142857,0,0,0,0,0,0,-0.481617647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,0,0
0,0,20.0381355932203,10.8407103825137,0,0,0,0,0,0,2.55903271692745,0,0,0,0,0,0,0,74.0276497695853,0,0,0,0,0,0,0,0,0,0,0,12.5325490196078,4.02659574468085,0,8.92372881355932,0,0,0,0,0,0,4.01538461538462,0,0,0,0,0,0,0,0,14.3782051282051,0,0,0,0.1,3.5,0,0,0,0,0,2.06593406593407,0,0,0,0,0,0,0,0,0,21.4027777777778,12.0952380952381,0,0,0,0,5.75,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,9.81906906906907,0,8.87287414965986,0,0,0,0,0,7.62573099415205,0,5.51923076923077,0,0,0,0,42.0606060606061,9.78117647058824,0,0,0,0,1.30808080808081,11.3148148148148,-2.07985193019566,0,0,0,0,0,0,0,-1.28421052631579,-4.46245059288538,0,0,0,1.94090136054422,0,0,0,0,0,0,0,0,0,-2.21052631578947,0,0,0,0,0,0,4.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05357142857143,0,0,0,0
0,0,0,0,0,2.6551724137931,0,8.29284750337382,0,0,0,0,0,1.15073529411765,0,-4.78374455732946,0,0,0,0,9.78117647058824,41.1477987421384,0,0,0,0,0.542081949058693,-2.62745098039216,6.99321266968326,0,0,0,0,0,0,0,13.7647058823529,1.89473684210526,0,0,0,-0.474390243902439,0,0,0,0,0,0,0,0,0,20.5934065934066,0,0,0,0,0,0,11.0579710144928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35714285714286,0,0,0,0
11.0576923076923,8.7952380952381,0,0,7.55494505494505,0,-4.66666666666667,0,-9.96190476190476,-10.5,0,12.1,0,0,0,0,0,14.75,0,0,0,0,49.1637426900585,0,0,0,0,0,0,0,0,0,12.7545454545455,0,33,-10.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.7,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-0.358823529411765,0,0,0,9.86730769230769,0,0,0,0,0,0,46.2118408880666,11.1714285714286,2.88212560386473,0,0,0,0,0,0,0,0,0,0,0,0,0,12.75,0,0,0,0,-7.90151515151515,0,0,-1.87912087912088,11.7478260869565,0,0,0,14.1666666666667,0,0,-39.1666666666667,4,0,0,0,0,0,19.9,0,-15.3214285714286,23.8,0,0,0,4.16666666666667,0,0,16.8194444444444,-7.05357142857143,0,0,0,0,0,0,0,19.6,0
0,0,0,0,0,0,0,0,0,0,0,0,5.57088989441931,0,0,0,15.2517647058824,0,0,0,0,0,0,11.1714285714286,47.4333333333333,7.24444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9048582995951,0,0,0,0,0.329230769230769,0,0,10.6830065359477,14.9371035940803,0,0,0,7.58547008547009,0,0,20.8333333333333,65.1666666666667,0,0,0,0,0,3.8,0,-6.03333333333333,-7,0,0,0,20.2,0,0,5.26785714285714,-6.4,0,-9,0,0,0,0,0,17.375,0
0,0,0,0,0,0,0,0,0,0,0,0,0.962962962962963,0,0,0,7.63784461152882,0,0,0,0,0,0,2.88212560386473,7.24444444444444,39.6087743102668,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67012195121951,0,0,0,0,-2.12307692307692,0,0,6.5233918128655,-4.09615384615385,0,0,0,6.15833333333333,0,0,2.6,9.33333333333333,0,0,0,0,0,1.2,0,-0.909090909090909,-10.8,0,0,0,8.92857142857143,0,0,5.95833333333333,31.4636363636364,0,-2.3,0,0,0,0,0,-0.583333333333333,0
0,0,0,0,0,-5.80714285714286,0,3.49130434782609,0,0,0,0,0,-17.0625,0,11.656633547633,0,0,0,0,1.30808080808081,0.542081949058693,0,0,0,0,46.2583284628872,-0.766381766381766,0.523569023569024,0,0,0,0,0,0,0,14.9214285714286,-4.49736842105263,0,0,0,-0.142857142857143,0,0,0,0,0,0,0,0,0,3.80147058823529,0,0,0,0,0,0,-2.92105263157895,0,0,0,0,0,0,0,0,0,23.9166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6.43406593406593,0,21.5,0,0,0,0,0,0.409090909090909,0,7.95798319327731,0,0,0,0,11.3148148148148,-2.62745098039216,0,0,0,0,-0.766381766381766,44.2436974789916,1.20454545454545,0,0,0,0,0,0,0,-4.4,4.86666666666667,0,0,0,1.52631578947368,0,0,0,0,0,0,0,0,0,1.6125,0,0,0,0,0,0,13.3921568627451,0,0,0,0,0,0,0,0,0,-13.4166666666667,0,0,0,0,0,0,0,0,0,-1.16071428571429,0,0,0,0
0,0,0,0,0,0.496153846153846,0,12.8163650075415,0,0,0,0,0,5,0,5.31987577639752,0,0,0,0,-2.07985193019566,6.99321266968326,0,0,0,0,0.523569023569024,1.20454545454545,44.4776659959759,0,0,0,0,0,0,0,4.58695652173913,11.2707692307692,0,0,0,-3.27564102564103,0,0,0,0,0,0,0,0,0,13.1642857142857,0,0,0,0,0,0,4.00246305418719,0,0,0,0,0,0,0,0,0,11.6666666666667,0,0,0,0,0,0,0,0,0,1.01923076923077,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8.06954887218045,1.33176691729323,0,0,0,0,0,0,4.60336134453781,0,0,0,0,0,0,0,12.5325490196078,0,0,0,0,0,0,0,0,0,0,0,42.9351256575102,4.56025369978858,0,4.42207792207792,0,0,0,0,0,0,7.46461538461538,0,0,0,0,0,0,0,0,17.6454545454545,0,0,0,-7.66666666666667,2.41666666666667,0,0,0,0,0,-2.86363636363636,0,0,0,0,0,0,0,0,0,23.0333333333333,5.21111111111111,0,0,0,0,16.4285714285714,0,0,0,0,0,0
0,0,3.3643137254902,10.9756862745098,0,0,0,0,0,0,2.62684729064039,0,0,0,0,0,0,0,4.02659574468085,0,0,0,0,0,0,0,0,0,0,0,4.56025369978858,35.0957910014514,0,-1.88571428571429,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,31.5,0,0,0,-10.25,17.9761904761905,0,0,0,0,0,-5.37179487179487,0,0,0,0,0,0,0,0,0,6,3.02258064516129,0,0,0,0,9.91666666666667,0,0,0,0,0,0
10.5197628458498,22.8279569892473,0,0,11.9035087719298,0,6.1,0,10.55,15.4061538461538,0,0.278947368421053,0,0,0,0,0,4.35714285714286,0,0,0,0,12.7545454545455,0,0,0,0,0,0,0,0,0,36.0705882352941,0,25.7833333333333,6.80357142857143,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0
0,0,8.43581730769231,10.7631701631702,0,0,0,0,0,0,8.45718816067653,0,0,0,0,0,0,0,8.92372881355932,0,0,0,0,0,0,0,0,0,0,0,4.42207792207792,-1.88571428571429,0,50.5092186128183,0,0,0,0,0,0,-6.6816091954023,0,0,0,0,0,0,0,0,12.0151515151515,0,0,0,2.5,-0.922222222222222,0,0,0,0,0,3.81904761904762,0,0,0,0,0,0,0,0,0,37.4909090909091,-1.62948717948718,0,0,0,0,6.59523809523809,0,0,0,0,0,0
3.85,8.64615384615385,0,0,14.5238095238095,0,-0.714285714285714,0,-4.5968660968661,-3.02564102564103,0,5.13756613756614,0,0,0,0,0,-2.10953058321479,0,0,0,0,33,0,0,0,0,0,0,0,0,0,25.7833333333333,0,56.4907084785134,0,0,0,0,0,0,0,1.58333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.02380952380952,0.688888888888889,0,0,10.8472222222222,0,-2.5,0,0.486111111111111,-4,0,15,0,0,0,0,0,35.0892857142857,0,0,0,0,-10.6666666666667,0,0,0,0,0,0,0,0,0,6.80357142857143,0,0,29.5378787878788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83333333333333,0,0
0,0,0,0,0,13.3116883116883,0,4.15714285714286,0,0,0,0,0,9.5,0,16.08,0,0,0,0,-1.28421052631579,13.7647058823529,0,0,0,0,14.9214285714286,-4.4,4.58695652173913,0,0,0,0,0,0,0,33.62,65,0,0,0,8.37229437229437,0,0,0,0,0,0,0,0,0,5.83333333333333,0,0,0,0,0,0,2.80952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0
0,0,0,0,0,11.0584795321637,0,5.45098039215686,0,0,0,0,0,35.5714285714286,0,21.2777777777778,0,0,0,0,-4.46245059288538,1.89473684210526,0,0,0,0,-4.49736842105263,4.86666666666667,11.2707692307692,0,0,0,0,0,0,0,65,24.6984126984127,0,0,0,2.82246376811594,0,0,0,0,0,0,0,0,0,4.75,0,0,0,0,0,0,4.21212121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,15.9089068825911,0,0,0,10.7641025641026,0,0,0,0,0,0,12.75,16.9048582995951,2.67012195121951,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1418439716312,0,0,0,0,-7.46794871794872,0,0,14.5947712418301,10.7560483870968,0,0,0,4.63571428571429,0,0,-8.19047619047619,26.5833333333333,0,0,0,0,0,2,0,-4.11818181818182,2.97619047619048,0,0,0,2.78571428571429,0,0,0,0,0,2.66666666666667,0,0,0,0,0,14.8392857142857,0
0,0,13.5862068965517,-1.6633064516129,0,0,0,0,0,0,-20.0681818181818,0,0,0,0,0,0,0,4.01538461538462,0,0,0,0,0,0,0,0,0,0,0,7.46461538461538,5.7,0,-6.6816091954023,0,0,0,0,0,0,60.6088709677419,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,-1.85714285714286,0,0,0,0,0,0,0,0,0,-1.38095238095238,1.94861660079051,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,18.9019607843137,0,10.8765227021041,0,0,0,0,0,13.1714285714286,0,0.836477987421384,0,0,0,0,1.94090136054422,-0.474390243902439,0,0,0,0,-0.142857142857143,1.52631578947368,-3.27564102564103,0,0,0,0,0,0,0,8.37229437229437,2.82246376811594,0,0,0,37.250505050505,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62222222222222,0,0,0,0
13.7361111111111,1.18014705882353,0,0,12.6708333333333,0,-1.46363636363636,0,-1.16666666666667,-1.27450980392157,0,1.34285714285714,0,0,0,0,0,-0.481617647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1.58333333333333,0,0,0,0,0,0,0,52.5359477124183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,8.67076923076923,0,0,0,-9.19666666666667,0,0,0,0,0,0,-7.90151515151515,0.329230769230769,-2.12307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.46794871794872,0,0,0,0,27.3226600985222,0,0,5.5,8.3956043956044,0,0,0,1.05714285714286,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.65,0,0,7.70833333333333,2.87272727272727,0,-0.2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,17.3333333333333,0,0,0,-0.346320346320346,0,0,0,0,0,0,-1.87912087912088,10.6830065359477,6.5233918128655,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5947712418301,0,0,0,0,5.5,0,0,38.1666666666667,-0.77124183006536,0,0,0,0.8,0,0,-4.8,16.2,0,0,0,0,0,0,0,5.5,76.5,0,0,0,5.83333333333333,0,0,9,-1.33333333333333,0,0,0,0,0,0,0,-22.1666666666667,0
0,0,0,0,0,0,0,0,0,0,0,0,7.83131313131313,0,0,0,-8.47517730496454,0,0,0,0,0,0,11.7478260869565,14.9371035940803,-4.09615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7560483870968,0,0,0,0,8.3956043956044,0,0,-0.77124183006536,44.4402597402597,0,0,0,16.1952380952381,0,0,9.16666666666667,4.11538461538461,0,0,0,0,0,-2.3,0,2.97777777777778,-1.8,0,0,0,3.33333333333333,0,0,7.23611111111111,-23.8444444444444,0,0,0,0,0,0,0,20.2678571428571,0
0,0,26.2954545454545,62.6090909090909,0,0,0,0,0,0,-27.2454545454545,0,0,0,0,0,0,0,14.3782051282051,0,0,0,0,0,0,0,0,0,0,0,17.6454545454545,31.5,0,12.0151515151515,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,92.7307692307692,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,16.3333333333333,0,0,0,0,0,0
