"Position","Name...ID","Name","ID","Salary","GameInfo","Team","Opponent","Projection","Projection_dfn","Actual_fpts","RankTargets","RollingTargetPctg","FreqInd","TierRank","ValueWR"
"WR","Brandon Coleman (9489967)","Brandon Coleman",9489967,3900,"NO@CAR 01:00PM ET","NO","CAR",7.07,10,0,0,0,0,0,1
"RB","Charles Sims (9490232)","Charles Sims",9490232,3900,"TB@MIN 01:00PM ET","TB","MIN",10.65,7.8,0,0,0,0,0,0
"RB","LeGarrette Blount (9490416)","LeGarrette Blount",9490416,3900,"NYG@PHI 01:00PM ET","PHI","NYG",4.86,5.6,0,0,0,0,0,0
"RB","Darren Sproles (9490418)","Darren Sproles",9490418,3900,"NYG@PHI 01:00PM ET","PHI","NYG",11.88,12.1,0,0,0,0,0,0
"WR","Corey Davis (9490457)","Corey Davis",9490457,3900,"SEA@TEN 04:05PM ET","TEN","SEA",0,0,0,0,0,0,0,1
"TE","Tyler Eifert (9490533)","Tyler Eifert",9490533,3900,"CIN@GB 04:25PM ET","CIN","GB",0,0,0,0,0,0,0,0
"TE","Hunter Henry (9490624)","Hunter Henry",9490624,3900,"KC@LAC 04:25PM ET","LAC","KC",8.81,7,0,0,0,0,0,0
"RB","Mike Tolbert (9489889)","Mike Tolbert",9489889,3800,"DEN@BUF 01:00PM ET","BUF","DEN",4.85,7.2,0,0,0,0,0,0
"TE","Austin Hooper (9490098)","Austin Hooper",9490098,3800,"ATL@DET 01:00PM ET","ATL","DET",6.71,5.9,0,0,0,0,0,0
"RB","Dwayne Washington (9490115)","Dwayne Washington",9490115,3800,"ATL@DET 01:00PM ET","DET","ATL",0,0,0,0,0,0,0,0
"RB","Marlon Mack (9490175)","Marlon Mack",9490175,3800,"CLE@IND 01:00PM ET","IND","CLE",0,0,0,0,0,0,0,0
"WR","Donte Moncrief (9490179)","Donte Moncrief",9490179,3800,"CLE@IND 01:00PM ET","IND","CLE",10.24,10,0,0,0,0,0,1
"RB","Alfred Blue (9490265)","Alfred Blue",9490265,3800,"HOU@NE 01:00PM ET","HOU","NE",0,0,0,0,0,0,0,0
"WR","Will Fuller V (9490279)","Will Fuller V",9490279,3800,"HOU@NE 01:00PM ET","HOU","NE",0,0,0,0,0,0,0,1
"RB","Damien Williams (9490325)","Damien Williams",9490325,3800,"MIA@NYJ 01:00PM ET","MIA","NYJ",2.6,2.2,0,0,0,0,0,0
"RB","Paul Perkins (9490385)","Paul Perkins",9490385,3800,"NYG@PHI 01:00PM ET","NYG","PHI",9.52,10.2,0,0,0,0,0,0
"RB","Wendell Smallwood (9490420)","Wendell Smallwood",9490420,3800,"NYG@PHI 01:00PM ET","PHI","NYG",6.45,6.7,0,0,0,0,0,0
"RB","Giovani Bernard (9490507)","Giovani Bernard",9490507,3800,"CIN@GB 04:25PM ET","CIN","GB",9.39,5.9,0,0,0,0,0,0
"RB","Robert Turbin (9490173)","Robert Turbin",9490173,3700,"CLE@IND 01:00PM ET","IND","CLE",4.4,3.8,0,0,0,0,0,0
"RB","C.J. Prosise (9490480)","CJ Prosise",9490480,3700,"SEA@TEN 04:05PM ET","SEA","TEN",6.94,6.8,0,0,0,0,0,0
"RB","Jeremy Hill (9490509)","Jeremy Hill",9490509,3700,"CIN@GB 04:25PM ET","CIN","GB",5.86,3.9,0,0,0,0,0,0
"WR","Brandon LaFell (9490521)","Brandon LaFell",9490521,3700,"CIN@GB 04:25PM ET","CIN","GB",11.19,7.6,0,0,0,0,0,1
"RB","Aaron Jones (9490546)","Aaron Jones",9490546,3700,"CIN@GB 04:25PM ET","GB","CIN",0.37,0,0,0,0,0,0,0
"WR","Mike Williams (9490618)","Mike Williams",9490618,3700,"KC@LAC 04:25PM ET","LAC","KC",0,0,0,0,0,0,0,1
"RB","De'Angelo Henderson (9489923)","De'Angelo Henderson",9489923,3600,"DEN@BUF 01:00PM ET","DEN","BUF",0,0,0,0,0,0,0,0
"WR","Eli Rogers (9490059)","Eli Rogers",9490059,3600,"PIT@CHI 01:00PM ET","PIT","CHI",7.08,5.9,0,0,0,0,0,1
"TE","Jack Doyle (9490187)","Jack Doyle",9490187,3600,"CLE@IND 01:00PM ET","IND","CLE",11.03,9.7,0,0,0,0,0,0
"WR","Jeremy Kerley (9490357)","Jeremy Kerley",9490357,3600,"MIA@NYJ 01:00PM ET","NYJ","MIA",6.01,6.8,0,0,0,0,0,1
"WR","Torrey Smith (9490428)","Torrey Smith",9490428,3600,"NYG@PHI 01:00PM ET","PHI","NYG",8.21,10,0,0,0,0,0,1
"WR","Taywan Taylor (9490459)","Taywan Taylor",9490459,3600,"SEA@TEN 04:05PM ET","TEN","SEA",5.03,2.3,0,0,0,0,0,1
"WR","Jordan Matthews (9489897)","Jordan Matthews",9489897,3500,"DEN@BUF 01:00PM ET","BUF","DEN",10.03,12.1,0,0,0,0,0,1
"RB","Devontae Booker (9489925)","Devontae Booker",9489925,3500,"DEN@BUF 01:00PM ET","DEN","BUF",0,2.7,0,0,0,0,0,0
"WR","Russell Shepard (9489995)","Russell Shepard",9489995,3500,"NO@CAR 01:00PM ET","CAR","NO",5.51,3.9,0,0,0,0,0,1
"WR","Markus Wheaton (9490025)","Markus Wheaton",9490025,3500,"PIT@CHI 01:00PM ET","CHI","PIT",4.89,5.3,0,0,0,0,0,1
"WR","Deonte Thompson (9490027)","Deonte Thompson",9490027,3500,"PIT@CHI 01:00PM ET","CHI","PIT",6.8,5.2,0,0,0,0,0,1
"WR","Jaelen Strong (9490277)","Jaelen Strong",9490277,3500,"HOU@NE 01:00PM ET","HOU","NE",0,0,0,0,0,0,0,1
"RB","Elijah McGuire (9490353)","Elijah McGuire",9490353,3500,"MIA@NYJ 01:00PM ET","NYJ","MIA",1.51,4.3,0,0,0,0,0,0
"RB","Devante Mays (9490548)","Devante Mays",9490548,3500,"CIN@GB 04:25PM ET","GB","CIN",0,0,0,0,0,0,0,0
"WR","Travis Benjamin (9490620)","Travis Benjamin",9490620,3500,"KC@LAC 04:25PM ET","LAC","KC",7.61,8.7,0,0,0,0,0,1
"WR","Ryan Grant (9490675)","Ryan Grant",9490675,3500,"OAK@WAS 08:30PM ET","WAS","OAK",5.12,4.1,0,0,0,0,0,1
"WR","Josh Doctson (9490677)","Josh Doctson",9490677,3500,"OAK@WAS 08:30PM ET","WAS","OAK",4.28,7.1,0,0,0,0,0,1
"TE","Charles Clay (9489907)","Charles Clay",9489907,3400,"DEN@BUF 01:00PM ET","BUF","DEN",7.52,7.7,0,0,0,0,0,0
"RB","Dion Lewis (9490296)","Dion Lewis",9490296,3400,"HOU@NE 01:00PM ET","NE","HOU",5.54,3.3,0,0,0,0,0,0
"WR","Robby Anderson (9490359)","Robby Anderson",9490359,3400,"MIA@NYJ 01:00PM ET","NYJ","MIA",9.47,9.2,0,0,0,0,0,1
"RB","Orleans Darkwa (9490383)","Orleans Darkwa",9490383,3400,"NYG@PHI 01:00PM ET","NYG","PHI",2.7,4.2,0,0,0,0,0,0
"RB","Eddie Lacy (9490476)","Eddie Lacy",9490476,3400,"SEA@TEN 04:05PM ET","SEA","TEN",0,0,0,0,0,0,0,0
"WR","Dontrelle Inman (9490622)","Dontrelle Inman",9490622,3400,"KC@LAC 04:25PM ET","LAC","KC",4.39,2.7,0,0,0,0,0,1
"WR","Seth Roberts (9490648)","Seth Roberts",9490648,3400,"OAK@WAS 08:30PM ET","OAK","WAS",7.55,6.2,0,0,0,0,0,1
"WR","Josh Bellamy (9490029)","Josh Bellamy",9490029,3300,"PIT@CHI 01:00PM ET","CHI","PIT",5.76,4.1,0,0,0,0,0,1
"TE","Jesse James (9490067)","Jesse James",9490067,3300,"PIT@CHI 01:00PM ET","PIT","CHI",7.18,4.3,0,0,0,0,0,0
"RB","Zach Zenner (9490107)","Zach Zenner",9490107,3300,"ATL@DET 01:00PM ET","DET","ATL",1.41,4.9,0,0,0,0,0,0
"TE","Eric Ebron (9490131)","Eric Ebron",9490131,3300,"ATL@DET 01:00PM ET","DET","ATL",9.17,10.8,0,0,0,0,0,0
"WR","Kamar Aiken (9490181)","Kamar Aiken",9490181,3300,"CLE@IND 01:00PM ET","IND","CLE",7.08,6.3,0,0,0,0,0,1
"WR","Laquon Treadwell (9490209)","Laquon Treadwell",9490209,3300,"TB@MIN 01:00PM ET","MIN","TB",5.22,4.2,0,0,0,0,0,1
"WR","Bruce Ellington (9490271)","Bruce Ellington",9490271,3300,"HOU@NE 01:00PM ET","HOU","NE",3.97,6.4,0,0,0,0,0,1
"WR","Roger Lewis (9490393)","Roger Lewis",9490393,3300,"NYG@PHI 01:00PM ET","NYG","PHI",2.78,1.9,0,0,0,0,0,1
"WR","Tyler Boyd (9490517)","Tyler Boyd",9490517,3300,"CIN@GB 04:25PM ET","CIN","GB",4.17,3.4,0,0,0,0,0,1
"WR","John Ross (9490519)","John Ross",9490519,3300,"CIN@GB 04:25PM ET","CIN","GB",0,0,0,0,0,0,0,1
"WR","Jeff Janis (9490558)","Jeff Janis",9490558,3300,"CIN@GB 04:25PM ET","GB","CIN",0,3.1,0,0,0,0,0,1
"WR","Curtis Samuel (9489997)","Curtis Samuel",9489997,3200,"NO@CAR 01:00PM ET","CAR","NO",2.83,6.1,0,0,0,0,0,1
"RB","Latavius Murray (9490199)","Latavius Murray",9490199,3200,"TB@MIN 01:00PM ET","MIN","TB",1.68,3.5,0,0,0,0,0,0
"TE","Evan Engram (9490409)","Evan Engram",9490409,3200,"NYG@PHI 01:00PM ET","NYG","PHI",8.32,7.7,0,0,0,0,0,0
"WR","Chris Conley (9490586)","Chris Conley",9490586,3200,"KC@LAC 04:25PM ET","KC","LAC",7.21,8.1,0,0,0,0,0,1
"WR","Zay Jones (9489899)","Zay Jones",9489899,3100,"DEN@BUF 01:00PM ET","BUF","DEN",8.42,7.7,0,0,0,0,0,1
"WR","Tommylee Lewis (9489971)","Tommylee Lewis",9489971,3100,"NO@CAR 01:00PM ET","NO","CAR",4.43,5.4,0,0,0,0,0,1
"WR","Sammie Coates (9490153)","Sammie Coates",9490153,3100,"CLE@IND 01:00PM ET","CLE","IND",0,3.8,0,0,0,0,0,1
"WR","Adam Humphries (9490240)","Adam Humphries",9490240,3100,"TB@MIN 01:00PM ET","TB","MIN",6.4,5.8,0,0,0,0,0,1
"WR","Braxton Miller (9490275)","Braxton Miller",9490275,3100,"HOU@NE 01:00PM ET","HOU","NE",6.61,10.6,0,0,0,0,0,1
"WR","ArDarius Stewart (9490361)","ArDarius Stewart",9490361,3100,"MIA@NYJ 01:00PM ET","NYJ","MIA",2.75,3.8,0,0,0,0,0,1
"WR","Alex Erickson (9490515)","Alex Erickson",9490515,3100,"CIN@GB 04:25PM ET","CIN","GB",5.22,2.6,0,0,0,0,0,1
"WR","Albert Wilson (9490584)","Albert Wilson",9490584,3100,"KC@LAC 04:25PM ET","KC","LAC",6.12,7.9,0,0,0,0,0,1
"TE","Jared Cook (9490654)","Jared Cook",9490654,3100,"OAK@WAS 08:30PM ET","OAK","WAS",8.83,8.4,0,0,0,0,0,0
"RB","Joe Banyard (9489891)","Joe Banyard",9489891,3000,"DEN@BUF 01:00PM ET","BUF","DEN",0,0,0,0,0,0,0,0
"RB","Taiwan Jones (9489893)","Taiwan Jones",9489893,3000,"DEN@BUF 01:00PM ET","BUF","DEN",0,0,0,0,0,0,0,0
"RB","Patrick DiMarco (9489895)","Patrick DiMarco",9489895,3000,"DEN@BUF 01:00PM ET","BUF","DEN",0,1.8,0,0,0,0,0,0
"WR","Brandon Tate (9489901)","Brandon Tate",9489901,3000,"DEN@BUF 01:00PM ET","BUF","DEN",0,1.8,0,0,0,0,0,1
"WR","Kaelin Clay (9489903)","Kaelin Clay",9489903,3000,"DEN@BUF 01:00PM ET","BUF","DEN",0,1.7,0,0,0,0,0,1
"WR","Andre Holmes (9489905)","Andre Holmes",9489905,3000,"DEN@BUF 01:00PM ET","BUF","DEN",6.88,6.6,0,0,0,0,0,1
"RB","Andy Janovich (9489927)","Andy Janovich",9489927,3000,"DEN@BUF 01:00PM ET","DEN","BUF",0,0,0,0,0,0,0,0
"WR","Isaiah McKenzie (9489933)","Isaiah McKenzie",9489933,3000,"DEN@BUF 01:00PM ET","DEN","BUF",0,0,0,0,0,0,0,1
"WR","Bennie Fowler (9489935)","Bennie Fowler",9489935,3000,"DEN@BUF 01:00PM ET","DEN","BUF",5.12,10.1,0,0,0,0,0,1
"WR","Cody Latimer (9489937)","Cody Latimer",9489937,3000,"DEN@BUF 01:00PM ET","DEN","BUF",2.88,3.3,0,0,0,0,0,1
"WR","Jordan Taylor (9489939)","Jordan Taylor",9489939,3000,"DEN@BUF 01:00PM ET","DEN","BUF",0,0,0,0,0,0,0,1
"RB","Trey Edmunds (9489957)","Trey Edmunds",9489957,3000,"NO@CAR 01:00PM ET","NO","CAR",0,0,0,0,0,0,0,0
"RB","John Kuhn (9489959)","John Kuhn",9489959,3000,"NO@CAR 01:00PM ET","NO","CAR",0,2.1,0,0,0,0,0,0
"WR","Austin Carr (9489969)","Austin Carr",9489969,3000,"NO@CAR 01:00PM ET","NO","CAR",0,0,0,0,0,0,0,1
"RB","Fozzy Whittaker (9489987)","Fozzy Whittaker",9489987,3000,"NO@CAR 01:00PM ET","CAR","NO",0.37,1,0,0,0,0,0,0
"RB","Cameron Artis-Payne (9489989)","Cameron Artis-Payne",9489989,3000,"NO@CAR 01:00PM ET","CAR","NO",0,0,0,0,0,0,0,0
"WR","Damiere Byrd (9489999)","Damiere Byrd",9489999,3000,"NO@CAR 01:00PM ET","CAR","NO",2.46,2.7,0,0,0,0,0,1
"RB","Benny Cunningham (9490015)","Benny Cunningham",9490015,3000,"PIT@CHI 01:00PM ET","CHI","PIT",0,0,0,0,0,0,0,0
"RB","Michael Burton (9490017)","Michael Burton",9490017,3000,"PIT@CHI 01:00PM ET","CHI","PIT",0,0,0,0,0,0,0,0
"RB","Taquan Mizzell (9490019)","Taquan Mizzell",9490019,3000,"PIT@CHI 01:00PM ET","CHI","PIT",0,0,0,0,0,0,0,0
"WR","Tanner Gentry (9490021)","Tanner Gentry",9490021,3000,"PIT@CHI 01:00PM ET","CHI","PIT",0,0,0,0,0,0,0,1
"WR","Tre McBride (9490031)","Tre McBride",9490031,3000,"PIT@CHI 01:00PM ET","CHI","PIT",0,2.5,0,0,0,0,0,1
"TE","Zach Miller (9490033)","Zach Miller",9490033,3000,"PIT@CHI 01:00PM ET","CHI","PIT",9.52,10.8,0,0,0,0,0,0
"RB","Terrell Watson (9490051)","Terrell Watson",9490051,3000,"PIT@CHI 01:00PM ET","PIT","CHI",0.37,0,0,0,0,0,0,0
"RB","Roosevelt Nix (9490053)","Roosevelt Nix",9490053,3000,"PIT@CHI 01:00PM ET","PIT","CHI",0,0,0,0,0,0,0,0
"WR","JuJu Smith-Schuster (9490061)","JuJu Smith-Schuster",9490061,3000,"PIT@CHI 01:00PM ET","PIT","CHI",0,2.6,0,0,0,0,0,1
"WR","Justin Hunter (9490063)","Justin Hunter",9490063,3000,"PIT@CHI 01:00PM ET","PIT","CHI",0,0,0,0,0,0,0,1
"WR","Darrius Heyward-Bey (9490065)","Darrius Heyward-Bey",9490065,3000,"PIT@CHI 01:00PM ET","PIT","CHI",0.93,0,0,0,0,0,0,1
"RB","Brian Hill (9490080)","Brian Hill",9490080,3000,"ATL@DET 01:00PM ET","ATL","DET",0,0,0,0,0,0,0,0
"RB","Terron Ward (9490082)","Terron Ward",9490082,3000,"ATL@DET 01:00PM ET","ATL","DET",0,0,0,0,0,0,0,0
"RB","Derrick Coleman (9490084)","Derrick Coleman",9490084,3000,"ATL@DET 01:00PM ET","ATL","DET",0,0,0,0,0,0,0,0
"WR","Nick Williams (9490092)","Nick Williams",9490092,3000,"ATL@DET 01:00PM ET","ATL","DET",0,0,0,0,0,0,0,1
"WR","Justin Hardy (9490094)","Justin Hardy",9490094,3000,"ATL@DET 01:00PM ET","ATL","DET",2.24,1.3,0,0,0,0,0,1
"WR","Andre Roberts (9490096)","Andre Roberts",9490096,3000,"ATL@DET 01:00PM ET","ATL","DET",0.59,0,0,0,0,0,0,1
"RB","Tion Green (9490113)","Tion Green",9490113,3000,"ATL@DET 01:00PM ET","DET","ATL",0,0,0,0,0,0,0,0
"WR","Jared Abbrederis (9490117)","Jared Abbrederis",9490117,3000,"ATL@DET 01:00PM ET","DET","ATL",0,0,0,0,0,0,0,1
"WR","TJ Jones (9490119)","TJ Jones",9490119,3000,"ATL@DET 01:00PM ET","DET","ATL",2.86,3.8,0,0,0,0,0,1
"RB","Danny Vitale (9490141)","Danny Vitale",9490141,3000,"CLE@IND 01:00PM ET","CLE","IND",0,1.5,0,0,0,0,0,0
"RB","Matthew Dayes (9490143)","Matthew Dayes",9490143,3000,"CLE@IND 01:00PM ET","CLE","IND",1.23,2,0,0,0,0,0,0
"WR","Ricardo Louis (9490155)","Ricardo Louis",9490155,3000,"CLE@IND 01:00PM ET","CLE","IND",6.53,3.6,0,0,0,0,0,1
"WR","Kasen Williams (9490157)","Kasen Williams",9490157,3000,"CLE@IND 01:00PM ET","CLE","IND",3.28,3.1,0,0,0,0,0,1
"WR","Reggie Davis (9490159)","Reggie Davis",9490159,3000,"CLE@IND 01:00PM ET","CLE","IND",0,0,0,0,0,0,0,1
"WR","Chester Rogers (9490183)","Chester Rogers",9490183,3000,"CLE@IND 01:00PM ET","IND","CLE",0,0,0,0,0,0,0,1
"WR","Quan Bray (9490185)","Quan Bray",9490185,3000,"CLE@IND 01:00PM ET","IND","CLE",2.39,2.5,0,0,0,0,0,1
"RB","C.J. Ham (9490203)","CJ Ham",9490203,3000,"TB@MIN 01:00PM ET","MIN","TB",0,0,0,0,0,0,0,0
"WR","Stacy Coley (9490211)","Stacy Coley",9490211,3000,"TB@MIN 01:00PM ET","MIN","TB",0,0,0,0,0,0,0,1
"WR","Rodney Adams (9490213)","Rodney Adams",9490213,3000,"TB@MIN 01:00PM ET","MIN","TB",0,0,0,0,0,0,0,1
"WR","Jarius Wright (9490215)","Jarius Wright",9490215,3000,"TB@MIN 01:00PM ET","MIN","TB",3.9,4.4,0,0,0,0,0,1
"RB","Peyton Barber (9490234)","Peyton Barber",9490234,3000,"TB@MIN 01:00PM ET","TB","MIN",0.49,1.2,0,0,0,0,0,0
"WR","Chris Godwin (9490242)","Chris Godwin",9490242,3000,"TB@MIN 01:00PM ET","TB","MIN",5.05,3.7,0,0,0,0,0,1
"WR","Bernard Reedy (9490244)","Bernard Reedy",9490244,3000,"TB@MIN 01:00PM ET","TB","MIN",0,0,0,0,0,0,0,1
"TE","Cameron Brate (9490246)","Cameron Brate",9490246,3000,"TB@MIN 01:00PM ET","TB","MIN",6.66,7.9,0,0,0,0,0,0
"RB","Jay Prosch (9490261)","Jay Prosch",9490261,3000,"HOU@NE 01:00PM ET","HOU","NE",0,0,0,0,0,0,0,0
"RB","Tyler Ervin (9490263)","Tyler Ervin",9490263,3000,"HOU@NE 01:00PM ET","HOU","NE",6.58,6.3,0,0,0,0,0,0
"RB","Jordan Todman (9490269)","Jordan Todman",9490269,3000,"HOU@NE 01:00PM ET","HOU","NE",0,0,0,0,0,0,0,0
"TE","Ryan Griffin (9490283)","Ryan Griffin",9490283,3000,"HOU@NE 01:00PM ET","HOU","NE",6.42,6.8,0,0,0,0,0,0
"RB","James Develin (9490298)","James Develin",9490298,3000,"HOU@NE 01:00PM ET","NE","HOU",0,0,0,0,0,0,0,0
"RB","Brandon Bolden (9490300)","Brandon Bolden",9490300,3000,"HOU@NE 01:00PM ET","NE","HOU",0,0,0,0,0,0,0,0
"WR","Matthew Slater (9490310)","Matthew Slater",9490310,3000,"HOU@NE 01:00PM ET","NE","HOU",0,0,0,0,0,0,0,1
"RB","Senorise Perry (9490327)","Senorise Perry",9490327,3000,"MIA@NYJ 01:00PM ET","MIA","NYJ",0,0,0,0,0,0,0,0
"WR","Jakeem Grant (9490335)","Jakeem Grant",9490335,3000,"MIA@NYJ 01:00PM ET","MIA","NYJ",0.95,0,0,0,0,0,0,1
"WR","Leonte Carroo (9490337)","Leonte Carroo",9490337,3000,"MIA@NYJ 01:00PM ET","MIA","NYJ",1.05,1.9,0,0,0,0,0,1
"TE","Julius Thomas (9490339)","Julius Thomas",9490339,3000,"MIA@NYJ 01:00PM ET","MIA","NYJ",7.23,8.6,0,0,0,0,0,0
"WR","Kalif Raymond (9490363)","Kalif Raymond",9490363,3000,"MIA@NYJ 01:00PM ET","NYJ","MIA",0,0,0,0,0,0,0,1
"WR","Chad Hansen (9490365)","Chad Hansen",9490365,3000,"MIA@NYJ 01:00PM ET","NYJ","MIA",0,0,0,0,0,0,0,1
"WR","Charone Peake (9490367)","Charone Peake",9490367,3000,"MIA@NYJ 01:00PM ET","NYJ","MIA",1.08,1.9,0,0,0,0,0,1
"TE","Austin Seferian-Jenkins (9490371)","Austin Seferian-Jenkins",9490371,3000,"MIA@NYJ 01:00PM ET","NYJ","MIA",7.07,10.6,0,0,0,0,0,0
"RB","Wayne Gallman (9490387)","Wayne Gallman",9490387,3000,"NYG@PHI 01:00PM ET","NYG","PHI",0,0,0,0,0,0,0,0
"RB","Shane Smith (9490391)","Shane Smith",9490391,3000,"NYG@PHI 01:00PM ET","NYG","PHI",0,0,0,0,0,0,0,0
"WR","Tavarres King (9490399)","Tavarres King",9490399,3000,"NYG@PHI 01:00PM ET","NYG","PHI",0,0,0,0,0,0,0,1
"WR","Dwayne Harris (9490403)","Dwayne Harris",9490403,3000,"NYG@PHI 01:00PM ET","NYG","PHI",0.6,0,0,0,0,0,0,1
"RB","Corey Clement (9490422)","Corey Clement",9490422,3000,"NYG@PHI 01:00PM ET","PHI","NYG",0,1.1,0,0,0,0,0,0
"WR","Shelton Gibson (9490430)","Shelton Gibson",9490430,3000,"NYG@PHI 01:00PM ET","PHI","NYG",0,0,0,0,0,0,0,1
"WR","Mack Hollins (9490432)","Mack Hollins",9490432,3000,"NYG@PHI 01:00PM ET","PHI","NYG",1.23,2.5,0,0,0,0,0,1
"WR","Marcus Johnson (9490434)","Marcus Johnson",9490434,3000,"NYG@PHI 01:00PM ET","PHI","NYG",1.09,1.2,0,0,0,0,0,1
"RB","David Fluellen (9490449)","David Fluellen",9490449,3000,"SEA@TEN 04:05PM ET","TEN","SEA",0,0,0,0,0,0,0,0
"RB","Jalston Fowler (9490451)","Jalston Fowler",9490451,3000,"SEA@TEN 04:05PM ET","TEN","SEA",0,0,0,0,0,0,0,0
"WR","Eric Weems (9490461)","Eric Weems",9490461,3000,"SEA@TEN 04:05PM ET","TEN","SEA",0,0,0,0,0,0,0,1
"RB","J.D. McKissic (9490482)","JD McKissic",9490482,3000,"SEA@TEN 04:05PM ET","SEA","TEN",0,0,0,0,0,0,0,0
"RB","Tre Madden (9490484)","Tre Madden",9490484,3000,"SEA@TEN 04:05PM ET","SEA","TEN",0,0,0,0,0,0,0,0
"WR","Tanner McEvoy (9490492)","Tanner McEvoy",9490492,3000,"SEA@TEN 04:05PM ET","SEA","TEN",1.38,3.1,0,0,0,0,0,1
"WR","Amara Darboh (9490494)","Amara Darboh",9490494,3000,"SEA@TEN 04:05PM ET","SEA","TEN",0.41,1.6,0,0,0,0,0,1
"WR","Cody Core (9490513)","Cody Core",9490513,3000,"CIN@GB 04:25PM ET","CIN","GB",0,1.2,0,0,0,0,0,1
"WR","Josh Malone (9490525)","Josh Malone",9490525,3000,"CIN@GB 04:25PM ET","CIN","GB",0,0,0,0,0,0,0,1
"RB","Aaron Ripkowski (9490550)","Aaron Ripkowski",9490550,3000,"CIN@GB 04:25PM ET","GB","CIN",0,2.1,0,0,0,0,0,0
"WR","Geronimo Allison (9490560)","Geronimo Allison",9490560,3000,"CIN@GB 04:25PM ET","GB","CIN",9.27,4.9,0,0,0,0,0,1
"WR","Trevor Davis (9490562)","Trevor Davis",9490562,3000,"CIN@GB 04:25PM ET","GB","CIN",1.02,0,0,0,0,0,0,1
"RB","Akeem Hunt (9490574)","Akeem Hunt",9490574,3000,"KC@LAC 04:25PM ET","KC","LAC",0,0,0,0,0,0,0,0
"RB","Anthony Sherman (9490580)","Anthony Sherman",9490580,3000,"KC@LAC 04:25PM ET","KC","LAC",0,0,0,0,0,0,0,0
"WR","De'Anthony Thomas (9490588)","De'Anthony Thomas",9490588,3000,"KC@LAC 04:25PM ET","KC","LAC",1.58,1.4,0,0,0,0,0,1
"WR","Jehu Chesson (9490590)","Jehu Chesson",9490590,3000,"KC@LAC 04:25PM ET","KC","LAC",0,0,0,0,0,0,0,1
"WR","Demarcus Robinson (9490592)","Demarcus Robinson",9490592,3000,"KC@LAC 04:25PM ET","KC","LAC",0.88,1.4,0,0,0,0,0,1
"RB","Austin Ekeler (9490610)","Austin Ekeler",9490610,3000,"KC@LAC 04:25PM ET","LAC","KC",0,1.5,0,0,0,0,0,0
"RB","Derek Watt (9490612)","Derek Watt",9490612,3000,"KC@LAC 04:25PM ET","LAC","KC",0,0,0,0,0,0,0,0
"TE","Antonio Gates (9490626)","Antonio Gates",9490626,3000,"KC@LAC 04:25PM ET","LAC","KC",6.96,6.4,0,0,0,0,0,0
"RB","Jamize Olawale (9490642)","Jamize Olawale",9490642,3000,"OAK@WAS 08:30PM ET","OAK","WAS",0,0,0,0,0,0,0,0
"WR","Johnny Holton (9490650)","Johnny Holton",9490650,3000,"OAK@WAS 08:30PM ET","OAK","WAS",0,1.2,0,0,0,0,0,1
"WR","Cordarrelle Patterson (9490652)","Cordarrelle Patterson",9490652,3000,"OAK@WAS 08:30PM ET","OAK","WAS",4.05,3,0,0,0,0,0,1
"RB","Mack Brown (9490669)","Mack Brown",9490669,3000,"OAK@WAS 08:30PM ET","WAS","OAK",0,0,0,0,0,0,0,0
"WR","Brian Quick (9490679)","Brian Quick",9490679,3000,"OAK@WAS 08:30PM ET","WAS","OAK",1.59,0,0,0,0,0,0,1
"TE","Vernon Davis (9490683)","Vernon Davis",9490683,3000,"OAK@WAS 08:30PM ET","WAS","OAK",1.58,6.2,0,0,0,0,0,0
"TE","Stephen Anderson (9490281)","Stephen Anderson",9490281,2900,"HOU@NE 01:00PM ET","HOU","NE",1.53,5.5,0,0,0,0,0,0
"TE","Vance McDonald (9490069)","Vance McDonald",9490069,2800,"PIT@CHI 01:00PM ET","PIT","CHI",1.28,0,0,0,0,0,0,0
"TE","David Njoku (9490161)","David Njoku",9490161,2800,"CLE@IND 01:00PM ET","CLE","IND",4.42,6.4,0,0,0,0,0,0
"TE","Virgil Green (9489941)","Virgil Green",9489941,2700,"DEN@BUF 01:00PM ET","DEN","BUF",5.42,5.1,0,0,0,0,0,0
"TE","Ed Dickson (9490003)","Ed Dickson",9490003,2700,"NO@CAR 01:00PM ET","CAR","NO",5.81,5.6,0,0,0,0,0,0
"TE","O.J. Howard (9490248)","OJ Howard",9490248,2700,"TB@MIN 01:00PM ET","TB","MIN",3.49,6.1,0,0,0,0,0,0
"TE","Richard Rodgers (9490566)","Richard Rodgers",9490566,2700,"CIN@GB 04:25PM ET","GB","CIN",0,0,0,0,0,0,0,0
"TE","Seth DeValve (9490163)","Seth DeValve",9490163,2600,"CLE@IND 01:00PM ET","CLE","IND",5.92,6.3,0,0,0,0,0,0
"TE","Evan Baylis (9490285)","Evan Baylis",9490285,2600,"HOU@NE 01:00PM ET","HOU","NE",0,0,0,0,0,0,0,0
"TE","Will Tye (9490369)","Will Tye",9490369,2600,"MIA@NYJ 01:00PM ET","NYJ","MIA",3.48,1.4,0,0,0,0,0,0
"TE","Jonnu Smith (9490465)","Jonnu Smith",9490465,2600,"SEA@TEN 04:05PM ET","TEN","SEA",0.81,1.9,0,0,0,0,0,0
"TE","Luke Willson (9490498)","Luke Willson",9490498,2600,"SEA@TEN 04:05PM ET","SEA","TEN",1.14,1.7,0,0,0,0,0,0
