Position,Name + ID,Name,ID,Salary,GameInfo,TeamAbbrev 
QB,Derek Carr (9490633),Derek Carr,9490633,6800,OAK@WAS 08:30PM ET,OAK
WR,Kelvin Benjamin (9489991),Kelvin Benjamin,9489991,6700,NO@CAR 01:00PM ET,CAR
RB,Devonta Freeman (9490076),Devonta Freeman,9490076,6700,ATL@DET 01:00PM ET,ATL
QB,Cam Newton (9489980),Cam Newton,9489980,6600,NO@CAR 01:00PM ET,CAR
WR,Tyreek Hill (9490582),Tyreek Hill,9490582,6600,KC@LAC 04:25PM ET,KC
WR,Stefon Diggs (9490205),Stefon Diggs,9490205,6500,TB@MIN 01:00PM ET,MIN
WR,Doug Baldwin (9490486),Doug Baldwin,9490486,6400,SEA@TEN 04:05PM ET,SEA
QB,Philip Rivers (9490603),Philip Rivers,9490603,6400,KC@LAC 04:25PM ET,LAC
WR,DeVante Parker (9490331),DeVante Parker,9490331,6300,MIA@NYJ 01:00PM ET,MIA
QB,Russell Wilson (9490472),Russell Wilson,9490472,6300,SEA@TEN 04:05PM ET,SEA
QB,Ben Roethlisberger (9490044),Ben Roethlisberger,9490044,6200,PIT@CHI 01:00PM ET,PIT
QB,Matthew Stafford (9490105),Matthew Stafford,9490105,6200,ATL@DET 01:00PM ET,DET
WR,DeAndre Hopkins (9490273),DeAndre Hopkins,9490273,6200,HOU@NE 01:00PM ET,HOU
RB,Christian McCaffrey (9489983),Christian McCaffrey,9489983,6100,NO@CAR 01:00PM ET,CAR
WR,Chris Hogan (9490304),Chris Hogan,9490304,6100,HOU@NE 01:00PM ET,NE
QB,Jay Cutler (9490319),Jay Cutler,9490319,6100,MIA@NYJ 01:00PM ET,MIA
QB,Kirk Cousins (9490661),Kirk Cousins,9490661,6100,OAK@WAS 08:30PM ET,WAS
QB,Jameis Winston (9490226),Jameis Winston,9490226,6000,TB@MIN 01:00PM ET,TB
QB,Marcus Mariota (9490443),Marcus Mariota,9490443,6000,SEA@TEN 04:05PM ET,TEN
WR,Randall Cobb (9490554),Randall Cobb,9490554,6000,CIN@GB 04:25PM ET,GB
TE,Travis Kelce (9490594),Travis Kelce,9490594,6000,KC@LAC 04:25PM ET,KC
RB,Marshawn Lynch (9490636),Marshawn Lynch,9490636,6000,OAK@WAS 08:30PM ET,OAK
WR,Demaryius Thomas (9489929),Demaryius Thomas,9489929,5900,DEN@BUF 01:00PM ET,DEN
RB,Dalvin Cook (9490197),Dalvin Cook,9490197,5900,TB@MIN 01:00PM ET,MIN
QB,Carson Wentz (9490414),Carson Wentz,9490414,5900,NYG@PHI 01:00PM ET,PHI
WR,Alshon Jeffery (9490424),Alshon Jeffery,9490424,5900,NYG@PHI 01:00PM ET,PHI
QB,Alex Smith (9490571),Alex Smith,9490571,5900,KC@LAC 04:25PM ET,KC
WR,Terrelle Pryor Sr. (9490671),Terrelle Pryor Sr.,9490671,5900,OAK@WAS 08:30PM ET,WAS
RB,C.J. Anderson (9489919),C.J. Anderson,9489919,5800,DEN@BUF 01:00PM ET,DEN
WR,Emmanuel Sanders (9489931),Emmanuel Sanders,9489931,5800,DEN@BUF 01:00PM ET,DEN
QB,Andrew Luck (9490168),Andrew Luck,9490168,5800,CLE@IND 01:00PM ET,IND
WR,Martavis Bryant (9490057),Martavis Bryant,9490057,5700,PIT@CHI 01:00PM ET,PIT
QB,Sam Bradford (9490195),Sam Bradford,9490195,5700,TB@MIN 01:00PM ET,MIN
WR,Adam Thielen (9490207),Adam Thielen,9490207,5700,TB@MIN 01:00PM ET,MIN
RB,Mike Gillislee (9490290),Mike Gillislee,9490290,5700,HOU@NE 01:00PM ET,NE
RB,Tarik Cohen (9490013),Tarik Cohen,9490013,5600,PIT@CHI 01:00PM ET,CHI
QB,Jimmy Garoppolo (9490289),Jimmy Garoppolo,9490289,5600,HOU@NE 01:00PM ET,NE
WR,Davante Adams (9490556),Davante Adams,9490556,5600,CIN@GB 04:25PM ET,GB
QB,Trevor Siemian (9489916),Trevor Siemian,9489916,5500,DEN@BUF 01:00PM ET,DEN
RB,DeMarco Murray (9490445),DeMarco Murray,9490445,5500,SEA@TEN 04:05PM ET,TEN
QB,Derek Anderson (9489981),Derek Anderson,9489981,5400,NO@CAR 01:00PM ET,CAR
RB,James White (9490292),James White,9490292,5400,HOU@NE 01:00PM ET,NE
WR,Danny Amendola (9490306),Danny Amendola,9490306,5400,HOU@NE 01:00PM ET,NE
TE,Jordan Reed (9490681),Jordan Reed,9490681,5400,OAK@WAS 08:30PM ET,WAS
RB,Tevin Coleman (9490078),Tevin Coleman,9490078,5300,ATL@DET 01:00PM ET,ATL
QB,Eli Manning (9490380),Eli Manning,9490380,5300,NYG@PHI 01:00PM ET,NYG
RB,Derrick Henry (9490447),Derrick Henry,9490447,5300,SEA@TEN 04:05PM ET,TEN
WR,T.Y. Hilton (9490177),T.Y. Hilton,9490177,5200,CLE@IND 01:00PM ET,IND
RB,Theo Riddick (9490111),Theo Riddick,9490111,5100,ATL@DET 01:00PM ET,DET
QB,Andy Dalton (9490506),Andy Dalton,9490506,5100,CIN@GB 04:25PM ET,CIN
QB,DeShone Kizer (9490134),DeShone Kizer,9490134,5000,CLE@IND 01:00PM ET,CLE
RB,Lamar Miller (9490267),Lamar Miller,9490267,5000,HOU@NE 01:00PM ET,HOU
WR,Brandon Marshall (9490397),Brandon Marshall,9490397,5000,NYG@PHI 01:00PM ET,NYG
TE,Zach Ertz (9490436),Zach Ertz,9490436,5000,NYG@PHI 01:00PM ET,PHI
QB,Tyrod Taylor (9489884),Tyrod Taylor,9489884,4900,DEN@BUF 01:00PM ET,BUF
TE,Greg Olsen (9490001),Greg Olsen,9490001,4900,NO@CAR 01:00PM ET,CAR
RB,Jordan Howard (9490011),Jordan Howard,9490011,4900,PIT@CHI 01:00PM ET,CHI
RB,Chris Carson (9490478),Chris Carson,9490478,4900,SEA@TEN 04:05PM ET,SEA
WR,Jamison Crowder (9490673),Jamison Crowder,9490673,4900,OAK@WAS 08:30PM ET,WAS
RB,Isaiah Crowell (9490137),Isaiah Crowell,9490137,4800,CLE@IND 01:00PM ET,CLE
WR,Corey Coleman (9490147),Corey Coleman,9490147,4800,CLE@IND 01:00PM ET,CLE
QB,Jacoby Brissett (9490169),Jacoby Brissett,9490169,4800,CLE@IND 01:00PM ET,IND
RB,Jonathan Stewart (9489985),Jonathan Stewart,9489985,4700,NO@CAR 01:00PM ET,CAR
QB,Mike Glennon (9490008),Mike Glennon,9490008,4700,PIT@CHI 01:00PM ET,CHI
RB,Ameer Abdullah (9490109),Ameer Abdullah,9490109,4700,ATL@DET 01:00PM ET,DET
QB,Deshaun Watson (9490258),Deshaun Watson,9490258,4700,HOU@NE 01:00PM ET,HOU
WR,Sterling Shepard (9490395),Sterling Shepard,9490395,4700,NYG@PHI 01:00PM ET,NYG
QB,AJ McCarron (9490505),AJ McCarron,9490505,4700,CIN@GB 04:25PM ET,CIN
QB,Patrick Mahomes II (9490572),Patrick Mahomes II,9490572,4700,KC@LAC 04:25PM ET,KC
QB,Colt McCoy (9490662),Colt McCoy,9490662,4700,OAK@WAS 08:30PM ET,WAS
QB,Chase Daniel (9489949),Chase Daniel,9489949,4600,NO@CAR 01:00PM ET,NO
WR,Kenny Golladay (9490121),Kenny Golladay,9490121,4600,ATL@DET 01:00PM ET,DET
QB,Kevin Hogan (9490136),Kevin Hogan,9490136,4600,CLE@IND 01:00PM ET,CLE
RB,Jacquizz Rodgers (9490230),Jacquizz Rodgers,9490230,4600,TB@MIN 01:00PM ET,TB
WR,DeSean Jackson (9490238),DeSean Jackson,9490238,4600,TB@MIN 01:00PM ET,TB
WR,Jermaine Kearse (9490355),Jermaine Kearse,9490355,4600,MIA@NYJ 01:00PM ET,NYJ
TE,Jimmy Graham (9490496),Jimmy Graham,9490496,4600,SEA@TEN 04:05PM ET,SEA
WR,Tyrell Williams (9490616),Tyrell Williams,9490616,4600,KC@LAC 04:25PM ET,LAC
RB,Mark Ingram (9489951),Mark Ingram,9489951,4500,NO@CAR 01:00PM ET,NO
WR,Willie Snead (9489963),Willie Snead,9489963,4500,NO@CAR 01:00PM ET,NO
QB,Mitchell Trubisky (9490009),Mitchell Trubisky,9490009,4500,PIT@CHI 01:00PM ET,CHI
QB,Landry Jones (9490045),Landry Jones,9490045,4500,PIT@CHI 01:00PM ET,PIT
RB,James Conner (9490049),James Conner,9490049,4500,PIT@CHI 01:00PM ET,PIT
WR,Mohamed Sanu (9490088),Mohamed Sanu,9490088,4500,ATL@DET 01:00PM ET,ATL
QB,Case Keenum (9490196),Case Keenum,9490196,4500,TB@MIN 01:00PM ET,MIN
RB,Doug Martin (9490228),Doug Martin,9490228,4500,TB@MIN 01:00PM ET,TB
QB,Matt Moore (9490320),Matt Moore,9490320,4500,MIA@NYJ 01:00PM ET,MIA
QB,Josh McCown (9490346),Josh McCown,9490346,4500,MIA@NYJ 01:00PM ET,NYJ
QB,Geno Smith (9490382),Geno Smith,9490382,4500,NYG@PHI 01:00PM ET,NYG
RB,Joe Mixon (9490511),Joe Mixon,9490511,4500,CIN@GB 04:25PM ET,CIN
QB,Cardale Jones (9490604),Cardale Jones,9490604,4500,KC@LAC 04:25PM ET,LAC
RB,Samaje Perine (9490665),Samaje Perine,9490665,4500,OAK@WAS 08:30PM ET,WAS
RB,Chris Thompson (9490667),Chris Thompson,9490667,4500,OAK@WAS 08:30PM ET,WAS
QB,Ryan Fitzpatrick (9490227),Ryan Fitzpatrick,9490227,4400,TB@MIN 01:00PM ET,TB
QB,Tom Savage (9490257),Tom Savage,9490257,4400,HOU@NE 01:00PM ET,HOU
WR,Kenny Stills (9490333),Kenny Stills,9490333,4400,MIA@NYJ 01:00PM ET,MIA
TE,Delanie Walker (9490463),Delanie Walker,9490463,4400,SEA@TEN 04:05PM ET,TEN
RB,Jamaal Williams (9490544),Jamaal Williams,9490544,4400,CIN@GB 04:25PM ET,GB
WR,Kendall Wright (9490023),Kendall Wright,9490023,4300,PIT@CHI 01:00PM ET,CHI
QB,Matt Schaub (9490075),Matt Schaub,9490075,4300,ATL@DET 01:00PM ET,ATL
QB,Scott Tolzien (9490170),Scott Tolzien,9490170,4300,CLE@IND 01:00PM ET,IND
RB,Matt Forte (9490351),Matt Forte,9490351,4300,MIA@NYJ 01:00PM ET,NYJ
QB,Nick Foles (9490415),Nick Foles,9490415,4300,NYG@PHI 01:00PM ET,PHI
QB,Matt Cassel (9490444),Matt Cassel,9490444,4300,SEA@TEN 04:05PM ET,TEN
QB,Austin Davis (9490473),Austin Davis,9490473,4300,SEA@TEN 04:05PM ET,SEA
WR,Tyler Lockett (9490490),Tyler Lockett,9490490,4300,SEA@TEN 04:05PM ET,SEA
QB,Connor Cook (9490634),Connor Cook,9490634,4300,OAK@WAS 08:30PM ET,OAK
QB,Brock Osweiler (9489917),Brock Osweiler,9489917,4200,DEN@BUF 01:00PM ET,DEN
RB,Jamaal Charles (9489921),Jamaal Charles,9489921,4200,DEN@BUF 01:00PM ET,DEN
WR,Devin Funchess (9489993),Devin Funchess,9489993,4200,NO@CAR 01:00PM ET,CAR
QB,Jake Rudock (9490106),Jake Rudock,9490106,4200,ATL@DET 01:00PM ET,DET
WR,Marvin Jones Jr. (9490125),Marvin Jones Jr.,9490125,4200,ATL@DET 01:00PM ET,DET
RB,Duke Johnson Jr. (9490139),Duke Johnson Jr.,9490139,4200,CLE@IND 01:00PM ET,CLE
RB,Frank Gore (9490171),Frank Gore,9490171,4200,CLE@IND 01:00PM ET,IND
TE,Kyle Rudolph (9490217),Kyle Rudolph,9490217,4200,TB@MIN 01:00PM ET,MIN
RB,Bilal Powell (9490349),Bilal Powell,9490349,4200,MIA@NYJ 01:00PM ET,NYJ
WR,Nelson Agholor (9490426),Nelson Agholor,9490426,4200,NYG@PHI 01:00PM ET,PHI
WR,Rishard Matthews (9490453),Rishard Matthews,9490453,4200,SEA@TEN 04:05PM ET,TEN
QB,Brett Hundley (9490541),Brett Hundley,9490541,4200,CIN@GB 04:25PM ET,GB
RB,Rob Kelley (9490663),Rob Kelley,9490663,4200,OAK@WAS 08:30PM ET,WAS
WR,Ted Ginn Jr. (9489965),Ted Ginn Jr.,9489965,4100,NO@CAR 01:00PM ET,NO
TE,Coby Fleener (9489973),Coby Fleener,9489973,4100,NO@CAR 01:00PM ET,NO
WR,Kenny Britt (9490149),Kenny Britt,9490149,4100,CLE@IND 01:00PM ET,CLE
QB,Christian Hackenberg (9490347),Christian Hackenberg,9490347,4100,MIA@NYJ 01:00PM ET,NYJ
WR,Paul Richardson (9490488),Paul Richardson,9490488,4100,SEA@TEN 04:05PM ET,SEA
RB,Jalen Richard (9490640),Jalen Richard,9490640,4100,OAK@WAS 08:30PM ET,OAK
QB,Joe Webb (9489885),Joe Webb,9489885,4000,DEN@BUF 01:00PM ET,BUF
QB,Nathan Peterman (9489886),Nathan Peterman,9489886,4000,DEN@BUF 01:00PM ET,BUF
QB,Paxton Lynch (9489918),Paxton Lynch,9489918,4000,DEN@BUF 01:00PM ET,DEN
QB,Taysom Hill (9489950),Taysom Hill,9489950,4000,NO@CAR 01:00PM ET,NO
RB,Alvin Kamara (9489955),Alvin Kamara,9489955,4000,NO@CAR 01:00PM ET,NO
QB,Brad Kaaya (9489982),Brad Kaaya,9489982,4000,NO@CAR 01:00PM ET,CAR
QB,Mark Sanchez (9490010),Mark Sanchez,9490010,4000,PIT@CHI 01:00PM ET,CHI
QB,Joshua Dobbs (9490046),Joshua Dobbs,9490046,4000,PIT@CHI 01:00PM ET,PIT
WR,Taylor Gabriel (9490090),Taylor Gabriel,9490090,4000,ATL@DET 01:00PM ET,ATL
QB,Cody Kessler (9490135),Cody Kessler,9490135,4000,CLE@IND 01:00PM ET,CLE
WR,Rashard Higgins (9490145),Rashard Higgins,9490145,4000,CLE@IND 01:00PM ET,CLE
WR,Josh Gordon (9490151),Josh Gordon,9490151,4000,CLE@IND 01:00PM ET,CLE
QB,Kyle Sloter (9490194),Kyle Sloter,9490194,4000,TB@MIN 01:00PM ET,MIN
RB,Jerick McKinnon (9490201),Jerick McKinnon,9490201,4000,TB@MIN 01:00PM ET,MIN
RB,D'Onta Foreman (9490259),D'Onta Foreman,9490259,4000,HOU@NE 01:00PM ET,HOU
RB,Rex Burkhead (9490294),Rex Burkhead,9490294,4000,HOU@NE 01:00PM ET,NE
WR,Phillip Dorsett (9490308),Phillip Dorsett,9490308,4000,HOU@NE 01:00PM ET,NE
RB,Kenyan Drake (9490323),Kenyan Drake,9490323,4000,MIA@NYJ 01:00PM ET,MIA
QB,Bryce Petty (9490348),Bryce Petty,9490348,4000,MIA@NYJ 01:00PM ET,NYJ
QB,Davis Webb (9490381),Davis Webb,9490381,4000,NYG@PHI 01:00PM ET,NYG
RB,Shane Vereen (9490389),Shane Vereen,9490389,4000,NYG@PHI 01:00PM ET,NYG
WR,Eric Decker (9490455),Eric Decker,9490455,4000,SEA@TEN 04:05PM ET,TEN
RB,Thomas Rawls (9490474),Thomas Rawls,9490474,4000,SEA@TEN 04:05PM ET,SEA
TE,Martellus Bennett (9490564),Martellus Bennett,9490564,4000,CIN@GB 04:25PM ET,GB
QB,Tyler Bray (9490573),Tyler Bray,9490573,4000,KC@LAC 04:25PM ET,KC
RB,Charcandrick West (9490578),Charcandrick West,9490578,4000,KC@LAC 04:25PM ET,KC
QB,Kellen Clemens (9490605),Kellen Clemens,9490605,4000,KC@LAC 04:25PM ET,LAC
RB,Branden Oliver (9490608),Branden Oliver,9490608,4000,KC@LAC 04:25PM ET,LAC
QB,EJ Manuel (9490635),EJ Manuel,9490635,4000,OAK@WAS 08:30PM ET,OAK
RB,DeAndre Washington (9490638),DeAndre Washington,9490638,4000,OAK@WAS 08:30PM ET,OAK
RB,Adrian Peterson (9489953),Adrian Peterson,9489953,3900,NO@CAR 01:00PM ET,NO
WR,Brandon Coleman (9489967),Brandon Coleman,9489967,3900,NO@CAR 01:00PM ET,NO
RB,Charles Sims (9490232),Charles Sims,9490232,3900,TB@MIN 01:00PM ET,TB
RB,LeGarrette Blount (9490416),LeGarrette Blount,9490416,3900,NYG@PHI 01:00PM ET,PHI
RB,Darren Sproles (9490418),Darren Sproles,9490418,3900,NYG@PHI 01:00PM ET,PHI
WR,Corey Davis (9490457),Corey Davis,9490457,3900,SEA@TEN 04:05PM ET,TEN
TE,Tyler Eifert (9490533),Tyler Eifert,9490533,3900,CIN@GB 04:25PM ET,CIN
TE,Hunter Henry (9490624),Hunter Henry,9490624,3900,KC@LAC 04:25PM ET,LAC
RB,Mike Tolbert (9489889),Mike Tolbert,9489889,3800,DEN@BUF 01:00PM ET,BUF
TE,Austin Hooper (9490098),Austin Hooper,9490098,3800,ATL@DET 01:00PM ET,ATL
RB,Dwayne Washington (9490115),Dwayne Washington,9490115,3800,ATL@DET 01:00PM ET,DET
RB,Marlon Mack (9490175),Marlon Mack,9490175,3800,CLE@IND 01:00PM ET,IND
WR,Donte Moncrief (9490179),Donte Moncrief,9490179,3800,CLE@IND 01:00PM ET,IND
RB,Alfred Blue (9490265),Alfred Blue,9490265,3800,HOU@NE 01:00PM ET,HOU
WR,Will Fuller V (9490279),Will Fuller V,9490279,3800,HOU@NE 01:00PM ET,HOU
DST,Patriots  (9490318),Patriots ,9490318,3800,HOU@NE 01:00PM ET,NE
RB,Damien Williams (9490325),Damien Williams,9490325,3800,MIA@NYJ 01:00PM ET,MIA
RB,Paul Perkins (9490385),Paul Perkins,9490385,3800,NYG@PHI 01:00PM ET,NYG
RB,Wendell Smallwood (9490420),Wendell Smallwood,9490420,3800,NYG@PHI 01:00PM ET,PHI
RB,Giovani Bernard (9490507),Giovani Bernard,9490507,3800,CIN@GB 04:25PM ET,CIN
RB,Robert Turbin (9490173),Robert Turbin,9490173,3700,CLE@IND 01:00PM ET,IND
DST,Dolphins  (9490345),Dolphins ,9490345,3700,MIA@NYJ 01:00PM ET,MIA
RB,C.J. Prosise (9490480),C.J. Prosise,9490480,3700,SEA@TEN 04:05PM ET,SEA
RB,Jeremy Hill (9490509),Jeremy Hill,9490509,3700,CIN@GB 04:25PM ET,CIN
WR,Brandon LaFell (9490521),Brandon LaFell,9490521,3700,CIN@GB 04:25PM ET,CIN
RB,Aaron Jones (9490546),Aaron Jones,9490546,3700,CIN@GB 04:25PM ET,GB
WR,Mike Williams (9490618),Mike Williams,9490618,3700,KC@LAC 04:25PM ET,LAC
RB,De'Angelo Henderson (9489923),De'Angelo Henderson,9489923,3600,DEN@BUF 01:00PM ET,DEN
DST,Broncos  (9489947),Broncos ,9489947,3600,DEN@BUF 01:00PM ET,DEN
WR,Eli Rogers (9490059),Eli Rogers,9490059,3600,PIT@CHI 01:00PM ET,PIT
TE,Jack Doyle (9490187),Jack Doyle,9490187,3600,CLE@IND 01:00PM ET,IND
WR,Jeremy Kerley (9490357),Jeremy Kerley,9490357,3600,MIA@NYJ 01:00PM ET,NYJ
WR,Torrey Smith (9490428),Torrey Smith,9490428,3600,NYG@PHI 01:00PM ET,PHI
WR,Taywan Taylor (9490459),Taywan Taylor,9490459,3600,SEA@TEN 04:05PM ET,TEN
WR,Jordan Matthews (9489897),Jordan Matthews,9489897,3500,DEN@BUF 01:00PM ET,BUF
RB,Devontae Booker (9489925),Devontae Booker,9489925,3500,DEN@BUF 01:00PM ET,DEN
WR,Russell Shepard (9489995),Russell Shepard,9489995,3500,NO@CAR 01:00PM ET,CAR
WR,Markus Wheaton (9490025),Markus Wheaton,9490025,3500,PIT@CHI 01:00PM ET,CHI
WR,Deonte Thompson (9490027),Deonte Thompson,9490027,3500,PIT@CHI 01:00PM ET,CHI
WR,Jaelen Strong (9490277),Jaelen Strong,9490277,3500,HOU@NE 01:00PM ET,HOU
RB,Elijah McGuire (9490353),Elijah McGuire,9490353,3500,MIA@NYJ 01:00PM ET,NYJ
DST,Seahawks  (9490504),Seahawks ,9490504,3500,SEA@TEN 04:05PM ET,SEA
RB,Devante Mays (9490548),Devante Mays,9490548,3500,CIN@GB 04:25PM ET,GB
WR,Travis Benjamin (9490620),Travis Benjamin,9490620,3500,KC@LAC 04:25PM ET,LAC
WR,Ryan Grant (9490675),Ryan Grant,9490675,3500,OAK@WAS 08:30PM ET,WAS
WR,Josh Doctson (9490677),Josh Doctson,9490677,3500,OAK@WAS 08:30PM ET,WAS
TE,Charles Clay (9489907),Charles Clay,9489907,3400,DEN@BUF 01:00PM ET,BUF
DST,Steelers  (9490073),Steelers ,9490073,3400,PIT@CHI 01:00PM ET,PIT
RB,Dion Lewis (9490296),Dion Lewis,9490296,3400,HOU@NE 01:00PM ET,NE
WR,Robby Anderson (9490359),Robby Anderson,9490359,3400,MIA@NYJ 01:00PM ET,NYJ
RB,Orleans Darkwa (9490383),Orleans Darkwa,9490383,3400,NYG@PHI 01:00PM ET,NYG
RB,Eddie Lacy (9490476),Eddie Lacy,9490476,3400,SEA@TEN 04:05PM ET,SEA
DST,Packers  (9490570),Packers ,9490570,3400,CIN@GB 04:25PM ET,GB
WR,Dontrelle Inman (9490622),Dontrelle Inman,9490622,3400,KC@LAC 04:25PM ET,LAC
WR,Seth Roberts (9490648),Seth Roberts,9490648,3400,OAK@WAS 08:30PM ET,OAK
WR,Josh Bellamy (9490029),Josh Bellamy,9490029,3300,PIT@CHI 01:00PM ET,CHI
TE,Jesse James (9490067),Jesse James,9490067,3300,PIT@CHI 01:00PM ET,PIT
RB,Zach Zenner (9490107),Zach Zenner,9490107,3300,ATL@DET 01:00PM ET,DET
TE,Eric Ebron (9490131),Eric Ebron,9490131,3300,ATL@DET 01:00PM ET,DET
WR,Kamar Aiken (9490181),Kamar Aiken,9490181,3300,CLE@IND 01:00PM ET,IND
WR,Laquon Treadwell (9490209),Laquon Treadwell,9490209,3300,TB@MIN 01:00PM ET,MIN
DST,Vikings  (9490225),Vikings ,9490225,3300,TB@MIN 01:00PM ET,MIN
WR,Bruce Ellington (9490271),Bruce Ellington,9490271,3300,HOU@NE 01:00PM ET,HOU
WR,Roger Lewis (9490393),Roger Lewis,9490393,3300,NYG@PHI 01:00PM ET,NYG
WR,Tyler Boyd (9490517),Tyler Boyd,9490517,3300,CIN@GB 04:25PM ET,CIN
WR,John Ross (9490519),John Ross,9490519,3300,CIN@GB 04:25PM ET,CIN
WR,Jeff Janis (9490558),Jeff Janis,9490558,3300,CIN@GB 04:25PM ET,GB
WR,Curtis Samuel (9489997),Curtis Samuel,9489997,3200,NO@CAR 01:00PM ET,CAR
DST,Colts  (9490193),Colts ,9490193,3200,CLE@IND 01:00PM ET,IND
RB,Latavius Murray (9490199),Latavius Murray,9490199,3200,TB@MIN 01:00PM ET,MIN
DST,Buccaneers  (9490256),Buccaneers ,9490256,3200,TB@MIN 01:00PM ET,TB
TE,Evan Engram (9490409),Evan Engram,9490409,3200,NYG@PHI 01:00PM ET,NYG
WR,Chris Conley (9490586),Chris Conley,9490586,3200,KC@LAC 04:25PM ET,KC
WR,Zay Jones (9489899),Zay Jones,9489899,3100,DEN@BUF 01:00PM ET,BUF
WR,Tommylee Lewis (9489971),Tommylee Lewis,9489971,3100,NO@CAR 01:00PM ET,NO
WR,Sammie Coates (9490153),Sammie Coates,9490153,3100,CLE@IND 01:00PM ET,CLE
WR,Adam Humphries (9490240),Adam Humphries,9490240,3100,TB@MIN 01:00PM ET,TB
WR,Braxton Miller (9490275),Braxton Miller,9490275,3100,HOU@NE 01:00PM ET,HOU
WR,ArDarius Stewart (9490361),ArDarius Stewart,9490361,3100,MIA@NYJ 01:00PM ET,NYJ
DST,Giants  (9490413),Giants ,9490413,3100,NYG@PHI 01:00PM ET,NYG
WR,Alex Erickson (9490515),Alex Erickson,9490515,3100,CIN@GB 04:25PM ET,CIN
WR,Albert Wilson (9490584),Albert Wilson,9490584,3100,KC@LAC 04:25PM ET,KC
TE,Jared Cook (9490654),Jared Cook,9490654,3100,OAK@WAS 08:30PM ET,OAK
RB,Joe Banyard (9489891),Joe Banyard,9489891,3000,DEN@BUF 01:00PM ET,BUF
RB,Taiwan Jones (9489893),Taiwan Jones,9489893,3000,DEN@BUF 01:00PM ET,BUF
RB,Patrick DiMarco (9489895),Patrick DiMarco,9489895,3000,DEN@BUF 01:00PM ET,BUF
WR,Brandon Tate (9489901),Brandon Tate,9489901,3000,DEN@BUF 01:00PM ET,BUF
WR,Kaelin Clay (9489903),Kaelin Clay,9489903,3000,DEN@BUF 01:00PM ET,BUF
WR,Andre Holmes (9489905),Andre Holmes,9489905,3000,DEN@BUF 01:00PM ET,BUF
RB,Andy Janovich (9489927),Andy Janovich,9489927,3000,DEN@BUF 01:00PM ET,DEN
WR,Isaiah McKenzie (9489933),Isaiah McKenzie,9489933,3000,DEN@BUF 01:00PM ET,DEN
WR,Bennie Fowler (9489935),Bennie Fowler,9489935,3000,DEN@BUF 01:00PM ET,DEN
WR,Cody Latimer (9489937),Cody Latimer,9489937,3000,DEN@BUF 01:00PM ET,DEN
WR,Jordan Taylor (9489939),Jordan Taylor,9489939,3000,DEN@BUF 01:00PM ET,DEN
RB,Trey Edmunds (9489957),Trey Edmunds,9489957,3000,NO@CAR 01:00PM ET,NO
RB,John Kuhn (9489959),John Kuhn,9489959,3000,NO@CAR 01:00PM ET,NO
WR,Austin Carr (9489969),Austin Carr,9489969,3000,NO@CAR 01:00PM ET,NO
