"Charlie Blackmon_COL","Nolan Arenado_COL","Mookie Betts_BOS","Andrew McCutchen_PIT","Mike Trout_LAA","Josh Bell_PIT","Starling Marte_PIT","Mark Reynolds_COL","Gerardo Parra_COL","Josh Harrison_PIT","Gregory Polanco_PIT","Trevor Story_COL","Dustin Pedroia_BOS","DJ LeMahieu_COL","Adam Frazier_PIT","Ian Desmond_COL","David Freese_PIT","Jordy Mercer_PIT","David Dahl_COL","Xander Bogaerts_BOS","Andrew Benintendi_BOS","Hanley Ramirez_BOS","Carlos Gonzalez_COL","Jose Osuna_PIT","Jackie Bradley_BOS","Francisco Cervelli_PIT","Raimel Tapia_COL","Pat Valaika_COL","Cameron Maybin_LAA","Mitch Moreland_BOS","Chris Young_BOS","Danny Ortiz_PIT","Elias Diaz_PIT","Albert Pujols_LAA","Jefry Marte_LAA","Andrelton Simmons_LAA","Jordan Patterson_COL","Jhonny Peralta_BOS","Mike Tauchman_COL","Ben Revere_LAA","Nick Franklin_LAA","Brock Holt_BOS","CJ Cron_LAA","Alexi Amarista_COL","Stephen Cardullo_COL","Jacob Stallings_PIT","Tom Murphy_COL","Max Moroff_PIT","Yunel Escobar_LAA","Kole Calhoun_LAA","Gift Ngoepe_PIT","Cristhian Adames_COL","Martin Maldonado_LAA","Pablo Sandoval_BOS","Luis Valbuena_LAA","Danny Espinosa_LAA","Ryan Hanigan_COL","John Jaso_PIT","Tony Wolters_COL","Kevin Newman_PIT","John Bormann_PIT","Steve Selsky_BOS","Marco Hernandez_BOS","Chris Stewart_PIT","Eric Young_LAA","Deven Marrero_BOS","Josh Rutledge_BOS","Sam Travis_BOS","Tzu-Wei Lin_BOS","David Fletcher_LAA","Dustin Garneau_COL","Phil Gosselin_PIT","Chris Bostick_PIT","Sandy Leon_BOS","Christian Vazquez_BOS","Nolan Fontana_LAA","Cliff Pennington_LAA","Carlos Perez_LAA","Juan Graterol_LAA","Shane Robinson_LAA","Kaleb Cowart_LAA"
0,0,11.9107142857143,0,0,0,0,0,0,0,0,0,26.6805555555556,0,0,0,0,0,0,2.1,-6.78571428571429,7.93333333333333,0,0,7.71428571428571,0,0,0,0,-8.16666666666667,15.5,0,0,0,0,0,0,0,0,0,0,13.8611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66666666666667,0,0,2.33333333333333,0,0,0,0,0,0,0,15.5,-0.5,0,0,0,0,0,0
0,0,0,0,14.0238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73099415204678,0,0,0,0,-4.28062678062678,65,16.7064516129032,0,0,0,6.86813186813187,0,0,28.773185483871,0,0,0,0,0,7.31884057971014,12.179802955665,0,0,-6.8695652173913,0,4.86666666666667,3.485,0,0,0,0,0,0,0,0,37.9305555555556,0,0,0,0,0,0,0,0,0,0,0,9.32142857142857,0,-2.6,5,0
25.4448529411765,22.625,0,0,0,0,0,18.2527472527473,7.5,0,0,-6.64285714285714,0,35.3333333333333,0,-4.4,0,0,0,0,0,0,19.0448717948718,0,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5947712418301,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,2.3030303030303,0,0,0,0,0,0,0,0,0,0,0,19.6666666666667,0,0,0,0,0,0,0,0,0,0
5.4,14.05,0,0,0,0,0,0.1,0,0,0,-10.25,0,2.5,0,0,0,0,0,0,0,0,-7.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10.5714285714286,0,-10.5178571428571,0,0,0,7.42857142857143,-9.875,0,0,0,4.5,0,10.0833333333333,3.05,0,0,0,0,0,35.9333333333333,0,-35,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8611111111111,0,0,0,0,0,0,0,0,0,6.33333333333333,0,0,0,0,0,-6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4.20084033613445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.51415094339623,0,0,0,0,7.82396839332748,12.7789473684211,-2.18840579710145,0,0,0,6.77016129032258,13.5,0,7.31884057971014,0,0,0,0,0,36.6320422535211,6.68137254901961,0,0,-1.52571595558153,0,1.60591133004926,1.10268270120259,0,0,0,0,0,0,0,0,3.23320158102767,0,0,0,0,0,0,0,0,0,0,0,16.0692640692641,0,1.46666666666667,3,0
0,0,0,0,1.37222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9009324009324,0,0,0,0,-0.403762903762904,5.30461538461538,5.20875512995896,0,0,0,3.06984126984127,-5.5,0,12.179802955665,0,0,0,0,0,6.68137254901961,43.9653866248694,0,0,0.759834368530021,0,1.16807610993658,-1.22323049001815,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,11.6666666666667,6.55555555555556,0,-2.05714285714286,31.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-7.29268292682927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58076225045372,0,0,0,0,-0.807660455486542,15.6688311688312,10.3280266567938,0,0,0,-2.36752136752137,-10.1666666666667,0,-6.8695652173913,0,0,0,0,0,-1.52571595558153,0.759834368530021,0,0,44.7971171171171,0,-1.61336336336336,0.43940795559667,0,0,0,0,0,0,0,0,-10.487012987013,0,0,0,0,0,0,0,0,0,0,23.9166666666667,4.11333333333333,0,0,-11.5,0
0,0,10.9387351778656,0,0,0,0,0,0,0,0,0,-0.766666666666667,0,0,0,0,0,0,5.9547619047619,10.5036231884058,-2.67368421052632,0,0,0.566666666666667,0,0,0,0,-2.47282608695652,5.21969696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.54,0,0,0,0,0,0,0,0,-8.26190476190476,0,0,-11.6666666666667,-0.666666666666667,0,0,0,0,0,0,-2.96153846153846,18.7,0,0,0,0,0,0
0,0,0,0,-2.23529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81507823613087,0,0,0,0,7.25462304409673,-4.4,5.25410628019324,0,0,0,11.7463768115942,-0.583333333333333,0,4.86666666666667,0,0,0,0,0,1.60591133004926,1.16807610993658,0,0,-1.61336336336336,0,52.0869565217391,-1.00952380952381,0,0,0,0,0,0,0,0,6.30769230769231,0,0,0,0,0,0,0,0,0,0,-13.4166666666667,-2.86315789473684,0,-1.93055555555556,0,0
0,0,0,0,18.6755793226381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7325680272109,0,0,0,0,2.16498316498316,10.6086956521739,1.37931034482759,0,0,0,6.19047619047619,0,0,3.485,0,0,0,0,0,1.10268270120259,-1.22323049001815,0,0,0.43940795559667,0,-1.00952380952381,35.6191256830601,0,0,0,0,0,0,0,0,18.9883040935673,0,0,0,0,0,0,0,0,0,0,0,3.5,0,4.45454545454545,0,0
32.8205128205128,76.7472527472527,0,0,0,0,0,1.58241758241758,42.6666666666667,0,0,48.9285714285714,0,8.38181818181818,0,4.63636363636364,0,0,0,0,0,0,14.0444444444444,0,0,0,26.8333333333333,1.97619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,26.9010989010989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.74777183600713,0,-2.3508064516129,0,0,0,5.92150537634409,-5.23913043478261,0,0,0,-9.5,0,2.59941520467836,4.06773618538324,0,0,0,0,0,5.75,0,2.98333333333333,0,0,0,0,0,0,15.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33333333333333,0,0,0,0,0,0,0,0,0,32.1111111111111,0,0,0,0,0,-9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.9593613933237,-3.53294117647059,0,0,0,0,0,10.7257169287697,-1.72044334975369,0,0,1.223044397463,0,-2.65333333333333,0,-6.47660098522168,0,0,0,0,0,0,3.67607973421927,0,0,0,-8.64835164835165,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5908455625437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-5.1,0,0,0,0,0,0,0,0,0,-0.0606060606060606,0,0,0,0,0,0,-0.151515151515152,4.07142857142857,-3.1025641025641,0,0,3.98181818181818,0,0,0,0,-1.5125,13.6333333333333,0,0,0,0,0,0,0,0,0,0,-3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,-8.26190476190476,0,0,0,0,0,0,0,0,12.0625,0,0,0,0,0,0,0,0,0,0,20.5,0.194444444444444,0,0,0,0,0,0
0,0,0,1.75,0,-4.02614379084967,-56,0,0,-10.8014705882353,7.88235294117647,0,0,0,6.81818181818182,0,3.70909090909091,9.03921568627451,0,0,0,0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,0,0,0,0,0,0,0,0,0,-9.1,0,0,0,0,0,16.8710526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4166666666667,0,0,0,0,8.21739130434783,9.83333333333333,30.5066666666667,0,0,0,-7.92857142857143,0,0,37.9305555555556,0,0,0,0,0,3.23320158102767,4.2,0,0,-10.487012987013,0,6.30769230769231,18.9883040935673,0,0,0,0,0,0,0,0,61.44,0,0,0,0,0,0,0,0,0,0,0,0.511111111111111,0,11,0,0
0,0,20.3776276276276,0,0,0,0,0,0,0,0,0,8.19076923076923,0,0,0,0,0,0,23.0907258064516,-5.78490028490029,-10.935632183908,0,0,21.458110516934,0,0,0,0,-19.536231884058,8.13245614035088,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,-11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,51.5255255255255,-1.91071428571429,56.75,-14.3333333333333,0,0,0,0,-9.74632352941176,4.03947368421053,0,0,0,0,0,0
0,0,-1.33833333333333,0,0,0,0,0,0,0,0,0,13.3186813186813,0,0,0,0,0,0,10.3733333333333,6.36842105263158,-5.6797385620915,0,0,-7.35930735930736,0,0,0,0,18.2397660818713,8.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,-1.91071428571429,27.0733333333333,-22.6666666666667,0,0,0,0,0,14.3818181818182,-2,0,0,0,0,0,0
0,0,5.81944444444444,0,0,0,0,0,0,0,0,0,11.1,0,0,0,0,0,0,35.25,0,-23.1428571428571,0,0,56.2361111111111,0,0,0,0,0,4.27777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.75,-22.6666666666667,50.0277777777778,0,0,0,0,0,-4,-0.5,0,0,0,0,0,0
0,0,48.8181818181818,0,0,0,0,0,0,0,0,0,20.6888888888889,0,0,0,0,0,0,-18.1666666666667,64.6444444444444,43.8444444444444,0,0,28.1333333333333,0,0,0,0,5.31111111111111,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.3333333333333,0,0,44.4727272727273,0,0,0,0,-0.75,35.5333333333333,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.21428571428571,-2.2,0,0,0,0,0,2.06593406593407,-1.85714285714286,0,0,-5.37179487179487,0,3.81904761904762,0,54.5714285714286,0,0,0,0,0,0,-2.86363636363636,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6666666666667,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2958333333333,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12.6231501057082,0,0,0,0,0,0,0,0,0,15.5817923186344,0,0,0,0,0,0,18.2682926829268,18.1920341394026,18.5714285714286,0,0,8.66666666666667,0,0,0,0,10.8380952380952,33.7622282608696,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,-2.96153846153846,0,0,0,0,0,0,0,0,20.5,0,0,-9.74632352941176,14.3818181818182,-4,-0.75,0,0,0,0,62.7252525252525,0,0,0,0,0,0,0
0,0,-4.73787878787879,0,0,0,0,0,0,0,0,0,7.01428571428571,0,0,0,0,0,0,-1.98205128205128,16.1396341463415,-6.69630156472262,0,0,7.97884615384615,0,0,0,0,6.46538461538462,35.6060416666667,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,18.7,0,0,0,0,0,0,0,0,0.194444444444444,0,0,4.03947368421053,-2,-0.5,35.5333333333333,0,0,0,0,0,45.3101449275362,0,0,0,0,0,0
0,0,0,0,-19.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.4166666666667,0,0,0,0,0,0,-15.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6666666666667,0,0,23.9166666666667,0,-13.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25,0,0,0,0,0
0,0,0,0,6.63461538461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9333333333333,0,0,0,0,-1.96296296296296,2.33333333333333,-0.428571428571429,0,0,0,6.64052287581699,0,0,9.32142857142857,0,0,0,0,0,16.0692640692641,6.55555555555556,0,0,4.11333333333333,0,-2.86315789473684,3.5,0,0,0,0,0,0,0,0,0.511111111111111,0,0,0,0,0,0,0,0,0,0,0,25.0574712643678,0,2.5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,16.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61818181818182,0,0,0,0,1.35555555555556,2.5,2.41428571428571,0,0,0,0.0454545454545455,0,0,-2.6,0,0,0,0,0,1.46666666666667,-2.05714285714286,0,0,0,0,-1.93055555555556,4.45454545454545,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2.5,0,5.82857142857143,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.5,0,8.5,0,0,0,0,0,0,5,0,0,0,0,0,3,31.5,0,0,-11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
