"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Alex Wood","P","LAD","vs ARI",2.87,"Godley, R 2.67","L",1.83,0,0,5.3,10.5,0.88,NA,11600,44.1,21.7,26.79,26.79,"%",60,2.3,36.75,3.2
"Michael Pineda","P","NYY","vs TOR",3.75,"Estrada, R 4.86","R",4.05,0,0,5.8,8.8,1.22,NA,10200,39.8,16.9,16.63,16.63,"%",31,1.6,-7.25,NA
"Ervin Santana","P","MIN","vs LAA",4.35,"Bridwell, R 3.95","R",3.07,0,0,6.5,7.1,1.08,NA,9300,41.8,19.2,14.57,14.57,"%",29,1.6,23.35,2.5
"Jason Vargas","P","KC","@ SEA",4.82,"Miranda, L 3.82","L",2.22,0,0,6.3,6.6,1.12,NA,9200,31,19.4,12.28,12.28,"%",52,1.3,1.85,0.2
"Sonny Gray","P","OAK","vs CWS",3.72,"Pelfrey, R 4.13","R",4.09,0,0,6.1,8.6,1.24,NA,9000,39.8,16.1,17.53,17.53,"%",31,1.9,20.5,2.3
"Gerrit Cole","P","PIT","@ PHI",4.09,"Lively, R 3.72","R",4.51,0,0,5.6,7.7,1.3,NA,8700,33.4,13.5,12.46,12.46,"%",23,1.4,24.7,2.8
"Zack Godley","P","ARI","@ LAD",4.63,"Wood, L 1.83","R",2.67,0,0,5.8,8.4,0.95,NA,8200,29.5,18,13.41,13.41,"%",55,1.6,19.75,2.4
"Jon Gray","P","COL","vs CIN",4.89,"Feldman, R 3.78","R",3.93,0,0,4.6,9.4,1.42,NA,7600,29.5,12.9,11.22,11.22,"%",29,1.5,17.35,2.3
"Trevor Bauer","P","CLE","vs SD",3.4,"Perdomo, R 4.83","R",5.24,0,0,5.5,9.8,1.38,NA,7300,39.6,15.1,17.69,17.69,"%",27,2.4,12.65,1.7
"Joe Musgrove","P","HOU","@ ATL",4.99,"Garcia, L 4.35","R",6.01,0,0,5.2,7.4,1.53,NA,7300,29.5,9.7,9.11,9.11,"%",0,1.2,13.75,1.9
"Daniel Norris","P","DET","vs SF",4.47,"Blach, L 4.60","L",5,0,0,5.4,8.5,1.6,NA,7000,27,12.2,10.86,10.86,"%",34,1.6,-2.4,NA
"Marco Estrada","P","TOR","@ NYY",5.25,"Pineda, R 4.05","R",4.86,0,0,5.7,9.8,1.41,NA,6700,34.1,15.1,9.01,9.01,"%",17,1.3,3.1,0.5
"Mike Leake","P","STL","vs MIA",3.93,"Volquez, R 3.97","R",2.97,0,0,6.6,6.1,1.08,NA,6400,29.4,16.6,14.26,14.26,"%",54,2.2,0.25,0
"Blake Snell","P","TB","@ CHC",5.35,"Lackey, R 5.24","L",5.36,0,0,5.2,7.6,1.64,NA,6200,17.7,9.3,7.24,7.24,"%",44,1.2,17.05,2.8
"Ariel Miranda","P","SEA","vs KC",4.18,"Vargas, L 2.22","L",3.82,0,0,5.5,6.7,1.13,NA,5900,39,13.8,13.29,13.29,"%",7,2.3,7.05,1.2
"Edinson Volquez","P","MIA","@ STL",4.57,"Leake, R 2.97","R",3.97,0,0,5.5,8.2,1.36,NA,5800,36.2,14.6,10.39,10.39,"%",12,1.8,-1.8,NA
"Ty Blach","P","SF","@ DET",6.53,"Norris, L 5.00","L",4.6,0,0,3.9,4.4,1.34,NA,5700,30.6,6.5,7.16,7.16,"%",0,1.3,11.3,2
"John Lackey","P","CHC","vs TB",4.15,"Snell, L 5.36","R",5.24,0,0,5.8,8.1,1.35,NA,5600,32.3,13,11.94,11.94,"%",22,2.1,9.9,1.8
"Mookie Betts","OF","BOS","@ TEX",5.39,"Cashner, R 3.87","R",0.277,0.369,0.22,0,0,0,1,5600,36.7,10.1,16.13,16.13,"%",49,2.9,0,NA
"Aaron Judge","OF","NYY","vs TOR",5.25,"Estrada, R 4.86","R",0.329,0.473,0.364,0,0,0,2,5500,35.3,11.8,15.31,15.31,"%",58,2.8,21,3.8
"Scott Feldman","P","CIN","@ COL",6.11,"Gray, R 3.93","R",3.78,0,0,5.7,7.4,1.25,NA,5500,31.1,14.9,7.63,7.63,"%",21,1.4,11.65,2.1
"Charlie Blackmon","OF","COL","vs CIN",6.11,"Feldman, R 3.78","L",0.311,0.392,0.263,0,0,0,1,5500,34.3,10.3,17.28,17.28,"%",59,3.1,3,0.5
