P,P,C,1B,2B,3B,SS,OF,OF,OF
Dinelson Lamet,German Marquez,Willson Contreras,Anthony Rizzo,Ben Zobrist,Manny Machado,Marcus Semien,Adam Jones,Kyle Schwarber,Jason Heyward
Dinelson Lamet,German Marquez,Jonathan Lucroy,Anthony Rizzo,Ian Happ,Kris Bryant,Elvis Andrus,Mookie Betts,Kyle Schwarber,Jason Heyward
Dinelson Lamet,Eduardo Rodriguez,Hector Sanchez,Anthony Rizzo,Ben Zobrist,Kris Bryant,Francisco Lindor,Kyle Schwarber,Shin-Soo Choo,Jason Heyward
Corey Kluber,German Marquez,Jonathan Lucroy,Mike Napoli,Rougned Odor,Manny Machado,Alcides Escobar,Shin-Soo Choo,Carlos Gomez,Jason Heyward
Corey Kluber,German Marquez,Caleb Joseph,Trey Mancini,Jose Peraza,Manny Machado,Ketel Marte,Adam Jones,Mark Trumbo,Jason Heyward
Corey Kluber,German Marquez,Devin Mesoraco,Anthony Rizzo,Jose Peraza,Eugenio Suarez,Elvis Andrus,Kyle Schwarber,Billy Hamilton,Patrick Kivlehan
Dinelson Lamet,German Marquez,Jonathan Lucroy,Anthony Rizzo,Jonathan Schoop,Manny Machado,Elvis Andrus,Adam Jones,Seth Smith,Mark Trumbo
Corey Kluber,German Marquez,Jonathan Lucroy,Anthony Rizzo,Jed Lowrie,Matt Chapman,Marcus Semien,Khris Davis,Jason Heyward,Rajai Davis
Corey Kluber,German Marquez,Jonathan Lucroy,Joey Gallo,Jose Peraza,Manny Machado,Elvis Andrus,Shin-Soo Choo,Nomar Mazara,Max Kepler
Corey Kluber,Chris Smith,Jonathan Lucroy,Trey Mancini,Jonathan Schoop,Manny Machado,Alcides Escobar,Seth Smith,Mark Trumbo,Jason Heyward
Eduardo Rodriguez,Kyle Hendricks,Willson Contreras,Anthony Rizzo,Ian Happ,Manny Machado,Elvis Andrus,Kyle Schwarber,Andrew Benintendi,Jason Heyward
Corey Kluber,Chris Smith,Jonathan Lucroy,Joey Gallo,Rougned Odor,Eugenio Suarez,Elvis Andrus,Shin-Soo Choo,Andrew Benintendi,Jason Heyward
Corey Kluber,German Marquez,Jonathan Lucroy,Mitch Moreland,Ben Zobrist,Eduardo Nunez,Xander Bogaerts,Kyle Schwarber,Jackie Bradley,Andrew Benintendi
Dinelson Lamet,Eduardo Rodriguez,Jonathan Lucroy,Anthony Rizzo,Rougned Odor,Manny Machado,Elvis Andrus,Kyle Schwarber,Shin-Soo Choo,Nomar Mazara
Dinelson Lamet,Chris Smith,Willson Contreras,Anthony Rizzo,Ian Happ,Eugenio Suarez,Francisco Lindor,Bryce Harper,Kyle Schwarber,Jason Heyward
Corey Kluber,Chris Smith,Devin Mesoraco,Chris Davis,Jose Peraza,Manny Machado,Marcus Semien,Adam Jones,Seth Smith,Mark Trumbo
Corey Kluber,Tim Adleman,Devin Mesoraco,Anthony Rizzo,Ben Zobrist,Kris Bryant,Alcides Escobar,Kyle Schwarber,Jason Heyward,Patrick Kivlehan
Corey Kluber,German Marquez,Jonathan Lucroy,Trey Mancini,Rougned Odor,Maikel Franco,Elvis Andrus,Nomar Mazara,Carlos Gomez,Andrew Benintendi
Dinelson Lamet,Eduardo Rodriguez,JT Realmuto,Chris Davis,Jonathan Schoop,Manny Machado,Marcus Semien,Adam Jones,Kyle Schwarber,Mark Trumbo
Corey Kluber,Chris Smith,Jonathan Lucroy,Mike Napoli,Jose Peraza,Adrian Beltre,Elvis Andrus,Kyle Schwarber,Nomar Mazara,Jason Heyward
Eduardo Rodriguez,German Marquez,Willson Contreras,Anthony Rizzo,Ian Happ,Kris Bryant,Marcus Semien,Shin-Soo Choo,Mark Trumbo,Jason Heyward
Corey Kluber,Dinelson Lamet,Hector Sanchez,Mitch Moreland,Jose Peraza,Eduardo Nunez,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Jason Heyward
Corey Kluber,German Marquez,Christian Vazquez,Anthony Rizzo,Rougned Odor,Rafael Devers,Xander Bogaerts,Jackie Bradley,Andrew Benintendi,Jason Heyward
Dinelson Lamet,Adalberto Mejia,Willson Contreras,Anthony Rizzo,Ben Zobrist,Kris Bryant,Elvis Andrus,Kyle Schwarber,Mark Trumbo,Andrew Benintendi
Corey Kluber,German Marquez,Jonathan Lucroy,Joey Gallo,Rougned Odor,Adrian Beltre,Marcus Semien,Nomar Mazara,Jason Heyward,Patrick Kivlehan
Dinelson Lamet,German Marquez,Jonathan Lucroy,Anthony Rizzo,Ben Zobrist,Adrian Beltre,Elvis Andrus,Christian Yelich,Shin-Soo Choo,Carlos Gomez
Corey Kluber,Chris Smith,Jonathan Lucroy,Eric Thames,Rougned Odor,Eduardo Nunez,Marcus Semien,Shin-Soo Choo,Nomar Mazara,Carlos Gomez
Corey Kluber,Chris Smith,Devin Mesoraco,Eric Thames,Ian Happ,Eduardo Nunez,Xander Bogaerts,Mookie Betts,Jackie Bradley,Andrew Benintendi
Jerad Eickhoff,Chris Smith,Jonathan Lucroy,Anthony Rizzo,Ben Zobrist,Kris Bryant,Marcus Semien,Bryce Harper,Kyle Schwarber,Jason Heyward
