P,P,C,1B,2B,3B,SS,OF,OF,OF
Dinelson Lamet,German Marquez,Willson Contreras,Anthony Rizzo,Ian Happ,Manny Machado,Elvis Andrus,Kyle Schwarber,Mark Trumbo,Jason Heyward
Corey Kluber,German Marquez,Jonathan Lucroy,Joey Gallo,Jose Peraza,Manny Machado,Elvis Andrus,Shin-Soo Choo,Nomar Mazara,Max Kepler
Dinelson Lamet,German Marquez,Willson Contreras,Anthony Rizzo,Ben Zobrist,Kris Bryant,Marcus Semien,Kyle Schwarber,Shin-Soo Choo,Andrew Benintendi
Corey Kluber,German Marquez,Hector Sanchez,Ryon Healy,Jed Lowrie,Manny Machado,Marcus Semien,Kyle Schwarber,Khris Davis,Rajai Davis
Corey Kluber,German Marquez,Jonathan Lucroy,Joey Gallo,Rougned Odor,Maikel Franco,Marcus Semien,Shin-Soo Choo,Carlos Gomez,Jason Heyward
Dinelson Lamet,German Marquez,JT Realmuto,Chris Davis,Jonathan Schoop,Manny Machado,Marcus Semien,Adam Jones,Kyle Schwarber,Mark Trumbo
Corey Kluber,German Marquez,Devin Mesoraco,Hanley Ramirez,Ben Zobrist,Eduardo Nunez,Xander Bogaerts,Jackie Bradley,Andrew Benintendi,Jason Heyward
Corey Kluber,German Marquez,Christian Vazquez,Mitch Moreland,Ben Zobrist,Rafael Devers,Xander Bogaerts,Mookie Betts,Kyle Schwarber,Jason Heyward
Corey Kluber,Chris Smith,Hector Sanchez,Mike Napoli,Jose Peraza,Adrian Beltre,Elvis Andrus,Shin-Soo Choo,Nomar Mazara,Jason Heyward
Corey Kluber,Chris Smith,Jonathan Lucroy,Mike Napoli,Rougned Odor,Adrian Beltre,Ketel Marte,Kyle Schwarber,Carlos Gomez,Jason Heyward
Corey Kluber,German Marquez,Jason Castro,Joe Mauer,Brian Dozier,Miguel Sano,Marcus Semien,Mark Trumbo,Jason Heyward,Max Kepler
Corey Kluber,Chris Smith,Jonathan Lucroy,Joey Gallo,Eric Sogard,Eugenio Suarez,Elvis Andrus,Kyle Schwarber,Shin-Soo Choo,Carlos Gomez
Jerad Eickhoff,Eduardo Rodriguez,Willson Contreras,Anthony Rizzo,Ian Happ,Eugenio Suarez,Marcus Semien,Kyle Schwarber,Shin-Soo Choo,Jason Heyward
Corey Kluber,Chris Smith,Willson Contreras,Anthony Rizzo,Ian Happ,Miguel Rojas,Alcides Escobar,Kyle Schwarber,Jason Heyward,Patrick Kivlehan
Corey Kluber,Chris Smith,Devin Mesoraco,Chris Davis,Jonathan Schoop,Manny Machado,Alcides Escobar,Adam Jones,Mark Trumbo,Patrick Kivlehan
Jerad Eickhoff,Eduardo Rodriguez,Hector Sanchez,Chris Davis,Jonathan Schoop,Manny Machado,Elvis Andrus,Adam Jones,Mark Trumbo,Jason Heyward
Corey Kluber,German Marquez,Caleb Joseph,Trey Mancini,Rougned Odor,Ruben Tejada,Marcus Semien,Seth Smith,Mark Trumbo,Jason Heyward
Zack Greinke,Adalberto Mejia,Jonathan Lucroy,Joey Gallo,Ben Zobrist,Manny Machado,Elvis Andrus,Shin-Soo Choo,Carlos Gomez,Jason Heyward
Corey Kluber,German Marquez,Salvador Perez,Anthony Rizzo,Jose Peraza,Mike Moustakas,Alcides Escobar,Kyle Schwarber,Brandon Moss,Alex Gordon
Corey Kluber,Adalberto Mejia,Hector Sanchez,Hanley Ramirez,Jose Peraza,Eduardo Nunez,Elvis Andrus,Mookie Betts,Jackie Bradley,Andrew Benintendi
Corey Kluber,German Marquez,Devin Mesoraco,Mike Napoli,Rougned Odor,Adrian Beltre,Elvis Andrus,Nomar Mazara,Andrew Benintendi,Patrick Kivlehan
Eduardo Rodriguez,German Marquez,Willson Contreras,Anthony Rizzo,Ian Happ,Kris Bryant,Francisco Lindor,Kyle Schwarber,Nomar Mazara,Max Kepler
Eduardo Rodriguez,Chris Smith,Willson Contreras,Anthony Rizzo,Ben Zobrist,Kris Bryant,Elvis Andrus,Adam Jones,Kyle Schwarber,Jackie Bradley
Kyle Hendricks,Adalberto Mejia,Willson Contreras,Anthony Rizzo,Ian Happ,Adrian Beltre,Francisco Lindor,Adam Jones,Kyle Schwarber,Jason Heyward
Dinelson Lamet,German Marquez,Hector Sanchez,Edwin Encarnacion,Jose Ramirez,Manny Machado,Francisco Lindor,Michael Brantley,Bradley Zimmer,Jason Heyward
German Marquez,Chris Smith,JT Realmuto,Anthony Rizzo,Dee Gordon,Manny Machado,Marcus Semien,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Corey Kluber,Dinelson Lamet,Jonathan Lucroy,Ryon Healy,Ben Zobrist,Eugenio Suarez,Marcus Semien,Khris Davis,Rajai Davis,Jaycob Brugman
Corey Kluber,German Marquez,Hector Sanchez,Eric Thames,Whit Merrifield,Manny Machado,Alcides Escobar,Jorge Bonifacio,Brandon Moss,Alex Gordon
Dinelson Lamet,Chris Smith,Willson Contreras,Anthony Rizzo,Ian Happ,Kris Bryant,Ketel Marte,Mookie Betts,Christian Yelich,Kyle Schwarber
Corey Kluber,Adam Conley,Hector Sanchez,Mike Napoli,Rougned Odor,Adrian Beltre,Marcus Semien,Nomar Mazara,Carlos Gomez,Max Kepler
Corey Kluber,Dinelson Lamet,Caleb Joseph,Trey Mancini,Jose Peraza,Ruben Tejada,Ketel Marte,Adam Jones,Kyle Schwarber,Seth Smith
Zack Greinke,Adam Conley,Willson Contreras,Anthony Rizzo,Ian Happ,Maikel Franco,Ketel Marte,Kyle Schwarber,Jason Heyward,Max Kepler
