Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,16470,Davante Adams,WR,7,GB,CHI,0,0,0,0,0,13,132,2,0,0,0,0,41.20
2,16776,Melvin Gordon,RB,7,SD,ATL,0,0,0,68,2,6,53,1,0,0,0,0,36.10
3,12845,AJ Green,WR,7,CIN,CLE,0,0,0,0,0,8,169,1,0,0,0,0,33.90
4,2699,Matt Forte,RB,7,NYJ,BAL,0,0,0,100,1,4,54,1,0,0,0,0,33.40
5,16909,Jay Ajayi,RB,7,MIA,BUF,0,0,0,214,1,1,2,0,0,0,0,0,31.60
6,14008,Andrew Luck,QB,7,IND,TEN,353,3,0,17,0,0,0,0,0,0,0,0,30.82
7,16112,Jeremy Hill,RB,7,CIN,CLE,0,0,0,168,1,2,24,0,0,0,0,0,30.20
8,16597,Mike Evans,WR,7,TB,SF,0,0,0,0,0,8,96,2,0,0,0,0,29.60
9,12296,LeGarrette Blount,RB,7,NE,PIT,0,0,0,127,2,1,7,0,0,0,0,0,29.40
10,13291,Julio Jones,WR,7,ATL,SD,0,0,0,0,0,9,174,0,0,0,0,0,29.40
11,14005,TY Hilton,WR,7,IND,TEN,0,0,0,0,0,7,133,1,0,0,0,0,29.30
12,7242,Drew Brees,QB,7,NO,KC,367,3,1,0,0,0,0,0,0,0,0,0,28.68
13,13227,Randall Cobb,WR,7,GB,CHI,0,0,0,21,0,11,95,1,0,0,0,0,28.60
14,16847,David Johnson,RB,7,ARI,SEA,0,0,0,113,0,8,58,0,0,0,0,0,28.10
15,2593,Aaron Rodgers,QB,7,GB,CHI,326,3,0,7,0,0,0,0,0,0,0,0,27.74
16,17960,Michael Thomas,WR,7,NO,KC,0,0,0,0,0,10,130,0,0,0,0,0,26
17,14252,Kirk Cousins,QB,7,WAS,DET,301,1,0,15,1,0,0,0,0,0,0,0,25.54
18,8529,Mike Wallace,WR,7,BAL,NYJ,0,0,0,0,0,10,120,0,0,0,0,0,25
19,14967,Le'Veon Bell,RB,7,PIT,NE,0,0,0,81,0,10,68,0,0,0,0,0,24.90
20,13124,DeMarco Murray,RB,7,TEN,IND,0,0,0,107,1,3,20,0,0,0,0,0,24.70
21,12831,Tyrod Taylor,QB,7,BUF,MIA,221,1,0,35,1,0,0,0,0,0,0,0,24.34
22,26,Philadelphia Eagles,DST,7,PHI,MIN,0,0,0,0,0,0,0,0,6,1,4,3,24
23,15196,Kenny Stills,WR,7,MIA,BUF,0,0,0,0,0,5,100,1,0,0,0,0,24
24,17048,Tyrell Williams,WR,7,SD,ATL,0,0,0,0,0,7,140,0,0,0,0,0,24
25,9331,Michael Crabtree,WR,7,OAK,JAX,0,0,0,0,0,8,96,1,0,0,0,0,23.60
26,12841,Andy Dalton,QB,7,CIN,CLE,308,2,0,0,0,0,0,0,0,0,0,0,23.32
27,15602,Jack Doyle,TE,7,IND,TEN,0,0,0,0,0,9,78,1,0,0,0,0,22.80
28,15215,Tavon Austin,WR,7,LA,NYG,0,0,0,10,0,10,57,1,0,0,0,0,22.70
29,16855,Ty Montgomery,WR,7,GB,CHI,0,0,0,60,0,10,66,0,0,0,0,0,22.60
30,11056,Antonio Brown,WR,7,PIT,NE,0,0,0,13,0,7,106,0,0,0,0,0,21.90
31,16762,Jameis Winston,QB,7,TB,SF,269,3,1,-1,0,0,0,0,0,0,0,0,21.66
32,18079,Kevin Hogan,QB,7,CLE,CIN,100,0,2,104,1,0,0,0,0,0,0,0,21.40
33,7175,Delanie Walker,TE,7,TEN,IND,0,0,0,0,0,7,84,1,0,0,0,0,21.40
34,15261,Spencer Ware,RB,7,KC,NO,0,0,0,77,0,2,54,1,0,0,0,0,21.10
35,75,New York Giants,DST,7,NYG,LA,0,0,0,0,0,0,0,0,3,4,3,0,21
36,16866,Jamison Crowder,WR,7,WAS,DET,0,0,0,0,0,7,108,0,0,0,0,0,20.80
37,16258,Marqise Lee,WR,7,JAX,OAK,0,0,0,0,0,7,107,0,0,0,0,0,20.70
38,15071,Latavius Murray,RB,7,OAK,JAX,0,0,0,59,2,2,4,0,0,0,0,0,20.30
39,13299,Jacquizz Rodgers,RB,7,TB,SF,0,0,0,154,0,1,9,0,0,0,0,0,20.30
40,15020,CJ Anderson,RB,7,DEN,HOU,0,0,0,107,1,0,0,0,0,0,0,0,19.70
41,15150,Cordarrelle Patterson,WR,7,MIN,PHI,0,0,0,0,0,7,67,1,0,0,0,0,19.70
42,8244,Philip Rivers,QB,7,SD,ATL,371,1,1,-2,0,0,0,0,0,0,0,0,19.64
43,14865,Marquise Goodwin,WR,7,BUF,MIA,0,0,0,0,0,4,93,1,0,0,0,0,19.30
44,10974,Rob Gronkowski,TE,7,NE,PIT,0,0,0,0,0,4,93,1,0,0,0,0,19.30
45,5820,Frank Gore,RB,7,IND,TEN,0,0,0,61,0,5,22,1,0,0,0,0,19.30
46,16568,Brandin Cooks,WR,7,NO,KC,0,0,0,0,0,7,58,1,0,0,0,0,18.80
47,14850,Russell Shepard,WR,7,TB,SF,0,0,0,0,0,5,77,1,0,0,0,0,18.70
48,11463,Brandon LaFell,WR,7,CIN,CLE,0,0,0,0,0,4,83,1,0,0,0,0,18.30
49,15102,Chris Thompson,RB,7,WAS,DET,0,0,0,73,0,7,40,0,0,0,0,0,18.30
50,4314,Tom Brady,QB,7,NE,PIT,222,2,0,13,0,0,0,0,0,0,0,0,18.18
51,9038,Matthew Stafford,QB,7,DET,WAS,266,1,0,32,0,0,0,0,0,0,0,0,17.84
52,16141,Willie Snead,WR,7,NO,KC,0,0,0,0,0,9,87,0,0,0,0,0,17.70
53,16763,Marcus Mariota,QB,7,TEN,IND,232,2,0,14,0,0,0,0,0,0,0,0,17.68
54,2428,Carson Palmer,QB,7,ARI,SEA,342,0,0,8,0,0,0,0,0,0,0,0,17.48
55,6739,Alex Smith,QB,7,KC,NO,214,2,0,7,0,0,0,0,0,0,0,0,17.26
56,13337,Mark Ingram,RB,7,NO,KC,0,0,0,62,0,4,20,1,0,0,0,0,17.20
57,36,Baltimore Ravens,DST,7,BAL,NYJ,0,0,0,0,0,0,0,0,5,0,1,2,17
58,16127,Isaiah Crowell,RB,7,CLE,CIN,0,0,0,63,1,3,16,0,0,0,0,0,16.90
59,13158,Shaun Draughn,RB,7,SF,TB,0,0,0,16,0,5,37,1,0,0,0,0,16.30
60,13799,Ryan Tannehill,QB,7,MIA,BUF,204,1,0,21,0,0,0,0,0,0,0,0,16.26
61,13443,Colin Kaepernick,QB,7,SF,TB,143,1,1,84,0,0,0,0,0,0,0,0,16.12
62,11197,Demaryius Thomas,WR,7,DEN,HOU,0,0,0,0,0,6,40,1,0,0,0,0,16
63,5571,Larry Fitzgerald,WR,7,ARI,SEA,0,0,0,0,0,9,70,0,0,0,0,0,16
64,14916,Giovani Bernard,RB,7,CIN,CLE,0,0,0,80,1,1,7,0,0,0,0,0,15.70
65,17970,Devontae Booker,RB,7,DEN,HOU,0,0,0,83,1,1,4,0,0,0,0,0,15.70
66,16063,Quincy Enunwa,WR,7,NYJ,BAL,0,0,0,0,0,2,73,1,0,0,0,0,15.30
67,11611,Golden Tate,WR,7,DET,WAS,0,0,0,0,0,6,93,0,0,0,0,0,15.30
68,16771,Todd Gurley,RB,7,LA,NYG,0,0,0,57,0,6,35,0,0,0,0,0,15.20
69,16245,Blake Bortles,QB,7,JAX,OAK,246,1,2,33,0,0,0,0,0,0,0,0,15.14
70,90,Seattle Seahawks,DST,7,SEA,ARI,0,0,0,0,0,0,0,0,4,0,1,0,15
71,16524,Devonta Freeman,RB,7,ATL,SD,0,0,0,58,0,5,42,0,0,0,0,0,15
72,16020,Jarvis Landry,WR,7,MIA,BUF,0,0,0,0,0,5,78,0,0,0,0,0,14.80
73,732,Matt Ryan,QB,7,ATL,SD,273,1,1,8,0,0,0,0,0,0,0,0,14.72
74,18375,Peyton Barber,RB,7,TB,SF,0,0,0,84,1,0,0,0,0,0,0,0,14.40
75,16834,Tevin Coleman,RB,7,ATL,SD,0,0,0,64,1,1,10,0,0,0,0,0,14.40
76,14971,Landry Jones,QB,7,PIT,NE,281,1,1,0,0,0,0,0,0,0,0,0,14.24
77,13255,Matt Asiata,RB,7,MIN,PHI,0,0,0,55,0,6,25,0,0,0,0,0,14
78,8355,Julian Edelman,WR,7,NE,PIT,0,0,0,0,0,9,60,0,0,0,0,0,14
79,5084,Vernon Davis,TE,7,WAS,DET,0,0,0,0,0,6,79,0,0,0,0,0,13.90
80,15971,Josh Huff,WR,7,PHI,MIN,0,0,0,0,0,4,39,0,0,0,0,0,13.90
81,13870,Marvin Jones,WR,7,DET,WAS,0,0,0,0,0,4,94,0,0,0,0,0,13.40
82,14424,Brian Quick,WR,7,LA,NYG,0,0,0,0,0,4,92,0,0,0,0,0,13.20
83,18082,Tyreek Hill,WR,7,KC,NO,0,0,0,23,0,1,38,1,0,0,0,0,13.10
84,2,Atlanta Falcons,DST,7,ATL,SD,0,0,0,0,0,0,0,0,4,1,1,1,13
85,8649,Rashad Jennings,RB,7,NYG,LA,0,0,0,25,1,2,24,0,0,0,0,0,12.90
86,13460,Doug Baldwin,WR,7,SEA,ARI,0,0,0,0,0,6,69,0,0,0,0,0,12.90
87,11063,Emmanuel Sanders,WR,7,DEN,HOU,0,0,0,0,0,4,86,0,0,0,0,0,12.60
88,4577,Gary Barnidge,TE,7,CLE,CIN,0,0,0,0,0,6,66,0,0,0,0,0,12.60
89,13386,Lance Kendricks,TE,7,LA,NYG,0,0,0,0,0,7,55,0,0,0,0,0,12.50
90,16311,Derek Carr,QB,7,OAK,JAX,200,1,0,4,0,0,0,0,0,0,0,0,12.40
91,12,Green Bay Packers,DST,7,GB,CHI,0,0,0,0,0,0,0,0,1,2,0,0,12
92,82,New York Jets,DST,7,NYJ,BAL,0,0,0,0,0,0,0,0,2,2,2,1,12
93,38,Chicago Bears,DST,7,CHI,GB,0,0,0,0,0,0,0,0,2,0,2,1,12
94,8771,Darrius Heyward-Bey,WR,7,PIT,NE,0,0,0,0,0,3,30,1,0,0,0,0,12
95,15694,Case Keenum,QB,7,LA,NYG,291,1,4,3,0,0,0,0,0,0,0,0,11.94
96,11712,Anquan Boldin,WR,7,DET,WAS,0,0,0,0,0,3,28,1,0,0,0,0,11.80
97,16919,JJ Nelson,WR,7,ARI,SEA,0,0,0,4,0,3,84,0,0,0,0,0,11.80
98,14478,Michael Floyd,WR,7,ARI,SEA,0,0,0,0,0,5,65,0,0,0,0,0,11.50
99,16056,James White,RB,7,NE,PIT,0,0,0,0,0,2,32,1,0,0,0,0,11.20
100,55,Kansas City Chiefs,DST,7,KC,NO,0,0,0,0,0,0,0,0,1,1,2,1,11
101,14,Indianapolis Colts,DST,7,IND,TEN,0,0,0,0,0,0,0,0,3,0,1,1,11
102,95,Tampa Bay Buccaneers,DST,7,TB,SF,0,0,0,0,0,0,0,0,4,1,3,2,11
103,13027,Julius Thomas,TE,7,JAX,OAK,0,0,0,0,0,3,20,1,0,0,0,0,11
104,12246,Victor Cruz,WR,7,NYG,LA,0,0,0,0,0,5,55,0,0,0,0,0,10.50
105,13275,Kyle Rudolph,TE,7,MIN,PHI,0,0,0,0,0,5,55,0,0,0,0,0,10.50
106,4640,Reggie Bush,RB,7,BUF,MIA,0,0,0,1,1,1,13,0,0,0,0,0,10.40
107,11488,Jimmy Graham,TE,7,SEA,ARI,0,0,0,0,0,5,53,0,0,0,0,0,10.30
108,17009,Trevor Siemian,QB,7,DEN,HOU,157,1,0,-1,0,0,0,0,0,0,0,0,10.18
109,18187,Robby Anderson,WR,7,NYJ,BAL,0,0,0,30,0,3,41,0,0,0,0,0,10.10
110,18058,Tajae Sharpe,WR,7,TEN,IND,0,0,0,0,0,4,59,0,0,0,0,0,9.90
111,16389,Odell Beckham Jr,WR,7,NYG,LA,0,0,0,0,0,5,49,0,0,0,0,0,9.90
112,11527,Sam Bradford,QB,7,MIN,PHI,224,1,1,-1,0,0,0,0,0,0,0,0,9.86
113,14536,Russell Wilson,QB,7,SEA,ARI,225,0,0,-2,0,1,-1,0,0,0,0,0,9.70
114,13791,Lamar Miller,RB,7,HOU,DEN,0,0,0,61,0,3,6,0,0,0,0,0,9.70
115,13887,Travis Benjamin,WR,7,SD,ATL,0,0,0,0,0,4,54,0,0,0,0,0,9.40
116,17920,Carson Wentz,QB,7,PHI,MIN,138,1,2,6,0,0,0,0,0,0,0,0,9.12
117,49,Denver Broncos,DST,7,DEN,HOU,0,0,0,0,0,0,0,0,1,0,2,2,9
118,17023,Zach Zenner,RB,7,DET,WAS,0,0,0,29,1,0,0,0,0,0,0,0,8.90
119,16801,Dorial Green-Beckham,WR,7,PHI,MIN,0,0,0,0,0,2,8,1,0,0,0,0,8.80
120,16728,Dontrelle Inman,WR,7,SD,ATL,0,0,0,0,0,3,58,0,0,0,0,0,8.80
121,7884,Antonio Gates,TE,7,SD,ATL,0,0,0,0,0,5,38,0,0,0,0,0,8.80
122,8283,Ryan Fitzpatrick,QB,7,NYJ,BAL,120,1,0,-1,0,0,0,0,0,0,0,0,8.70
123,852,Jacob Tamme,TE,7,ATL,SD,0,0,0,0,0,1,17,1,0,0,0,0,8.70
124,18451,Rob Kelley,RB,7,WAS,DET,0,0,0,15,0,1,1,1,0,0,0,0,8.60
125,14986,DeAndre Hopkins,WR,7,HOU,DEN,0,0,0,0,0,5,36,0,0,0,0,0,8.60
126,14895,Geno Smith,QB,7,NYJ,BAL,95,1,0,7,0,0,0,0,0,0,0,0,8.50
127,12722,Kamar Aiken,WR,7,BAL,NYJ,0,0,0,0,0,3,55,0,0,0,0,0,8.50
128,15256,Christine Michael,RB,7,SEA,ARI,0,0,0,52,0,3,3,0,0,0,0,0,8.50
129,16253,Allen Hurns,WR,7,JAX,OAK,0,0,0,0,0,4,45,0,0,0,0,0,8.50
130,3943,DeSean Jackson,WR,7,WAS,DET,0,0,0,0,0,5,35,0,0,0,0,0,8.50
131,16200,CJ Fiedorowicz,TE,7,HOU,DEN,0,0,0,0,0,5,35,0,0,0,0,0,8.50
132,11256,Ryan Mathews,RB,7,PHI,MIN,0,0,0,56,0,1,27,0,0,0,0,0,8.30
133,16326,Seth Roberts,WR,7,OAK,JAX,0,0,0,0,0,4,42,0,0,0,0,0,8.20
134,17961,Sterling Shepard,WR,7,NYG,LA,0,0,0,0,0,5,32,0,0,0,0,0,8.20
135,16887,Mike Davis,RB,7,SF,TB,0,0,0,21,1,0,0,0,0,0,0,0,8.10
136,14749,Jermaine Kearse,WR,7,SEA,ARI,0,0,0,0,0,3,51,0,0,0,0,0,8.10
137,611,Joe Flacco,QB,7,BAL,NYJ,248,0,2,1,0,0,0,0,0,0,0,0,8.02
138,67,Minnesota Vikings,DST,7,MIN,PHI,0,0,0,0,0,0,0,0,0,2,1,2,8
139,83,Oakland Raiders,DST,7,OAK,JAX,0,0,0,0,0,0,0,0,1,2,1,1,8
140,1,Arizona Cardinals,DST,7,ARI,SEA,0,0,0,0,0,0,0,0,1,0,2,0,8
141,16567,Brandon Coleman,WR,7,NO,KC,0,0,0,0,0,1,10,1,0,0,0,0,8
142,8914,Jeremy Maclin,WR,7,KC,NO,0,0,0,0,0,4,40,0,0,0,0,0,8
143,11017,Dennis Pitta,TE,7,BAL,NYJ,0,0,0,0,0,4,40,0,0,0,0,0,8
