Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,16906,Stefon Diggs,WR,2,MIN,GB,0,0,0,0,0,9,182,1,0,0,0,0,36.20
2,13320,Cam Newton,QB,2,CAR,SF,353,4,1,37,0,0,0,0,0,0,0,0,34.82
3,2699,Matt Forte,RB,2,NYJ,BUF,0,0,0,100,3,2,9,0,0,0,0,0,33.90
4,16550,Kelvin Benjamin,WR,2,CAR,SF,0,0,0,0,0,7,108,2,0,0,0,0,32.80
5,13887,Travis Benjamin,WR,2,SD,JAX,0,0,0,-1,0,6,115,2,0,0,0,0,32.40
6,732,Matt Ryan,QB,2,ATL,OAK,396,3,1,0,0,0,0,0,0,0,0,0,31.84
7,17938,Corey Coleman,WR,2,CLE,BAL,0,0,0,0,0,5,104,2,0,0,0,0,30.40
8,14916,Giovani Bernard,RB,2,CIN,PIT,0,0,0,17,0,9,100,1,0,0,0,0,28.70
9,13799,Ryan Tannehill,QB,2,MIA,NE,387,2,2,35,0,0,0,0,0,0,0,0,27.98
10,11182,Eric Decker,WR,2,NYJ,BUF,0,0,0,0,0,6,126,1,0,0,0,0,27.60
11,14986,DeAndre Hopkins,WR,2,HOU,KC,0,0,0,0,0,7,113,1,0,0,0,0,27.30
12,2428,Carson Palmer,QB,2,ARI,TB,304,3,0,0,0,0,0,0,0,0,0,0,27.16
13,1658,Greg Olsen,TE,2,CAR,SF,0,0,0,0,0,5,122,1,0,0,0,0,26.20
14,16020,Jarvis Landry,WR,2,MIA,NE,0,0,0,0,0,10,135,0,0,0,0,0,25.50
15,1181,Martellus Bennett,TE,2,NE,MIA,0,0,0,0,0,5,114,1,0,0,0,0,25.40
16,12831,Tyrod Taylor,QB,2,BUF,NYJ,297,3,1,25,0,0,0,0,0,0,0,0,25.38
17,16311,Derek Carr,QB,2,OAK,ATL,299,3,0,10,0,0,0,0,0,0,0,0,24.96
18,8244,Philip Rivers,QB,2,SD,JAX,220,4,0,10,0,0,0,0,0,0,0,0,24.80
19,16127,Isaiah Crowell,RB,2,CLE,BAL,0,0,0,133,1,1,15,0,0,0,0,0,24.80
20,13291,Julio Jones,WR,2,ATL,OAK,0,0,0,0,0,5,106,1,0,0,0,0,24.60
21,16245,Blake Bortles,QB,2,JAX,SD,329,2,2,34,0,0,0,0,0,0,0,0,24.56
22,8283,Ryan Fitzpatrick,QB,2,NYJ,BUF,374,1,0,21,0,0,0,0,0,0,0,0,24.06
23,16776,Melvin Gordon,RB,2,SD,JAX,0,0,0,102,1,3,18,0,0,0,0,0,24
24,7580,DeAngelo Williams,RB,2,PIT,CIN,0,0,0,94,0,4,38,1,0,0,0,0,23.20
25,1,Arizona Cardinals,DST,2,ARI,TB,0,0,0,0,0,0,0,0,3,4,0,1,23
26,13870,Marvin Jones,WR,2,DET,TEN,0,0,0,0,0,8,118,0,0,0,0,0,22.80
27,12982,Blaine Gabbert,QB,2,SF,CAR,243,2,2,10,1,0,0,0,0,0,0,0,22.72
28,17961,Sterling Shepard,WR,2,NYG,NO,0,0,0,0,0,8,117,0,0,0,0,0,22.70
29,14252,Kirk Cousins,QB,2,WAS,DAL,364,1,1,20,0,0,0,0,0,0,0,0,22.56
30,12841,Andy Dalton,QB,2,CIN,PIT,366,1,0,7,0,0,0,0,0,0,0,0,22.34
31,14865,Marquise Goodwin,WR,2,BUF,NYJ,0,0,0,0,0,2,112,1,0,0,0,0,22.20
32,11017,Dennis Pitta,TE,2,BAL,CLE,0,0,0,0,0,9,102,0,0,0,0,0,22.20
33,15071,Latavius Murray,RB,2,OAK,ATL,0,0,0,57,1,6,44,0,0,0,0,0,22.10
34,49,Denver Broncos,DST,2,DEN,IND,0,0,0,0,0,0,0,0,5,1,1,1,22
35,3807,Ben Roethlisberger,QB,2,PIT,CIN,259,3,2,14,0,0,0,0,0,0,0,0,21.76
36,16775,Devante Parker,WR,2,MIA,NE,0,0,0,0,0,8,106,0,0,0,0,0,21.60
37,13124,DeMarco Murray,RB,2,TEN,DET,0,0,0,89,0,7,56,0,0,0,0,0,21.50
38,12296,LeGarrette Blount,RB,2,NE,MIA,0,0,0,123,1,0,0,0,0,0,0,0,21.30
39,16041,Jimmy Garoppolo,QB,2,NE,MIA,232,3,0,0,0,0,0,0,0,0,0,0,21.28
40,611,Joe Flacco,QB,2,BAL,CLE,302,2,2,1,0,0,0,0,0,0,0,0,21.18
41,7175,Delanie Walker,TE,2,TEN,DET,0,0,0,0,0,6,83,1,0,0,0,0,20.30
42,11270,Dez Bryant,WR,2,DAL,WAS,0,0,0,0,0,7,102,0,0,0,0,0,20.20
43,8529,Mike Wallace,WR,2,BAL,CLE,0,0,0,0,0,4,41,2,0,0,0,0,20.10
44,9906,Danny Amendola,WR,2,NE,MIA,0,0,0,0,0,4,48,2,0,0,0,0,19.80
45,2593,Aaron Rodgers,QB,2,GB,MIN,213,1,1,29,1,0,0,0,0,0,0,0,19.42
46,11527,Sam Bradford,QB,2,MIN,GB,286,2,0,-3,0,0,0,0,0,0,0,0,19.14
47,5571,Larry Fitzgerald,WR,2,ARI,TB,0,0,0,4,0,5,77,1,0,0,0,0,19.10
48,11667,Brandon Marshall,WR,2,NYJ,BUF,0,0,0,0,0,6,101,0,0,0,0,0,19.10
49,16597,Mike Evans,WR,2,TB,ARI,0,0,0,0,0,6,70,1,0,0,0,0,19
50,13394,Greg Salas,WR,2,BUF,NYJ,0,0,0,0,0,4,89,1,0,0,0,0,18.90
51,852,Jacob Tamme,TE,2,ATL,OAK,0,0,0,0,0,5,75,1,0,0,0,0,18.50
52,15020,CJ Anderson,RB,2,DEN,IND,0,0,0,74,1,3,19,0,0,0,0,0,18.30
53,4556,Jordy Nelson,WR,2,GB,MIN,0,0,0,0,0,5,73,1,0,0,0,0,18.30
54,18055,Dak Prescott,QB,2,DAL,WAS,292,0,0,6,1,0,0,0,0,0,0,0,18.28
55,15616,Fozzy Whittaker,RB,2,CAR,SF,0,0,0,100,0,3,31,0,0,0,0,0,18.10
56,16763,Marcus Mariota,QB,2,TEN,DET,238,2,1,11,0,0,0,0,0,0,0,0,17.62
57,17916,Will Fuller,WR,2,HOU,KC,0,0,0,0,0,4,104,0,0,0,0,0,17.40
58,16847,David Johnson,RB,2,ARI,TB,0,0,0,45,0,3,98,0,0,0,0,0,17.30
59,16829,Clive Walford,TE,2,OAK,ATL,0,0,0,0,0,6,50,1,0,0,0,0,17
60,16389,Odell Beckham Jr,WR,2,NYG,NO,0,0,0,0,0,8,86,0,0,0,0,0,16.60
61,9038,Matthew Stafford,QB,2,DET,TEN,260,1,1,31,0,0,0,0,0,0,0,0,16.50
62,11256,Ryan Mathews,RB,2,PHI,CHI,0,0,0,32,2,1,3,0,0,0,0,0,16.50
63,5282,Josh McCown,QB,2,CLE,BAL,260,2,2,0,0,0,0,0,0,0,0,0,16.40
64,16141,Willie Snead,WR,2,NO,NYG,0,0,0,0,0,5,54,1,0,0,0,0,16.40
65,4932,Eli Manning,QB,2,NYG,NO,368,0,0,-4,0,0,0,0,0,0,0,0,16.32
66,13,Houston Texans,DST,2,HOU,KC,0,0,0,0,0,0,0,0,4,0,2,4,16
67,11197,Demaryius Thomas,WR,2,DEN,IND,0,0,0,0,0,5,90,0,0,0,0,0,16
68,12861,Jordan Cameron,TE,2,MIA,NE,0,0,0,0,0,5,49,1,0,0,0,0,15.90
69,15965,Trey Burton,TE,2,PHI,CHI,0,0,0,0,0,5,49,1,0,0,0,0,15.90
70,16866,Jamison Crowder,WR,2,WAS,DAL,0,0,0,0,0,6,39,1,0,0,0,0,15.90
71,15509,Jaron Brown,WR,2,ARI,TB,0,0,0,0,0,2,78,1,0,0,0,0,15.80
72,17923,Ezekiel Elliott,RB,2,DAL,WAS,0,0,0,83,1,2,4,0,0,0,0,0,15.70
73,8532,Kenny Britt,WR,2,LA,SEA,0,0,0,0,0,6,94,0,0,0,0,0,15.40
74,5820,Frank Gore,RB,2,IND,DEN,0,0,0,44,0,3,19,1,0,0,0,0,15.30
75,16063,Quincy Enunwa,WR,2,NYJ,BUF,0,0,0,0,0,6,92,0,0,0,0,0,15.20
76,7389,Eddie Royal,WR,2,CHI,PHI,0,0,0,0,0,4,52,0,0,0,0,0,15.20
77,16834,Tevin Coleman,RB,2,ATL,OAK,0,0,0,46,1,2,25,0,0,0,0,0,15.10
78,17048,Tyrell Williams,WR,2,SD,JAX,0,0,0,0,0,3,61,1,0,0,0,0,15.10
79,11712,Anquan Boldin,WR,2,DET,TEN,0,0,0,0,0,4,48,1,0,0,0,0,14.80
80,14187,Alshon Jeffery,WR,2,CHI,PHI,0,0,0,0,0,5,96,0,0,0,0,0,14.60
81,8355,Julian Edelman,WR,2,NE,MIA,0,0,0,0,0,7,76,0,0,0,0,0,14.60
82,7242,Drew Brees,QB,2,NO,NYG,263,1,0,0,0,0,0,0,0,0,0,0,14.52
83,15239,Vance McDonald,TE,2,SF,CAR,0,0,0,0,0,1,75,1,0,0,0,0,14.50
84,12830,Torrey Smith,WR,2,SF,CAR,0,0,0,0,0,3,55,1,0,0,0,0,14.50
85,5,Carolina Panthers,DST,2,CAR,SF,0,0,0,0,0,0,0,0,2,2,1,1,14
86,75,New York Giants,DST,2,NYG,NO,0,0,0,0,0,0,0,0,2,0,0,0,14
87,16830,Tyler Lockett,WR,2,SEA,LA,0,0,0,0,0,4,99,0,0,0,0,0,13.90
88,16568,Brandin Cooks,WR,2,NO,NYG,0,0,0,0,0,7,68,0,0,0,0,0,13.80
89,16856,Matt Jones,RB,2,WAS,DAL,0,0,0,61,1,1,4,0,0,0,0,0,13.50
90,9331,Michael Crabtree,WR,2,OAK,ATL,0,0,0,0,0,4,31,1,0,0,0,0,13.10
91,15974,Jordan Matthews,WR,2,PHI,CHI,0,0,0,0,0,6,71,0,0,0,0,0,13.10
92,32,Los Angeles Rams,DST,2,LA,SEA,0,0,0,0,0,0,0,0,2,0,2,2,13
93,11932,LeSean McCoy,RB,2,BUF,NYJ,0,0,0,59,0,4,31,0,0,0,0,0,13
94,8914,Jeremy Maclin,WR,2,KC,HOU,0,0,0,0,0,6,68,0,0,0,0,0,12.80
95,17986,Tyler Boyd,WR,2,CIN,PIT,0,0,0,0,0,6,78,0,0,0,0,0,12.80
96,17290,Adam Humphries,WR,2,TB,ARI,0,0,0,0,0,6,67,0,0,0,0,0,12.70
97,17920,Carson Wentz,QB,2,PHI,CHI,190,1,0,10,0,0,0,0,0,0,0,0,12.60
98,14141,Cole Beasley,WR,2,DAL,WAS,0,0,0,0,0,5,75,0,0,0,0,0,12.50
99,16258,Marqise Lee,WR,2,JAX,SD,0,0,0,0,0,5,75,0,0,0,0,0,12.50
100,14053,Brock Osweiler,QB,2,HOU,KC,268,1,2,-3,0,0,0,0,0,0,0,0,12.42
101,17009,Trevor Siemian,QB,2,DEN,IND,266,0,1,7,0,0,0,0,0,0,0,0,12.34
102,16848,Sammie Coates,WR,2,PIT,CIN,0,0,0,6,0,2,97,0,0,0,0,0,12.30
103,13275,Kyle Rudolph,TE,2,MIN,GB,0,0,0,0,0,3,31,1,0,0,0,0,12.10
104,12246,Victor Cruz,WR,2,NYG,NO,0,0,0,0,0,4,91,0,0,0,0,0,12.10
105,16765,Amari Cooper,WR,2,OAK,ATL,0,0,0,0,0,5,71,0,0,0,0,0,12.10
106,14008,Andrew Luck,QB,2,IND,DEN,197,1,1,22,0,0,0,0,0,0,0,0,12.08
107,67,Minnesota Vikings,DST,2,MIN,GB,0,0,0,0,0,0,0,0,5,1,4,2,12
108,36,Baltimore Ravens,DST,2,BAL,CLE,0,0,0,0,0,0,0,0,3,2,1,0,12
109,15100,Jordan Reed,TE,2,WAS,DAL,0,0,0,0,0,5,70,0,0,0,0,0,12
110,15196,Kenny Stills,WR,2,MIA,NE,0,0,0,0,0,2,39,1,0,0,0,0,11.90
111,16920,Jesse James,TE,2,PIT,CIN,0,0,0,0,0,3,29,1,0,0,0,0,11.90
112,16797,TJ Yeldon,RB,2,JAX,SD,0,0,0,28,0,8,10,0,0,0,0,0,11.80
113,13791,Lamar Miller,RB,2,HOU,KC,0,0,0,83,0,2,14,0,0,0,0,0,11.70
114,14536,Russell Wilson,QB,2,SEA,LA,254,0,0,14,0,0,0,0,0,0,0,0,11.56
115,15261,Spencer Ware,RB,2,KC,HOU,0,0,0,57,0,2,48,0,0,0,0,0,11.50
116,6828,Chris Johnson,RB,2,ARI,TB,0,0,0,54,1,0,0,0,0,0,0,0,11.40
