P,P,C,1B,2B,3B,SS,OF,OF,OF
Cole Hamels,Hector Santiago,Jose Lobaton,Ryon Healy,Cory Spangenberg,Anthony Rendon,Trea Turner,Bryce Harper,Adam Eaton,Manuel Margot
Cole Hamels,Robert Gsellman,Austin Hedges,Wil Myers,Cory Spangenberg,Jake Lamb,Trea Turner,Bryce Harper,Manuel Margot,Hunter Renfroe
Tyler Glasnow,Hector Santiago,Austin Hedges,Wil Myers,Daniel Murphy,Anthony Rendon,Trea Turner,Bryce Harper,Adam Eaton,Hunter Renfroe
Cole Hamels,Trevor Cahill,Jose Lobaton,Wil Myers,Daniel Murphy,Anthony Rendon,Trea Turner,Bryce Harper,Kyle Schwarber,Guillermo Heredia
Dylan Bundy,Robert Gsellman,Austin Hedges,Ryan Zimmerman,Cory Spangenberg,Anthony Rendon,Trea Turner,Bryce Harper,Adam Eaton,Guillermo Heredia
Cole Hamels,Tyler Glasnow,Jose Lobaton,Ryan Zimmerman,Daniel Murphy,Jake Lamb,Trea Turner,Bryce Harper,Manuel Margot,Jaff Decker
Cole Hamels,Trevor Cahill,Austin Hedges,Ryan Zimmerman,Daniel Murphy,Yunel Escobar,Trea Turner,Bryce Harper,Adam Eaton,Andrew Benintendi
Dylan Bundy,Hector Santiago,Jose Lobaton,Anthony Rizzo,Daniel Murphy,Jake Lamb,Trea Turner,Bryce Harper,Adam Eaton,Guillermo Heredia
Cole Hamels,Hector Santiago,Mike Zunino,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Trea Turner,Bryce Harper,Michael Conforto,Jabari Blash
Cole Hamels,Robert Gsellman,Jose Lobaton,Mitch Moreland,Daniel Murphy,Chase Headley,Trea Turner,Bryce Harper,Adam Eaton,Jabari Blash
James Paxton,Luis Severino,Austin Hedges,Wil Myers,Yangervis Solarte,Anthony Rendon,Trea Turner,Bryce Harper,Manuel Margot,Jabari Blash
Cole Hamels,Alex Cobb,Jose Lobaton,Ryan Zimmerman,Yangervis Solarte,Justin Turner,Trea Turner,Bryce Harper,Adam Eaton,Guillermo Heredia
Cole Hamels,Dylan Bundy,Jose Lobaton,Wil Myers,Yangervis Solarte,Nolan Arenado,Trea Turner,Manuel Margot,Hunter Renfroe,Jabari Blash
Cole Hamels,Alex Cobb,Stephen Vogt,Yonder Alonso,Daniel Murphy,Anthony Rendon,Trea Turner,Bryce Harper,Adam Eaton,Jaff Decker
Dylan Bundy,Robert Gsellman,Jose Lobaton,Ryan Rua,Daniel Murphy,Anthony Rendon,Trea Turner,Bryce Harper,David Peralta,Manuel Margot
Cole Hamels,Matt Shoemaker,Jose Lobaton,Ryan Zimmerman,Cory Spangenberg,Yunel Escobar,Trea Turner,Bryce Harper,Jayson Werth,Jabari Blash
Cole Hamels,Tyler Glasnow,Jose Lobaton,Danny Valencia,Daniel Murphy,Anthony Rendon,Trea Turner,Adam Eaton,David Peralta,Michael Conforto
James Paxton,Tyler Glasnow,Jose Lobaton,Ryan Zimmerman,Cory Spangenberg,Anthony Rendon,Trea Turner,Bryce Harper,David Peralta,Hunter Renfroe
Cole Hamels,Tyler Glasnow,Jeff Mathis,Paul Goldschmidt,Cory Spangenberg,Jake Lamb,Trea Turner,Bryce Harper,AJ Pollock,David Peralta
Cole Hamels,Hector Santiago,Willson Contreras,Anthony Rizzo,Cory Spangenberg,Kris Bryant,Trea Turner,Bryce Harper,Kyle Schwarber,Jason Heyward
Luis Severino,Trevor Cahill,Mike Zunino,Anthony Rizzo,Daniel Murphy,Anthony Rendon,Trea Turner,Bryce Harper,Adam Eaton,Manuel Margot
Cole Hamels,Trevor Cahill,Robinson Chirinos,Ryan Zimmerman,Yangervis Solarte,Anthony Rendon,Trea Turner,Bryce Harper,Jayson Werth,Manuel Margot
Cole Hamels,Matt Shoemaker,Austin Hedges,Wil Myers,Cory Spangenberg,Anthony Rendon,Erick Aybar,Bryce Harper,Adam Eaton,Jabari Blash
