"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,740615084,"madmanmac",0,196.35,"P Mike Leake P Dallas Keuchel C Matt Wieters 1B Ryan Zimmerman 2B Daniel Murphy 3B Nicholas Castellanos SS Orlando Arcia OF Adam Duvall OF Aaron Judge OF Ender Inciarte",NA,"Dallas Keuchel","55.16%",34.25
2,741147745,"Anunnaki (6/15)",0,194.3,"P Chase De Jong P Chris Archer C Welington Castillo 1B Ryan Zimmerman 2B Daniel Murphy 3B Anthony Rendon SS Trea Turner OF Bryce Harper OF Michael Conforto OF Jay Bruce",NA,"Aaron Judge","28.80%",11
3,741049085,"temica.shaowens1 (2/2)",0,191.65,"P Dallas Keuchel P Hyun-Jin Ryu C Matt Wieters 1B Jay Bruce 2B Ian Kinsler 3B Chase Headley SS Francisco Lindor OF Aaron Judge OF Khris Davis OF Matt Holliday",NA,"Mike Leake","21.43%",16.1
4,740822057,"Qrocks22 (3/3)",0,189.35,"P Mike Foltynewicz P Dallas Keuchel C Matt Wieters 1B Adam Lind 2B Daniel Murphy 3B Josh Harrison SS Trea Turner OF Dexter Fowler OF Ender Inciarte OF Bryce Harper",NA,"Chris Archer","18.93%",20.9
5,741007863,"peteymacwor",0,189.15,"P Chris Archer P Dallas Keuchel C Yasmani Grandal 1B Jay Bruce 2B Jedd Gyorko 3B Miguel Sanó SS Adam Rosales OF Nelson Cruz OF Corey Dickerson OF Adam Duvall",NA,"Freddie Freeman","18.71%",16
6,740585661,"goochmonger (10/15)",0,187.35,"P Mike Leake P Dallas Keuchel C Matt Wieters 1B Eric Thames 2B Starlin Castro 3B Miguel Sanó SS Elvis Andrus OF Aaron Hicks OF Bryce Harper OF Jay Bruce",NA,"José Ramírez","16.33%",7
7,740764531,"Qrocks22 (1/3)",0,186.65,"P J.C. Ramírez P Dallas Keuchel C Matt Wieters 1B Adam Lind 2B Daniel Murphy 3B Josh Harrison SS Trea Turner OF Dexter Fowler OF Mike Trout OF Bryce Harper",NA,"Francisco Lindor","15.65%",25
7,740772062,"Qrocks22 (2/3)",0,186.65,"P J.C. Ramírez P Dallas Keuchel C Matt Wieters 1B Adam Lind 2B Daniel Murphy 3B Josh Harrison SS Trea Turner OF Dexter Fowler OF Mike Trout OF Bryce Harper",NA,"Mike Trout","15.48%",7
9,741008483,"kodi12 (3/5)",0,186.3,"P Jordan Montgomery P Dallas Keuchel C Salvador Pérez 1B Freddie Freeman 2B Starlin Castro 3B Nicholas Castellanos SS Francisco Lindor OF Michael Brantley OF Aaron Judge OF Matt Holliday",NA,"Eric Thames","13.32%",3
10,740862372,"susiescout8944 (3/3)",0,185.45,"P Dallas Keuchel P Joe Ross C Matt Wieters 1B Ryan Zimmerman 2B Daniel Murphy 3B Nicholas Castellanos SS Didi Gregorius OF Jason Heyward OF Aaron Judge OF Bryce Harper",NA,"Jedd Gyorko","11.68%",8
11,740826951,"rogs1draft (11/15)",0,183.35,"P Mike Leake P Dallas Keuchel C Austin Hedges 1B Eric Thames 2B Jedd Gyorko 3B Anthony Rendon SS Jean Segura OF Dexter Fowler OF Randal Grichuk OF Domingo Santana",NA,"Bryce Harper","11.62%",27
12,740830962,"Matthias225",0,182.1,"P Dallas Keuchel P Patrick Corbin C Matt Wieters 1B Ryan Zimmerman 2B Starlin Castro 3B Mike Moustakas SS Trea Turner OF Aaron Judge OF Bryce Harper OF Michael Conforto",NA,"Miguel González","11.56%",-5.5
13,741046488,"juicebox608",0,180.35,"P Mike Leake P Dallas Keuchel C Buster Posey 1B Kendrys Morales 2B DJ LeMahieu 3B Anthony Rendon SS Trea Turner OF Tyler Collins OF Adam Duvall OF Charlie Blackmon",NA,"Buster Posey","11.51%",9
14,740941435,"navyguy778",0,176.35,"P Mike Leake P Dallas Keuchel C Brian McCann 1B Matt Carpenter 2B Jonathan Villar 3B Anthony Rendon SS Eduardo Núñez OF Guillermo Heredia OF Eddie Rosario OF Charlie Blackmon",NA,"Matt Kemp","11.39%",5
15,741088622,"Wilson80",0,175.35,"P Mike Leake P Dallas Keuchel C Matt Wieters 1B Eric Thames 2B Daniel Murphy 3B Chase Headley SS Didi Gregorius OF Jim Adduci OF Matt Kemp OF Bryce Harper",NA,"Starlin Castro","11.34%",11
16,741160316,"rmack91 (4/4)",0,173.65,"P J.C. Ramírez P Dallas Keuchel C Brian McCann 1B Matt Carpenter 2B José Altuve 3B José Ramírez SS Francisco Lindor OF Michael Brantley OF Randal Grichuk OF Marwin González",NA,"David Peralta","11.22%",5
17,740847986,"djruocco (1/2)",0,171.55,"P Wade Miley P Jesse Hahn C Matt Wieters 1B Ryan Zimmerman 2B Daniel Murphy 3B Miguel Sanó SS Trea Turner OF Avisaíl García OF Khris Davis OF Bryce Harper",NA,"Mike Moustakas","11.05%",3
18,741137852,"H8FOZG8",0,171.1,"P Dallas Keuchel P Patrick Corbin C John Hicks 1B Eric Thames 2B Starlin Castro 3B José Ramírez SS Francisco Lindor OF Jim Adduci OF Justin Upton OF Michael Brantley",NA,"Avisaíl García","10.49%",0
19,741133787,"superseanone",0,170.35,"P Mike Leake P Dallas Keuchel C Salvador Pérez 1B Eric Thames 2B Jonathan Schoop 3B Miguel Sanó SS Didi Gregorius OF Justin Upton OF Christian Yelich OF Matt Holliday",NA,"Aaron Sanchez","10.03%",3.65
20,741014850,"wagwvu (3/5)",0,169.65,"P J.C. Ramírez P Dallas Keuchel C René Rivera 1B Edwin Encarnación 2B Jason Kipnis 3B José Reyes SS Francisco Lindor OF Michael Brantley OF Mark Trumbo OF Carlos Santana",NA,"Paul Goldschmidt","10.03%",8
21,740619681,"huntizz01",0,169.3,"P Chris Archer P Matt Garza C Welington Castillo 1B Joey Votto 2B Starlin Castro 3B Miguel Sanó SS Francisco Lindor OF Michael Brantley OF Aaron Judge OF Christian Yelich",NA,"Jett Bandy","9.98%",0
22,741147753,"Anunnaki (14/15)",0,169.15,"P Chris Archer P Dallas Keuchel C Matt Wieters 1B Jay Bruce 2B Daniel Murphy 3B Miguel Rojas SS Trea Turner OF Curtis Granderson OF Michael A. Taylor OF Michael Conforto",NA,"Jake Lamb","9.81%",3
23,741147508,"124hoffman (3/3)",0,168.65,"P J.C. Ramírez P Dallas Keuchel C Alex Avila 1B Edwin Encarnación 2B Whit Merrifield 3B Kris Bryant SS Francisco Lindor OF Michael Brantley OF Jayson Werth OF Carlos Santana",NA,"Kris Bryant","9.07%",14
24,741039651,"dominick2427",0,168.6,"P Phil Hughes P Patrick Corbin C Brian McCann 1B Ryan Zimmerman 2B Daniel Murphy 3B Evan Longoria SS Didi Gregorius OF Nelson Cruz OF Bryce Harper OF Hanley Ramírez",NA,"Brian McCann","9.07%",14
25,741072515,"antman08 (2/2)",0,168.5,"P Eduardo Rodríguez P Joe Ross C Matt Wieters 1B Ryan Zimmerman 2B Dustin Pedroia 3B Miguel Sanó SS Xander Bogaerts OF Melky Cabrera OF Jackie Bradley Jr. OF Bryce Harper",NA,"Nelson Cruz","8.96%",21
26,741084866,"zachkap15",0,167.7,"P Wade Miley P Dallas Keuchel C Salvador Pérez 1B José Abreu 2B DJ LeMahieu 3B Mike Moustakas SS Francisco Lindor OF Justin Upton OF Ender Inciarte OF Jay Bruce",NA,"Wade Miley","8.90%",11.45
27,741048981,"riverrat13 (2/2)",0,165.35,"P Mike Leake P Dallas Keuchel C Yadier Molina 1B Matt Carpenter 2B Jed Lowrie 3B Manny Machado SS Francisco Lindor OF Domingo Santana OF George Springer OF Marwin González",NA,"Trea Turner","8.84%",7
27,741148981,"dallas1222 (5/5)",0,165.35,"P Mike Leake P Dallas Keuchel C Kurt Suzuki 1B Freddie Freeman 2B Ian Kinsler 3B Miguel Sanó SS Hernán Pérez OF Justin Upton OF Max Kepler OF Domingo Santana",NA,"Didi Gregorius","8.73%",13
29,740996222,"Ziggy4111 (2/2)",0,163.55,"P Aaron Sanchez P Kyle Hendricks C Robinson Chirinos 1B Ryan Zimmerman 2B Daniel Murphy 3B Anthony Rendon SS Trea Turner OF Leury García OF Andrew McCutchen OF Jayson Werth",NA,"Miguel Sanó","8.67%",28
30,740912098,"ptrainer369",0,163.35,"P Mike Leake P Dallas Keuchel C Matt Wieters 1B Alex Avila 2B Jed Lowrie 3B Eduardo Núñez SS Dansby Swanson OF Nelson Cruz OF Mike Trout OF Bryce Harper",NA,"Robinson Chirinos","8.45%",0
31,740932390,"tvielkin",0,163.15,"P Chris Archer P Dallas Keuchel C Matt Wieters 1B Kennys Vargas 2B Jedd Gyorko 3B Miguel Sanó SS Tim Anderson OF Avisaíl García OF Giancarlo Stanton OF Marcell Ozuna",NA,"Hernán Pérez","8.28%",2
32,740871007,"scooter229217",0,162.95,"P Chris Archer P Jordan Montgomery C Jett Bandy 1B Freddie Freeman 2B Jedd Gyorko 3B Miguel Sanó SS Francisco Lindor OF Lonnie Chisenhall OF Matt Holliday OF Jay Bruce",NA,"Ryan Braun","8.22%",2
33,740742556,"ninjabean (1/2)",0,161.65,"P Dallas Keuchel P Hyun-Jin Ryu C Brian McCann 1B Justin Bour 2B Jedd Gyorko 3B Jake Lamb SS Jean Segura OF Brett Gardner OF Michael Conforto OF Jay Bruce",NA,"Salvador Pérez","8.11%",19
34,740853097,"Djburke85",0,161.55,"P Eduardo Rodríguez P Dallas Keuchel C John Hicks 1B Jay Bruce 2B César Hernández 3B Eugenio Suárez SS Trea Turner OF Aaron Judge OF Charlie Blackmon OF Bryce Harper",NA,"Andrew Benintendi","8.05%",10
35,740780410,"kingdrafter99 (8/15)",0,161.35,"P Mike Leake P Dallas Keuchel C Robinson Chirinos 1B Freddie Freeman 2B César Hernández 3B Miguel Sanó SS Adam Rosales OF Aaron Judge OF Matt Kemp OF Bryce Harper",NA,"Giancarlo Stanton","7.14%",8
