"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Mike Trout",5300,"Tor@LAA 10:07PM ET",10.571,"LAA","Tor",10.08,9.1,10.85,9.8,"3","3",10
"3B","Josh Donaldson",4400,"Tor@LAA 10:07PM ET",8.333,"Tor","LAA",NA,0,NA,0,"x","x",NA
"OF","Jose Bautista",4300,"Tor@LAA 10:07PM ET",4.778,"Tor","LAA",6.27,7.3,7.84,7.8,"3","3",4
"SS","Corey Seager",4200,"LAD@SF 10:15PM ET",9.1,"LAD","SF",9.25,9.1,8.53,8.6,"2","2",3
"1B","Albert Pujols",4100,"Tor@LAA 10:07PM ET",7,"LAA","Tor",6.33,6.7,7.6,6.8,"4","4",5
"C","Buster Posey",3900,"LAD@SF 10:15PM ET",6.583,"SF","LAD",8.03,7.2,7.17,7.4,"4","4",6
"OF","Hunter Pence",3900,"LAD@SF 10:15PM ET",6.684,"SF","LAD",7.36,6.8,6.97,7.4,"3","1",8
"SS","Troy Tulowitzki",3800,"Tor@LAA 10:07PM ET",6,"Tor","LAA",NA,0,NA,0,"x","x",NA
"OF","Kole Calhoun",3800,"Tor@LAA 10:07PM ET",5.35,"LAA","Tor",4.94,5.8,7.6,7,"2","2",3
"2B","Devon Travis",3700,"Tor@LAA 10:07PM ET",3.933,"Tor","LAA",4.98,5.7,6.06,5.6,"8","8",0
"OF","Cameron Maybin",3700,"Tor@LAA 10:07PM ET",6.2,"LAA","Tor",5.91,5.7,6.62,6.2,"7","7",12
"1B","Brandon Belt",3700,"LAD@SF 10:15PM ET",9.056,"SF","LAD",5.75,7.2,7.57,7.8,"2","2",5
"3B","Eduardo Nunez",3700,"LAD@SF 10:15PM ET",6.833,"SF","LAD",7.09,6.7,6.84,6.7,"1","3",2
"1B","Kendrys Morales",3600,"Tor@LAA 10:07PM ET",7.056,"Tor","LAA",6.08,6.8,7.59,7.2,"4","4",0
