Justin Smoak_TOR,Dexter Fowler_STL,Josh Donaldson_TOR,Andrew McCutchen_PIT,Starling Marte_PIT,Lorenzo Cain_KC,Yonder Alonso_OAK,Jose Abreu_CWS,Matt Carpenter_STL,Jedd Gyorko_STL,Kendrys Morales_TOR,Stephen Piscotty_STL,Adam Frazier_PIT,Mike Moustakas_KC,Khris Davis_OAK,Matt Davidson_CWS,Ryon Healy_OAK,Tommy Pham_STL,Steve Pearce_TOR,Eric Hosmer_KC,Devon Travis_TOR,Melky Cabrera_CWS,Josh Harrison_PIT,Josh Bell_PIT,Paul DeJong_STL,Jose Bautista_TOR,Yadier Molina_STL,Salvador Perez_KC,Whit Merrifield_KC,Matt Joyce_OAK,Jed Lowrie_OAK,Todd Frazier_CWS,Avisail Garcia_CWS,Chad Pinder_OAK,Yoan Moncada_CWS,Russell Martin_TOR,Rajai Davis_OAK,Jordy Mercer_PIT,Randal Grichuk_STL,Jorge Bonifacio_KC,Jorge Soler_KC,Tyler Saladino_CWS,Alen Hanson_CWS,Stephen Vogt_OAK,Yolmer Sanchez_CWS,Kevin Pillar_TOR,Marcus Semien_OAK,Tim Anderson_CWS,Gregory Polanco_PIT,Troy Tulowitzki_TOR,Ryan Goins_TOR,Harold Ramirez_TOR,Richard Urena_TOR,Leury Garcia_CWS,Mark Canha_OAK,Aledmys Diaz_STL,Paulo Orlando_KC,Billy Burns_KC,Dalton Pompey_TOR,Rowdy Tellez_TOR,Charlie Tilson_CWS,Joey Wendle_OAK,Jhonny Peralta_STL,John Jaso_PIT,David Freese_PIT,Kolten Wong_STL,Jacob Stallings_PIT,Jose Osuna_PIT,Dwight Smith_TOR,Brandon Moss_KC,Jarrod Saltalamacchia_TOR,Ezequiel Carrera_TOR,Cheslor Cuthbert_KC,Jake Smolinski_OAK,Ryan LaMarre_OAK,Chad Huffman_STL,Jose Martinez_STL,Darrell Ceciliani_TOR,Ryan O'Hearn_KC,Jacob May_CWS,Kevan Smith_CWS,Bruce Maxwell_OAK,Adam Engel_CWS,Harrison Bader_STL,Chris Coghlan_TOR,Terrance Gore_KC,Cody Asche_CWS,Willy Garcia_CWS,Matt Chapman_OAK,Danny Ortiz_PIT,Elias Diaz_PIT,Kevin Newman_PIT,Alcides Escobar_KC,Alex Gordon_KC,Geovany Soto_CWS,Josh Phegley_OAK,Jaycob Brugman_OAK,Francisco Cervelli_PIT,Darwin Barney_TOR,Anthony Alford_TOR,Magneuris Sierra_STL,Raul Mondesi_KC,Omar Narvaez_CWS,Phil Gosselin_PIT,Greg Garcia_STL,Chris Bostick_PIT,Carson Kelly_STL,Eric Fryer_STL,Adam Rosales_OAK,Jaff Decker_OAK,Gift Ngoepe_PIT,Max Moroff_PIT,Drew Butera_KC,Luke Maile_TOR,Renato Nunez_OAK,Matt Olson_OAK,Zack Collins_CWS,Franklin Barreto_OAK,Chris Stewart_PIT,John Bormann_PIT,Mike Ohlman_TOR,Ramon Torres_KC,Hunter Dozier_KC,Grant Green_CWS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.756228956228966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4711193568336418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.225495001361498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5405719600092995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0624999999999973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.35908691834939,0.0,0.0,17.130174291939,0.0,0.0,0.0,0.0,0.0,0.0,-5.4167092924126194,-7.077173913043477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.94545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.756940553999381,0.0,0.0,0.0,0.0,0.0,0.0,3.873219373219373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.180765639589169,0.0,0.0,0.0,0.0,0.0,8.120954041994155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.182638888888894,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.87060041407868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.008448540706604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35256410256410264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.639285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.59107142857143,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.22404371584702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6858511075856402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.099999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.130174291939,0.0,0.0,151.3469696969697,0.0,0.0,0.0,0.0,0.0,0.0,20.85502415458938,7.219571428571443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.79090909090906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.359135802469133,0.0,0.0,0.0,0.0,0.0,0.0,-3.4454732510288038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.172789115646253,0.0,0.0,0.0,0.0,0.0,-23.906199460916444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.684199858112903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.368712702472294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75933428889951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2954545454545454,2.7321108343276608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.803176419309148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.54812499999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2796598639455725,0.0,0.0,0.0,0.0,0.0,30.870987654320977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.44549977385797,0.0,0.0,-4.495237933982949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.432924794803927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12892827529021567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6818691048390007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1,-0.8491659350307277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.10213032581454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.804681215233202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.447393846936182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.16534521382365,-6.076023391812866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.39415204678363,0.0,0.0
