"Paul Goldschmidt_ARI","Eric Thames_MIL","Jake Lamb_ARI","Eduardo Nunez_SF","Ryan Braun_MIL","Domingo Santana_MIL","Travis Shaw_MIL","Buster Posey_SF","AJ Pollock_ARI","Brandon Belt_SF","Brandon Crawford_SF","Wil Myers_SD","Austin Hedges_SD","Denard Span_SF","David Peralta_ARI","Chris Owings_ARI","Ryan Schimpf_SD","Hunter Pence_SF","Hernan Perez_MIL","Nick Ahmed_ARI","Manuel Margot_SD","Keon Broxton_MIL","Yangervis Solarte_SD","Alex Dickerson_SD","Hunter Renfroe_SD","Eric Sogard_MIL","Jonathan Villar_MIL","Jarrett Parker_SF","Joe Panik_SF","Christian Arroyo_SF","Nick Hundley_SF","Jeremy Hazelbaker_ARI","Yasmany Tomas_ARI","Jesus Aguilar_MIL","Mac Williamson_SF","Rey Fuentes_ARI","Travis Jankowski_SD","Nick Franklin_MIL","Gregor Blanco_ARI","Chris Iannetta_ARI","Matt Szczur_SD","Chris Herrmann_ARI","Brandon Drury_ARI","Socrates Brito_ARI","Kelby Tomlinson_SF","Daniel Descalso_ARI","Chase d'Arnaud_SD","Jett Bandy_MIL","Christian Bethancourt_SD","Aaron Hill_SF","Manny Pina_MIL","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Allen Cordoba_SD","Gorkys Hernandez_SF","Conor Gillaspie_SF","Orlando Arcia_MIL","Cory Spangenberg_SD","Justin Ruggiano_SF","Austin Slater_SF","Michael Morse_SF","Brett Phillips_MIL","Orlando Calixte_SF","Jabari Blash_SD","Franchy Cordero_SD","Tim Federowicz_SF","Erick Aybar_SD","Hector Sanchez_SD","Jose Pirela_SD","Chris Marrero_SF","Luis Torrens_SD","Jeff Mathis_ARI"
0,0,0,17.1642958748222,0,0,0,2.62210338680927,0,-3.21794871794872,34.3652729384437,0,0,8.33617424242424,0,0,0,16.8,0,0,0,0,0,0,0,0,0,-1.8,-2.22475106685633,8.3956043956044,-1.76373626373626,0,0,0,7.23611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58333333333333,0,0,0,0,26.0666666666667,10,0,0,-23.8444444444444,0,0,0,-2.3,0,0,0,0,0,0,20.2678571428571,0,0
0,0,0,0,0,0,0,0,0,0,0,55.2428371767994,13.2262156448203,0,0,0,-5.49651567944251,0,0,0,11.6640243902439,0,7.27793904208999,0,-3.99773755656109,0,0,0,0,0,0,0,0,0,0,0,-8.87179487179487,0,0,0,19.6666666666667,0,0,0,0,0,25.8809523809524,0,0,0,0,0,0,17.1190476190476,0,0,0,-5.69565217391304,0,0,0,0,0,-12.6428571428571,10.9761904761905,0,-0.0348432055749129,0,0,0,3.68055555555556,0
0,0,0,0,0,0,0,0,0,0,0,13.2262156448203,65.3,0,0,0,-4.23440285204991,0,0,0,-2.10516934046346,0,8.81553911205074,0,-2.99778516057586,0,0,0,0,0,0,0,0,0,0,0,-16.3181818181818,0,0,0,21.5888888888889,0,0,0,0,0,36.6,0,0,0,0,0,0,7.28676470588235,0,0,0,9.48268398268398,0,0,0,0,0,-10.047619047619,46,0,-0.0089126559714795,0,0,0,0,0
0,0,0,9.20459770114942,0,0,0,-3.31833333333333,0,9.06534090909091,8.33617424242424,0,0,41.632798573975,0,0,0,-1.45714285714286,0,0,0,0,0,0,0,0,0,23.8,-2.9989247311828,-7.90151515151515,0.4,0,0,0,16.8194444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,9.16666666666667,0,0,-7.05357142857143,0,0,0,19.9,0,0,0,0,0,0,19.6,0,0
13.9829268292683,0,25.1335656213705,0,0,0,0,0,10.7687747035573,0,0,0,0,0,67.7563676633444,3.96969696969697,0,0,0,3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,36.4166666666667,22.5897435897436,0,0,0,0,0,9.28888888888889,4.45454545454545,0,36.4,26.0882352941176,0,0,-26.3571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.96666666666667
1.30496453900709,0,-3.16767676767677,0,0,0,0,0,-5.20229885057471,0,0,0,0,0,3.96969696969697,66.5586734693878,0,0,0,-9.8187134502924,0,0,0,0,0,0,0,0,0,0,0,0,20.1966966966967,0,0,0,0,0,46.5818181818182,-16.1978021978022,0,-24.8809523809524,2.64011379800853,0,0,10.2166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.18333333333333
0,0,0,0,0,0,0,0,0,0,0,-5.49651567944251,-4.23440285204991,0,0,0,53.1572535991141,0,0,0,1.80208333333333,0,0.509291521486643,0,-8.48353658536585,0,0,0,0,0,0,0,0,0,0,0,-2.08333333333333,0,0,0,-15.8666666666667,0,0,0,0,0,34,0,0,0,0,0,0,-0.520833333333333,0,0,0,-2.52857142857143,0,0,0,0,0,-2.1,-2.25,0,-6.15165165165165,0,0,0,-15.8571428571429,0
0,0,0,7.85416666666667,0,0,0,10.6353276353276,0,2.72688172043011,16.8,0,0,-1.45714285714286,0,0,0,26.9042016806723,0,0,0,0,0,0,0,0,0,2.97619047619048,7.55645161290323,-7.46794871794872,14.6538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,0,0,0,0,-22.1666666666667,0,0,0,0,4.17279411764706,2.78571428571429,0,0,0,0,2.66666666666667,0,2,0,0,0,0,0,0,14.8392857142857,0,0
0,37.7080459770115,0,0,-0.294117647058824,-9.50114942528736,-0.726436781609195,0,0,0,0,0,0,0,0,0,0,0,79.7098515519568,0,0,8.99384236453202,0,0,0,6.64285714285714,5.64438502673797,0,0,0,0,0,0,30.0227272727273,0,0,0,3.61111111111111,0,0,0,0,0,0,0,0,0,-1.22380952380952,0,0,20.7058823529412,-10.8333333333333,0,0,0,0,8.96774193548387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0683760683761,0,-16.73,0,0,0,0,0,18.5769230769231,0,0,0,0,0,3.66666666666667,-9.8187134502924,0,0,0,64.7354497354497,0,0,0,0,0,0,0,0,0,0,0,-6.33333333333333,-15.8345588235294,0,0,0,0,0,-25.8928571428571,5.34545454545455,0,-10.6060606060606,11.5166666666667,0,0,-2.32727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.44444444444444
0,0,0,0,0,0,0,0,0,0,0,11.6640243902439,-2.10516934046346,0,0,0,1.80208333333333,0,0,0,34.9378048780488,0,4.05833333333333,0,-3.51794871794872,0,0,0,0,0,0,0,0,0,0,0,-5.04545454545455,0,0,0,-11.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,26.7555555555556,0,0,0,-2.75,0,0,0,0,0,-7.19047619047619,0,0,3.03095238095238,0,0,0,-11.7,0
0,3.39365079365079,0,0,-25.7761904761905,0.985064011379801,10.1704204204204,0,0,0,0,0,0,0,0,0,0,0,8.99384236453202,0,0,72.5131313131313,0,0,0,4.94642857142857,8.7753036437247,0,0,0,0,0,0,-7.875,0,0,0,-4.25,0,0,0,0,0,0,0,0,0,-17.3550724637681,0,0,5.01428571428571,0,0,0,0,0,5.88475609756098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.27793904208999,8.81553911205074,0,0,0,0.509291521486643,0,0,0,4.05833333333333,0,34.7547169811321,0,-4.73001508295626,0,0,0,0,0,0,0,0,0,0,0,0.83974358974359,0,0,0,4.66363636363636,0,0,0,0,0,10.3571428571429,0,0,0,0,0,0,14.7666666666667,0,0,0,5.70471014492754,0,0,0,0,0,9.16666666666667,42.9761904761905,0,5.77816492450639,0,0,0,11.1388888888889,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-3.99773755656109,-2.99778516057586,0,0,0,-8.48353658536585,0,0,0,-3.51794871794872,0,-4.73001508295626,0,58.1023222060958,0,0,0,0,0,0,0,0,0,0,0,-6.3974358974359,0,0,0,-4.55555555555556,0,0,0,0,0,-30.547619047619,0,0,0,0,0,0,-10.3904761904762,0,0,0,14.7944664031621,0,0,0,0,0,7.8,-25.2380952380952,0,-1.68536585365854,0,0,0,-3.33333333333333,0
0,3.92857142857143,0,0,0,4.06944444444444,11.9,0,0,0,0,0,0,0,0,0,0,0,6.64285714285714,0,0,4.94642857142857,0,0,0,28.2333333333333,-7.25,0,0,0,0,0,0,35.0952380952381,0,0,0,-25.3333333333333,0,0,0,0,0,0,0,0,0,-1.7,0,0,20.3333333333333,0,0,0,0,0,2.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.84487179487179,0,0,-24.9076923076923,-5.49487179487179,1.38963414634146,0,0,0,0,0,0,0,0,0,0,0,5.64438502673797,0,0,8.7753036437247,0,0,0,-7.25,65.0501700680272,0,0,0,0,0,0,-23.7802197802198,0,0,0,-0.821428571428571,0,0,0,0,0,0,0,0,0,4.525,0,0,23.2101449275362,-19,0,0,0,0,2.87049941927991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-7,0,0,0,-6.41666666666667,0,-10.8,-1.8,0,0,23.8,0,0,0,2.97619047619048,0,0,0,0,0,0,0,0,0,42.6190476190476,2.21428571428571,0,76.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,11.6737588652482,0,0,0,-0.616724738675958,0,13.9574468085106,-2.22475106685633,0,0,-2.9989247311828,0,0,0,7.55645161290323,0,0,0,0,0,0,0,0,0,2.21428571428571,34.4804063860668,-9.19666666666667,-0.257352941176471,0,0,0,-0.972222222222222,0,0,0,0,0,0,0,0,0,-14,0,0,0,0,-7,0,0,0,0,24.7785714285714,1.17857142857143,0,0,38.4777777777778,0,7.66666666666667,0,2.05,0,0,0,0,0,0,-33.4761904761905,0,0
0,0,0,0.329230769230769,0,0,0,8.67076923076923,0,-2.12307692307692,8.3956043956044,0,0,-7.90151515151515,0,0,0,-7.46794871794872,0,0,0,0,0,0,0,0,0,0,-9.19666666666667,27.3226600985222,5.5,0,0,0,7.70833333333333,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1.05714285714286,-6.65,0,0,2.87272727272727,0,-0.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6.29166666666667,0,0,0,8.13888888888889,0,7.8625,-1.76373626373626,0,0,0.4,0,0,0,14.6538461538462,0,0,0,0,0,0,0,0,0,76.5,-0.257352941176471,5.5,47.8070175438597,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.533333333333333,7.5,0,0,-1.33333333333333,0,0,0,0,0,0,0,0,0,0,-22.1666666666667,0,0
-0.166666666666667,0,6,0,0,0,0,0,0,0,0,0,0,0,36.4166666666667,0,0,0,0,-6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,38.9166666666667,0,0,0,0,0,0,0,0,0,0,50.1666666666667,0,0,13.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.48245614035088,0,5.16904761904762,0,0,0,0,0,-12.52,0,0,0,0,0,22.5897435897436,20.1966966966967,0,0,0,-15.8345588235294,0,0,0,0,0,0,0,0,0,0,0,0,59.7019230769231,0,0,0,0,0,30.4,-10.2727272727273,0,-24.2857142857143,17.2857142857143,0,0,14.9333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9833333333333
0,1.08333333333333,0,0,-5,9.41666666666667,23.2238095238095,0,0,0,0,0,0,0,0,0,0,0,30.0227272727273,0,0,-7.875,0,0,0,35.0952380952381,-23.7802197802198,0,0,0,0,0,0,54.4853801169591,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.8095238095238,0,0,4.66666666666667,0,0,0,0,0,7.11764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5.26785714285714,0,0,0,2,0,5.95833333333333,7.23611111111111,0,0,16.8194444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.972222222222222,7.70833333333333,9,0,0,0,31.8777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-8.87179487179487,-16.3181818181818,0,0,0,-2.08333333333333,0,0,0,-5.04545454545455,0,0.83974358974359,0,-6.3974358974359,0,0,0,0,0,0,0,0,0,0,0,11.1025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21818181818182,0,0,0,0,0
0,-16.7142857142857,0,0,-6,-3.33333333333333,-19.7857142857143,0,0,0,0,0,0,0,0,0,0,0,3.61111111111111,0,0,-4.25,0,0,0,-25.3333333333333,-0.821428571428571,0,0,0,0,0,0,0,0,0,0,20.3611111111111,0,0,0,0,0,0,0,0,0,-22.15,0,0,-26.25,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.08333333333333,0,34.4621212121212,0,0,0,0,0,0,0,0,0,0,0,9.28888888888889,46.5818181818182,0,0,0,-25.8928571428571,0,0,0,0,0,0,0,0,0,0,0,0,30.4,0,0,0,0,0,56.5,-20,0,-0.1,8.42857142857143,0,0,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26785714285714
-20.9816176470588,0,3.075,0,0,0,0,0,-5.88181818181818,0,0,0,0,0,4.45454545454545,-16.1978021978022,0,0,0,5.34545454545455,0,0,0,0,0,0,0,0,0,0,0,0,-10.2727272727273,0,0,0,0,0,-20,39.4673202614379,0,2.33333333333333,-7.60952380952381,0,0,-0.0892857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,19.6666666666667,21.5888888888889,0,0,0,-15.8666666666667,0,0,0,-11.4666666666667,0,4.66363636363636,0,-4.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8727272727273,0,0,0,0,0,0,0,0,0,0,0,0,15.25,0,0,0,6.58333333333333,0,0,0,0,0,0,0,0,23.3571428571429,0,0,0,19.5,0
7.43464052287582,0,42.6631578947368,0,0,0,0,0,19.625,0,0,0,0,0,36.4,-24.8809523809524,0,0,0,-10.6060606060606,0,0,0,0,0,0,0,0,0,0,0,0,-24.2857142857143,0,0,0,0,0,-0.1,2.33333333333333,0,60.6736842105263,-4.16666666666667,0,0,-15.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85
11.6590909090909,0,16,0,0,0,0,0,15.9692307692308,0,0,0,0,0,26.0882352941176,2.64011379800853,0,0,0,11.5166666666667,0,0,0,0,0,0,0,0,0,0,0,50.1666666666667,17.2857142857143,0,0,0,0,0,8.42857142857143,-7.60952380952381,0,-4.16666666666667,45.2886216466235,0,0,13.5681818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29710144927536
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-20,0,0,0,-24,0,-6,0,0,0,0,0,0,0,-28,0,0,0,0,0,0,0,0,0,0,-14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.8333333333333,0,-27.6,0,0,0,0,0,18.0416666666667,0,0,0,0,0,-26.3571428571429,10.2166666666667,0,0,0,-2.32727272727273,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,14.9333333333333,0,0,0,0,0,-21,-0.0892857142857143,0,-15.25,13.5681818181818,0,0,50.7789473684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04761904761905
0,0,0,0,0,0,0,0,0,0,0,25.8809523809524,36.6,0,0,0,34,0,0,0,0,0,10.3571428571429,0,-30.547619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.9523809523809,0,0,0,0,0,0,26.7,0,0,0,-6.25,0,0,0,0,0,0,26,0,0,0,0,0,0,0
0,-1.97166666666667,0,0,44.2435897435897,-7.3695652173913,-18.2083333333333,0,0,0,0,0,0,0,0,0,0,0,-1.22380952380952,0,0,-17.3550724637681,0,0,0,-1.7,4.525,0,0,0,0,0,0,-26.8095238095238,0,0,0,-22.15,0,0,0,0,0,0,0,0,0,49.2093596059113,0,0,0,27.5,0,0,0,0,14.695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-17.4666666666667,0,0,0,3,0,8.26666666666667,7.58333333333333,0,0,1,0,0,0,-22.1666666666667,0,0,0,0,0,0,0,0,0,0,-7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6666666666667,0,0,0,0,-2.41666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.6666666666667,0,0
0,21.7142857142857,0,0,16.7857142857143,10.3595238095238,1.1038961038961,0,0,0,0,0,0,0,0,0,0,0,20.7058823529412,0,0,5.01428571428571,0,0,0,20.3333333333333,23.2101449275362,0,0,0,0,0,0,4.66666666666667,0,0,0,-26.25,0,0,0,0,0,0,0,0,0,0,0,0,42.4814814814815,7,0,0,0,0,3.92833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15.65,0,0,-12.0833333333333,-38.5,22.75,0,0,0,0,0,0,0,0,0,0,0,-10.8333333333333,0,0,0,0,0,0,0,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,0,0,7,20.8,0,0,0,0,-3.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,17.1190476190476,7.28676470588235,0,0,0,-0.520833333333333,0,0,0,26.7555555555556,0,14.7666666666667,0,-10.3904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.25,0,0,0,0,0,26.7,0,0,0,0,0,0,35.7857142857143,0,0,0,-5.875,0,0,0,0,0,0,35.8,0,-13.0879120879121,0,0,0,5.25,0
0,0,0,4.2445652173913,0,0,0,-6.04940711462451,0,7.41904761904762,26.0666666666667,0,0,10,0,0,0,4.17279411764706,0,0,0,0,0,0,0,0,0,0,24.7785714285714,1.05714285714286,0.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,0,0,0,0,-2.41666666666667,0,0,0,0,24.5054347826087,-0.333333333333333,0,0,14.4,0,5.83333333333333,0,0,0,0,0,0,0,0,5.66666666666667,0,0
0,0,0,20.2,0,0,0,-36.6666666666667,0,13.7380952380952,10,0,0,9.16666666666667,0,0,0,2.78571428571429,0,0,0,0,0,0,0,0,0,14.1666666666667,1.17857142857143,-6.65,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333333333333333,22.125,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0
0,4.98974358974359,0,0,13.4683333333333,-1.41963015647226,4.83042973286876,0,0,0,0,0,0,0,0,0,0,0,8.96774193548387,0,0,5.88475609756098,0,0,0,2.14285714285714,2.87049941927991,0,0,0,0,0,0,7.11764705882353,0,0,0,-3,0,0,0,0,0,0,0,0,0,14.695652173913,0,0,3.92833333333333,-3.16666666666667,0,0,0,0,29.8256802721088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-5.69565217391304,9.48268398268398,0,0,0,-2.52857142857143,0,0,0,-2.75,0,5.70471014492754,0,14.7944664031621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58333333333333,0,0,0,0,0,-6.25,0,0,0,0,0,0,-5.875,0,0,0,25.8233333333333,0,0,0,0,0,-35,-2.5,0,7.06432748538012,0,0,0,0,0
