"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B","Paul Goldschmidt",5600,"ARI@MIL 08:10PM ET",11.625,"ARI","MIL",9.7,8.8,10.03,NA,"3",NA,NA
"OF","Mike Trout",5500,"LAA@MIA 07:10PM ET",12.267,"LAA","MIA",10.65,11,10.64,NA,"2",NA,NA
"OF","Charlie Blackmon",5500,"STL@COL 08:40PM ET",10.792,"COL","STL",10.64,10.6,9.9,NA,"1",NA,NA
"3B","Jake Lamb",5400,"ARI@MIL 08:10PM ET",10.682,"ARI","MIL",9.25,8.8,7.97,NA,"4",NA,NA
"OF","Bryce Harper",5300,"SD@WAS 07:05PM ET",11.976,"WAS","SD",11.49,10.3,10.25,NA,"3",NA,NA
"OF","Mookie Betts",5200,"SEA@BOS 07:10PM ET",9.81,"BOS","SEA",10.26,10.8,11.44,NA,"1",NA,NA
"OF","Billy Hamilton",5100,"CIN@PHI 07:05PM ET",9.977,"CIN","PHI",7.46,9,8.66,NA,"1",NA,NA
"OF","Aaron Judge",5000,"OAK@NYY 07:05PM ET",11.238,"NYY","OAK",9.21,8.9,8.95,NA,"5",NA,NA
"OF","Michael Conforto",5000,"NYM@PIT 07:05PM ET",10.585,"NYM","PIT",10.61,10.2,8.21,NA,"1",NA,NA
"SS","Trea Turner",5000,"SD@WAS 07:05PM ET",9.343,"WAS","SD",9.24,9.5,10.32,NA,"1",NA,NA
"SS","Xander Bogaerts",4900,"SEA@BOS 07:10PM ET",8.634,"BOS","SEA",8.51,8.5,9.68,NA,"3",NA,NA
"OF","Ryan Braun",4900,"ARI@MIL 08:10PM ET",8.867,"MIL","ARI",NA,0,9.59,NA,"x",NA,NA
"OF","AJ Pollock",4900,"ARI@MIL 08:10PM ET",9.135,"ARI","MIL",NA,0,NA,NA,"x",NA,NA
"1B","Joey Votto",4900,"CIN@PHI 07:05PM ET",10.435,"CIN","PHI",8.88,9,8.97,NA,"3",NA,NA
"2B","Daniel Murphy",4900,"SD@WAS 07:05PM ET",9.545,"WAS","SD",9.62,8.5,8.6,NA,"5",NA,NA
"OF","Jose Bautista",4800,"TEX@TOR 07:07PM ET",8.17,"TOR","TEX",9.6,8.7,9.88,NA,"3",NA,NA
"3B","Josh Donaldson",4800,"TEX@TOR 07:07PM ET",8.333,"TOR","TEX",NA,0,NA,NA,"x",NA,NA
"2B","Jonathan Villar",4800,"ARI@MIL 08:10PM ET",7.804,"MIL","ARI",7.57,9.1,9.69,NA,"1",NA,NA
"1B","Eric Thames",4800,"ARI@MIL 08:10PM ET",10.707,"MIL","ARI",9.86,10.2,8.96,NA,"2",NA,NA
