"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B","Anthony Rizzo",5500,"PIT@CHC 02:20PM ET",9.224,"CHC","PIT",9.95,8.9,10.97,NA,"3","3",16
"OF","Andrew McCutchen",5400,"PIT@CHC 02:20PM ET",8.916,"PIT","CHC",8.4,9.6,10.12,NA,"3","3",15
"3B","Kris Bryant",5400,"PIT@CHC 02:20PM ET",8.753,"CHC","PIT",9.26,8.4,10.64,NA,"2","2",45
"2B/OF","Ian Happ",5000,"PIT@CHC 02:20PM ET",8.396,"CHC","PIT",8.21,7.4,8.72,NA,"4","4",10
"OF","Starling Marte",4500,"PIT@CHC 02:20PM ET",7.769,"PIT","CHC",NA,0,NA,NA,"x","x",NA
"OF","Manuel Margot",4400,"SD@PHI 06:35PM ET",7.143,"SD","PHI",6.47,7.1,8.97,NA,"2","2",0
"C","Willson Contreras",4300,"PIT@CHC 02:20PM ET",6.487,"CHC","PIT",7.19,0,7.6,NA,"x","x",NA
"1B","Wil Myers",4300,"SD@PHI 06:35PM ET",8.133,"SD","PHI",7.33,9.1,10.43,NA,"3","1",16
"OF","Aaron Altherr",4300,"SD@PHI 06:35PM ET",7.933,"PHI","SD",7.56,8.3,8.99,NA,"3","3",3
"OF","Jason Heyward",4200,"PIT@CHC 02:20PM ET",6.526,"CHC","PIT",6.66,7.2,7.57,NA,"7","6",2
"1B","Josh Bell",4200,"PIT@CHC 02:20PM ET",7.094,"PIT","CHC",7.06,8.9,8.93,NA,"4","4",7
"1B","Tommy Joseph",4100,"SD@PHI 06:35PM ET",6.886,"PHI","SD",7.07,8.4,8.78,NA,"4","5",23
"2B/OF","Ben Zobrist",4000,"PIT@CHC 02:20PM ET",5.898,"CHC","PIT",7.2,7.5,8.92,NA,"x","1",8
"2B/3B","Josh Harrison",4000,"PIT@CHC 02:20PM ET",7.47,"PIT","CHC",6.59,8.1,9.07,NA,"1","2",2
"OF","Adam Frazier",4000,"PIT@CHC 02:20PM ET",6.859,"PIT","CHC",7.44,9.2,8.75,NA,"x","1",0
"SS","Freddy Galvis",4000,"SD@PHI 06:35PM ET",6.5,"PHI","SD",6.06,6.9,7.96,NA,"2","2",5
"3B","Maikel Franco",4000,"SD@PHI 06:35PM ET",6.475,"PHI","SD",6.48,8.7,7.69,NA,"5","4",0
"1B/OF","John Jaso",3900,"PIT@CHC 02:20PM ET",4.653,"PIT","CHC",6.18,7.9,1.76,NA,"2","5",4
