"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B","Paul Goldschmidt",5800,"PHI@ARI 03:40PM ET",11.671,"ARI","PHI",11.79,0,11.41,NA,"x","x",NA
"3B","Jake Lamb",5300,"PHI@ARI 03:40PM ET",9.944,"ARI","PHI",9.31,9.5,9.4,NA,"4","4",5
"OF","David Peralta",5200,"PHI@ARI 03:40PM ET",7.939,"ARI","PHI",8.34,9.3,9.75,NA,"2","3",5
"OF/SS","Chris Owings",5000,"PHI@ARI 03:40PM ET",7.859,"ARI","PHI",6.2,7.6,8.24,NA,"5","5",14
"1B","Joey Votto",4800,"CIN@STL 04:15PM ET",10.068,"CIN","STL",8.52,8.3,8.33,NA,"3","3",10
"OF","Gregor Blanco",4700,"PHI@ARI 03:40PM ET",6.486,"ARI","PHI",6.83,0,9.06,NA,"x","x",NA
"OF","Dexter Fowler",4700,"CIN@STL 04:15PM ET",8.075,"STL","CIN",NA,0,NA,NA,"x","x",NA
"2B","Brandon Drury",4600,"PHI@ARI 03:40PM ET",7.119,"ARI","PHI",7.49,0,7.83,NA,"x","x",NA
"OF","Adam Duvall",4600,"CIN@STL 04:15PM ET",8.746,"CIN","STL",6.73,7.8,7.24,NA,"4","4",7
"OF","AJ Pollock",4500,"PHI@ARI 03:40PM ET",9.135,"ARI","PHI",NA,0,NA,NA,"x","x",NA
"OF","Scott Schebler",4500,"CIN@STL 04:15PM ET",8.171,"CIN","STL",5.83,6.5,6.49,NA,"6","6",8
"OF","Tommy Pham",4400,"CIN@STL 04:15PM ET",8.4,"STL","CIN",NA,8.2,NA,NA,"2","1",23
"2B/OF","Scooter Gennett",4400,"CIN@STL 04:15PM ET",6.984,"CIN","STL",6.83,7.4,6.89,NA,"2","2",7
"OF","Stephen Piscotty",4300,"CIN@STL 04:15PM ET",6.704,"STL","CIN",5.91,7.9,8.8,NA,"3","3",12
"3B","Jedd Gyorko",4200,"CIN@STL 04:15PM ET",7.515,"STL","CIN",7.68,7.5,8.68,NA,"4","4",23
"OF","Yasmany Tomas",4100,"PHI@ARI 03:40PM ET",6.896,"ARI","PHI",NA,0,NA,NA,"x","x",NA
