"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Zach Eflin","P","PHI","vs SEA",4.59,"Gallardo, R 4.46","R",2.77,0,0,6.5,4.2,0.85,NA,5900,18.8,12.9,9.49,9.49,"%",64,1.6,10.9,1.8
"Matt Boyd","P","DET","@ ARI",5.68,"Godley, R 3.60","L",3.78,0,0,5.6,6.1,1.35,NA,5900,28.4,12.3,7.82,7.82,"%",17,1.3,14.1,2.4
"Tommy Milone","P","NYM","vs SF",3.65,"Cain, R 4.70","L",6.43,0,0,3.5,6.9,1.48,NA,5800,25.4,5.8,10.06,10.06,"%",0,1.7,12.45,2.1
"Chad Kuhl","P","PIT","@ LAD",4.53,"Maeda, R 5.81","R",5.54,0,0,4.3,7.3,1.46,NA,5800,33.5,8.1,8.44,8.44,"%",0,1.5,6.45,1.1
"Charlie Blackmon","OF","COL","vs CHC",4.99,"Hendricks, R 3.51","L",0.311,0.397,0.304,0,0,0,1,5700,30.4,10.2,14.55,14.55,"%",61,2.6,0,NA
"Kris Bryant","3B","CHC","@ COL",5.51,"Marquez, R 7.31","R",0.308,0.416,0.254,0,0,0,2,5700,33.8,10.7,18.01,18.01,"%",63,3.2,5,0.9
"Nolan Arenado","3B","COL","vs CHC",4.99,"Hendricks, R 3.51","R",0.29,0.386,0.29,0,0,0,3,5600,29.6,9.3,14.69,14.69,"%",60,2.6,8,1.4
"Bryce Harper","OF","WSH","vs BAL",4.31,"Miley, L 2.27","L",0.37,0.51,0.352,0,0,0,3,5600,36,13.1,13.02,13.02,"%",56,2.3,10,1.8
"Jose Altuve","2B","HOU","vs ATL",5.34,"Garcia, L 3.99","R",0.303,0.369,0.168,0,0,0,3,5300,30.3,9.3,13.91,13.91,"%",56,2.6,4,0.8
"Kyle Kendrick","P","BOS","@ MIL",5.01,"Anderson, R 2.86","R",13.5,0,0,4,2.3,2.5,NA,5200,5,-7,5.03,5.03,"%",0,1,-4.85,NA
"Mookie Betts","OF","BOS","@ MIL",4.49,"Anderson, R 2.86","R",0.304,0.381,0.2,0,0,0,1,5200,32.1,9.2,13.01,13.01,"%",48,2.5,9,1.7
"Ian Desmond","OF","COL","vs CHC",4.99,"Hendricks, R 3.51","R",0.286,0.317,0.171,0,0,0,6,5200,30.1,8.6,10.16,10.16,"%",42,2,2,0.4
"Daniel Murphy","2B","WSH","vs BAL",4.31,"Miley, L 2.27","L",0.333,0.407,0.227,0,0,0,5,5100,29,10.2,10.08,10.08,"%",54,2,11,2.2
"Carlos Correa","SS","HOU","vs ATL",5.34,"Garcia, L 3.99","R",0.263,0.335,0.17,0,0,0,4,5000,25.4,7.6,13.16,13.16,"%",60,2.6,18,3.6
"Trea Turner","SS","WSH","vs BAL",4.31,"Miley, L 2.27","R",0.263,0.32,0.168,0,0,0,1,5000,31.9,9.2,10.71,10.71,"%",42,2.1,5,1
"Ryan Braun","OF","MIL","vs BOS",5.01,"Kendrick, R 13.50","R",0.283,0.398,0.294,0,0,0,3,4900,28.8,9.8,12.22,12.22,"%",58,2.5,7,1.4
"Kyle Schwarber","OF","CHC","@ COL",5.51,"Marquez, R 7.31","L",0.202,0.32,0.185,0,0,0,3,4900,27,7.3,14.81,14.81,"%",58,3,2,0.4
"Ryan Zimmerman","1B","WSH","vs BAL",4.31,"Miley, L 2.27","R",0.41,0.534,0.444,0,0,0,4,4900,29.9,12.8,11.32,11.32,"%",64,2.3,0,NA
"Hanley Ramirez","1B/OF","BOS","@ MIL",4.49,"Anderson, R 2.86","R",0.262,0.347,0.175,0,0,0,5,4800,23.7,7.9,10.72,10.72,"%",59,2.2,0,NA
"Freddie Freeman","1B","ATL","@ HOU",3.66,"Musgrove, R 5.40","L",0.336,0.489,0.391,0,0,0,3,4800,31.6,12.2,10.39,10.39,"%",57,2.2,16,3.3
"Zack Godley","P","ARI","vs DET",4.82,"Boyd, L 3.78","R",3.6,0,0,5,10.8,1.4,NA,4800,7.9,15.1,7.91,7.91,"%",0,1.6,26.75,5.6
"Javier Baez","2B","CHC","@ COL",5.51,"Marquez, R 7.31","R",0.264,0.339,0.253,0,0,0,6,4800,29,7.3,11.44,11.44,"%",40,2.4,0,NA
"Manny Machado","3B","BAL","@ WSH",3.19,"Strasburg, R 2.66","R",0.226,0.337,0.234,0,0,0,3,4800,24.1,8.5,8.31,8.31,"%",53,1.7,14,2.9
"Xander Bogaerts","SS","BOS","@ MIL",4.49,"Anderson, R 2.86","R",0.333,0.359,0.083,0,0,0,3,4700,23,7.6,11.64,11.64,"%",63,2.5,12,2.6
"Jay Bruce","1B/OF","NYM","vs SF",4.35,"Cain, R 4.70","L",0.276,0.391,0.293,0,0,0,3,4700,31.5,9.8,10.59,10.59,"%",47,2.3,19,4
"Robinson Cano","2B","SEA","@ PHI",4.59,"Eflin, R 2.77","L",0.277,0.357,0.223,0,0,0,3,4700,27.2,8.7,12.21,12.21,"%",57,2.6,31,6.6
"Jean Segura","SS","SEA","@ PHI",4.59,"Eflin, R 2.77","R",0.385,0.412,0.143,0,0,0,1,4700,27.7,11.4,12.35,12.35,"%",66,2.6,3,0.6
"Paul Goldschmidt","1B","ARI","vs DET",5.68,"Boyd, L 3.78","R",0.314,0.435,0.237,0,0,0,3,4700,32.4,11.1,14.8,14.8,"%",60,3.1,16,3.4
"Eric Thames","1B","MIL","vs BOS",5.01,"Kendrick, R 13.50","L",0.327,0.486,0.416,0,0,0,2,4600,31.9,12.1,12.36,12.36,"%",60,2.7,17,3.7
"George Springer","OF","HOU","vs ATL",5.34,"Garcia, L 3.99","R",0.257,0.348,0.221,0,0,0,1,4600,26.8,8.5,12.4,12.4,"%",58,2.7,7,1.5
"Corey Seager","SS","LAD","vs PIT",4.53,"Kuhl, R 5.54","L",0.28,0.37,0.186,0,0,0,2,4600,25.3,8.4,10.31,10.31,"%",55,2.2,7,1.5
"Carlos Gonzalez","OF","COL","vs CHC",4.99,"Hendricks, R 3.51","L",0.194,0.253,0.102,0,0,0,4,4600,19.8,5,11.3,11.3,"%",58,2.5,0,NA
"DJ LeMahieu","2B","COL","vs CHC",4.99,"Hendricks, R 3.51","R",0.266,0.319,0.081,0,0,0,2,4600,23.7,6.1,11.58,11.58,"%",50,2.5,3,0.7
"Anthony Rendon","3B","WSH","vs BAL",4.31,"Miley, L 2.27","R",0.283,0.361,0.175,0,0,0,6,4600,33.2,8.3,7.69,7.69,"%",23,1.7,9,2
"Francisco Lindor","SS","CLE","@ TOR",4.11,"Liriano, L 4.44","B",0.283,0.377,0.284,0,0,0,2,4500,28.4,9.6,10.53,10.53,"%",53,2.3,10,2.2
"Jackie Bradley Jr.","OF","BOS","@ MIL",4.49,"Anderson, R 2.86","L",0.172,0.231,0.086,0,0,0,6,4500,19.8,4.6,8.11,8.11,"%",37,1.8,17,3.8
"German Marquez","P","COL","vs CHC",5.51,"Hendricks, R 3.51","R",7.31,0,0,5.3,7.3,1.63,NA,4500,36.2,6.8,6.58,6.58,"%",0,1.5,35.6,7.9
"Giancarlo Stanton","OF","MIA","vs STL",4.68,"Lynn, R 2.04","R",0.254,0.379,0.312,0,0,0,5,4500,29.1,9.5,10.33,10.33,"%",51,2.3,8,1.8
"Andrew Benintendi","OF","BOS","@ MIL",4.49,"Anderson, R 2.86","L",0.331,0.391,0.177,0,0,0,4,4400,27.1,9.7,11.78,11.78,"%",61,2.7,2,0.5
"Miguel Cabrera","1B","DET","@ ARI",4.82,"Godley, R 3.60","R",0.284,0.372,0.198,0,0,0,3,4400,26.5,7.9,12.67,12.67,"%",56,2.9,2,0.5
"Mark Reynolds","1B","COL","vs CHC",4.99,"Hendricks, R 3.51","R",0.319,0.435,0.336,0,0,0,5,4400,28.4,9.9,11.06,11.06,"%",56,2.5,9,2
"Albert Almora","OF","CHC","@ COL",5.51,"Marquez, R 7.31","R",0.29,0.339,0.145,0,0,0,8,4400,18.2,5,7.45,7.45,"%",47,1.7,0,NA
"Rougned Odor","2B","TEX","vs SD",5.05,"Perdomo, R 4.03","L",0.187,0.251,0.157,0,0,0,5,4300,23.7,5.8,9.25,9.25,"%",38,2.2,5,1.2
"Jon Jay","OF","CHC","@ COL",5.51,"Marquez, R 7.31","L",0.333,0.389,0.083,0,0,0,1,4300,22,4.6,13.13,13.13,"%",52,3.1,0,NA
"Jose Bautista","OF","TOR","vs CLE",3.39,"Salazar, R 4.28","R",0.161,0.25,0.085,0,0,0,3,4200,18.7,5.5,7.41,7.41,"%",49,1.8,24,5.7
"Evan Longoria","3B","TB","vs KC",4.32,"Hammel, R 5.53","R",0.231,0.307,0.154,0,0,0,3,4200,21.1,6.8,8.85,8.85,"%",55,2.1,10,2.4
"Dustin Pedroia","2B","BOS","@ MIL",4.49,"Anderson, R 2.86","R",0.274,0.331,0.094,0,0,0,2,4200,21.4,6.9,10.54,10.54,"%",61,2.5,8,1.9
"Hunter Pence","OF","SF","@ NYM",3.65,"Milone, L 6.43","R",0.246,0.285,0.103,0,0,0,3,4200,19,5.9,8.36,8.36,"%",55,2,7,1.7
"Buster Posey","1B/C","SF","@ NYM",3.65,"Milone, L 6.43","R",0.362,0.426,0.17,0,0,0,4,4200,19.5,7.7,8.81,8.81,"%",65,2.1,23,5.5
"Wil Myers","1B","SD","@ TEX",3.45,"Darvish, R 2.56","R",0.302,0.371,0.252,0,0,0,3,4200,24.7,9.2,8.23,8.23,"%",55,2,14,3.3
"Matt Kemp","OF","ATL","@ HOU",3.66,"Musgrove, R 5.40","R",0.337,0.426,0.314,0,0,0,4,4200,30.7,10.9,9.05,9.05,"%",50,2.2,3,0.7
"Kyle Seager","3B","SEA","@ PHI",4.59,"Eflin, R 2.77","L",0.279,0.348,0.125,0,0,0,4,4200,21.5,6.9,10.95,10.95,"%",62,2.6,8,1.9
"Justin Upton","OF","DET","@ ARI",4.82,"Godley, R 3.60","R",0.263,0.388,0.242,0,0,0,5,4200,25,8.9,10.19,10.19,"%",58,2.4,5,1.2
"Miguel Montero","C","CHC","@ COL",5.51,"Marquez, R 7.31","L",0.378,0.421,0.222,0,0,0,5,4200,25.5,6.2,11.51,11.51,"%",43,2.7,0,NA
"Jayson Werth","OF","WSH","vs BAL",4.31,"Miley, L 2.27","R",0.288,0.373,0.183,0,0,0,2,4200,26.2,8.1,9.37,9.37,"%",48,2.2,21,5
"Edwin Encarnacion","1B","CLE","@ TOR",4.11,"Liriano, L 4.44","R",0.223,0.334,0.152,0,0,0,4,4100,21.5,6.7,9.17,9.17,"%",54,2.2,9,2.2
"Khris Davis","OF","OAK","vs LAA",4.16,"Chavez, R 4.71","R",0.233,0.356,0.285,0,0,0,4,4100,25.6,8.4,8.6,8.6,"%",50,2.1,5,1.2
"Alex Bregman","3B","HOU","vs ATL",5.34,"Garcia, L 3.99","R",0.266,0.318,0.073,0,0,0,8,4100,13.9,5.9,6.07,6.07,"%",67,1.5,0,NA
"Dee Gordon","2B","MIA","vs STL",4.68,"Lynn, R 2.04","L",0.262,0.29,0.062,0,0,0,9,4100,16.5,7.7,4.2,4.2,"%",60,1,22,5.4
"Mark Trumbo","OF","BAL","@ WSH",3.19,"Strasburg, R 2.66","R",0.231,0.273,0.1,0,0,0,5,4100,19.4,6.5,6.25,6.25,"%",49,1.5,19,4.6
"Chris Davis","1B","BAL","@ WSH",3.19,"Strasburg, R 2.66","L",0.239,0.334,0.156,0,0,0,4,4100,19.8,6.3,6.85,6.85,"%",49,1.7,5,1.2
"Jason Kipnis","2B","CLE","@ TOR",4.11,"Liriano, L 4.44","L",0.155,0.162,0.017,0,0,0,3,4000,16.4,3.3,8.3,8.3,"%",39,2.1,16,4
"Evan Gattis","C","HOU","vs ATL",5.34,"Garcia, L 3.99","R",0.304,0.379,0.203,0,0,0,5,4000,22.2,7.8,10.21,10.21,"%",62,2.6,2,0.5
"Jake Lamb","3B","ARI","vs DET",5.68,"Boyd, L 3.78","L",0.259,0.366,0.233,0,0,0,4,4000,26.4,9.4,12.26,12.26,"%",62,3.1,0,NA
"Matt Carpenter","1B","STL","@ MIA",4.32,"Koehler, R 5.40","L",0.261,0.408,0.261,0,0,0,3,4000,25.3,9,11.27,11.27,"%",61,2.8,7,1.8
"Aledmys Diaz","SS","STL","@ MIA",4.32,"Koehler, R 5.40","R",0.25,0.293,0.164,0,0,0,6,4000,25.4,7.3,7.75,7.75,"%",40,1.9,13,3.3
"Christian Yelich","OF","MIA","vs STL",4.68,"Lynn, R 2.04","L",0.276,0.317,0.114,0,0,0,3,4000,24,8.3,10.03,10.03,"%",58,2.5,19,4.8
"Adam Jones","OF","BAL","@ WSH",3.19,"Strasburg, R 2.66","R",0.263,0.317,0.143,0,0,0,2,4000,19.5,7.3,6.75,6.75,"%",56,1.7,7,1.8
"Rajai Davis","OF","OAK","vs LAA",4.16,"Chavez, R 4.71","R",0.217,0.271,0.121,0,0,0,1,3900,20.6,6.4,7.89,7.89,"%",51,2,5,1.3
"Jose Reyes","3B/SS","NYM","vs SF",4.35,"Cain, R 4.70","B",0.19,0.267,0.138,0,0,0,1,3900,21.5,6.2,8.37,8.37,"%",47,2.1,9,2.3
"Matt Szczur","OF","SD","@ TEX",3.45,"Darvish, R 2.56","R",0.2,0.224,0.05,0,0,0,8,3900,8.5,1.8,4.3,4.3,"%",41,1.1,13,3.3
"Carlos Beltran","OF","HOU","vs ATL",5.34,"Garcia, L 3.99","B",0.252,0.292,0.143,0,0,0,2,3900,22.3,6,10.28,10.28,"%",50,2.6,9,2.3
"A.J. Pollock","OF","ARI","vs DET",5.68,"Boyd, L 3.78","R",0.301,0.349,0.165,0,0,0,1,3900,28.3,9.4,12.57,12.57,"%",58,3.2,12,3.1
"Jedd Gyorko","2B/3B","STL","@ MIA",4.32,"Koehler, R 5.40","R",0.348,0.444,0.315,0,0,0,4,3900,26.8,8.9,9.55,9.55,"%",52,2.4,22,5.6
"Cody Bellinger","1B/OF","LAD","vs PIT",4.53,"Kuhl, R 5.54","L",0.306,0.419,0.306,0,0,0,4,3900,30.4,11.2,9.42,9.42,"%",53,2.4,16,4.1
"Tommy La Stella","2B/3B","CHC","@ COL",5.51,"Marquez, R 7.31","L",0.143,0.375,0.143,0,0,0,7,3900,13,2.1,7.67,7.67,"%",36,2,3,0.8
"Carlos Santana","1B","CLE","@ TOR",4.11,"Liriano, L 4.44","B",0.235,0.318,0.152,0,0,0,1,3800,24,7.9,9.54,9.54,"%",54,2.5,8,2.1
"Jose Ramirez","2B/3B","CLE","@ TOR",4.11,"Liriano, L 4.44","B",0.299,0.385,0.222,0,0,0,5,3800,26,8.9,8.25,8.25,"%",50,2.2,7,1.8
"Keon Broxton","OF","MIL","vs BOS",5.01,"Kendrick, R 13.50","R",0.258,0.352,0.214,0,0,0,1,3800,29.1,7.7,9.66,9.66,"%",37,2.5,12,3.2
"Carlos Gomez","OF","TEX","vs SD",5.05,"Perdomo, R 4.03","R",0.228,0.321,0.179,0,0,0,4,3800,26,7.3,10.14,10.14,"%",46,2.7,0,NA
"Elvis Andrus","SS","TEX","vs SD",5.05,"Perdomo, R 4.03","R",0.281,0.347,0.188,0,0,0,2,3800,23.7,8.2,9.57,9.57,"%",57,2.5,3,0.8
"Ryan Schimpf","3B","SD","@ TEX",3.45,"Darvish, R 2.56","L",0.167,0.333,0.302,0,0,0,5,3800,21.6,7.2,6.46,6.46,"%",47,1.7,3,0.8
"Cesar Hernandez","2B","PHI","vs SEA",4.41,"Gallardo, R 4.46","B",0.331,0.378,0.158,0,0,0,1,3800,23.4,9.7,9.1,9.1,"%",63,2.4,6,1.6
"Nick Castellanos","3B","DET","@ ARI",4.82,"Godley, R 3.60","R",0.254,0.336,0.198,0,0,0,4,3800,24.1,8.5,11.18,11.18,"%",62,2.9,0,NA
"Andrew McCutchen","OF","PIT","@ LAD",2.98,"Maeda, R 5.81","R",0.222,0.311,0.188,0,0,0,3,3800,18.8,7.1,6.79,6.79,"%",58,1.8,0,NA
"Justin Turner","3B","LAD","vs PIT",4.53,"Kuhl, R 5.54","R",0.366,0.414,0.125,0,0,0,3,3800,19.5,7.9,9.54,9.54,"%",69,2.5,6,1.6
"Matt Wieters","C","WSH","vs BAL",4.31,"Miley, L 2.27","B",0.272,0.363,0.196,0,0,0,7,3800,22.8,7.5,5.38,5.38,"%",42,1.4,13,3.4
"Brad Miller","2B","TB","vs KC",4.32,"Hammel, R 5.53","L",0.193,0.317,0.132,0,0,0,2,3700,20.8,6.8,7.87,7.87,"%",52,2.1,7,1.9
"Ryon Healy","1B/3B","OAK","vs LAA",4.16,"Chavez, R 4.71","R",0.248,0.318,0.207,0,0,0,2,3700,23.2,6.7,8.13,8.13,"%",44,2.2,5,1.4
"Joey Gallo","3B","TEX","vs SD",5.05,"Perdomo, R 4.03","L",0.207,0.361,0.351,0,0,0,8,3700,23.6,8.9,6.32,6.32,"%",51,1.7,2,0.5
"Tommy Joseph","1B","PHI","vs SEA",4.41,"Gallardo, R 4.46","R",0.222,0.298,0.156,0,0,0,5,3700,20.2,6.1,7.18,7.18,"%",47,1.9,24,6.5
"Aaron Altherr","OF","PHI","vs SEA",4.41,"Gallardo, R 4.46","R",0.343,0.46,0.329,0,0,0,3,3700,24.6,9.4,9.23,9.23,"%",59,2.5,34,9.2
"Odubel Herrera","OF","PHI","vs SEA",4.41,"Gallardo, R 4.46","L",0.264,0.328,0.149,0,0,0,2,3700,18.2,7.4,9.1,9.1,"%",69,2.5,5,1.4
"Chris Owings","OF/SS","ARI","vs DET",5.68,"Boyd, L 3.78","R",0.307,0.362,0.184,0,0,0,2,3700,30.2,8.9,10.98,10.98,"%",46,3,8,2.2
"Yasmany Tomas","OF","ARI","vs DET",5.68,"Boyd, L 3.78","R",0.262,0.345,0.243,0,0,0,5,3700,27.1,7.6,10.31,10.31,"%",45,2.8,16,4.3
"Yasmani Grandal","C","LAD","vs PIT",4.53,"Kuhl, R 5.54","B",0.237,0.317,0.183,0,0,0,5,3700,20.9,6.1,6.64,6.64,"%",41,1.8,17,4.6
"Gregory Polanco","OF","PIT","@ LAD",2.98,"Maeda, R 5.81","L",0.248,0.314,0.099,0,0,0,4,3700,17.9,6.6,6.42,6.42,"%",56,1.7,0,NA
"Yasiel Puig","OF","LAD","vs PIT",4.53,"Kuhl, R 5.54","R",0.252,0.326,0.177,0,0,0,8,3700,24.6,7.8,5.18,5.18,"%",38,1.4,3,0.8
"Marcell Ozuna","OF","MIA","vs STL",4.68,"Lynn, R 2.04","R",0.325,0.428,0.309,0,0,0,4,3700,29.5,10.3,10.29,10.29,"%",53,2.8,8,2.2
"Michael Taylor","OF","WSH","vs BAL",4.31,"Miley, L 2.27","R",0.22,0.254,0.085,0,0,0,8,3700,15.8,3.7,4.88,4.88,"%",26,1.3,21,5.7
"Eric Hosmer","1B","KC","@ TB",3.18,"Archer, R 3.57","L",0.293,0.334,0.114,0,0,0,4,3600,18.6,6.9,6.27,6.27,"%",55,1.7,5,1.4
"Yonder Alonso","1B","OAK","vs LAA",4.16,"Chavez, R 4.71","L",0.309,0.449,0.392,0,0,0,3,3600,26.4,9.3,8.13,8.13,"%",51,2.3,4,1.1
"Kole Calhoun","OF","LAA","@ OAK",3.34,"Triggs, R 2.34","L",0.241,0.302,0.128,0,0,0,3,3600,18.4,6.4,6.63,6.63,"%",54,1.8,2,0.6
"Eduardo Nunez","3B/SS","SF","@ NYM",3.65,"Milone, L 6.43","R",0.25,0.266,0.067,0,0,0,2,3600,19.3,5.8,7.14,7.14,"%",48,2,8,2.2
"Shin-Soo Choo","OF","TEX","vs SD",5.05,"Perdomo, R 4.03","L",0.25,0.35,0.164,0,0,0,1,3600,26,7.4,10,10,"%",46,2.8,20,5.6
"Nomar Mazara","OF","TEX","vs SD",5.05,"Perdomo, R 4.03","L",0.23,0.297,0.156,0,0,0,3,3600,26.2,7.5,9.57,9.57,"%",45,2.7,9,2.5
"Brandon Phillips","2B","ATL","@ HOU",3.66,"Musgrove, R 5.40","R",0.306,0.331,0.112,0,0,0,2,3600,21.3,7.1,7.27,7.27,"%",51,2,0,NA
"Marwin Gonzalez","3B/OF","HOU","vs ATL",5.34,"Garcia, L 3.99","B",0.271,0.426,0.414,0,0,0,7,3600,26.1,8.6,6.89,6.89,"%",44,1.9,3,0.8
"Ender Inciarte","OF","ATL","@ HOU",3.66,"Musgrove, R 5.40","L",0.262,0.322,0.177,0,0,0,1,3600,23.7,9.3,7.71,7.71,"%",57,2.1,2,0.6
"Joc Pederson","OF","LAD","vs PIT",4.53,"Kuhl, R 5.54","L",0.238,0.313,0.111,0,0,0,1,3600,18.9,5.3,7.45,7.45,"%",46,2.1,0,NA
"Kolten Wong","2B","STL","@ MIA",4.32,"Koehler, R 5.40","L",0.258,0.331,0.134,0,0,0,1,3600,21,6.8,9.41,9.41,"%",57,2.6,9,2.5
"Pat Valaika","SS","COL","vs CHC",4.99,"Hendricks, R 3.51","R",0.318,0.395,0.273,0,0,0,7,3600,16.8,3.9,6.15,6.15,"%",32,1.7,5,1.4
"Devon Travis","2B","TOR","vs CLE",3.39,"Salazar, R 4.28","R",0.163,0.205,0.092,0,0,0,7,3500,14.4,4.3,3.6,3.6,"%",37,1,5,1.4
"Lorenzo Cain","OF","KC","@ TB",3.18,"Archer, R 3.57","R",0.274,0.352,0.097,0,0,0,3,3500,16.6,8,6.75,6.75,"%",69,1.9,6,1.7
"Salvador Perez","C","KC","@ TB",3.18,"Archer, R 3.57","R",0.272,0.344,0.237,0,0,0,5,3500,20.9,7.5,5.56,5.56,"%",49,1.6,8,2.3
"Mike Moustakas","3B","KC","@ TB",3.18,"Archer, R 3.57","L",0.254,0.334,0.254,0,0,0,2,3500,19.2,7.6,6.46,6.46,"%",58,1.8,0,NA
"Kevin Kiermaier","OF","TB","vs KC",4.32,"Hammel, R 5.53","L",0.202,0.265,0.062,0,0,0,8,3500,17.6,5.9,4.5,4.5,"%",45,1.3,3,0.9
"Cameron Maybin","OF","LAA","@ OAK",3.34,"Triggs, R 2.34","R",0.202,0.27,0.075,0,0,0,2,3500,16.9,6.3,6.73,6.73,"%",60,1.9,10,2.9
"Hernan Perez","OF/SS","MIL","vs BOS",5.01,"Kendrick, R 13.50","R",0.262,0.352,0.262,0,0,0,6,3500,27.7,7,7.41,7.41,"%",27,2.1,10,2.9
"Travis Shaw","3B","MIL","vs BOS",5.01,"Kendrick, R 13.50","L",0.265,0.355,0.274,0,0,0,4,3500,26.7,9,10.09,10.09,"%",54,2.9,17,4.9
"Neil Walker","2B","NYM","vs SF",4.35,"Cain, R 4.70","B",0.217,0.287,0.133,0,0,0,4,3500,20.4,6.5,8.37,8.37,"%",54,2.4,7,2
"Nick Markakis","OF","ATL","@ HOU",3.66,"Musgrove, R 5.40","L",0.287,0.343,0.113,0,0,0,5,3500,15.9,7.2,6.74,6.74,"%",68,1.9,2,0.6
"Mike Napoli","1B","TEX","vs SD",5.05,"Perdomo, R 4.03","R",0.165,0.241,0.165,0,0,0,7,3500,18.4,5.4,6.03,6.03,"%",43,1.7,4,1.1
"Adonis Garcia","3B","ATL","@ HOU",3.66,"Musgrove, R 5.40","R",0.233,0.258,0.1,0,0,0,6,3500,17.1,5.8,5.65,5.65,"%",51,1.6,14,4
"Danny Valencia","1B","SEA","@ PHI",4.59,"Eflin, R 2.77","R",0.214,0.287,0.153,0,0,0,5,3500,22.4,5.8,8.59,8.59,"%",41,2.5,29,8.3
"Freddy Galvis","SS","PHI","vs SEA",4.41,"Gallardo, R 4.46","B",0.248,0.306,0.195,0,0,0,7,3500,18.3,7.5,5.43,5.43,"%",57,1.6,5,1.4
"Randal Grichuk","OF","STL","@ MIA",4.32,"Koehler, R 5.40","R",0.224,0.278,0.129,0,0,0,2,3500,20.6,6.2,8.75,8.75,"%",52,2.5,0,NA
