"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Charlie Blackmon",5600,"STL@COL 03:10PM ET",11.16,"COL","STL",11.06,11.6,10.54,NA,"1","1",3
"OF","Michael Conforto",5300,"NYM@PIT 08:08PM ET",10.256,"NYM","PIT",NA,NA,NA,NA,"1","x",NA
"3B","Nolan Arenado",5300,"STL@COL 03:10PM ET",9.32,"COL","STL",10.6,10.4,10.34,NA,"3","3",4
"OF","Carlos Gonzalez",4900,"STL@COL 03:10PM ET",6.326,"COL","STL",NA,NA,NA,NA,"4","x",NA
"1B","Mark Reynolds",4900,"STL@COL 03:10PM ET",9.553,"COL","STL",8.23,9.3,8.81,NA,"5","4",12
"3B","Kris Bryant",4800,"CHC@LAD 04:10PM ET",9.761,"CHC","LAD",5.88,7.1,7.17,NA,"2","2",9
"OF","Dexter Fowler",4800,"STL@COL 03:10PM ET",7.171,"STL","COL",10.26,10.8,9.24,NA,"1","1",11
"1B","Matt Carpenter",4800,"STL@COL 03:10PM ET",7.955,"STL","COL",9.89,11.9,9.95,NA,"3","3",0
"2B/OF","Adam Frazier",4700,"NYM@PIT 08:08PM ET",8.517,"PIT","NYM",8.38,7.7,8.17,NA,"1","1",0
"1B","Anthony Rizzo",4700,"CHC@LAD 04:10PM ET",8.915,"CHC","LAD",4.89,6.9,6.7,NA,"3","3",19
"OF","Randal Grichuk",4700,"STL@COL 03:10PM ET",6.682,"STL","COL",8.27,10.7,8.44,NA,"7","7",0
"3B","Jedd Gyorko",4700,"STL@COL 03:10PM ET",8.462,"STL","COL",10.18,11.3,9.16,NA,"4","4",16
"OF","Yoenis Cespedes",4600,"NYM@PIT 08:08PM ET",9.278,"NYM","PIT",NA,0,NA,NA,"x","x",NA
"1B/OF","Ian Desmond",4600,"STL@COL 03:10PM ET",7.333,"COL","STL",9.06,8.7,8.54,NA,"6","6",5
"SS","Trevor Story",4600,"STL@COL 03:10PM ET",6.892,"COL","STL",NA,NA,NA,NA,"7","x",NA
"OF","David Dahl",4600,"STL@COL 03:10PM ET",0,"COL","STL",NA,0,NA,NA,"x","x",NA
