"Place_lo","Place_hi","Payout"
"1","1","50000"
"2","2","25000"
"3","3","10000"
"4","4","7500"
"5","5","5000"
"6","6","3000"
"7","7","2000"
"8","9","1500"
"10","12","1000"
"13","18","750"
"19","33","500"
"34","63","400"
"64","108","300"
"109","183","250"
"184","283","200"
"284","433","175"
"434","633","150"
"634","933","120"
"934","1335","100"
"1336","2015","85"
