"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,792525744,"Jemaneye (11/20)",0,152.2,"C Yadier Molina 2B Asdrúbal Cabrera SS Elvis Andrus OF Josh Reddick OF Marwin González P Jake Arrieta OF Derek Fisher P Luke Weaver 3B Alex Bregman 1B Yuli Gurriel",NA,"Charlie Blackmon","49.74%",0
2,792247253,"jaydenlee8",0,148.55,"C Yadier Molina OF Carlos González SS Elvis Andrus OF Tommy Pham P Andrew Cashner OF Eric Thames P Dallas Keuchel 3B Jake Lamb 2B Rougned Odor 1B Joey Gallo",NA,"Dallas Keuchel","44.81%",3.85
3,792403638,"bassman10lb",0,148.2,"C Yadier Molina 2B Robinson Canó OF Ryan Braun SS Elvis Andrus OF Tommy Pham P Andrew Cashner 1B Eric Thames OF A.J. Pollock P Zack Godley 3B Kris Bryant",NA,"Nolan Arenado","32.31%",5
3,792552066,"BubbaP34 (1/6)",0,148.2,"C Yadier Molina SS Asdrúbal Cabrera P Jake Arrieta 1B Eric Thames 2B Kolten Wong OF Randal Grichuk 3B Nolan Arenado P Luke Weaver OF Michael Conforto OF Guillermo Heredia",NA,"Brent Suter","30.19%",10
5,792227832,"mrnastytime91 (7/20)",0,147.7,"C Yadier Molina 1B Mark Reynolds SS Asdrúbal Cabrera OF Jay Bruce OF Charlie Blackmon 3B Nolan Arenado 2B DJ LeMahieu P Luke Weaver OF Michael Conforto P Austin Pruitt",NA,"Luke Weaver","30.10%",26.05
6,792499325,"VT1989",0,141.75,"C Yadier Molina 1B Mark Reynolds SS Elvis Andrus P Andrew Cashner OF Gerardo Parra OF Charlie Blackmon 3B Nolan Arenado P Luke Weaver OF Yoenis Céspedes 2B Paul DeJong",NA,"José Altuve","27.21%",5
7,792182672,"purplehays99",0,140.55,"2B Robinson Canó C Robinson Chirinos 1B Mark Reynolds OF Jay Bruce SS Elvis Andrus OF Gerardo Parra P Zack Godley 3B Jedd Gyorko P Luke Weaver OF Yoenis Céspedes",NA,"Robinson Canó","24.83%",10
8,792525743,"Jemaneye (10/20)",0,139.2,"1B Mike Napoli C Yadier Molina SS Elvis Andrus OF Josh Reddick OF Marwin González P Jake Arrieta 2B José Altuve OF Derek Fisher P Luke Weaver 3B Alex Bregman",NA,"Ariel Miranda","23.72%",10.55
9,792475350,"STLBLUES0831",0,132.55,"3B Adrián Béltre C Yadier Molina SS Elvis Andrus OF José Martínez 2B José Altuve OF Randal Grichuk 1B Paul Goldschmidt OF J.D. Martinez P Zack Godley P Luke Weaver",NA,"Brian McCann","23.47%",2
10,792310822,"rhondapink1 (3/5)",0,132.05,"OF Carlos Beltrán C Yadier Molina 2B Robinson Canó OF Jay Bruce OF Gerardo Parra 3B Marwin González 1B Eric Thames P Zack Godley SS Addison Russell P Ariel Miranda",NA,"Jean Segura","22.62%",9
11,792361167,"snipedznts (5/5)",0,131.65,"C Yadier Molina OF Carlos González OF Ryan Braun 3B Evan Longoria P Jake Arrieta P Zack Godley 2B Rougned Odor 1B Joey Gallo SS Addison Russell OF Kyle Schwarber",NA,"Derek Fisher","22.53%",8
12,792364888,"ToxicSwampGator",0,131.5,"C Yadier Molina 2B Robinson Canó OF Nelson Cruz OF Carlos González OF Ryan Braun 1B Lucas Duda 3B Nolan Arenado P Zack Godley P Brent Suter SS Amed Rosario",NA,"Zack Godley","20.75%",24.5
13,792156397,"Robstar (3/6)",0,131.2,"C Yadier Molina SS Asdrúbal Cabrera P Andrew Cashner OF Gerardo Parra OF David Peralta 2B Daniel Descalso 1B Paul Goldschmidt P Zack Godley 3B Jedd Gyorko OF Michael Conforto",NA,"Yuli Gurriel","19.90%",3
14,792414463,"chuggmeister (1/5)",0,131.15,"C Yadier Molina OF Carlos González 1B Mark Reynolds 2B Neil Walker OF Jay Bruce OF J.D. Martinez P Zack Godley 3B Kris Bryant SS Trevor Story P Austin Pruitt",NA,"Yoenis Céspedes","19.56%",9
15,792551818,"Whitehoney",0,130.05,"C Yadier Molina 2B Robinson Canó SS Elvis Andrus OF Jon Jay OF Marwin González 1B Eric Thames 3B Nolan Arenado P Zack Godley OF Domingo Santana P Ariel Miranda",NA,"Jake Arrieta","18.96%",26.15
16,792074978,"sharkey78",0,129.7,"C Yadier Molina 2B Robinson Canó OF Jay Bruce P Jake Arrieta 1B Eric Thames SS Jean Segura OF Randal Grichuk 3B Kris Bryant OF Yoenis Céspedes P Ariel Miranda",NA,"Eric Thames","18.37%",14
17,792206192,"bulldog222 (1/5)",0,129.2,"3B Adrián Béltre C Yadier Molina SS Elvis Andrus P Andrew Cashner OF David Peralta OF A.J. Pollock 1B Paul Goldschmidt OF Corey Dickerson P Zack Godley 2B Jonathan Villar",NA,"Alex Avila","18.37%",0
18,792418052,"WadeMan2424 (4/7)",0,128.5,"C Yadier Molina 2B Robinson Canó OF Carlos González OF Charlie Blackmon SS Jean Segura 1B Paul Goldschmidt OF Corey Dickerson 3B Jake Lamb P Zack Godley P Brent Suter",NA,"Trevor Story","17.60%",5
19,792342191,"zachunc",0,127.7,"C Yadier Molina 2B Robinson Canó OF Carlos Gómez P Jake Arrieta 1B Eric Thames SS Jean Segura 3B Kris Bryant OF Yoenis Céspedes OF Kyle Schwarber P Ariel Miranda",NA,"Michael Conforto","17.52%",10
20,792463708,"RASHHED",0,127.05,"C Brian McCann 1B Mark Reynolds 2B Asdrúbal Cabrera OF Jay Bruce SS Elvis Andrus OF Gerardo Parra 3B Nolan Arenado P Luke Weaver P Brent Suter OF Kyle Schwarber",NA,"Andrew Cashner","16.67%",18.7
21,792227842,"mrnastytime91 (17/20)",0,125.2,"C Yadier Molina 1B Mark Reynolds SS Asdrúbal Cabrera OF Charlie Blackmon 3B Nolan Arenado 2B DJ LeMahieu OF Yoenis Céspedes OF Michael Conforto P Austin Pruitt P Ariel Miranda",NA,"Mike Napoli","15.99%",0
21,792439480,"Dubbzz (7/9)",0,125.2,"SS Asdrúbal Cabrera 2B Neil Walker 3B Trevor Plouffe OF Jay Bruce 1B Logan Morrison P Andrew Cashner C Wilson Ramos P Zack Godley OF Yoenis Céspedes OF Michael Conforto",NA,"Marwin González","15.73%",7
