"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Jeff Samardzija",9800,"SF@CHC 02:20PM ET",17.745,"SF","CHC",NA,19.7,16.811,NA,21.55
"SP","Gio Gonzalez",9100,"SEA@WAS 12:05PM ET",16.456,"WAS","SEA",NA,15.6,17.124,NA,19.8
"SP","Masahiro Tanaka",8900,"KC@NYY 01:05PM ET",10.333,"NYY","KC",NA,15.9,19.199,NA,NA
"SP","Tyler Anderson",8700,"COL@PHI 01:05PM ET",12.444,"COL","PHI",NA,16.6,16.686,NA,22.95
"SP","Vince Velasquez",7900,"COL@PHI 01:05PM ET",11.094,"PHI","COL",NA,16.7,NA,NA,NA
"SP","Ivan Nova",7700,"PIT@ATL 12:10PM ET",17.561,"PIT","ATL",NA,15.7,12.858,NA,10.15
"SP","Matt Andriese",7500,"LAA@TB 01:10PM ET",15.606,"TB","LAA",NA,16.1,NA,NA,26.6
"SP","Bartolo Colon",6800,"PIT@ATL 12:10PM ET",7.867,"ATL","PIT",NA,11.6,12.55,NA,-8.55
"SP","Ariel Miranda",6700,"SEA@WAS 12:05PM ET",13.155,"SEA","WAS",NA,11.5,12.007,NA,15.65
"SP","Eddie Butler",5700,"SF@CHC 02:20PM ET",14.225,"CHC","SF",NA,11.1,9.135,NA,11.65
"SP","Daniel Wright",4900,"LAA@TB 01:10PM ET",3.663,"LAA","TB",NA,11.3,10.756,NA,8.95
"RP","Miguel Almonte",4700,"KC@NYY 01:05PM ET",0,"KC","NYY",NA,13.1,10.478,NA,NA
