"Max Kepler_MIN","Miguel Sano_MIN","Chris Davis_BAL","Eduardo Escobar_MIN","Dexter Fowler_STL","Manny Machado_BAL","Tommy Pham_STL","Jonathan Schoop_BAL","Curtis Granderson_NYM","Brian Dozier_MIN","Trey Mancini_BAL","Michael Conforto_NYM","Mark Trumbo_BAL","Byron Buxton_MIN","Jedd Gyorko_STL","Eddie Rosario_MIN","Aledmys Diaz_STL","Jay Bruce_NYM","Lucas Duda_NYM","Joe Mauer_MIN","Adam Jones_BAL","Seth Smith_BAL","Kennys Vargas_MIN","Matt Carpenter_STL","Yoenis Cespedes_NYM","Jose Reyes_NYM","Robbie Grossman_MIN","David Wright_NYM","Asdrubal Cabrera_NYM","Randal Grichuk_STL","TJ Rivera_NYM","Jason Castro_MIN","Neil Walker_NYM","Wilmer Flores_NYM","Joey Rickard_BAL","Stephen Piscotty_STL","Craig Gentry_BAL","Jorge Polanco_MIN","Yadier Molina_STL","Travis d'Arnaud_NYM","JJ Hardy_BAL","Chris Gimenez_MIN","Daniel Palka_MIN","Welington Castillo_BAL","Zack Granite_MIN","Rene Rivera_NYM","Kolten Wong_STL","Greg Garcia_STL","Brandon Nimmo_NYM","Amed Rosario_NYM","Harrison Bader_STL","Caleb Joseph_BAL","Ehire Adrianza_MIN","Jose Martinez_STL","Paul DeJong_STL","Francisco Pena_BAL","Ryan Flaherty_BAL","Hyun Soo Kim_BAL","Luis Sardinas_BAL","Chad Huffman_STL","Juan Lagares_NYM","Gavin Cecchini_NYM","Paul Janish_BAL","Ruben Tejada_BAL","Matt Reynolds_NYM","Kevin Plawecki_NYM","Magneuris Sierra_STL","David Washington_BAL","Anthony Santander_BAL","Luke Voit_STL","Carson Kelly_STL","Eric Fryer_STL","Alex Mejia_STL","Johnny Giavotella_BAL"
0,0,10.0761904761905,0,0,6.48701298701299,0,13.3907071887785,0,0,69.0991525423729,0,19.5940677966102,0,0,0,0,0,0,0,10.2670033670034,6.35221674876847,0,0,0,0,0,0,0,0,0,0,0,0,8.89166666666667,0,34.3186813186813,0,0,0,18.5458768873403,0,0,21.549786628734,0,0,0,0,0,0,0,12.3376623376623,0,0,0,-27.5,0,0,0,0,0,0,8.73333333333333,-0.57051282051282,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-14.4918699186992,0,0,97.0362844702467,0,0,0,0,0,-11.7257142857143,11.0285204991087,0,0,0,0,0,23.6363636363636,-1.12369337979094,0,0,3.16206896551724,0,31.4433333333333,0,3.3,5.33128078817734,0,0,0,0,0,-7.92857142857143,0,0,0,0,0,-7.00997150997151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.31818181818182,-26,0,0,2.83333333333333,-19.1666666666667,0,0,0,0,0,0,0,0
0,0,14.6372180451128,0,0,11.799043062201,0,1.09240506329114,0,0,19.5940677966102,0,57.2364197530864,0,0,0,0,0,0,0,18.1390225842281,0.918792517006803,0,0,0,0,0,0,0,0,0,0,0,0,2.58262108262108,0,11.3791208791209,0,0,0,14.0689655172414,0,0,33.2646276595745,0,0,0,0,0,0,0,-0.462121212121212,0,0,0,-7.5,-9.75,0,0,0,0,0,-4,-5.58333333333333,0,0,0,0,0,0,0,0,0,0
6.26093514328808,13.1127995324372,0,13.207957957958,0,0,0,0,0,7.22323049001815,0,0,0,45.1388888888889,0,2.37028657616893,0,0,0,5.66,0,0,9.89417989417989,0,0,0,7.11594202898551,0,0,0,0,3.77589852008457,0,0,0,0,0,2.97247360482655,0,0,0,-0.306324110671937,0,0,0,0,0,0,0,0,0,0,5.53333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-3.35753931544866,0,28.025,0,0,0,0,0,0,0,58.3552447552448,0,12.2938775510204,0,0,0,0,0,0,5.58743169398907,0,0,0,0,0,-1.03205128205128,0,0,0,0,0,4.31395348837209,0,0,4.16510025062657,0,0,0,0,0,0,0,7.55172413793103,11.6916666666667,0,0,0,0,0,10.6842105263158,15.0615384615385,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,36.2666666666667,0,6.15277777777778,-19,0
15.7044897959184,-4.35993265993266,0,4.53078078078078,0,0,0,0,0,14.3171717171717,0,0,0,2.37028657616893,0,72.5043715846995,0,0,0,6.35505319148936,0,0,29.3523076923077,0,0,0,-1.80662020905923,0,0,0,0,28.2170542635659,0,0,0,0,0,4.99183673469388,0,0,0,-5.34736842105263,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-4.43450980392157,0,-9.24789915966386,0,0,0,0,0,0,0,12.2938775510204,0,53.0803891449053,0,0,0,0,0,0,15.6928571428571,0,0,0,0,0,10.4708392603129,0,0,0,0,0,-4.75913621262458,0,0,1.59724238026125,0,0,0,0,0,0,0,1.6951871657754,-3.83636363636364,0,0,0,0,0,16.3725490196078,-4.64327485380117,0,0,0,0,0,0,0,0,0,0,0,-0.547619047619048,0,0,0,0,-4.98611111111111,0,0
0,0,0,0,0,0,0,0,-0.102326811210999,0,0,-11.7257142857143,0,0,0,0,0,84.1754385964912,-18.4306972789116,0,0,0,0,0,-6.95365418894831,4.18817204301075,0,0,9.6613475177305,0,-2.82352941176471,0,-10.7452830188679,14.6121951219512,0,0,0,0,0,-16.8878048780488,0,0,0,0,0,12.3172413793103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.3717948717949,40.0833333333333,0,0,-6.2,-18.4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7.14894795127353,0,0,11.0285204991087,0,0,0,0,0,-18.4306972789116,74.0829562594269,0,0,0,0,0,71.5978260869565,5.87073170731707,0,0,25.5284090909091,0,12.2833333333333,0,23.2566844919786,-11.5418719211823,0,0,0,0,0,35.9540229885057,0,0,0,0,0,0.263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5333333333333,0,0,0,-66,36,0,0,0,0,0,0,0,0
19.3039832285115,20.1806966618287,0,-6.51041666666667,0,0,0,0,0,8.22012578616352,0,0,0,5.66,0,6.35505319148936,0,0,0,42.9559322033898,0,0,-6.00592885375494,0,0,0,15.0348432055749,0,0,0,0,6.18636363636364,0,0,0,0,0,4.67826086956522,0,0,0,5.13333333333333,0,0,0,0,0,0,0,0,0,0,3.02777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,20.1121568627451,0,0,-1.23400402414487,0,12.6350837138508,0,0,10.2670033670034,0,18.1390225842281,0,0,0,0,0,0,0,46.5355423917068,8.83298097251586,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,0,11.1153846153846,0,0,0,12.9976430976431,0,0,7.5968992248062,0,0,0,0,0,0,0,-4.25985221674877,0,0,0,0,-4.58333333333333,0,0,0,0,0,-2.66666666666667,-6.1969696969697,0,0,0,0,0,0,0,0,0,0
0,0,7.66382575757576,0,0,24.1227053140097,0,1.50552721088435,0,0,6.35221674876847,0,0.918792517006803,0,0,0,0,0,0,0,8.83298097251586,54.046768707483,0,0,0,0,0,0,0,0,0,0,0,0,-17.3333333333333,0,0,0,0,0,8.28729838709677,0,0,7.82758620689655,0,0,0,0,0,0,0,-13.0032679738562,0,0,0,0,7.33333333333333,0,0,0,0,0,-0.4,14.7111111111111,0,0,0,0,0,0,0,0,0,0
11.5711462450593,4.20923076923077,0,23.1973684210526,0,0,0,0,0,10.8333333333333,0,0,0,9.89417989417989,0,29.3523076923077,0,0,0,-6.00592885375494,0,0,54.6360887096774,0,0,0,5.55263157894737,0,0,0,0,3.04761904761905,0,0,0,0,0,13.1679841897233,0,0,0,1.72727272727273,0,0,0,0,0,0,0,0,0,0,-14.4583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-7.45283018867925,0,5.61733615221987,0,0,0,0,0,0,0,5.58743169398907,0,15.6928571428571,0,0,0,0,0,0,42.0621991854869,0,0,0,0,0,1.19080338266385,0,0,0,0,0,-4.15837104072398,0,0,4.28469945355191,0,0,0,0,0,0,0,-1.27142857142857,8.11660079051383,0,0,0,0,0,7.8,12.2992610837438,0,0,0,0,0,0,0,0,0,0,0,-11.6904761904762,0,0,5.66666666666667,0,-12.4545454545455,0,0
0,0,0,0,0,0,0,0,14.365,0,0,23.6363636363636,0,0,0,0,0,-6.95365418894831,71.5978260869565,0,0,0,0,0,114.865873015873,-4.31550802139037,0,0,35.9301994301994,0,-29.5384615384615,0,10.4736842105263,42.4901960784314,0,0,0,0,0,75.1283333333333,0,0,0,0,0,1.89090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,-1.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-2.19702467343977,0,0,-1.12369337979094,0,0,0,0,0,4.18817204301075,5.87073170731707,0,0,0,0,0,-4.31550802139037,48.4943464495703,0,0,2.46088193456615,0,-1,0,10.3743961352657,-0.53921568627451,0,0,0,0,0,8.25,0,0,0,0,0,6.31216931216931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6923076923077,94.25,0,0,-5.91666666666667,6.66666666666667,0,0,0,0,0,0,0,0
21.0755813953488,12.5338775510204,0,11.8258064516129,0,0,0,0,0,0.915294117647059,0,0,0,7.11594202898551,0,-1.80662020905923,0,0,0,15.0348432055749,0,0,5.55263157894737,0,0,0,40.156228956229,0,0,0,0,2.1436974789916,0,0,0,0,0,11.7115384615385,0,0,0,-7.37229437229437,0,0,0,0,0,0,0,0,0,0,-2.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15.3662790697674,0,0,3.16206896551724,0,0,0,0,0,9.6613475177305,25.5284090909091,0,0,0,0,0,35.9301994301994,2.46088193456615,0,0,61.4795918367347,0,18.0735294117647,0,3.26666666666667,19.6973684210526,0,0,0,0,0,23.9129032258065,0,0,0,0,0,17.1727941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,-49,12,0,0,0,0,0,0,0,0
0,0,0,0,-0.620265151515151,0,-5.19047619047619,0,0,0,0,0,0,0,-1.03205128205128,0,10.4708392603129,0,0,0,0,0,0,1.19080338266385,0,0,0,0,0,62.558431372549,0,0,0,0,0,3.65435606060606,0,0,-1.59090909090909,0,0,0,0,0,0,0,1.90344827586207,-11.7380952380952,0,0,0,0,0,19.8181818181818,-15.6,0,0,0,0,0,0,0,0,0,0,0,-19.1666666666667,0,0,8.30952380952381,0,-8.4,47.5,0
0,0,0,0,0,0,0,0,-0.568376068376068,0,0,31.4433333333333,0,0,0,0,0,-2.82352941176471,12.2833333333333,0,0,0,0,0,-29.5384615384615,-1,0,0,18.0735294117647,0,43.5492063492064,0,8.15526315789474,1.27205882352941,0,0,0,0,0,4.75238095238095,0,0,0,0,0,8.59150326797386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77777777777778,-6.5,0,0,15,8.33333333333333,0,0,0,0,0,0,0,0
6.72777777777778,3.58636363636364,0,5.73978494623656,0,0,0,0,0,10.6551418439716,0,0,0,3.77589852008457,0,28.2170542635659,0,0,0,6.18636363636364,0,0,3.04761904761905,0,0,0,2.1436974789916,0,0,0,0,35.8007843137255,0,0,0,0,0,1.31376518218623,0,0,0,-23.3333333333333,0,0,0,0,0,0,0,0,0,0,-9.32142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-3.49795918367347,0,0,3.3,0,0,0,0,0,-10.7452830188679,23.2566844919786,0,0,0,0,0,10.4736842105263,10.3743961352657,0,0,3.26666666666667,0,8.15526315789474,0,59.5244360902256,4.13390313390313,0,0,0,0,0,3.32804232804233,0,0,0,0,0,-3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25641025641026,0,0,0,-10.8333333333333,23.6666666666667,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-2.20238095238095,0,0,5.33128078817734,0,0,0,0,0,14.6121951219512,-11.5418719211823,0,0,0,0,0,42.4901960784314,-0.53921568627451,0,0,19.6973684210526,0,1.27205882352941,0,4.13390313390313,48.4455602536998,0,0,0,0,0,9.02569169960474,0,0,0,0,0,11.7254901960784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06363636363636,-10.8333333333333,0,0,-2.5,2.66666666666667,0,0,0,0,0,0,0,0
0,0,-12.0661764705882,0,0,-3.39,0,-5.33846153846154,0,0,8.89166666666667,0,2.58262108262108,0,0,0,0,0,0,0,-1.5,-17.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,38.2849002849003,0,19.8,0,0,0,-6.09803921568627,0,0,-3.32051282051282,0,0,0,0,0,0,0,18.6373626373626,0,0,0,15,-38,0,0,0,0,0,10.1666666666667,-34,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6.4390919158361,0,0.0687830687830688,0,0,0,0,0,0,0,4.31395348837209,0,-4.75913621262458,0,0,0,0,0,0,-4.15837104072398,0,0,0,0,0,3.65435606060606,0,0,0,0,0,40.2701149425287,0,0,5.3304347826087,0,0,0,0,0,0,0,-7.92153846153846,-9.97076023391813,0,0,0,0,0,-12.6732026143791,-19.2535612535613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.8,0,-2.04545454545455,0,0
0,0,3.80952380952381,0,0,28.9120879120879,0,0.318681318681319,0,0,34.3186813186813,0,11.3791208791209,0,0,0,0,0,0,0,11.1153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,0,49.1043956043956,0,0,0,21.8333333333333,0,0,0.0555555555555556,0,0,0,0,0,0,0,17.6666666666667,0,0,0,0,0,0,0,0,0,0,0,-1.66666666666667,0,0,0,0,0,0,0,0,0,0
10.1117021276596,12.7835294117647,0,1,0,0,0,0,0,7.19882352941177,0,0,0,2.97247360482655,0,4.99183673469388,0,0,0,4.67826086956522,0,0,13.1679841897233,0,0,0,11.7115384615385,0,0,0,0,1.31376518218623,0,0,0,0,0,24.7318295739348,0,0,0,-4.26428571428571,0,0,0,0,0,0,0,0,0,0,-17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5.65469387755102,0,0.342105263157895,0,0,0,0,0,0,0,4.16510025062657,0,1.59724238026125,0,0,0,0,0,0,4.28469945355191,0,0,0,0,0,-1.59090909090909,0,0,0,0,0,5.3304347826087,0,0,38.4220807726076,0,0,0,0,0,0,0,10.8698924731183,2.63235294117647,0,0,0,0,0,1.15263157894737,-1.56837606837607,0,0,0,0,0,0,0,0,0,0,0,-22.1904761904762,0,0,53.3214285714286,0,0,47.5,0
0,0,0,0,0,0,0,0,9.91269841269841,0,0,-7.92857142857143,0,0,0,0,0,-16.8878048780488,35.9540229885057,0,0,0,0,0,75.1283333333333,8.25,0,0,23.9129032258065,0,4.75238095238095,0,3.32804232804233,9.02569169960474,0,0,0,0,0,91.6823461091754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.85,10.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0
0,0,13.39592760181,0,0,6.28720538720539,0,12.4609800362976,0,0,18.5458768873403,0,14.0689655172414,0,0,0,0,0,0,0,12.9976430976431,8.28729838709677,0,0,0,0,0,0,0,0,0,0,0,0,-6.09803921568627,0,21.8333333333333,0,0,0,28.8281706604325,0,0,3.63731060606061,0,0,0,0,0,0,0,3.96,0,0,0,0,0,0,0,0,0,0,0,24.3333333333333,0,0,0,0,0,0,0,0,0,0
9.36601307189543,3.0995670995671,0,-16.8419117647059,0,0,0,0,0,5.5452380952381,0,0,0,-0.306324110671937,0,-5.34736842105263,0,0,0,5.13333333333333,0,0,1.72727272727273,0,0,0,-7.37229437229437,0,0,0,0,-23.3333333333333,0,0,0,0,0,-4.26428571428571,0,0,0,23.6233333333333,0,0,0,0,0,0,0,0,0,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,20.8870967741935,0,0,3.16570048309179,0,-0.668882978723404,0,0,21.549786628734,0,33.2646276595745,0,0,0,0,0,0,0,7.5968992248062,7.82758620689655,0,0,0,0,0,0,0,0,0,0,0,0,-3.32051282051282,0,0.0555555555555556,0,0,0,3.63731060606061,0,0,56.5492021276596,0,0,0,0,0,0,0,4.83333333333333,0,0,0,0,10.5,0,0,0,0,0,4,0.0833333333333333,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,25.0138461538462,0,0,-7.00997150997151,0,0,0,0,0,12.3172413793103,0.263157894736842,0,0,0,0,0,1.89090909090909,6.31216931216931,0,0,17.1727941176471,0,8.59150326797386,0,-3.75,11.7254901960784,0,0,0,0,0,0,0,0,0,0,0,46.842803030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.82142857142857,0,0,0,-42.5,0,0,0,0,0,0,0,0,0
0,0,0,0,3.01290322580645,0,6.28571428571429,0,0,0,0,0,0,0,7.55172413793103,0,1.6951871657754,0,0,0,0,0,0,-1.27142857142857,0,0,0,0,0,1.90344827586207,0,0,0,0,0,-7.92153846153846,0,0,10.8698924731183,0,0,0,0,0,0,0,29.7287449392713,-18.7361111111111,0,0,0,0,0,-0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0,12.5892857142857,0,0
0,0,0,0,13.9,0,-0.389705882352941,0,0,0,0,0,0,0,11.6916666666667,0,-3.83636363636364,0,0,0,0,0,0,8.11660079051383,0,0,0,0,0,-11.7380952380952,0,0,0,0,0,-9.97076023391813,0,0,2.63235294117647,0,0,0,0,0,0,0,-18.7361111111111,32.19,0,0,0,0,0,4.92222222222222,13.5090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.5833333333333,0,-3.5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7.52307692307692,0,0,-5.90430107526882,0,0.814393939393939,0,0,12.3376623376623,0,-0.462121212121212,0,0,0,0,0,0,0,-4.25985221674877,-13.0032679738562,0,0,0,0,0,0,0,0,0,0,0,0,18.6373626373626,0,17.6666666666667,0,0,0,3.96,0,0,4.83333333333333,0,0,0,0,0,0,0,56.1893939393939,0,0,0,0,152,0,0,0,0,0,56,13,0,0,0,0,0,0,0,0,0,0
5.14545454545455,21.9,0,1.02777777777778,0,0,0,0,0,-3.57777777777778,0,0,0,5.53333333333333,0,-3,0,0,0,3.02777777777778,0,0,-14.4583333333333,0,0,0,-2.81818181818182,0,0,0,0,-9.32142857142857,0,0,0,0,0,-17.5,0,0,0,8.3,0,0,0,0,0,0,0,0,0,0,36.4102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.39047619047619,0,5.07142857142857,0,0,0,0,0,0,0,10.6842105263158,0,16.3725490196078,0,0,0,0,0,0,7.8,0,0,0,0,0,19.8181818181818,0,0,0,0,0,-12.6732026143791,0,0,1.15263157894737,0,0,0,0,0,0,0,-0.571428571428571,4.92222222222222,0,0,0,0,0,24.6046153846154,19.3571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,10.7666666666667,0,0
0,0,0,0,30.8104575163399,0,16.9365079365079,0,0,0,0,0,0,0,15.0615384615385,0,-4.64327485380117,0,0,0,0,0,0,12.2992610837438,0,0,0,0,0,-15.6,0,0,0,0,0,-19.2535612535613,0,0,-1.56837606837607,0,0,0,0,0,0,0,0,13.5090909090909,0,0,0,0,0,19.3571428571429,68.866935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.19047619047619,0,5.58333333333333,19,0
