"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Noah Syndergaard",11900,"NYM@STL 02:15PM ET",18.18,"NYM"
"SP","Jacob deGrom",11800,"NYM@STL 02:15PM ET",19.824,"NYM"
"SP","Carlos Martinez",10700,"NYM@STL 02:15PM ET",20.853,"STL"
"SP","Michael Wacha",10700,"NYM@STL 02:15PM ET",14.772,"STL"
"SP","Jose Berrios",9600,"BAL@MIN 02:10PM ET",20.373,"MIN"
"SP","Ervin Santana",9300,"BAL@MIN 02:10PM ET",19.436,"MIN"
"SP","Steven Matz",8100,"NYM@STL 02:15PM ET",15.25,"NYM"
"SP","Adam Wainwright",7600,"NYM@STL 02:15PM ET",12.361,"STL"
"SP","Kevin Gausman",7300,"BAL@MIN 02:10PM ET",9.15,"BAL"
"SP","Adalberto Mejia",6800,"BAL@MIN 02:10PM ET",11.296,"MIN"
"SP","Marcos Molina",6700,"NYM@STL 02:15PM ET",0,"NYM"
"SP","Lance Lynn",6600,"NYM@STL 02:15PM ET",15.712,"STL"
"SP","Seth Lugo",6600,"NYM@STL 02:15PM ET",12.01,"NYM"
"SP","Mike Leake",6400,"NYM@STL 02:15PM ET",15.644,"STL"
"SP","Zack Wheeler",6400,"NYM@STL 02:15PM ET",10.638,"NYM"
"SP","Dylan Bundy",6300,"BAL@MIN 02:10PM ET",14.167,"BAL"
"SP","Rafael Montero",6200,"NYM@STL 02:15PM ET",4.597,"NYM"
"SP","Matt Harvey",6000,"NYM@STL 02:15PM ET",9.804,"NYM"
"SP","Luke Weaver",6000,"NYM@STL 02:15PM ET",4.175,"STL"
"SP","Ubaldo Jimenez",5900,"BAL@MIN 02:10PM ET",8.212,"BAL"
"SP","Wade Miley",5700,"BAL@MIN 02:10PM ET",10.183,"BAL"
"SP","Kyle Gibson",5700,"BAL@MIN 02:10PM ET",7.533,"MIN"
"SP","Tyler Duffey",5700,"BAL@MIN 02:10PM ET",3.377,"MIN"
"SP","Robert Gsellman",5700,"NYM@STL 02:15PM ET",6.21,"NYM"
"SP","Tommy Milone",5600,"NYM@STL 02:15PM ET",4.672,"NYM"
"RP","Tyler Pill",5500,"NYM@STL 02:15PM ET",6.22,"NYM"
"SP","Chris Heston",5300,"BAL@MIN 02:10PM ET",-5.5,"MIN"
"SP","Bartolo Colon",5000,"BAL@MIN 02:10PM ET",3.996,"MIN"
"SP","John Gant",5000,"NYM@STL 02:15PM ET",6.5,"STL"
"SP","Chris Tillman",4800,"BAL@MIN 02:10PM ET",3.332,"BAL"
"OF","Max Kepler",4700,"BAL@MIN 02:10PM ET",7.098,"MIN"
"SP","Alec Asher",4700,"BAL@MIN 02:10PM ET",4.671,"BAL"
"SP","Felix Jorge",4700,"BAL@MIN 02:10PM ET",0.825,"MIN"
"SP","Tanner Scott",4700,"BAL@MIN 02:10PM ET",0,"BAL"
"SP","Phil Hughes",4600,"BAL@MIN 02:10PM ET",7.458,"MIN"
"SP","Hector Santiago",4600,"BAL@MIN 02:10PM ET",8.31,"MIN"
"RP","Dillon Gee",4600,"BAL@MIN 02:10PM ET",5.563,"MIN"
"SP","Nick Tepesch",4500,"BAL@MIN 02:10PM ET",1.55,"MIN"
"3B","Miguel Sano",4500,"BAL@MIN 02:10PM ET",9.146,"MIN"
"RP","Jayson Aquino",4500,"BAL@MIN 02:10PM ET",6.35,"BAL"
"SP","Mike Wright",4500,"BAL@MIN 02:10PM ET",5.283,"BAL"
"1B","Chris Davis",4400,"BAL@MIN 02:10PM ET",7.311,"BAL"
"3B/SS","Eduardo Escobar",4400,"BAL@MIN 02:10PM ET",6.468,"MIN"
"RP","Jerry Blevins",4400,"NYM@STL 02:15PM ET",2.536,"NYM"
"OF","Dexter Fowler",4400,"NYM@STL 02:15PM ET",8.043,"STL"
"RP","Fernando Salas",4400,"NYM@STL 02:15PM ET",1.804,"NYM"
"RP","Jeurys Familia",4400,"NYM@STL 02:15PM ET",2.545,"NYM"
"RP","Josh Edgin",4400,"NYM@STL 02:15PM ET",1.539,"NYM"
"RP","Hansel Robles",4400,"NYM@STL 02:15PM ET",2.788,"NYM"
"RP","Addison Reed",4400,"NYM@STL 02:15PM ET",3.18,"NYM"
"RP","Paul Sewald",4400,"NYM@STL 02:15PM ET",3.383,"NYM"
"SP","Nik Turley",4300,"BAL@MIN 02:10PM ET",-5.267,"MIN"
"SP","Adam Wilk",4300,"BAL@MIN 02:10PM ET",-0.075,"MIN"
"SP","Tyler Wilson",4300,"BAL@MIN 02:10PM ET",2.256,"BAL"
"3B","Manny Machado",4300,"BAL@MIN 02:10PM ET",7.732,"BAL"
"OF","Tommy Pham",4300,"NYM@STL 02:15PM ET",9.034,"STL"
"2B","Jonathan Schoop",4200,"BAL@MIN 02:10PM ET",8.365,"BAL"
"SP","Gabriel Ynoa",4200,"BAL@MIN 02:10PM ET",9.425,"BAL"
