"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
1,1,8600,41.8023255813953,35.95,"Robbie Ray","ARI",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,0,0,0,2,0,1
2,2,7600,42.7631578947368,32.5,"Drew Pomeranz","BOS",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,6,0,0,2,4,1,0
3,1,3600,80.5555555555556,29,"Justin Upton","DET",NA,"OF",6,1,1,3,1,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,7500,35.4666666666667,26.6,"Matthew Andriese","TB",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,8,0,0,0,6,2,1
5,4,5300,49.5283018867924,26.25,"Dinelson Lamet","SD",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,5,0,0,1,3,2,0
6,2,4800,54.1666666666667,26,"Xander Bogaerts","BOS",NA,"SS",3,2,1,2,1,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,3,4600,50,23,"J.D. Martinez","ARI",NA,"OF",5,2,1,1,0,4,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,5,8700,26.3793103448276,22.95,"Tyler Anderson","COL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,0,0,1,6,2,0
9,4,4300,51.1627906976744,22,"Carlos Correa","HOU",NA,"SS",4,1,1,2,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,5,3100,70.9677419354839,22,"Gregor Blanco","ARI",NA,"OF",1,2,1,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,6,3300,66.6666666666667,22,"Francisco Cervelli","PIT",NA,"C",5,2,0,2,0,5,3,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,6,9800,21.9897959183673,21.55,"Jeff Samardzija","SF",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,7,0,0,3,6,1,0
13,7,4200,47.6190476190476,20,"Ben Zobrist","CHC",NA,"2B/OF",1,1,1,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,8,4000,50,20,"Nelson Cruz","SEA",NA,"OF",4,1,1,3,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,7,9100,21.7582417582418,19.8,"Gio Gonzalez","WAS",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,5.33333333333333,0,0,2,3,4,0
16,9,3600,52.7777777777778,19,"Lucas Duda","NYM",NA,"1B",5,1,1,2,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,10,3700,51.3513513513513,19,"Tommy Joseph","PHI",NA,"1B",6,1,1,2,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,11,2800,67.8571428571429,19,"Jacob Marisnick","HOU",NA,"OF",9,1,1,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,12,4000,45,18,"Adam Frazier","PIT",NA,"OF",1,1,1,3,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,13,3600,50,18,"Marwin Gonzalez","HOU",NA,"3B/OF",6,1,1,2,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,8,7900,22.5949367088608,17.85,"Vincent Velasquez","PHI",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,5,0,0,1,8,1,0
22,14,4300,39.5348837209302,17,"Anthony Rendon","WAS",NA,"3B",6,1,1,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,15,3300,48.4848484848485,16,"Jordy Mercer","PIT",NA,"SS",7,1,0,2,0,4,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,16,5100,31.3725490196078,16,"Kris Bryant","CHC",NA,"3B",3,2,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,17,4300,37.2093023255814,16,"Trevor Story","COL",NA,"SS",6,1,1,1,0,4,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,18,2800,57.1428571428571,16,"Deven Marrero","BOS",NA,"3B",9,1,1,2,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,19,3400,47.0588235294118,16,"Colby Rasmus","TB",NA,"OF",6,0,0,4,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
