"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Justin Verlander","P","DET","@ HOU",4.96,"Fiers, R 5.14","R",4.39,0,0,6.1,8.9,1.34,NA,9900,35,16.5,13,13,"%",33,1.3,1.55,0.2
"Jeff Samardzija","P","SF","@ CHC",3.87,"Butler, R 2.00","R",4.57,0,0,6.8,10.5,1.13,NA,9800,35.6,19.7,16.71,16.71,"%",52,1.7,21.55,2.2
"Gio Gonzalez","P","WSH","vs SEA",4.35,"Miranda, L 4.28","L",2.86,0,0,6.3,7.3,1.34,NA,9100,31.1,16.5,14.4,14.4,"%",49,1.6,19.8,2.2
"Kenta Maeda","P","LAD","vs STL",3.39,"Wacha, R 2.74","R",5.03,0,0,5.6,9.2,1.17,NA,8800,36.1,15.6,18.13,18.13,"%",43,2.1,11.85,1.3
"Tyler Anderson","P","COL","@ PHI",4.16,"Velasquez, R 5.98","L",6,0,0,5.3,9.2,1.42,NA,8700,33.7,12.4,11.89,11.89,"%",12,1.4,22.95,2.6
"Robbie Ray","P","ARI","@ MIL",4.35,"Davies, R 5.44","L",3.91,0,0,5.9,11,1.32,NA,8600,33.6,19.2,13.54,13.54,"%",48,1.6,35.95,4.2
"Michael Wacha","P","STL","@ LAD",4.11,"Maeda, R 5.03","R",2.74,0,0,6.1,8.3,1.13,NA,8200,21.3,18.1,13.27,13.27,"%",78,1.6,1.6,0.2
"Vincent Velasquez","P","PHI","vs COL",4.34,"Anderson, L 6.00","R",5.98,0,0,5.5,9.2,1.4,NA,7900,20.1,12.6,12.66,12.66,"%",71,1.6,17.85,2.3
"Ivan Nova","P","PIT","@ ATL",4.49,"Colon, R 6.37","R",2.63,0,0,6.9,5.2,1.05,NA,7700,34.6,17.3,12.48,12.48,"%",36,1.6,10.15,1.3
"Drew Pomeranz","P","BOS","vs TEX",3.66,"Martinez, R 4.33","L",4.97,0,0,4.8,10.5,1.47,NA,7600,32.6,14,14.24,14.24,"%",35,1.9,32.5,4.3
"Matt Andriese","P","TB","vs LAA",4,"Wright, R 5.54","R",3.75,0,0,5.6,8.4,1.31,NA,7500,29.1,15.6,14.09,14.09,"%",52,1.9,26.6,3.5
"Zach Davies","P","MIL","vs ARI",4.15,"Ray, L 3.91","R",5.44,0,0,5.1,7.2,1.64,NA,7200,29.5,10.5,11.66,11.66,"%",15,1.6,6.1,0.8
"Bartolo Colon","P","ATL","vs PIT",4.51,"Nova, R 2.63","R",6.37,0,0,5.3,6.3,1.48,NA,6800,31.6,7.9,8.65,8.65,"%",0,1.3,-8.55,NA
"Ariel Miranda","P","SEA","@ WSH",5.15,"Gonzalez, L 2.86","L",4.28,0,0,4.8,8.8,1.24,NA,6700,35.5,13.2,9.43,9.43,"%",1,1.4,15.65,2.3
"Mike Fiers","P","HOU","vs DET",4.54,"Verlander, R 4.39","R",5.14,0,0,5.3,7.6,1.43,NA,6500,18.8,10.8,10.62,10.62,"%",62,1.6,-0.7,NA
"Eddie Butler","P","CHC","vs SF",3.64,"Samardzija, R 4.57","R",2,0,0,4.5,8,1.44,NA,5700,32.4,14.2,11.82,11.82,"%",0,2.1,11.65,2
"Nick Martinez","P","TEX","@ BOS",5.34,"Pomeranz, L 4.97","R",4.33,0,0,5.9,4.9,1.25,NA,5700,25.4,10.1,6.45,6.45,"%",6,1.1,5.85,1
"Charlie Blackmon","OF","COL","@ PHI",4.34,"Velasquez, R 5.98","L",0.319,0.397,0.287,0,0,0,1,5600,30.6,10.9,13.39,13.39,"%",61,2.4,6,1.1
"Mike Trout","OF","LAA","@ TB",4,"Andriese, R 3.75","R",0.347,0.498,0.413,0,0,0,2,5500,27.1,12.7,12.85,12.85,"%",72,2.3,5,0.9
"Paul Goldschmidt","1B","ARI","@ MIL",4.15,"Davies, R 5.44","R",0.324,0.448,0.271,0,0,0,3,5500,29.7,11.6,13.03,13.03,"%",64,2.4,14,2.5
"Bryce Harper","OF","WSH","vs SEA",5.15,"Miranda, L 4.28","L",0.338,0.47,0.325,0,0,0,3,5500,36.6,11.9,14.85,14.85,"%",54,2.7,5,0.9
"Jake Lamb","3B","ARI","@ MIL",4.15,"Davies, R 5.44","L",0.287,0.409,0.299,0,0,0,4,5300,28.1,10.7,11.89,11.89,"%",62,2.2,0,NA
"Dinelson Lamet","P","SD","@ NYM",5.1,"Montero, R 8.10","R",NA,0,0,0,0,0,NA,5300,7.3,NA,7.31,7.31,"%",0,1.4,26.25,5
"Rafael Montero","P","NYM","vs SD",3.4,"Lamet, R","R",8.1,0,0,1.4,8.4,2.4,NA,5200,17.1,1.2,7.27,7.27,"%",0,1.4,3.95,0.8
"Kris Bryant","3B","CHC","vs SF",3.87,"Samardzija, R 4.57","R",0.298,0.417,0.273,0,0,0,3,5100,27.9,10.5,9.95,9.95,"%",57,2,16,3.1
"Michael Conforto","OF","NYM","vs SD",5.1,"Lamet, R","L",0.341,0.474,0.371,0,0,0,1,5100,35.4,10.6,13.85,13.85,"%",49,2.7,3,0.6
"Nolan Arenado","3B","COL","@ PHI",4.34,"Velasquez, R 5.98","R",0.288,0.382,0.277,0,0,0,3,5000,27.8,9.3,12.07,12.07,"%",58,2.4,5,1
"Anthony Rizzo","1B","CHC","vs SF",3.87,"Samardzija, R 4.57","L",0.236,0.373,0.236,0,0,0,4,4900,26.2,9.3,10.06,10.06,"%",57,2.1,10,2
"Mookie Betts","OF","BOS","vs TEX",5.34,"Martinez, R 4.33","R",0.287,0.372,0.205,0,0,0,1,4900,32.3,9.8,13.91,13.91,"%",53,2.8,10,2
"Daniel Wright","P","LAA","@ TB",5,"Andriese, R 3.75","R",5.54,0,0,4.3,4.8,1.54,NA,4900,20.2,4.9,6.86,6.86,"%",0,1.4,8.95,1.8
"Daniel Murphy","2B","WSH","vs SEA",5.15,"Miranda, L 4.28","L",0.329,0.409,0.247,0,0,0,5,4900,28.9,10,11.4,11.4,"%",56,2.3,0,NA
"Xander Bogaerts","SS","BOS","vs TEX",5.34,"Martinez, R 4.33","R",0.331,0.375,0.119,0,0,0,3,4800,25.4,8.6,12.7,12.7,"%",63,2.6,26,5.4
"Corey Dickerson","OF","TB","vs LAA",5,"Wright, R 5.54","L",0.335,0.423,0.291,0,0,0,1,4800,28.6,9.6,12.3,12.3,"%",58,2.6,9,1.9
"Jose Altuve","2B","HOU","vs DET",4.96,"Verlander, R 4.39","R",0.3,0.378,0.206,0,0,0,3,4800,28.5,9.2,12.22,12.22,"%",56,2.5,7,1.5
"Trea Turner","SS","WSH","vs SEA",5.15,"Miranda, L 4.28","R",0.243,0.287,0.153,0,0,0,1,4800,30.9,9.1,12.23,12.23,"%",49,2.5,2,0.4
"Jonathan Villar","2B","MIL","vs ARI",4.35,"Ray, L 3.91","B",0.222,0.284,0.122,0,0,0,1,4700,26.2,7.8,10,10,"%",48,2.1,0,NA
"Eric Thames","1B","MIL","vs ARI",4.35,"Ray, L 3.91","L",0.302,0.454,0.345,0,0,0,2,4700,29,10.7,10.37,10.37,"%",56,2.2,0,NA
"Jay Bruce","1B/OF","NYM","vs SD",5.1,"Lamet, R","L",0.25,0.359,0.263,0,0,0,3,4700,32.3,8.9,12.55,12.55,"%",45,2.7,3,0.6
"Matt Kemp","OF","ATL","vs PIT",4.49,"Nova, R 2.63","R",0.34,0.414,0.257,0,0,0,4,4700,29.7,10.1,10.55,10.55,"%",53,2.2,3,0.6
"Ryan Zimmerman","1B","WSH","vs SEA",5.15,"Miranda, L 4.28","R",0.376,0.473,0.35,0,0,0,4,4700,30.1,10.9,12.23,12.23,"%",59,2.6,0,NA
"Andrew Benintendi","OF","BOS","vs TEX",5.34,"Martinez, R 4.33","L",0.281,0.343,0.138,0,0,0,4,4600,27.6,8.6,12.55,12.55,"%",56,2.7,14,3
"Jackie Bradley Jr.","OF","BOS","vs TEX",5.34,"Martinez, R 4.33","L",0.2,0.281,0.16,0,0,0,7,4600,22,6.2,7.88,7.88,"%",43,1.7,5,1.1
"Ryan Braun","OF","MIL","vs ARI",4.35,"Ray, L 3.91","R",0.265,0.377,0.265,0,0,0,3,4600,26.7,9.2,10.49,10.49,"%",56,2.3,0,NA
"Cameron Maybin","OF","LAA","@ TB",4,"Andriese, R 3.75","R",0.238,0.331,0.119,0,0,0,1,4600,24.5,8,9.91,9.91,"%",55,2.2,5,1.1
"J.D. Martinez","OF","DET","@ HOU",4.54,"Fiers, R 5.14","R",0.364,0.572,0.546,0,0,0,5,4600,38.4,13.1,10.36,10.36,"%",46,2.3,23,5
