"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Luis Severino",11900,"DET@NYY 07:05PM ET",21.673,"NYY","DET",25.57,19.3,21.1575,NA,24.45
"SP","Sonny Gray",11700,"SF@OAK 10:05PM ET",17.953,"OAK","SF",21.03,17.4,13.259,NA,NA
"SP","Gio Gonzalez",11200,"WAS@MIA 07:10PM ET",19.383,"WAS","MIA",21.63,17.8,15.466,NA,29
"SP","Charlie Morton",10600,"TB@HOU 08:10PM ET",18.861,"HOU","TB",21.31,16.9,17.057,NA,20.5
"SP","Danny Duffy",8900,"KC@BAL 07:05PM ET",15.878,"KC","BAL",19.69,16.2,16.2555,NA,20.95
"SP","Felix Hernandez",8500,"SEA@TEX 08:05PM ET",15.229,"SEA","TEX",17.36,14,14.0555,NA,7.4
"SP","Cole Hamels",8400,"SEA@TEX 08:05PM ET",12.221,"TEX","SEA",17.89,14.8,14.1195,NA,16.7
"SP","Michael Fulmer",8100,"DET@NYY 07:05PM ET",17.148,"DET","NYY",15.59,13.9,15.1715,NA,4.9
"SP","Mike Clevinger",7800,"CLE@BOS 07:08PM ET",16.575,"CLE","BOS",NA,13.4,11.295,NA,-5.85
"SP","Alex Cobb",7300,"TB@HOU 08:10PM ET",15.224,"TB","HOU",13.28,12.4,11.5575,NA,-15.85
"SP","Marco Estrada",6500,"TOR@CWS 08:10PM ET",13.174,"TOR","CWS",15.15,14.7,15.62,NA,20.75
"SP","Ubaldo Jimenez",5800,"KC@BAL 07:05PM ET",8.019,"BAL","KC",12.67,11.2,11.298,NA,21.55
"SP","James Shields",5700,"TOR@CWS 08:10PM ET",7.98,"CWS","TOR",8.94,10.9,11.674,NA,7.5
"SP","Jose Urena",5600,"WAS@MIA 07:10PM ET",9.515,"MIA","WAS",9.87,9.2,8.836,NA,25.6
"SP","Matt Cain",5100,"SF@OAK 10:05PM ET",6.815,"SF","OAK",12.67,10.4,9.853,NA,3.25
"SP","Doug Fister",4500,"CLE@BOS 07:08PM ET",3.943,"BOS","CLE",7.93,8.6,7.036,NA,23.05
