"Mookie Betts_BOS","Anthony Rizzo_CHC","Justin Smoak_TOR","Yangervis Solarte_SD","Lorenzo Cain_KC","Wil Myers_SD","Kris Bryant_CHC","Shin-Soo Choo_TEX","Elvis Andrus_TEX","Josh Donaldson_TOR","Xander Bogaerts_BOS","Kendrys Morales_TOR","Rougned Odor_TEX","Mike Moustakas_KC","Carlos Gomez_TEX","Mitch Moreland_BOS","Whit Merrifield_KC","Andrew Benintendi_BOS","Ben Zobrist_CHC","Addison Russell_CHC","Jackie Bradley_BOS","Nomar Mazara_TEX","Eric Hosmer_KC","Ian Happ_CHC","Devon Travis_TOR","Kevin Pillar_TOR","Joey Gallo_TEX","Jorge Bonifacio_KC","Jose Pirela_SD","Adrian Beltre_TEX","Delino DeShields_TEX","Jason Heyward_CHC","Willson Contreras_CHC","Hunter Renfroe_SD","Jose Bautista_TOR","Russell Martin_TOR","Steve Pearce_TOR","Salvador Perez_KC","Franchy Cordero_SD","Kyle Schwarber_CHC","Robinson Chirinos_TEX","Hanley Ramirez_BOS","Dustin Pedroia_BOS","Jorge Soler_KC","Mike Napoli_TEX","Dalton Pompey_TOR","Peter O'Brien_TEX","Rowdy Tellez_TOR","Chris Young_BOS","Brock Holt_BOS","Ryan Schimpf_SD","Alex Gordon_KC","Jon Jay_CHC","Albert Almora_CHC","Troy Tulowitzki_TOR","Jonathan Lucroy_TEX","Jurickson Profar_TEX","Alcides Escobar_KC","Cheslor Cuthbert_KC","Miguel Montero_CHC","Jeimer Candelario_CHC","Manuel Margot_SD","Mark Zagunis_CHC","Jarrod Saltalamacchia_TOR","Ezequiel Carrera_TOR","Pablo Sandoval_BOS","Paulo Orlando_KC","Billy Burns_KC","Alex Dickerson_SD","Austin Hedges_SD","Darrell Ceciliani_TOR","Steve Selsky_BOS","Marco Hernandez_BOS","Jose Rondon_SD","Javier Baez_CHC","Cory Spangenberg_SD","Chris Coghlan_TOR","Pete Kozma_TEX","Brett Nicholas_TEX","Anthony Alford_TOR","Travis Jankowski_SD","Tommy La Stella_CHC","Jared Hoying_TEX","Dwight Smith_TOR","Ryan Rua_TEX","Andy Ibanez_TEX","Brandon Moss_KC","Sandy Leon_BOS","Christian Vazquez_BOS","Deven Marrero_BOS","Sam Travis_BOS","Ryan O'Hearn_KC","Erick Aybar_SD","Matt Szczur_SD","Ryan Goins_TOR","Josh Rutledge_BOS","Terrance Gore_KC","Chase d'Arnaud_SD","Allen Cordoba_SD","Hanser Alberto_TEX","Ronald Guzman_TEX","Christian Bethancourt_SD","Luis Urias_SD","Drew Stubbs_TEX","Luke Maile_TOR","Raul Mondesi_KC","Jabari Blash_SD","Carlos Asuaje_SD","Eloy Jimenez_CHC","Darwin Barney_TOR","Mike Ohlman_TOR","Drew Robinson_TEX","Harold Ramirez_TOR","Richard Urena_TOR","Hector Sanchez_SD","Drew Butera_KC","Ramon Torres_KC","Hunter Dozier_KC","Luis Torrens_SD"
12.6490356516657,0,0,0,0,0,0,0,0,0,58.3322033898305,0,0,0,0,10.9879336349925,0,17.5725689404935,0,0,8.85522664199815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.81061224489796,6.28405797101449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1258064516129,-2.64039408866995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9.82117647058823,0,0,0,0,0,0,0,0,70.7066043249562,0,0,0,0,0,0,0,0,0,0,0,0,10.6187766714083,-11.5636363636364,0,0,0,0,0,0,0,0,7.21718088324259,28.4514170040486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0255681818182,0,0,0,0,0,0,0,0,0,5.69663865546219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64957983193277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.77832512315271,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.85087719298246,-7.43680592279217,0,0,0,43.234126984127,0,31.0462304409673,0,0,0,0,0,0,9.33636363636364,0,0,0,0,-0.845996493278784,0,0,0,6.79094076655052,0,0,0,0,0,0,0,0,0,0,0,0,0,8.80619796484736,0,0,0,0,0,0,0,0,0,0,12.4468085106383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.84696016771488,0,0,0,0,0,0,0,0,60.1191558441558,0,0,5.13012181616833,0,0,0,0,0,10.0954545454545,0,0,0,0,7.78070175438596,0,0,0,0,0,0,0,0,0,7.96897959183673,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6388235294118,0,0,0,0,0,-2.29123376623377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1288461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,11.4659090909091,2.5518018018018,0,0,0,31.0462304409673,0,68.9822190611664,0,0,0,0,0,0,19.9517045454545,0,0,0,0,-3.82857142857143,0,0,0,25.6642857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.92869875222816,0,0,0,0,0,0,0,0,0,0,-2.69846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.43815513626834,0,0,0,0,0,0,0,0,0,10.9879336349925,0,0,0,0,50.6181818181818,0,20.1099419448476,0,0,6.69767441860465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181616832779623,0.512626262626263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4187192118227,4.34188034188034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3.09951690821256,0,0,0,0,0,0,0,0,5.13012181616833,0,0,49.3457446808511,0,0,0,0,0,2.89095744680851,0,0,0,0,4.84143049932524,0,0,0,0,0,0,0,0,0,1.801393728223,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7642276422764,0,0,0,0,0,8.52393617021277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.8811447811448,0,0,0,0,0,0,0,0,0,17.5725689404935,0,0,0,0,20.1099419448476,0,75.8728070175439,0,0,4.51567944250871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95560253699789,14.7761332099907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1816091954023,7.93162393162393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.12458471760797,0,0,0,0,17.4738675958188,0,0,0,0,0,0,0,0,0,0,0,44.7596899224806,16.0833333333333,0,0,0,0,0,0,0,0,0,0,0,14.5095238095238,2.71494252873563,0,0,0,0,0,0,-2.02177177177177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615079365079365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.48979591836735,0,0,0,0,13.3279370952821,0,0,0,0,0,0,0,0,0,0,0,16.0833333333333,47.7227891156463,0,0,0,0,0,0,0,0,0,0,0,3.43589743589744,7.82954545454545,0,0,0,0,0,0,8.11806543385491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.1010752688172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.3256244218316,0,0,0,0,0,0,0,0,0,8.85522664199815,0,0,0,0,6.69767441860465,0,4.51567944250871,0,0,56.2006802721088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.3866396761134,0.923015873015873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16304347826087,8.14166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,21.499574829932,5.35849056603774,0,0,0,9.33636363636364,0,19.9517045454545,0,0,0,0,0,0,58.1814935064935,0,0,0,0,3.87373737373737,0,0,0,13.8948306595365,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.86842105263158,0,0,0,0,0,0,0,0,0,0,9.81089743589744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4.03114754098361,0,0,0,0,0,0,0,0,10.0954545454545,0,0,2.89095744680851,0,0,0,0,0,37.8294930875576,0,0,0,0,4.73519163763066,0,0,0,0,0,0,0,0,0,7.81359649122807,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1826441102757,0,0,0,0,0,5.93778801843318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.54807692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24.1315789473684,0,0,0,0,0,0,0,0,10.6187766714083,0,0,0,0,0,0,0,0,0,0,0,0,56.137049941928,4.23717948717949,0,0,0,0,0,0,0,0,-0.341463414634146,5.98461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6013071895425,0,0,0,0,0,0,0,0,0,7.32411067193676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88405797101449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.88157894736842,0,0,0,0,0,0,0,0,0
0,0,0.91799709724238,0,0,0,0,0,0,0,0,-11.5636363636364,0,0,0,0,0,0,0,0,0,0,0,0,4.23717948717949,52.9785310734463,0,0,0,0,0,0,0,0,-5.79544126241964,-4.15504978662873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.08901515151515,0,0,0,0,0,0,0,0,0,1.42539682539683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18412698412698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3275862068966,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5.11236802413273,-1.47775689223058,0,0,0,-0.845996493278784,0,-3.82857142857143,0,0,0,0,0,0,3.87373737373737,0,0,0,0,68.2875511396844,0,0,0,9.39114114114114,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31173864894795,0,0,0,0,0,0,0,0,0,0,4.72314507198228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-5.61153846153846,0,0,0,0,0,0,0,0,7.78070175438596,0,0,4.84143049932524,0,0,0,0,0,4.73519163763066,0,0,0,0,40.0603948896632,0,0,0,0,0,0,0,0,0,-3.59103840682788,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.07142857142857,0,0,0,0,0,3.45993031358885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,24.1588235294118,7.46153846153846,0,0,0,6.79094076655052,0,25.6642857142857,0,0,0,0,0,0,13.8948306595365,0,0,0,0,9.39114114114114,0,0,0,47.1358885017422,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.96551724137931,0,0,0,0,0,0,0,0,0,0,2.51612903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26.3690476190476,0,0,0,0,18.6063829787234,0,0,0,0,0,0,0,0,0,0,0,14.5095238095238,3.43589743589744,0,0,0,0,0,0,0,0,0,0,0,39.875,24.801247771836,0,0,0,0,0,0,6.19146341463415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.05846774193548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25.8067552602436,0,0,0,0,16.1012145748988,0,0,0,0,0,0,0,0,0,0,0,2.71494252873563,7.82954545454545,0,0,0,0,0,0,0,0,0,0,0,24.801247771836,64.0420819490587,0,0,0,0,0,0,-6.78520499108734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.1960227272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-3.50621468926554,0,-0.449444769140853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5633879781421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.48353658536585,0,0,0,0,0,0,0,0,0,0,-3.51794871794872,0,0,0,0,0,0,0,-4.28897959183673,0,0,0,0,0,5.98390804597701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6723044397463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-4.6030303030303,0,0,0,0,0,0,0,0,7.21718088324259,0,0,0,0,0,0,0,0,0,0,0,0,-0.341463414634146,-5.79544126241964,0,0,0,0,0,0,0,0,53.5991538868324,15.0816464237517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57102272727273,0,0,0,0,0,0,0,0,0,6.24182076813656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9800853485064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.48172043010753,0,0,0,0,0,0,0,0,0
0,0,18.5378787878788,0,0,0,0,0,0,0,0,28.4514170040486,0,0,0,0,0,0,0,0,0,0,0,0,5.98461538461538,-4.15504978662873,0,0,0,0,0,0,0,0,15.0816464237517,49.8920377867746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3483333333333,0,0,0,0,0,0,0,0,0,10.2571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,11.3,0,0,0,0,0,0,0,0,7.96897959183673,0,0,1.801393728223,0,0,0,0,0,7.81359649122807,0,0,0,0,-3.59103840682788,0,0,0,0,0,0,0,0,0,51.3934837092732,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6243137254902,0,0,0,0,0,3.08991228070175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7327731092437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
