"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,786712527,"cmykcreations (2/2)",0,206.9,"P Chris Archer P Danny Salazar OF Mike Trout SS Corey Seager 2B Robinson Canó 1B Eric Thames 3B Mike Moustakas OF Lorenzo Cain OF Matt Kemp C J.T. Realmuto",NA,"Chris Archer","35.15%",32.75
2,786618461,"SUNSET76 (19/20)",0,188.9,"P Chris Archer P Danny Salazar OF Starling Marte SS Zack Cozart 2B Robinson Canó 1B Eric Hosmer C Salvador Perez 3B Mike Moustakas OF Lorenzo Cain OF Jorge Bonifacio",NA,"Sean Manaea","26.87%",2.15
3,786685461,"MPSCHEVE",0,185.95,"P Jon Lester P Tanner Roark OF Marcell Ozuna SS Zack Cozart OF Kyle Schwarber OF Corey Dickerson 1B Yuli Gurriel 2B Dee Gordon 3B Mike Moustakas C J.T. Realmuto",NA,"Giancarlo Stanton","19.95%",5
4,786656083,"Carloszappa (2/4)",0,178.9,"P Chris Archer P Danny Salazar OF Mike Trout OF Ryan Braun SS Zack Cozart OF Corey Dickerson 1B Eric Thames 3B Mike Moustakas 2B Brad Miller C Devin Mesoraco",NA,"Danny Salazar","19.61%",31.15
5,786651857,"jdub3100",0,177.9,"P Chris Archer P Danny Salazar SS Trevor Story OF Ian Desmond 3B Travis Shaw OF Ryan Braun 1B Eric Thames 2B Josh Harrison OF Carlos González C Tony Wolters",NA,"Charlie Blackmon","17.57%",17
6,786618454,"SUNSET76 (18/20)",0,176.9,"P Chris Archer P Danny Salazar OF Starling Marte C Gary Sánchez 2B Whit Merrifield 1B Eric Thames 3B Mike Moustakas SS Alcides Escobar OF Brandon Moss OF Alex Gordon",NA,"Jason Vargas","17.46%",6.45
7,786666315,"AEVANS1 (5/7)",0,175.6,"P Rich Hill P Chris Archer 2B Whit Merrifield C Salvador Perez 3B Mike Moustakas SS Andrelton Simmons OF Brandon Moss OF Mallex Smith 1B C.J. Cron OF Alex Gordon",NA,"Andrew McCutchen","15.65%",11
8,786608979,"SUNSET76 (4/20)",0,174.9,"P Chris Archer P Danny Salazar OF Starling Marte 3B Travis Shaw OF Ryan Braun OF Domingo Santana 1B Eric Thames C Alex Avila 2B Eric Sogard SS Tim Beckham",NA,"Josh Harrison","15.31%",4
9,786664942,"FLThunder70 (2/4)",0,172.9,"P Chris Archer P Danny Salazar OF Starling Marte SS Zack Cozart OF Billy Hamilton C Salvador Perez 2B Dee Gordon 3B Josh Harrison 1B Josh Bell OF Carlos González",NA,"Mike Moustakas","14.74%",28
10,786682909,"louiswat",0,172,"P Jason Vargas 2B José Altuve 1B Justin Smoak OF Adam Duvall OF Adam Jones OF Ryan Braun SS Elvis Andrus C Salvador Perez 3B Mike Moustakas P Anthony Banda",NA,"Bryce Harper","13.83%",23
