"Charlie Blackmon_COL","Cody Bellinger_LAD","Bryce Harper_WAS","Nolan Arenado_COL","Corey Seager_LAD","Daniel Murphy_WAS","Gerardo Parra_COL","Chris Taylor_LAD","Ryan Zimmerman_WAS","Andrew McCutchen_PIT","Anthony Rendon_WAS","Justin Turner_LAD","DJ LeMahieu_COL","Trea Turner_WAS","Ian Desmond_COL","Trevor Story_COL","Joc Pederson_LAD","Mark Reynolds_COL","Brian Goodwin_WAS","Starling Marte_PIT","Hunter Renfroe_SD","Yasmani Grandal_LAD","Yasiel Puig_LAD","Gregory Polanco_PIT","Adam Eaton_WAS","Wilmer Difo_WAS","David Dahl_COL","Adrian Gonzalez_LAD","Chase Utley_LAD","Buster Posey_SF","Austin Barnes_LAD","Josh Harrison_PIT","Adam Frazier_PIT","David Freese_PIT","Josh Bell_PIT","Manuel Margot_SD","Brandon Belt_SF","Howie Kendrick_WAS","Kike Hernandez_LAD","Jose Pirela_SD","Jose Osuna_PIT","Carlos Gonzalez_COL","Adam Lind_WAS","Raimel Tapia_COL","Franklin Gutierrez_LAD","Peter O'Brien_LAD","Jordy Mercer_PIT","Wil Myers_SD","Cory Spangenberg_SD","Jayson Werth_WAS","Pat Valaika_COL","Nick Hundley_SF","Ryan Schimpf_SD","Stephen Drew_WAS","Michael Taylor_WAS","Denard Span_SF","Pablo Sandoval_SF","Brandon Crawford_SF","Yangervis Solarte_SD","Jordan Luplow_PIT","Trayce Thompson_LAD","Joe Panik_SF","Ryan Raburn_WAS","Logan Forsythe_LAD","Andrew Toles_LAD","Willie Calhoun_LAD","Alex Dickerson_SD","Stephen Cardullo_COL","Hunter Pence_SF","Rob Segedin_LAD","Jarrett Parker_SF","Christian Arroyo_SF","Alex Verdugo_LAD","Danny Ortiz_PIT","Kevin Newman_PIT","Matt Wieters_WAS","Dustin Garneau_COL","Andre Ethier_LAD","Carlos Asuaje_SD","Jose Lobaton_WAS","Tom Murphy_COL","Jordan Patterson_COL","Scott Van Slyke_LAD","Gorkys Hernandez_SF","Mac Williamson_SF","Matt Szczur_SD","Travis Jankowski_SD","Ryan Hanigan_COL","Kelby Tomlinson_SF","Jabari Blash_SD","Chase d'Arnaud_SD","Hector Sanchez_SD","Elias Diaz_PIT","Phil Gosselin_PIT","Chris Bostick_PIT","John Jaso_PIT","Francisco Cervelli_PIT","Christian Bethancourt_SD","Austin Hedges_SD","Franchy Cordero_SD","Luis Urias_SD","Alexi Amarista_COL","Adrian Sanchez_WAS","Aaron Hill_SF","Erick Aybar_SD","Chris Heisey_WAS","Cristhian Adames_COL","Gift Ngoepe_PIT","Max Moroff_PIT","Tony Wolters_COL","Pedro Severino_WAS","Justin Ruggiano_SF","Conor Gillaspie_SF","Mike Freeman_LAD","Rafael Bautista_WAS","Mike Tauchman_COL","Michael Morse_SF","Kyle Farmer_LAD","Chris Stewart_PIT","Jacob Stallings_PIT","Allen Cordoba_SD","John Bormann_PIT","Brett Eibner_LAD","Tim Federowicz_SF","Dusty Coleman_SD","Jose Rondon_SD","Luis Torrens_SD","Chris Marrero_SF","Carlos Moncrief_SF","Austin Slater_SF","Miguel Gomez_SF","Ryder Jones_SF","Orlando Calixte_SF","Jae-gyun Hwang_SF","Chad Huffman_WAS","Andrew Stevenson_WAS"
0,0,19.065233785822,0,0,17.261355695318,0,0,6.42383107088989,0,-7.77009084556254,0,0,99.7107344632768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.843537414966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.740863787375415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.44702467343977,0,0,15.4570230607966,0,0,-9.63602941176471,0,0,0,0,0,6.66876310272537,0,48.5061688311688,0.717948717948718,0,2.29925994449584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98987854251012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.47660098522168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.9963850837139,0,0,22.7865191146881,0,0,10,0,0,0,0,0,0.951406649616368,0,0.717948717948718,46.0857657657658,0,1.38625056535504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510144927536232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.223717948717949,0,0,9.70821256038647,0,0,6.68403361344538,0,0,0,4.27464008859358,0,0,0,0,45.3616138763198,0,0,0,0,4.33192389006343,15.6237373737374,0,0,0,0,0,7.52840909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06878306878307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.0285493827161,0,0,5.56993670886076,0,0,5.85714285714286,0,0,0,0,0,6.50751879699248,0,2.29925994449584,1.38625056535504,0,74.2885829030407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7078265468006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4077380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.4621848739496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75093984962406,0,0,0,0,0,0,0,0,0,0,0,2.70833333333333,1.04901960784314,0,0,0,0,0,0,0,0,0,-3.76318484383001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.42786885245902,0,0,0,0,0,0.764367816091954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.53478523895947,0,0,21.346223428313,0,0,-7.52216312056738,0,0,0,2.22874149659864,0,0,0,0,4.33192389006343,0,0,0,0,47.8090766823161,-1.60552884615385,0,0,0,0,0,-6.48163265306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0682788051209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22.3822404371585,0,0,16.0429470566457,0,0,8.78619528619529,0,0,0,2.21800116890707,0,0,0,0,15.6237373737374,0,0,0,0,-1.60552884615385,64.4476061427281,0,0,0,0,0,2.77798334875116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.349531116794544,0,0,0,0,0,0,0,0,0,0,0,0,0,48.1605633802817,0,0,0,0,0,0,0,-7.26314484126984,-2.11948790896159,-9.53434343434343,6.67636171337916,0,0,0,0,0,0,0,0,0,0,0,-1.53146853146853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.87789084181314,0,0,3.71301020408163,0,0,-5.56587301587302,0,0,0,9.75402298850575,0,0,0,0,7.52840909090909,0,0,0,0,-6.48163265306122,2.77798334875116,0,0,0,0,0,50.6436865021771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6379804934022,0,0,0,0,0,0,4.47611995557201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47727272727273,0,6.80574400723654,0,0,0,9.33674339300938,0,0,0,0,0,0,12.5917503966155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93961352657005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.40752351097179,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.26314484126984,0,0,0,0,0,0,0,43.147191011236,11.2792156862745,5.55753968253968,0.123498864005193,0,0,0,0,0,0,0,0,0,0,0,6.63649720834558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.363961038961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.976767676767677,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11948790896159,0,0,0,0,0,0,0,11.2792156862745,51.4751966122202,10.2960222016651,-1.34766214177979,0,0,0,0,0,0,0,0,0,0,0,9.9664570230608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1753968253968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,9.71981004070556,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.53434343434343,0,0,0,0,0,0,0,5.55753968253968,10.2960222016651,28.1935208866155,-5.29234972677596,0,0,0,0,0,0,0,0,0,0,0,9.38942307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46353065539112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
