"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Chris Sale",13300,"BOS@TB 07:10PM ET",30.165,"BOS","TB",32.51,31,27.0805,NA,27.55
"SP","Gio Gonzalez",11300,"ATL@WAS 07:05PM ET",19.512,"WAS","ATL",23.19,17.2,15.558,NA,14.7
"SP","Lance McCullers",11000,"HOU@TOR 07:07PM ET",21.263,"HOU","TOR",23.26,18.5,18.686,NA,-0.85
"SP","Michael Wacha",10700,"MIA@STL 01:45PM ET",14.067,"STL","MIA",18.32,14.8,12.248,NA,25.35
"SP","Robbie Ray",10500,"ARI@LAD 10:10PM ET",23.513,"ARI","LAD",20,20.3,19.482,NA,32.7
"SP","Rich Hill",10200,"ARI@LAD 10:10PM ET",15.336,"LAD","ARI",19.62,19.1,17.224,NA,29.95
"SP","Jose Berrios",9600,"BAL@MIN 08:10PM ET",20.94,"MIN","BAL",22.93,15.4,16.219,NA,14.7
"SP","Zach Davies",8800,"MIL@CHC 02:20PM ET",10.288,"MIL","CHC",13.03,13.5,14.873,NA,15.3
"SP","Jake Faria",8300,"BOS@TB 07:10PM ET",24.03,"TB","BOS",NA,14.3,NA,NA,NA
"SP","Mike Montgomery",7800,"MIL@CHC 02:20PM ET",7.32,"CHC","MIL",17.04,15.3,14.907,NA,-5.55
"SP","Mike Foltynewicz",7200,"ATL@WAS 07:05PM ET",14.072,"ATL","WAS",NA,14.1,11.921,NA,NA
"SP","Dinelson Lamet",7100,"SD@CLE 07:10PM ET",17.921,"SD","CLE",17.02,12.2,9.134,NA,3
"SP","Tyler Chatwood",6900,"CIN@COL 03:10PM ET",13.222,"COL","CIN",13.03,11.7,9.424,NA,8.3
"SP","Chad Kuhl",6700,"PIT@PHI 06:05PM ET",8.5,"PIT","PHI",12.54,15.5,12.164,NA,16.35
"SP","Anibal Sanchez",6500,"SF@DET 01:10PM ET",4.875,"DET","SF",13.63,12.1,10.856,NA,25.9
"SP","Josh Tomlin",6400,"SD@CLE 07:10PM ET",8.963,"CLE","SD",14.08,12.9,14.41,NA,25.35
"SP","Dylan Bundy",6300,"BAL@MIN 08:10PM ET",14.856,"BAL","MIN",14.91,12.8,13.546,NA,2.45
"SP","Jeremy Hellickson",6200,"PIT@PHI 06:05PM ET",9.526,"PHI","PIT",14.18,13.8,12.781,NA,12.5
"SP","Sam Gaviglio",6100,"OAK@SEA 10:10PM ET",11.245,"SEA","OAK",15.62,11.6,10.96,NA,NA
"SP","Francisco Liriano",5400,"HOU@TOR 07:07PM ET",10.177,"TOR","HOU",14.2,11.2,14.193,NA,13.5
"RP","Chris Stratton",5100,"SF@DET 01:10PM ET",-0.05,"SF","DET",NA,12.5,0.366,NA,0.4
"SP","Tom Koehler",5000,"MIA@STL 01:45PM ET",5.511,"MIA","STL",10.43,13.6,10.211,NA,14.45
"SP","Paul Blackburn",4700,"OAK@SEA 10:10PM ET",18.5,"OAK","SEA",12.5,8.6,8.576,NA,13.85
"SP","Sal Romano",4200,"CIN@COL 03:10PM ET",1.95,"CIN","COL",NA,7.3,3.581,NA,19.05
