"Place_lo","Place_hi","Payout"
"1","1","3000"
"2","2","1500"
"3","3","1000"
"4","4","750"
"5","5","500"
"6","7","400"
"8","10","300"
"11","15","200"
"16","20","150"
"21","25","100"
"26","30","80"
"31","40","60"
"41","60","50"
"61","90","40"
"91","140","30"
"141","190","25"
"191","290","20"
"291","440","15"
"441","640","12"
"641","1000","10"
"1001","1700","8"
"1701","2950","6"
