Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Dri Archer,WR,PIT,vs SF,13th,3000,3.6,8.4,0,5.15,5.15,100,0,1.7,,
Dexter McCluster,RB,TEN,@ CLE,24th,3000,0,6.6,8.5,0,0,100,0,0,16.4,5.5
Denard Robinson,RB,JAC,vs MIA,6th,3000,1,20.5,5.7,7.47,7.47,100,0,2.5,0.9,0.3
James Starks,RB,GB,vs SEA,15th,3000,0.9,16.2,10.8,6,6,100,0,2,13.6,4.5
Jared Cook,TE,STL,@ WAS,12th,3000,2.5,20.2,5.5,8.43,8.43,100,0,2.8,9.7,3.2
Kamar Aiken,WR,BAL,@ OAK,3rd,3000,3.4,16,12.6,7.55,7.55,100,0,2.5,12.9,4.3
Josh Huff,WR,PHI,vs DAL,25th,3000,0,7.2,5.4,0,0,100,0,0,4,1.3
Jonathan Grimes,RB,HOU,@ CAR,20th,3000,0.9,9.6,6.6,3.84,3.84,100,0,1.3,10.7,3.6
Jeff Janis,WR,GB,vs SEA,15th,3000,2.2,12.7,1.1,5.72,5.72,100,0,1.9,,
Jaron Brown,WR,ARI,@ CHI,18th,3000,0,10,3.1,0,0,100,0,0,10,3.3
Jarius Wright,WR,MIN,vs DET,31st,3000,0,21.1,5.3,6.3,6.3,100,0,2.1,5.6,1.9
Brandon Bolden,RB,NE,@ BUF,21st,3000,3.8,9.8,6.3,5.81,5.81,100,0,1.9,1.3,0.4
Bilal Powell,RB,NYJ,@ IND,26th,3000,0,25.2,12.3,7,7,100,0,2.3,9.4,3.1
Benjamin Watson,TE,NO,vs TB,13th,3000,4.2,13.2,12.3,7.23,7.23,100,0,2.4,3.2,1.1
Andre Williams,RB,NYG,vs ATL,22nd,3000,0.6,19.8,2.2,7.01,7.01,100,0,2.3,4.3,1.4
Andre Holmes,WR,OAK,vs BAL,23rd,3000,0,13.8,4.5,0,0,100,0,0,8,2.7
Albert Wilson,WR,KC,vs DEN,30th,3000,0.2,16.4,6.8,5.63,5.63,100,0,1.9,0,
Damien Williams,RB,MIA,@ JAC,27th,3000,0.6,14.4,3.3,5.18,5.18,100,4,1.7,11,3.7
Cordarrelle Patterson,WR,MIN,vs DET,31st,3000,0,17.5,1.1,5.71,5.71,100,0,1.9,0,
Brian Hartline,WR,CLE,vs TEN,10th,3000,1.9,16,9.4,6.61,6.61,100,0,2.2,0,
Coby Fleener,TE,IND,vs NYJ,5th,3000,0,22.3,8.2,6.67,6.67,100,0,2.2,,
Christine Michael,RB,DAL,@ PHI,8th,3000,0,18.3,4,3.89,3.89,100,21,1.3,,
Chris Polk,RB,HOU,@ CAR,20th,3000,0,12.6,4.8,3.84,3.84,100,0,1.3,6.7,2.2
Aaron Dobson,WR,NE,@ BUF,21st,3000,5.1,8.1,4.5,6.06,6.06,100,0,2,15.7,5.2
Lorenzo Taliaferro,RB,BAL,@ OAK,3rd,3000,0,12.8,6.2,0,0,100,0,0,13.6,4.5
Corey Philly Brown,WR,CAR,vs HOU,28th,3000,3.4,16,7.4,7.63,7.63,100,0,2.5,14.7,4.9
Preston Parker,WR,NYG,vs ATL,22nd,3000,0,9.8,4.7,0,0,100,0,0,4.7,1.6
Lance Moore,WR,DET,@ MIN,7th,3000,0,5.8,6.8,0,0,100,0,0,3.4,1.1
Quinton Patton,WR,SF,@ PIT,9th,3000,0,9.2,4.7,0,0,100,58,0,6.5,2.2
Lance Dunbar,RB,DAL,@ PHI,8th,3000,5,12.2,13.1,7.37,7.37,100,8,2.5,8.3,2.8
Ryan Grant,WR,WAS,vs STL,15th,3000,0,5.6,5.2,0,0,100,0,0,7.5,2.5
Roy Helu Jr.,RB,OAK,vs BAL,23rd,3000,1.4,14,3.3,5.6,5.6,100,0,1.9,,
Riley Cooper,WR,PHI,vs DAL,25th,3000,0.5,15.8,5.5,5.63,5.63,100,0,1.9,0,
Rishard Matthews,WR,MIA,@ JAC,27th,3000,0,22.3,12.7,7.12,7.12,100,0,2.4,20.5,6.8
Khiry Robinson,RB,NO,vs TB,12th,3000,1.8,17.4,8.8,6.98,6.98,100,0,2.3,6.7,2.2
Knile Davis,RB,KC,vs DEN,30th,3000,0,22.3,1.4,6.13,6.13,100,0,2,6.9,2.3
Bills,DST,BUF,vs NE,5th,2900,2.8,22.9,5.7,9.49,9.49,100,33,3.3,2,0.7
Lions,DST,DET,@ MIN,7th,2900,3.4,18.1,5.9,8.3,8.3,100,0,2.9,3,1
Texans,DST,HOU,@ CAR,20th,2900,5.3,18.8,9.4,9.84,9.84,100,44,3.4,6,2.1
Chiefs,DST,KC,vs DEN,30th,2900,2.5,23.8,10.9,9.6,9.6,100,0,3.3,10,3.4
Patriots,DST,NE,@ BUF,21st,2900,4.3,19.3,8.1,9.26,9.26,100,0,3.2,13,4.5
Ravens,DST,BAL,@ OAK,3rd,2900,4.5,19.2,5.4,9.38,9.38,100,18,3.2,-1,
Browns,DST,CLE,vs TEN,10th,2900,4.3,20.2,5.3,9.59,9.59,100,0,3.3,20,6.9
Colts,DST,IND,vs NYJ,2nd,2900,3,19.8,7.6,8.61,8.61,100,0,3,4,1.4
Vikings,DST,MIN,vs DET,31st,2800,1.1,24.5,8.8,8.94,8.94,100,63,3.2,8,2.9
Steelers,DST,PIT,vs SF,13th,2800,3.3,18.9,9.3,8.46,8.46,100,0,3,8,2.9
Saints,DST,NO,vs TB,12th,2800,3.6,18,4.6,8.44,8.44,100,0,3,7,2.5
Broncos,DST,DEN,@ KC,17th,2800,4.4,21.5,10.8,10.05,10.05,100,5,3.6,20,7.1
Cardinals,DST,ARI,@ CHI,18th,2800,3.3,23.1,10.4,9.87,9.87,100,0,3.5,18,6.4
Cowboys,DST,DAL,@ PHI,8th,2800,3.5,16.4,4.6,7.84,7.84,100,14,2.8,13,4.6
Chargers,DST,SD,@ CIN,19th,2800,2.8,18.7,4.8,8.14,8.14,100,0,2.9,4,1.4
Jets,DST,NYJ,@ IND,26th,2800,4.1,17,7.1,8.41,8.41,100,52,3,14,5
Lance Kendricks,TE,STL,@ WAS,12th,2700,0.3,14.4,4.4,5.01,5.01,100,0,1.9,2.5,0.9
Falcons,DST,ATL,@ NYG,1st,2700,1.4,22.1,5.7,8.27,8.27,100,0,3.1,5,1.9
Redskins,DST,WAS,vs STL,15th,2700,4.5,18.3,7.6,9.1,9.1,100,0,3.4,5,1.9
49ers,DST,SF,@ PIT,9th,2700,3,19.2,4.3,8.41,8.41,100,66,3.1,-4,
Eagles,DST,PHI,vs DAL,25th,2700,0.9,23.1,7.5,8.33,8.33,100,33,3.1,8,3
Scott Chandler,TE,NE,@ BUF,22nd,2600,0,16,6.1,4.77,4.77,100,0,1.8,5.3,2
Bears,DST,CHI,vs ARI,32nd,2600,2.2,19.4,4.5,7.95,7.95,100,0,3.1,0,
Josh Hill,TE,NO,vs TB,13th,2600,2,17,3.1,6.99,6.99,100,0,2.7,1.2,0.5
Jaguars,DST,JAC,vs MIA,6th,2600,1.8,18.6,5.6,7.43,7.43,100,0,2.9,3,1.2
Buccaneers,DST,TB,@ NO,4th,2600,2.4,20.4,6.4,8.39,8.39,100,0,3.2,13,5
Giants,DST,NYG,vs ATL,22nd,2600,1.1,21.8,7.1,8.01,8.01,100,0,3.1,2,0.8
Mychal Rivera,TE,OAK,vs BAL,24th,2500,0,19.9,4.7,6.34,6.34,100,0,2.5,4.5,1.8
Maxx Williams,TE,BAL,@ OAK,4th,2500,1.6,9.3,5.4,6.22,6.22,100,0,2.5,1.8,0.7
Richard Rodgers,TE,GB,vs SEA,16th,2500,3.3,14.4,10.2,6.99,6.99,100,0,2.8,13.3,5.3
James O'Shaughnessy,TE,KC,vs DEN,25th,2500,0,0.8,2.9,0,0,100,0,0,7.4,3
Anthony Fasano,TE,TEN,@ CLE,1st,2500,0,8,4.8,0,0,100,0,0,19.4,7.8
Brent Celek,TE,PHI,vs DAL,20th,2500,1.3,14.2,7.3,5.59,5.59,100,0,2.2,,
Jacob Tamme,TE,ATL,@ NYG,6th,2500,2,16.1,8.9,6.72,6.72,100,58,2.7,11.7,4.7
Gavin Escobar,TE,DAL,@ PHI,8th,2500,2.6,19.1,2.8,8.11,8.11,100,0,3.2,2.6,1
Chase Coffman,TE,TEN,@ CLE,1st,2500,0,8,10.6,0,0,100,0,0,8.2,3.3
Jeff Cumberland,TE,NYJ,@ IND,29th,2500,0.1,14.5,1.8,4.91,4.91,100,0,2,,
Garrett Graham,TE,HOU,@ CAR,2nd,2500,0,7.8,1.9,0,0,100,0,0,7.7,3.1
Crockett Gillmore,TE,BAL,@ OAK,4th,2500,2.3,12.5,10.1,5.67,5.67,100,0,2.3,25.8,10.3
Darren Fells,TE,ARI,@ CHI,21st,2500,5,13.7,6.4,7.93,7.93,100,0,3.2,,
Virgil Green,TE,DEN,@ KC,18th,2500,0.9,12.9,3.2,4.94,4.94,100,41,2,9.2,3.7
Luke Willson,TE,SEA,@ GB,31st,2500,0,13.4,3.4,0,0,100,0,0,5.6,2.2
Marcedes Lewis,TE,JAC,vs MIA,15th,2500,1.8,13.8,2.6,5.78,5.78,100,41,2.3,0,
Raiders,DST,OAK,vs BAL,23rd,2400,3.9,15.9,6.7,7.92,7.92,100,0,3.3,3,1.3
