Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Matt Ryan,QB,ATL,vs NO,26th,5500,11.8,34.3,16.9,19.31,19.31,100,67,3.5,23.36,4.2
Ryan Fitzpatrick,QB,NYJ,@ BUF,28th,5400,12.2,37.4,19.1,20.63,20.63,100,21,3.8,13.44,2.5
Kamar Aiken,WR,BAL,@ CIN,9th,5400,11.4,24,12.6,15.57,15.57,100,0,2.9,12.6,2.3
Kirk Cousins,QB,WAS,@ DAL,1st,5400,10.9,32.5,20.5,18.14,18.14,100,67,3.4,19.04,3.5
Denard Robinson,RB,JAC,@ HOU,6th,5400,7.1,26.6,5.7,13.56,13.56,100,0,2.5,-0.1,
Jameis Winston,QB,TB,@ CAR,20th,5300,11.2,28.6,18.6,16.99,16.99,100,69,3.2,21.4,4
Martavis Bryant,WR,PIT,@ CLE,16th,5300,7.6,33.7,16.4,16.29,16.29,100,0,3.1,1,0.2
AJ McCarron,QB,CIN,vs BAL,11th,5300,4.5,26.7,8.3,17.83,17.83,100,0,3.4,14.6,2.8
Derek Carr,QB,OAK,@ KC,14th,5300,9.9,33.9,19.1,17.89,17.89,100,59,3.4,11.96,2.3
Tyrod Taylor,QB,BUF,vs NYJ,21st,5300,10.2,34.2,19.9,18.22,18.22,100,57,3.4,18.38,3.5
Dez Bryant,WR,DAL,vs WAS,28th,5300,0,28.8,10.2,8.57,8.57,100,32,1.6,,
Sam Bradford,QB,PHI,@ NYG,19th,5300,13.2,30.9,16.2,19.13,19.13,100,61,3.6,22.6,4.3
Philip Rivers,QB,SD,@ DEN,9th,5300,10.3,31.6,20.2,17.42,17.42,100,63,3.3,16.62,3.1
Latavius Murray,RB,OAK,@ KC,15th,5200,4.9,31.3,13.2,13.69,13.69,100,46,2.6,9.6,1.8
Michael Floyd,WR,ARI,vs SEA,6th,5200,6.6,30.6,12.5,14.57,14.57,100,2,2.8,2.6,0.5
Teddy Bridgewater,QB,MIN,@ GB,8th,5100,11.2,29.2,13.7,17.23,17.23,100,0,3.4,3.16,0.6
Brock Osweiler,QB,DEN,vs SD,3rd,5100,9.9,30.3,15.8,16.71,16.71,100,42,3.3,10.28,2
Zach Mettenberger,QB,TEN,@ IND,15th,5100,4.6,28.3,7.3,12.51,12.51,100,0,2.5,6.92,1.4
John Brown,WR,ARI,vs SEA,6th,5100,6.8,28.7,14.3,14.06,14.06,100,8,2.8,8.5,1.7
Ryan Tannehill,QB,MIA,vs NE,7th,5100,9.3,30,18.2,16.17,16.17,100,58,3.2,26.7,5.2
Jay Cutler,QB,CHI,vs DET,18th,5100,10.5,32.1,16.8,17.68,17.68,100,33,3.5,15.9,3.1
Alex Smith,QB,KC,vs OAK,12th,5100,12.3,29.7,17.6,18.09,18.09,100,62,3.5,18.34,3.6
Brian Hoyer,QB,HOU,vs JAC,30th,5100,7.7,29.3,16.2,14.9,14.9,100,53,2.9,12.96,2.5
Case Keenum,QB,STL,@ SF,5th,5100,0,16,9.3,0,0,100,37,0,9.44,1.9
Blaine Gabbert,QB,SF,vs STL,15th,5000,3.9,26.4,18,11.36,11.36,100,44,2.3,20.86,4.2
Alex Tanney,QB,TEN,@ IND,15th,5000,0,0,8,0,0,100,0,0,7.96,1.6
James White,RB,NE,@ MIA,31st,5000,10.9,28.3,10.5,16.72,16.72,100,44,3.3,8.8,1.8
Matt Moore,QB,MIA,vs NE,7th,5000,2.1,28.2,0.4,10.77,10.77,100,39,2.2,,
Austin Davis,QB,CLE,vs PIT,31st,5000,4.6,28.9,8.1,12.72,12.72,100,0,2.5,8.8,1.8
Ryan Mallett,QB,BAL,@ CIN,10th,5000,8.2,24.7,11,13.66,13.66,100,0,2.7,14.08,2.8
Danny Woodhead,RB,SD,@ DEN,4th,5000,5.6,30.5,15.3,13.87,13.87,100,39,2.8,14.2,2.8
Colt McCoy,QB,WAS,@ DAL,1st,5000,0,19.6,8.8,0,0,100,0,0,8.82,1.8
Julius Thomas,TE,JAC,@ HOU,20th,4900,2.9,29,10.4,11.55,11.55,100,4,2.4,3.2,0.7
Darren McFadden,RB,DAL,vs WAS,14th,4900,10.5,24,13.4,15,15,100,0,3.1,18.5,3.8
Antonio Gates,TE,SD,@ DEN,19th,4800,3.6,27,13.5,11.39,11.39,100,29,2.4,12.4,2.6
Karlos Williams,RB,BUF,vs NYJ,1st,4800,3.1,18.6,11.9,12.42,12.42,100,0,2.6,11.7,2.4
Jeremy Hill,RB,CIN,vs BAL,9th,4700,4,29.2,10.8,12.39,12.39,100,31,2.6,19.5,4.1
Jordan Matthews,WR,PHI,@ NYG,19th,4700,7.4,32.6,15.2,15.85,15.85,100,33,3.4,24.4,5.2
Tyler Eifert,TE,CIN,vs BAL,9th,4700,0,24.8,15,7.79,7.79,100,33,1.7,15.1,3.2
Travis Kelce,TE,KC,vs OAK,10th,4700,5,27.8,12.2,12.56,12.56,100,52,2.7,2,0.4
DeSean Jackson,WR,WAS,@ DAL,2nd,4700,5.3,30.2,12.1,13.56,13.56,100,39,2.9,,
Gary Barnidge,TE,CLE,vs PIT,17th,4700,7.4,20.9,15.4,11.88,11.88,100,42,2.5,14.6,3.1
Zach Miller,TE,CHI,vs DET,30th,4600,4.8,24.6,,11.43,11.43,100,45,2.5,,
Benjamin Watson,TE,NO,@ ATL,6th,4600,6.7,15.7,12.3,9.73,9.73,100,0,2.1,17.9,3.9
Stefon Diggs,WR,MIN,@ GB,11th,4600,3,32.7,11.9,12.86,12.86,100,37,2.8,1.8,0.4
Eddie Lacy,RB,GB,vs MIN,13th,4500,5.1,30.6,10.1,13.59,13.59,100,8,3,6.1,1.4
Chris Ivory,RB,NYJ,@ BUF,25th,4400,7.3,25.3,14.2,13.33,13.33,100,34,3,8.1,1.8
Willie Snead,WR,NO,@ ATL,4th,4400,5.8,29.4,12.7,13.65,13.65,100,40,3.1,6.5,1.5
Javorius Allen,RB,BAL,@ CIN,8th,4400,10.9,16.3,9.4,12.74,12.74,100,31,2.9,13,3
Tyler Lockett,WR,SEA,@ ARI,20th,4400,4.6,29,10.6,12.75,12.75,100,5,2.9,6.3,1.4
Cameron Artis-Payne,RB,CAR,vs TB,10th,4300,2.2,26.5,5.9,10.3,10.3,100,15,2.4,14.1,3.3
Pierre Garcon,WR,WAS,@ DAL,2nd,4200,4.7,25.7,11.6,11.69,11.69,100,45,2.8,13.9,3.3
Christine Michael,RB,SEA,@ ARI,2nd,4200,1.7,23.3,4,8.94,8.94,100,27,2.1,13.2,3.1
Ronnie Hillman,RB,DEN,vs SD,16th,4200,1.4,27.2,10.9,9.98,9.98,100,0,2.4,23.7,5.6
Austin Seferian-Jenkins,TE,TB,@ CAR,18th,4200,6.6,18,11.7,10.35,10.35,100,0,2.5,7.8,1.9
DeVante Parker,WR,MIA,vs NE,5th,4100,5.4,24.6,12.1,11.77,11.77,100,41,2.9,24.6,6
Giovani Bernard,RB,CIN,vs BAL,9th,4100,5,26.3,11.7,12.08,12.08,100,44,2.9,5.8,1.4
Tavon Austin,WR,STL,@ SF,7th,4100,7.2,24,12.5,12.85,12.85,100,46,3.1,11.2,2.7
Travis Benjamin,WR,CLE,vs PIT,29th,4100,3.8,26.3,13.1,11.29,11.29,100,26,2.8,10.3,2.5
Darren Sproles,RB,PHI,@ NYG,28th,4100,4.5,25.2,10.1,11.37,11.37,100,39,2.8,13.4,3.3
Donte Moncrief,WR,IND,vs TEN,32nd,4000,2.8,28,11.2,11.25,11.25,100,26,2.8,0.8,0.2
Will Tye,TE,NYG,vs PHI,22nd,4000,6.9,14.4,8.1,9.38,9.38,100,56,2.3,17.7,4.4
Theo Riddick,RB,DET,@ CHI,29th,4000,2.5,27.8,11.3,10.95,10.95,100,48,2.7,7.3,1.8
Markus Wheaton,WR,PIT,@ CLE,16th,4000,6.7,21.1,9.6,11.49,11.49,100,16,2.9,14.7,3.7
Stevie Johnson,WR,SD,@ DEN,1st,4000,0.8,19.7,12.5,7.08,7.08,100,0,1.8,,
DeMarco Murray,RB,PHI,@ NYG,28th,4000,2.8,24.4,12.6,9.97,9.97,100,65,2.5,11.9,3
Brandon LaFell,WR,NE,@ MIA,18th,4000,2.5,27.4,8.4,10.79,10.79,100,29,2.7,2.7,0.7
Harry Douglas,WR,TEN,@ IND,17th,4000,0.6,19.8,6.3,7.01,7.01,100,0,1.8,3.9,1
Frank Gore,RB,IND,vs TEN,17th,4000,6.2,26.3,12.3,12.87,12.87,100,52,3.2,7.6,1.9
Chiefs,DST,KC,vs OAK,16th,4000,7.7,29,10.9,14.83,14.83,100,30,3.7,13,3.3
Broncos,DST,DEN,vs SD,29th,4000,9.2,26.3,10.8,14.88,14.88,100,41,3.7,6,1.5
Matt Jones,RB,WAS,@ DAL,23rd,3900,0,24.2,9.6,7.84,7.84,100,31,2,,
Jeremy Langford,RB,CHI,vs DET,11th,3900,7.7,21.5,10,12.33,12.33,100,23,3.2,1.4,0.4
Charles Sims,RB,TB,@ CAR,21st,3900,4.2,20.1,11.4,9.48,9.48,100,46,2.4,17.9,4.6
Seahawks,DST,SEA,@ ARI,6th,3900,7.9,23.8,9.9,13.2,13.2,100,29,3.4,15,3.8
Dorial Green-Beckham,WR,TEN,@ IND,17th,3800,7.1,21.2,8.5,11.76,11.76,100,28,3.1,10.1,2.7
Richard Rodgers,TE,GB,vs MIN,29th,3800,6.4,17.5,10.2,10.06,10.06,100,23,2.6,18.9,5
Jay Ajayi,RB,MIA,vs NE,20th,3800,0,28.2,4.7,8.44,8.44,100,36,2.2,0.2,0.1
Shane Vereen,RB,NYG,vs PHI,26th,3800,3.6,21.9,9.9,9.71,9.71,100,24,2.6,14.4,3.8
James Jones,WR,GB,vs MIN,8th,3800,3.7,23.2,12.5,10.16,10.16,100,0,2.7,17.2,4.5
C.J. Anderson,RB,DEN,vs SD,16th,3700,0.5,32.6,10,11.17,11.17,100,29,3,15,4.1
Ameer Abdullah,RB,DET,@ CHI,29th,3700,2.5,14.8,7.4,9.84,9.84,100,0,2.7,6.1,1.6
Rishard Matthews,WR,MIA,vs NE,5th,3700,0,22.7,12.7,7.51,7.51,100,41,2,,
Alfred Blue,RB,HOU,vs JAC,32nd,3700,4.3,20.2,8.7,9.58,9.58,100,0,2.6,14.4,3.9
Marvin Jones,WR,CIN,vs BAL,15th,3700,3.5,31.1,10.9,12.7,12.7,100,26,3.4,8.8,2.4
Kendall Wright,WR,TEN,@ IND,17th,3700,0,24,10,7.38,7.38,100,2,2,,
Rashad Jennings,RB,NYG,vs PHI,26th,3700,6.6,27.3,10.8,13.52,13.52,100,34,3.7,28.6,7.7
Brandon Bolden,RB,NE,@ MIA,31st,3600,6.4,12.4,6.3,8.37,8.37,100,0,2.3,5.6,1.6
Rueben Randle,WR,NYG,vs PHI,26th,3600,4.1,26.3,11.7,11.48,11.48,100,0,3.2,17.9,5
Zach Ertz,TE,PHI,@ NYG,32nd,3600,2.9,29.6,11.8,11.76,11.76,100,22,3.3,27.2,7.6
Joique Bell,RB,DET,@ CHI,29th,3600,0,22.7,8.1,7.5,7.5,100,0,2.1,7.8,2.2
Spencer Ware,RB,KC,vs OAK,7th,3600,0,24.6,10.9,8.17,8.17,100,43,2.3,13.6,3.8
Nelson Agholor,WR,PHI,@ NYG,19th,3600,3.6,15.9,4.3,7.7,7.7,100,35,2.1,4.3,1.2
Ryan Mathews,RB,PHI,@ NYG,28th,3600,3.5,27.5,10,11.52,11.52,100,32,3.2,2.8,0.8
Dontrelle Inman,WR,SD,@ DEN,1st,3600,1.5,24.3,8.4,9.07,9.07,100,29,2.5,5.5,1.5
Panthers,DST,CAR,vs TB,25th,3600,7.3,29.2,10.3,14.55,14.55,100,5,4,12,3.3
Roddy White,WR,ATL,vs NO,22nd,3600,3.8,22,6.6,9.85,9.85,100,0,2.7,2,0.6
James Starks,RB,GB,vs MIN,13th,3600,4.5,19.8,10.8,9.59,9.59,100,22,2.7,7.2,2
Kenny Britt,WR,STL,@ SF,7th,3600,0,21.6,7.8,6.79,6.79,100,45,1.9,11.1,3.1
Alfred Morris,RB,WAS,@ DAL,23rd,3600,2.9,23.9,6.4,9.9,9.9,100,0,2.8,13,3.6
Albert Wilson,WR,KC,vs OAK,24th,3500,1.5,17.7,6.8,6.88,6.88,100,8,2,5.4,1.5
Jerick McKinnon,RB,MIN,@ GB,19th,3500,0.7,19.9,5.2,7.12,7.12,100,26,2,7.8,2.2
David Cobb,RB,TEN,@ IND,22nd,3500,1.5,9.2,3.1,6.16,6.16,100,0,1.8,13.3,3.8
Jamison Crowder,WR,WAS,@ DAL,2nd,3500,0.9,22.8,8.6,8.19,8.19,100,46,2.3,24.9,7.1
Isaiah Crowell,RB,CLE,vs PIT,12th,3500,2.8,23.2,8.8,9.55,9.55,100,48,2.7,5.3,1.5
Jeremy Butler,WR,BAL,@ CIN,9th,3500,0,0,8.4,0,0,100,0,0,11.7,3.3
Davante Adams,WR,GB,vs MIN,8th,3500,1.1,31.7,8.2,11.28,11.28,100,35,3.2,9.4,2.7
Duke Johnson,RB,CLE,vs PIT,12th,3500,4.7,18.5,10.3,9.28,9.28,100,53,2.7,8.5,2.4
Kyle Rudolph,TE,MIN,@ GB,4th,3500,3.2,22.1,8.2,9.49,9.49,100,48,2.7,0,
Steelers,DST,PIT,@ CLE,24th,3500,8.2,23.8,9.3,13.42,13.42,100,17,3.8,19,5.4
Anquan Boldin,WR,SF,vs STL,15th,3500,5.6,25.1,12.6,12.08,12.08,100,39,3.5,18.1,5.2
Malcom Floyd,WR,SD,@ DEN,1st,3500,2,17.6,6.9,7.16,7.16,100,0,2,0,
Donald Brown,RB,SD,@ DEN,4th,3500,4.3,16,7.6,8.18,8.18,100,0,2.3,11.1,3.2
Andre Ellington,RB,ARI,vs SEA,3rd,3500,0,22.4,7.6,5.6,5.6,100,0,1.6,1.9,0.5
Devin Funchess,WR,CAR,vs TB,27th,3400,4.7,18.2,6.9,9.2,9.2,100,27,2.7,27,7.9
Corey Philly Brown,WR,CAR,vs TB,27th,3400,2.5,15.1,7.4,6.67,6.67,100,0,2,8.8,2.6
Brandon Coleman,WR,NO,@ ATL,4th,3400,2.2,13.9,5.5,6.11,6.11,100,34,1.8,13.1,3.9
Mike Wallace,WR,MIN,@ GB,11th,3400,1.4,19.7,6.6,7.51,7.51,100,54,2.2,3.2,0.9
Jason Witten,TE,DAL,vs WAS,27th,3400,3.6,20.7,10.3,9.34,9.34,100,48,2.7,17.8,5.2
Jermaine Kearse,WR,SEA,@ ARI,20th,3300,6.5,20.9,9.4,11.28,11.28,100,21,3.4,12.4,3.8
Terrance Williams,WR,DAL,vs WAS,28th,3300,1.5,20.7,9.8,7.88,7.88,100,20,2.4,28.3,8.6
Seth Roberts,WR,OAK,@ KC,10th,3300,0,8.6,7.2,0,0,100,39,0,5,1.5
Torrey Smith,WR,SF,vs STL,15th,3300,0,21.6,8,6.55,6.55,100,0,2,11.1,3.4
Eddie Royal,WR,CHI,vs DET,14th,3300,1.1,26.3,7.4,9.51,9.51,100,17,2.9,,
Texans,DST,HOU,vs JAC,4th,3300,7.7,21.2,9.4,12.2,12.2,100,24,3.7,29,8.8
Bengals,DST,CIN,vs BAL,23rd,3300,9.5,23.6,8.6,14.21,14.21,100,15,4.3,6,1.8
Cardinals,DST,ARI,vs SEA,2nd,3300,6.5,26.3,10.4,13.09,13.09,100,19,4,-3,
Heath Miller,TE,PIT,@ CLE,12th,3300,3,23.4,8.7,9.84,9.84,100,0,3,10.8,3.3
Marques Colston,WR,NO,@ ATL,4th,3300,3.4,16.3,9.5,7.66,7.66,100,0,2.3,,
Andre Johnson,WR,IND,vs TEN,32nd,3300,0,21.1,7.2,6.68,6.68,100,0,2,14.6,4.4
Jacob Tamme,TE,ATL,vs NO,25th,3300,5,19.1,8.9,9.71,9.71,100,38,2.9,10.1,3.1
Kenny Stills,WR,MIA,vs NE,5th,3200,0.2,20.9,5.9,7.13,7.13,100,34,2.2,2.1,0.7
Ryan Grant,WR,WAS,@ DAL,2nd,3200,0,5.6,5.2,0,0,100,0,0,10.8,3.4
Cole Beasley,WR,DAL,vs WAS,28th,3200,2.7,19.5,8.5,8.3,8.3,100,55,2.6,22.3,7
Patriots,DST,NE,@ MIA,27th,3200,8.9,23.9,8.1,13.94,13.94,100,40,4.4,2,0.6
Lions,DST,DET,@ CHI,20th,3100,6.4,21.1,5.9,11.29,11.29,100,23,3.6,11,3.5
Justin Hardy,WR,ATL,vs NO,22nd,3000,0,8.8,4.5,0,0,100,0,0,7.4,2.5
Chris Hogan,WR,BUF,vs NYJ,25th,3000,0.3,21.9,7.2,7.51,7.51,100,22,2.5,1.6,0.5
Cameron Meredith,WR,CHI,vs DET,14th,3000,0,19.8,3.8,0,0,100,28,0,3.9,1.3
Javontee Herndon,WR,SD,@ DEN,1st,3000,1.9,11.2,5.5,7.48,7.48,100,0,2.5,6.1,2
Chris Thompson,RB,WAS,@ DAL,23rd,3000,2.8,15,7.1,6.85,6.85,100,55,2.3,1.9,0.6
Quincy Enunwa,WR,NYJ,@ BUF,30th,3000,0,18.8,4.9,5.85,5.85,100,39,2,1.5,0.5
Chris Conley,WR,KC,vs OAK,24th,3000,0,6.4,4.8,0,0,100,45,0,4.2,1.4
Quinton Patton,WR,SF,vs STL,15th,3000,0,9.2,4.7,0,0,100,26,0,4.3,1.4
Tyrell Williams,WR,SD,@ DEN,1st,3000,0,14.4,8.5,0,0,100,49,0,17,5.7
Damien Williams,RB,MIA,vs NE,20th,3000,0,9.2,3.3,0,0,100,28,0,7.9,2.6
Jaelen Strong,WR,HOU,vs JAC,31st,3000,2.9,12.2,4.8,5.97,5.97,100,31,2,11.6,3.9
Adam Thielen,WR,MIN,@ GB,11th,3000,0,21.4,3.9,0,0,100,21,0,9.3,3.1
Tre Mason,RB,STL,@ SF,30th,3000,0,25,4,5.75,5.75,100,0,1.9,10.4,3.5
Ka'Deem Carey,RB,CHI,vs DET,11th,3000,4.6,11.5,4.7,6.89,6.89,100,0,2.3,1,0.3
Phillip Dorsett,WR,IND,vs TEN,32nd,3000,0,7.8,4.3,0,0,100,39,0,7.9,2.6
Rashad Ross,WR,WAS,@ DAL,2nd,3000,0,1.6,3,0,0,100,11,0,15.1,5
Marqise Lee,WR,JAC,@ HOU,13th,3000,1.8,19,4.9,7.55,7.55,100,50,2.5,6,2
Bruce Ellington,WR,SF,vs STL,15th,3000,0,10,2.2,0,0,100,0,0,5.4,1.8
Eric Ebron,TE,DET,@ CHI,5th,3000,4.4,18.8,9.3,9.21,9.21,100,54,3.1,13.5,4.5
Darius Jennings,WR,CLE,vs PIT,29th,3000,0,0,8.6,0,0,100,0,0,10.5,3.5
Donteea Dye,WR,TB,@ CAR,21st,3000,0,0,3,0,0,100,0,0,7.1,2.4
Rams,DST,STL,@ SF,22nd,3000,4.9,27.4,8.4,12.42,12.42,100,0,4.1,4,1.3
Jordan Norwood,WR,DEN,vs SD,3rd,3000,0,7.8,4.3,0,0,100,0,0,7.8,2.6
Hakeem Nicks,WR,NYG,vs PHI,26th,3000,0.8,16.1,2.1,5.86,5.86,100,0,2,4.4,1.5
Dwayne Harris,WR,NYG,vs PHI,26th,3000,7.7,14,7.5,9.77,9.77,100,0,3.3,,
Marc Mariani,WR,CHI,vs DET,14th,3000,0,0.6,3.2,0,0,100,0,0,13.7,4.6
Stevan Ridley,RB,NYJ,@ BUF,25th,3000,0,14.8,1.6,0,0,100,0,0,4.9,1.6
Greg Jennings,WR,MIA,vs NE,5th,3000,0,9.6,3.8,0,0,100,0,0,11.4,3.8
Lance Moore,WR,DET,@ CHI,12th,3000,4,12.6,6.8,6.85,6.85,100,0,2.3,,
Jason Avant,WR,KC,vs OAK,24th,3000,0,8.8,2.7,0,0,100,0,0,3.5,1.2
Jerricho Cotchery,WR,CAR,vs TB,27th,3000,2.9,13.1,7.7,6.33,6.33,100,0,2.1,13.2,4.4
Wes Welker,WR,STL,@ SF,7th,3000,0,8.6,3.3,0,0,100,0,0,3.6,1.2
Mike Tolbert,RB,CAR,vs TB,10th,3000,1.4,8.6,,5.75,5.75,100,0,1.9,,
Darrius Heyward-Bey,WR,PIT,@ CLE,16th,3000,0,8.6,5.9,0,0,100,28,0,9.4,3.1
Keshawn Martin,WR,NE,@ MIA,18th,3000,9,12.9,6.9,10.34,10.34,100,0,3.4,1.4,0.5
Jarius Wright,WR,MIN,@ GB,11th,3000,0,14.8,5.3,0,0,100,0,0,4.1,1.4
Vance McDonald,TE,SF,vs STL,15th,3000,2.4,18.9,5.8,7.86,7.86,100,37,2.6,6.7,2.2
Benny Cunningham,RB,STL,@ SF,30th,3000,0,9.2,4.3,0,0,100,0,0,10.2,3.4
Kendall Gaskins,RB,SF,vs STL,15th,3000,1.6,9.4,4.7,6.27,6.27,100,0,2.1,,
Jonathan Grimes,RB,HOU,vs JAC,32nd,3000,2.9,11.6,6.6,5.84,5.84,100,15,1.9,21.4,7.1
Anthony Sherman,RB,KC,vs OAK,7th,3000,0,4.2,1.2,0,0,100,0,0,4.1,1.4
Brian Quick,WR,STL,@ SF,7th,3000,0,13.4,2.2,0,0,100,11,0,4.3,1.4
Roy Helu Jr.,RB,OAK,@ KC,15th,3000,0,8.4,3.3,0,0,100,0,0,4.8,1.6
