Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Travis Kelce,TE,KC,vs CHI,17th,5200,4.3,27.1,12.2,11.92,11.92,100,46,2.3,6.5,1.3
Nick Foles,QB,STL,@ GB,14th,5200,9.6,31.2,9.8,16.83,16.83,100,0,3.2,5.84,1.1
Golden Tate,WR,DET,vs ARI,25th,5200,4.3,31.6,13.2,13.36,13.36,100,0,2.6,15.2,2.9
Colin Kaepernick,QB,SF,@ NYG,30th,5200,8.8,32.5,13.6,16.69,16.69,100,0,3.2,20.78,4
Michael Vick,QB,PIT,@ SD,13th,5100,9.2,27.8,6.3,15.38,15.38,100,0,3,13.52,2.7
Jameis Winston,QB,TB,vs JAC,11th,5100,9.2,26.6,18.6,15.03,15.03,100,71,2.9,15.26,3
Blake Bortles,QB,JAC,@ TB,6th,5100,11.8,30.7,22.3,18.09,18.09,100,70,3.5,32.22,6.3
John Brown,WR,ARI,@ DET,21st,5100,5.5,27.4,14.3,12.82,12.82,100,35,2.5,17.3,3.4
Brandon Weeden,QB,DAL,vs NE,28th,5100,12.4,22.9,11.6,15.86,15.86,100,0,3.1,8.32,1.6
Josh McCown,QB,CLE,@ BAL,7th,5100,9.2,32.3,18.9,16.86,16.86,100,53,3.3,38.48,7.5
Vincent Jackson,WR,TB,vs JAC,13th,5000,7.7,28.1,11,14.5,14.5,100,0,2.9,4.4,0.9
Dan Orlovsky,QB,DET,vs ARI,15th,5000,0,0,5.5,0,0,100,0,0,10.64,2.1
Frank Gore,RB,IND,@ HOU,16th,5000,6.7,26.8,12.3,13.36,13.36,100,57,2.7,15.8,3.2
Brian Hoyer,QB,HOU,vs IND,12th,5000,0,14.4,16.2,0,0,100,55,0,23.88,4.8
Ryan Mallett,QB,HOU,vs IND,12th,5000,6.3,22.8,11,11.84,11.84,100,0,2.4,1,0.2
Martellus Bennett,TE,CHI,@ KC,13th,5000,5.8,31,10.4,14.22,14.22,100,36,2.8,7.2,1.4
Matt Hasselbeck,QB,IND,@ HOU,23rd,5000,10.4,23.3,12.6,14.69,14.69,100,0,2.9,16.22,3.2
Melvin Gordon,RB,SD,vs PIT,6th,4900,1.5,31.2,8,11.37,11.37,100,53,2.3,15.4,3.1
Carlos Hyde,RB,SF,@ NYG,1st,4900,4.2,28.8,12,12.44,12.44,100,56,2.5,16.7,3.4
Ronnie Hillman,RB,DEN,@ OAK,4th,4900,3.6,29.4,10.9,12.15,12.15,100,0,2.5,3.6,0.7
Giovani Bernard,RB,CIN,vs SEA,10th,4800,3,24.3,11.7,10.13,10.13,100,44,2.1,15.1,3.1
Dion Lewis,RB,NE,@ DAL,13th,4800,12,20,17.3,14.65,14.65,100,0,3.1,23.3,4.9
Doug Martin,RB,TB,vs JAC,12th,4700,6.8,21.5,15.6,11.71,11.71,100,42,2.5,39.8,8.5
Michael Crabtree,WR,OAK,vs DEN,11th,4600,3.9,27.6,15,11.85,11.85,100,63,2.6,9.4,2
Percy Harvin,WR,BUF,@ TEN,12th,4600,4.3,29.2,10,12.56,12.56,100,0,2.7,-0.1,
Danny Woodhead,RB,SD,vs PIT,6th,4600,3.8,28.7,15.3,12.12,12.12,100,39,2.6,12.6,2.7
Tyler Eifert,TE,CIN,vs SEA,23rd,4600,3.7,29.2,15,12.24,12.24,100,0,2.7,29,6.3
Duke Johnson,RB,CLE,@ BAL,9th,4600,3.9,17.7,10.3,8.54,8.54,100,58,1.9,13.7,3
Jason Witten,TE,DAL,vs NE,30th,4500,7.1,24.2,10.3,12.81,12.81,100,43,2.8,7.3,1.6
Davante Adams,WR,GB,vs STL,15th,4500,0,27.8,8.2,7.42,7.42,100,0,1.6,,
Julius Thomas,TE,JAC,@ TB,2nd,4500,3.6,29.7,10.4,12.33,12.33,100,18,2.7,4,0.9
Allen Hurns,WR,JAC,@ TB,22nd,4500,6.4,30.4,16.1,14.37,14.37,100,27,3.2,25.6,5.7
DeAngelo Williams,RB,PIT,@ SD,28th,4500,0,25.4,15.4,4.98,4.98,100,47,1.1,2,0.4
Travis Benjamin,WR,CLE,@ BAL,27th,4500,1.8,24.4,13.1,9.35,9.35,100,51,2.1,14.3,3.2
LeGarrette Blount,RB,NE,@ DAL,13th,4500,3.8,29.9,10.5,12.5,12.5,100,49,2.8,7.4,1.6
Rashad Jennings,RB,NYG,vs SF,21st,4500,3,23.7,10.8,9.89,9.89,100,7,2.2,10.7,2.4
T.J. Yeldon,RB,JAC,@ TB,29th,4400,7.2,23,13.5,12.45,12.45,100,57,2.8,17.3,3.9
Anquan Boldin,WR,SF,@ NYG,6th,4400,6.2,25.6,12.6,12.65,12.65,100,39,2.9,27.7,6.3
Chris Johnson,RB,ARI,@ DET,26th,4400,7.3,22.9,11,12.47,12.47,100,0,2.8,13.3,3
Rueben Randle,WR,NYG,vs SF,17th,4400,4.8,27,11.7,12.21,12.21,100,0,2.8,9.2,2.1
Tavon Austin,WR,STL,@ GB,23rd,4300,3.5,20.3,12.5,9.08,9.08,100,45,2.1,10.8,2.5
Marques Colston,WR,NO,@ PHI,31st,4300,5.4,18.2,9.5,9.65,9.65,100,0,2.2,6.6,1.5
Terrance Williams,WR,DAL,vs NE,26th,4300,5.8,25,9.8,12.21,12.21,100,41,2.8,5,1.2
Todd Gurley,RB,STL,@ GB,22nd,4300,9.5,23.9,17.3,14.32,14.32,100,60,3.3,18.9,4.4
David Johnson,RB,ARI,@ DET,26th,4300,0,26.9,13.7,8.46,8.46,100,55,2,12.6,2.9
Tevin Coleman,RB,ATL,vs WAS,7th,4200,0,22.3,4.1,5.49,5.49,100,51,1.3,0.3,0.1
Nelson Agholor,WR,PHI,vs NO,16th,4200,7,19.3,4.3,11.08,11.08,100,58,2.6,1.5,0.4
Darren Sproles,RB,PHI,vs NO,24th,4200,0.5,21.2,10.1,7.36,7.36,100,49,1.8,4.7,1.1
Antonio Gates,TE,SD,vs PIT,15th,4200,3.9,27.3,13.5,11.72,11.72,100,0,2.8,30.2,7.2
Torrey Smith,WR,SF,@ NYG,6th,4200,2,24.5,8,9.48,9.48,100,0,2.3,6.2,1.5
Doug Baldwin,WR,SEA,@ CIN,24th,4200,1.2,28.8,17.4,10.43,10.43,100,49,2.5,10,2.4
Shane Vereen,RB,NYG,vs SF,21st,4200,2.6,20.9,9.9,8.68,8.68,100,46,2.1,25,6
Bishop Sankey,RB,TEN,vs BUF,5th,4200,3,14.4,4.9,6.84,6.84,100,0,1.6,7.3,1.7
Andre Johnson,WR,IND,@ HOU,9th,4100,2.6,24.2,7.2,9.85,9.85,100,0,2.4,25.7,6.3
Isaiah Crowell,RB,CLE,@ BAL,9th,4100,2.8,23.2,8.8,9.59,9.59,100,63,2.3,16.7,4.1
Ameer Abdullah,RB,DET,vs ARI,11th,4100,2.5,15.2,7.4,10.14,10.14,100,0,2.5,2.6,0.6
Charles Clay,TE,BUF,@ TEN,27th,4100,5.8,25,9.6,12.18,12.18,100,0,3,1.7,0.4
Seahawks,DST,SEA,@ CIN,10th,4000,4.6,20.4,9.9,9.85,9.85,100,40,2.5,14,3.5
Kenny Britt,WR,STL,@ GB,23rd,4000,2.3,24.5,7.8,9.71,9.71,100,35,2.4,0,
Matt Jones,RB,WAS,@ ATL,31st,4000,0,24.6,9.6,8.23,8.23,100,37,2.1,10.7,2.7
Leonard Hankerson,WR,ATL,vs WAS,28th,4000,3.3,19.6,11.4,13.08,13.08,100,0,3.3,2.3,0.6
Alfred Morris,RB,WAS,@ ATL,31st,4000,4.2,25.2,6.4,11.15,11.15,100,0,2.8,1.5,0.4
Alfred Blue,RB,HOU,vs IND,20th,3900,0.7,16.6,8.7,6.04,6.04,100,0,1.5,4.3,1.1
Gary Barnidge,TE,CLE,@ BAL,1st,3800,4,17.5,15.4,8.5,8.5,100,47,2.2,30.9,8.1
Kamar Aiken,WR,BAL,vs CLE,10th,3800,7.4,20,12.6,11.55,11.55,100,0,3,11.8,3.1
Cardinals,DST,ARI,@ DET,28th,3800,3.4,23.2,10.4,9.96,9.96,100,36,2.6,14,3.7
Thomas Rawls,RB,SEA,@ CIN,3rd,3800,2.7,29.1,11.7,11.47,11.47,100,0,3,25.9,6.8
Delanie Walker,TE,TEN,vs BUF,11th,3800,2,24.2,16.5,9.41,9.41,100,33,2.5,7.6,2
C.J. Spiller,RB,NO,@ PHI,2nd,3800,6.3,21.3,6.2,11.34,11.34,100,48,3,3.2,0.8
Eddie Royal,WR,CHI,@ KC,32nd,3700,4,29.2,7.4,12.37,12.37,100,47,3.3,,
Eric Ebron,TE,DET,vs ARI,3rd,3700,1.5,15.9,9.3,6.28,6.28,100,58,1.7,,
Marvin Jones,WR,CIN,vs SEA,1st,3700,1,28.6,10.9,10.17,10.17,100,59,2.7,11.1,3
Tre Mason,RB,STL,@ GB,22nd,3700,0,24.4,4,5.2,5.2,100,0,1.4,0.8,0.2
Broncos,DST,DEN,@ OAK,19th,3600,4.4,21.5,10.8,10.1,10.1,100,56,2.8,22,6.1
Reggie Bush,RB,SF,@ NYG,1st,3600,1.6,20.5,1.7,7.87,7.87,100,0,2.2,-0.1,
Danny Amendola,WR,NE,@ DAL,5th,3600,1.4,19.4,11.1,7.42,7.42,100,25,2.1,2.6,0.7
Charles Sims,RB,TB,vs JAC,12th,3600,1.8,17.7,11.4,7.1,7.1,100,56,2,17.6,4.9
Austin Seferian-Jenkins,TE,TB,vs JAC,21st,3600,0,11.4,11.7,3.76,3.76,100,43,1,,
Malcom Floyd,WR,SD,vs PIT,29th,3500,2.4,18,6.9,7.63,7.63,100,0,2.2,7.8,2.2
Roddy White,WR,ATL,vs WAS,28th,3500,2.7,21,6.6,8.79,8.79,100,0,2.5,4.3,1.2
Jamison Crowder,WR,WAS,@ ATL,7th,3500,2.9,24.8,8.6,10.23,10.23,100,41,2.9,16.7,4.8
Antonio Andrews,RB,TEN,vs BUF,5th,3500,6.1,9.4,8.1,7.2,7.2,100,0,2.1,14.4,4.1
Joique Bell,RB,DET,vs ARI,11th,3500,0,21.5,8.1,6.3,6.3,100,0,1.8,,
Jermaine Kearse,WR,SEA,@ CIN,24th,3500,1,15.4,9.4,5.8,5.8,100,14,1.7,11.8,3.4
Ryan Mathews,RB,PHI,vs NO,24th,3500,0.3,24.3,10,8.31,8.31,100,19,2.4,18.6,5.3
James Starks,RB,GB,vs STL,15th,3500,2.5,17.8,10.8,7.56,7.56,100,0,2.2,7.6,2.2
Darrius Heyward-Bey,WR,PIT,@ SD,2nd,3500,3.1,16,5.9,7.44,7.44,100,0,2.1,4.4,1.3
Seth Roberts,WR,OAK,vs DEN,11th,3400,1.4,14.3,7.2,5.71,5.71,100,53,1.7,0,
Tyler Lockett,WR,SEA,@ CIN,24th,3400,0,24.3,10.6,8.09,8.09,100,0,2.4,4.9,1.4
Bills,DST,BUF,@ TEN,7th,3400,3,23,5.7,9.65,9.65,100,48,2.8,8,2.4
Darren McFadden,RB,DAL,vs NE,15th,3400,3.6,17.1,13.4,8.12,8.12,100,0,2.4,16.8,4.9
Dwayne Harris,WR,NYG,vs SF,17th,3400,0,4.2,7.5,0,0,100,0,0,13.2,3.9
Marquess Wilson,WR,CHI,@ KC,32nd,3400,0.7,26.2,7.6,9.24,9.24,100,0,2.7,20.5,6
Ty Montgomery,WR,GB,vs STL,15th,3400,1.4,29,7,10.62,10.62,100,0,3.1,15.9,4.7
Dorial Green-Beckham,WR,TEN,vs BUF,30th,3300,2.4,16.5,8.5,7.08,7.08,100,0,2.1,,
Maxx Williams,TE,BAL,vs CLE,16th,3300,1.9,11.2,5.4,7.47,7.47,100,0,2.3,1,0.3
Terrance West,RB,TEN,vs BUF,5th,3300,0,16.9,3.4,3.51,3.51,100,32,1.1,,
James White,RB,NE,@ DAL,13th,3300,0,17.2,10.5,5.59,5.59,100,17,1.7,,
Chris Thompson,RB,WAS,@ ATL,31st,3300,0,8.2,7.1,0,0,100,53,0,10.8,3.3
Chris Polk,RB,HOU,vs IND,20th,3300,2.3,15.5,4.8,6.69,6.69,100,0,2,4.2,1.3
Dontrelle Inman,WR,SD,vs PIT,29th,3300,0.7,23.5,8.4,8.27,8.27,100,19,2.5,0,
Riley Cooper,WR,PHI,vs NO,16th,3300,0.9,16.2,5.5,6.04,6.04,100,0,1.8,6.2,1.9
Miles Austin,WR,PHI,vs NO,16th,3300,1.5,15,3.8,6.03,6.03,100,0,1.8,0,
Heath Miller,TE,PIT,@ SD,20th,3300,2.8,23.2,8.7,9.57,9.57,100,0,2.9,7.6,2.3
Patriots,DST,NE,@ DAL,12th,3300,4.5,19.5,8.1,9.48,9.48,100,38,2.9,14,4.2
Mohamed Sanu,WR,CIN,vs SEA,1st,3300,0.4,22.9,5.7,7.94,7.94,100,18,2.4,11.9,3.6
Markus Wheaton,WR,PIT,@ SD,2nd,3300,2.9,17.3,9.6,7.66,7.66,100,27,2.3,14.2,4.3
Benny Cunningham,RB,STL,@ GB,22nd,3300,3.7,17.5,4.3,8.32,8.32,100,0,2.5,4.8,1.5
Brandon Coleman,WR,NO,@ PHI,31st,3200,2.9,14.6,5.5,6.82,6.82,100,47,2.1,0,
Phillip Dorsett,WR,IND,@ HOU,9th,3200,4.9,16.6,4.3,8.77,8.77,100,58,2.7,1.9,0.6
Chris Hogan,WR,BUF,@ TEN,12th,3200,0,15.8,7.2,1.37,1.37,100,0,0.4,14.36,4.5
Justin Hunter,WR,TEN,vs BUF,30th,3200,1.1,15.2,6,5.81,5.81,100,0,1.8,7.8,2.4
Ladarius Green,TE,SD,vs PIT,15th,3200,0,17,8.3,4.39,4.39,100,0,1.4,10,3.1
Coby Fleener,TE,IND,@ HOU,7th,3200,0.8,24.2,8.2,8.62,8.62,100,19,2.7,2.9,0.9
Brian Quick,WR,STL,@ GB,23rd,3200,0,19.1,2.2,5.73,5.73,100,35,1.8,2,0.6
Brian Hartline,WR,CLE,@ BAL,27th,3200,3.2,17.3,9.4,7.86,7.86,100,0,2.5,1.5,0.5
Falcons,DST,ATL,vs WAS,22nd,3200,2.3,23,5.7,9.16,9.16,100,0,2.9,12,3.8
Chris Conley,WR,KC,vs CHI,14th,3100,3.1,12.7,4.8,6.28,6.28,100,60,2,1.6,0.5
Robert Woods,WR,BUF,@ TEN,12th,3100,1.8,24,8.7,9.24,9.24,100,16,3,1.6,0.5
Andre Williams,RB,NYG,vs SF,21st,3100,0,19,2.2,6.16,6.16,100,0,2,0,
Cole Beasley,WR,DAL,vs NE,26th,3100,3.8,20.6,8.5,9.36,9.36,100,57,3,8,2.6
Chargers,DST,SD,vs PIT,20th,3100,4.4,20.3,4.8,9.68,9.68,100,22,3.1,5,1.6
Packers,DST,GB,vs STL,15th,3100,3.2,23,7.3,9.83,9.83,100,0,3.2,23,7.4
Josh Huff,WR,PHI,vs NO,16th,3000,0,7.2,5.4,0,0,100,0,0,17.8,5.9
Keith Mumphery,WR,HOU,vs IND,20th,3000,6.9,11.7,1.9,8.5,8.5,100,0,2.8,6.3,2.1
Corey Fuller,WR,DET,vs ARI,25th,3000,0,7.6,2.7,0,0,100,0,0,7.6,2.5
Christine Michael,RB,DAL,vs NE,15th,3000,0,19.8,4,5.41,5.41,100,58,1.8,0.6,0.2
Bennie Fowler,WR,DEN,@ OAK,19th,3000,0,9.4,2.6,0,0,100,0,0,6.6,2.2
Marlon Brown,WR,BAL,vs CLE,10th,3000,5.1,14.8,2.8,8.35,8.35,100,0,2.8,1,0.3
Aaron Dobson,WR,NE,@ DAL,5th,3000,5,8,4.5,6.05,6.05,100,0,2,,
Stedman Bailey,WR,STL,@ GB,23rd,3000,0,19.3,4.5,6.27,6.27,100,0,2.1,10.3,3.4
Cameron Meredith,WR,CHI,@ KC,32nd,3000,0,19.8,3.8,0,0,100,0,0,9.2,3.1
Zach Zenner,RB,DET,vs ARI,11th,3000,0,16.7,2.3,5.3,5.3,100,0,1.8,4.7,1.6
Jaelen Strong,WR,HOU,vs IND,20th,3000,0,8.2,4.8,2.05,2.05,100,11,0.7,19.3,6.4
Khiry Robinson,RB,NO,@ PHI,2nd,3000,0,14.7,8.8,4.29,4.29,100,0,1.4,5.2,1.7
Taylor Gabriel,WR,CLE,@ BAL,27th,3000,0,18.9,4.4,5.73,5.73,100,0,1.9,11.5,3.8
Charcandrick West,RB,KC,vs CHI,18th,3000,0,13.4,10.5,0,0,100,0,0,4.6,1.5
Jeff Janis,WR,GB,vs STL,15th,3000,0.4,10.9,1.1,3.88,3.88,100,0,1.3,,
Willie Snead,WR,NO,@ PHI,31st,3000,1.8,25.5,12.7,9.67,9.67,100,57,3.2,23.1,7.7
Javorius Allen,RB,BAL,vs CLE,25th,3000,0,5.2,9.4,1.65,1.65,100,63,0.6,5.8,1.9
Bruce Ellington,WR,SF,@ NYG,6th,3000,0,10,2.2,0,0,100,0,0,5.9,2
De'Anthony Thomas,WR,KC,vs CHI,14th,3000,0,6.4,4.5,0.6,0.6,100,0,0.2,10.9,3.6
Titans,DST,TEN,vs BUF,5th,3000,4.2,16.8,5.1,8.41,8.41,100,16,2.8,7,2.3
Jared Cook,TE,STL,@ GB,14th,3000,2.3,20,5.5,8.19,8.19,100,0,2.7,1.8,0.6
Jordan Norwood,WR,DEN,@ OAK,19th,3000,0,7.8,4.3,0,0,100,0,0,3.5,1.2
Marcel Reece,RB,OAK,vs DEN,17th,3000,0.9,5.6,,3.76,3.76,100,0,1.3,,
Bryan Walters,WR,JAC,@ TB,22nd,3000,0,9.2,6.8,0,0,100,0,0,10.4,3.5
Fred Jackson,RB,SEA,@ CIN,3rd,3000,0,15.3,5.2,4.7,4.7,100,0,1.6,6.4,2.1
Anthony Dixon,RB,BUF,@ TEN,32nd,3000,5.2,16.9,1.7,9.09,9.09,100,0,3,6.9,2.3
Eagles,DST,PHI,vs NO,16th,3000,1,23.2,7.5,8.39,8.39,100,46,2.8,14,4.7
Lance Moore,WR,DET,vs ARI,25th,3000,0,5.8,6.8,0,0,100,0,0,17.5,5.8
Harry Douglas,WR,TEN,vs BUF,30th,3000,0,18.7,6.3,5.91,5.91,100,0,2,3.7,1.2
Andrew Hawkins,WR,CLE,@ BAL,27th,3000,0,20.4,7,6.8,6.8,100,0,2.3,13.9,4.6
Dexter McCluster,RB,TEN,vs BUF,5th,3000,0,9.7,8.5,3.08,3.08,100,0,1,2.8,0.9
Brandon Bolden,RB,NE,@ DAL,13th,3000,2.4,8.4,6.3,4.39,4.39,100,0,1.5,,
Knile Davis,RB,KC,vs CHI,18th,3000,0,21.7,1.4,5.54,5.54,100,0,1.8,0.2,0.1
Branden Oliver,RB,SD,vs PIT,6th,3000,0,23,5,3.42,3.42,100,0,1.1,,
Marquise Goodwin,WR,BUF,@ TEN,12th,3000,0,11.8,2.2,0,0,100,32,0,4.4,1.5
Theo Riddick,RB,DET,vs ARI,11th,3000,0,19.2,11.3,2.42,2.42,100,44,0.8,21.3,7.1
Roy Helu Jr.,RB,OAK,vs DEN,17th,3000,0,10.3,3.3,1.87,1.87,100,0,0.6,4.8,1.6
Michael Floyd,WR,ARI,@ DET,21st,3000,2.8,26.8,12.5,10.79,10.79,100,22,3.6,2.5,0.8
Jacquizz Rodgers,RB,CHI,@ KC,8th,3000,0,16.2,1.2,5.03,5.03,100,0,1.7,0.3,0.1
Ravens,DST,BAL,vs CLE,23rd,2900,4.3,19,5.4,9.24,9.24,100,35,3.2,3,1
Richard Rodgers,TE,GB,vs STL,15th,2900,5.7,16.8,10.2,9.42,9.42,100,33,3.2,10.5,3.6
Zach Ertz,TE,PHI,vs NO,29th,2900,0,25.9,11.8,8.1,8.1,100,25,2.8,11,3.8
Dwayne Allen,TE,IND,@ HOU,7th,2900,0.1,20.8,2.8,6.97,6.97,100,15,2.4,3.1,1.1
Colts,DST,IND,@ HOU,29th,2900,3.4,20.2,7.6,9,9,100,0,3.1,6,2.1
Giants,DST,NYG,vs SF,32nd,2900,2.9,23.6,7.1,9.84,9.84,100,0,3.4,2,0.7
Larry Donnell,TE,NYG,vs SF,25th,2900,1.7,22.1,7.9,8.53,8.53,100,0,2.9,15.5,5.3
Marcedes Lewis,TE,JAC,@ TB,2nd,2900,0,11.6,2.6,3.57,3.57,100,32,1.2,0,
Texans,DST,HOU,vs IND,30th,2800,4.6,18.2,9.4,9.15,9.15,100,46,3.3,0,
Chiefs,DST,KC,vs CHI,25th,2800,2.4,23.7,10.9,9.5,9.5,100,31,3.4,11,3.9
Steelers,DST,PIT,@ SD,11th,2800,3.2,18.8,9.3,8.42,8.42,100,0,3,13,4.6
Bengals,DST,CIN,vs SEA,21st,2800,4.9,19,8.6,9.59,9.59,100,33,3.4,6,2.1
