Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Danny Amendola,WR,NE,@ HOU,3rd,5200,13.5,31.5,11.1,19.47,19.47,100,0,3.7,10.6,2
Matt Hasselbeck,QB,IND,@ JAC,29th,5200,12.7,25.6,12.6,16.97,16.97,100,0,3.3,10.08,1.9
Teddy Bridgewater,QB,MIN,@ ARI,8th,5100,7.5,25.5,13.7,13.53,13.53,100,0,2.7,19.7,3.9
Charcandrick West,RB,KC,vs SD,16th,5100,7.6,27.7,10.5,14.32,14.32,100,0,2.8,5.4,1.1
Jordan Reed,TE,WAS,@ CHI,3rd,5100,5.2,31,18,13.78,13.78,100,49,2.7,30,5.9
Blaine Gabbert,QB,SF,@ CLE,22nd,5100,8.8,31.3,18,16.33,16.33,100,44,3.2,13.66,2.7
Kirk Cousins,QB,WAS,@ CHI,14th,5100,9.8,31.4,20.5,17.01,17.01,100,67,3.3,25.3,5
Matt Cassel,QB,DAL,@ GB,26th,5100,10.6,25.6,9.2,15.59,15.59,100,0,3.1,4.16,0.8
Jay Cutler,QB,CHI,vs WAS,20th,5100,12,33.6,16.8,19.16,19.16,100,33,3.8,23.1,4.5
Alex Smith,QB,KC,vs SD,19th,5100,12.3,29.7,17.6,18.12,18.12,100,61,3.6,14.64,2.9
Sam Bradford,QB,PHI,vs BUF,21st,5100,8.5,26.2,16.2,14.37,14.37,100,59,2.8,13.18,2.6
AJ McCarron,QB,CIN,vs PIT,30th,5000,0,0,8.3,0,0,100,0,0,18,3.6
Travis Benjamin,WR,CLE,vs SF,5th,5000,6.7,29.2,13.1,14.18,14.18,100,30,2.8,8.1,1.6
Johnny Manziel,QB,CLE,vs SF,2nd,5000,14.2,25.6,12.1,18.01,18.01,100,0,3.6,15.3,3.1
Darren McFadden,RB,DAL,@ GB,6th,5000,10.1,23.6,13.4,14.56,14.56,100,0,2.9,14.1,2.8
Gary Barnidge,TE,CLE,vs SF,4th,5000,7.5,21,15.4,12.01,12.01,100,43,2.4,19.4,3.9
Case Keenum,QB,STL,vs DET,4th,5000,0,16,9.3,0,0,100,42,0,4.16,0.8
Jimmy Clausen,QB,BAL,vs SEA,9th,5000,5.7,24.6,9.3,12,12,100,0,2.4,9.76,2
Nick Foles,QB,STL,vs DET,4th,5000,5.2,26.8,9.8,12.43,12.43,100,49,2.5,,
Chris Ivory,RB,NYJ,vs TEN,19th,5000,8.1,26.1,14.2,14.1,14.1,100,29,2.8,14.7,2.9
DeMarco Murray,RB,PHI,vs BUF,25th,5000,6.2,27.8,12.6,13.4,13.4,100,67,2.7,5.7,1.1
T.J. Yeldon,RB,JAC,vs IND,7th,4900,9.8,25.7,13.5,15.08,15.08,100,43,3.1,7.3,1.5
DeSean Jackson,WR,WAS,@ CHI,10th,4800,7.4,32.3,12.1,15.74,15.74,100,28,3.3,6.3,1.3
Shaun Draughn,RB,SF,@ CLE,14th,4800,8.6,30.6,7.1,15.95,15.95,100,0,3.3,7.1,1.5
Latavius Murray,RB,OAK,@ DEN,18th,4800,5.2,31.6,13.2,14.03,14.03,100,50,2.9,2.7,0.6
LeGarrette Blount,RB,NE,@ HOU,4th,4800,4.2,30.3,10.5,12.89,12.89,100,46,2.7,5.3,1.1
Ronnie Hillman,RB,DEN,vs OAK,24th,4700,4.1,29.8,10.9,12.65,12.65,100,0,2.7,13.1,2.8
Brandon LaFell,WR,NE,@ HOU,3rd,4700,6.8,31.7,8.4,15.06,15.06,100,21,3.2,8.2,1.7
Travis Kelce,TE,KC,vs SD,29th,4700,5.7,28.5,12.2,13.33,13.33,100,49,2.8,4.8,1
Eddie Lacy,RB,GB,vs DAL,13th,4700,2.9,28.4,10.1,11.4,11.4,100,8,2.4,24.8,5.3
Jeremy Hill,RB,CIN,vs PIT,8th,4600,5.2,30.4,10.8,13.58,13.58,100,29,3,4.4,1
Antonio Gates,TE,SD,@ KC,5th,4600,4.8,28.2,13.5,12.63,12.63,100,26,2.7,13.6,3
Stevie Johnson,WR,SD,@ KC,21st,4600,8.3,27.2,12.5,14.58,14.58,100,0,3.2,,
Kamar Aiken,WR,BAL,vs SEA,15th,4600,10.7,23.3,12.6,14.86,14.86,100,2,3.2,14,3
Donte Moncrief,WR,IND,@ JAC,28th,4600,6.8,32,11.2,15.2,15.2,100,36,3.3,8.2,1.8
John Brown,WR,ARI,vs MIN,20th,4500,9.3,31.2,14.3,16.64,16.64,100,1,3.7,17.8,4
Spencer Ware,RB,KC,vs SD,16th,4500,2.9,27.5,10.9,11.13,11.13,100,48,2.5,5.2,1.2
Jason Witten,TE,DAL,@ GB,30th,4500,3.9,21,10.3,9.59,9.59,100,49,2.1,9,2
Vincent Jackson,WR,TB,vs NO,30th,4500,9.3,29.7,11,16.12,16.12,100,0,3.6,1.5,0.3
Doug Baldwin,WR,SEA,@ BAL,7th,4500,6.8,34.4,17.4,15.96,15.96,100,43,3.5,32.2,7.2
Golden Tate,WR,DET,@ STL,15th,4500,7.3,34.6,13.2,16.41,16.41,100,34,3.6,28.5,6.3
Jeremy Langford,RB,CHI,vs WAS,23rd,4400,7.4,21.2,10,11.98,11.98,100,30,2.7,9.4,2.1
Danny Woodhead,RB,SD,@ KC,11th,4400,4.4,29.3,15.3,12.67,12.67,100,39,2.9,4.3,1
Benjamin Watson,TE,NO,@ TB,10th,4400,8.6,17.6,12.3,11.6,11.6,100,0,2.6,14,3.2
Stefon Diggs,WR,MIN,@ ARI,12th,4400,4.6,34.4,11.9,14.55,14.55,100,44,3.3,3.2,0.7
Willie Snead,WR,NO,@ TB,16th,4400,0,22.1,12.7,6.27,6.27,100,42,1.4,22.2,5
Frank Gore,RB,IND,@ JAC,29th,4300,3.8,23.9,12.3,10.47,10.47,100,52,2.4,6.9,1.6
James Starks,RB,GB,vs DAL,13th,4300,4.7,20,10.8,9.82,9.82,100,30,2.3,26.3,6.1
David Johnson,RB,ARI,vs MIN,27th,4300,8.4,36,13.7,17.65,17.65,100,67,4.1,17.3,4
Davante Adams,WR,GB,vs DAL,11th,4200,4.8,35.4,8.2,14.98,14.98,100,37,3.6,3.2,0.8
Marvin Jones,WR,CIN,vs PIT,31st,4200,6.9,34.5,10.9,16.1,16.1,100,30,3.8,12.1,2.9
Julius Thomas,TE,JAC,vs IND,25th,4200,3.5,29.6,10.4,12.19,12.19,100,4,2.9,16.4,3.9
C.J. Anderson,RB,DEN,vs OAK,24th,4200,1.9,34,10,12.59,12.59,100,29,3,,
James Jones,WR,GB,vs DAL,11th,4100,6.3,25.8,12.5,12.84,12.84,100,0,3.1,8.9,2.2
Kendall Wright,WR,TEN,@ NYJ,26th,4100,3.5,28.4,10,11.83,11.83,100,13,2.9,,
Tavon Austin,WR,STL,vs DET,4th,4100,7.4,24.2,12.5,12.98,12.98,100,45,3.2,8.9,2.2
Giovani Bernard,RB,CIN,vs PIT,8th,4100,4.6,25.9,11.7,11.72,11.72,100,44,2.9,9.7,2.4
James White,RB,NE,@ HOU,4th,4100,5.6,23,10.5,11.42,11.42,100,44,2.8,14,3.4
Tevin Coleman,RB,ATL,@ CAR,1st,4000,0,23,4.1,6.16,6.16,100,41,1.5,1.5,0.4
DeVante Parker,WR,MIA,vs NYG,18th,4000,10.1,29.3,12.1,16.46,16.46,100,44,4.1,3.6,0.9
Shane Vereen,RB,NYG,@ MIA,31st,4000,4.3,22.6,9.9,10.44,10.44,100,46,2.6,2,0.5
Pierre Garcon,WR,WAS,@ CHI,10th,4000,5.6,26.6,11.6,12.64,12.64,100,42,3.2,10.2,2.6
Anquan Boldin,WR,SF,@ CLE,29th,4000,9.2,28.7,12.6,15.66,15.66,100,40,3.9,4.2,1.1
Richard Rodgers,TE,GB,vs DAL,21st,3900,6.8,17.9,10.2,10.46,10.46,100,23,2.7,7.3,1.9
Melvin Gordon,RB,SD,@ KC,11th,3800,0,28.9,8,9.11,9.11,100,55,2.4,10.3,2.7
Scott Chandler,TE,NE,@ HOU,12th,3800,5.6,22.4,6.1,11.2,11.2,100,0,2.9,,
Duke Johnson,RB,CLE,vs SF,15th,3800,6.4,20.2,10.3,10.95,10.95,100,54,2.9,9.4,2.5
Alfred Blue,RB,HOU,vs NE,17th,3800,4.3,20.2,8.7,9.6,9.6,100,0,2.5,,
Michael Floyd,WR,ARI,vs MIN,20th,3800,6.4,30.4,12.5,14.45,14.45,100,13,3.8,24.2,6.4
Brian Hartline,WR,CLE,vs SF,5th,3700,6.8,20.9,9.4,11.47,11.47,100,0,3.1,21.7,5.9
Dorial Green-Beckham,WR,TEN,@ NYJ,26th,3700,8.3,22.4,8.5,13,13,100,36,3.5,8.3,2.2
Brandon Coleman,WR,NO,@ TB,16th,3700,4.6,16.3,5.5,8.47,8.47,100,36,2.3,6.2,1.7
Ted Ginn Jr.,WR,CAR,vs ATL,2nd,3700,6.5,25.4,12.5,12.81,12.81,100,39,3.5,29.5,8
Kyle Rudolph,TE,MIN,@ ARI,17th,3600,3.2,22.1,8.2,9.49,9.49,100,44,2.6,12.7,3.5
Malcom Floyd,WR,SD,@ KC,21st,3600,4.9,20.5,6.9,10.05,10.05,100,0,2.8,8.6,2.4
Antonio Andrews,RB,TEN,@ NYJ,3rd,3600,8,11.3,8.1,9.12,9.12,100,0,2.5,8.04,2.2
Matt Jones,RB,WAS,@ CHI,30th,3600,1.5,26.1,9.6,9.74,9.74,100,31,2.7,10.6,2.9
Ameer Abdullah,RB,DET,@ STL,15th,3600,2.4,14.4,7.4,9.59,9.59,100,0,2.7,6.4,1.8
Cecil Shorts III,WR,HOU,vs NE,14th,3600,6.8,25.7,10.1,13.14,13.14,100,0,3.7,2.9,0.8
Terrance Williams,WR,DAL,@ GB,27th,3600,3.8,23,9.8,10.17,10.17,100,11,2.8,6.8,1.9
Theo Riddick,RB,DET,@ STL,15th,3600,3.9,29.1,11.3,12.31,12.31,100,48,3.4,13.2,3.7
Markus Wheaton,WR,PIT,@ CIN,6th,3600,4.8,19.2,9.6,9.63,9.63,100,16,2.7,10.5,2.9
Chris Polk,RB,HOU,vs NE,17th,3600,2.3,15.5,4.8,6.73,6.73,100,0,1.9,6.8,1.9
Rashad Jennings,RB,NYG,@ MIA,31st,3600,2,22.7,10.8,8.92,8.92,100,41,2.5,12.2,3.4
Devin Funchess,WR,CAR,vs ATL,2nd,3600,6.6,20.1,6.9,11.06,11.06,100,32,3.1,5.5,1.5
Seahawks,DST,SEA,@ BAL,28th,3500,7.2,23.1,9.9,12.5,12.5,100,38,3.6,12,3.4
Bilal Powell,RB,NYJ,vs TEN,19th,3500,0,25.4,12.3,7.19,7.19,100,0,2.1,19.2,5.5
Patriots,DST,NE,@ HOU,20th,3500,6.3,21.3,8.1,11.3,11.3,100,26,3.2,15,4.3
Cardinals,DST,ARI,vs MIN,27th,3500,6.2,26,10.4,12.8,12.8,100,20,3.7,10,2.9
Darren Sproles,RB,PHI,vs BUF,25th,3500,3.9,24.6,10.1,10.81,10.81,100,38,3.1,12.5,3.6
Tyler Lockett,WR,SEA,@ BAL,7th,3500,3.1,27.4,10.6,11.21,11.21,100,0,3.2,31.4,9
Robert Woods,WR,BUF,@ PHI,32nd,3500,0.5,22.7,8.7,7.91,7.91,100,34,2.3,18.6,5.3
Rueben Randle,WR,NYG,@ MIA,25th,3500,4.1,26.3,11.7,11.48,11.48,100,0,3.3,16.8,4.8
Cole Beasley,WR,DAL,@ GB,27th,3500,2.4,19.2,8.5,7.96,7.96,100,57,2.3,5.5,1.6
Robert Turbin,RB,DAL,@ GB,6th,3500,0,12.3,3.5,4.07,4.07,100,23,1.2,11.1,3.2
Charles Clay,TE,BUF,@ PHI,16th,3500,1.8,21,9.6,8.15,8.15,100,0,2.3,1.9,0.5
Torrey Smith,WR,SF,@ CLE,29th,3500,1.7,24.2,8,9.21,9.21,100,0,2.6,2.7,0.8
Alfred Morris,RB,WAS,@ CHI,30th,3500,2.4,23.4,6.4,9.45,9.45,100,0,2.7,8.4,2.4
Kenny Britt,WR,STL,vs DET,4th,3500,0,22.2,7.8,7.45,7.45,100,50,2.1,5.5,1.6
Harry Douglas,WR,TEN,@ NYJ,26th,3500,2.2,21.4,6.3,8.57,8.57,100,0,2.4,9.5,2.7
Ryan Mathews,RB,PHI,vs BUF,25th,3400,0,22.8,10,6.82,6.82,100,30,2,6.2,1.8
Jacob Tamme,TE,ATL,@ CAR,9th,3400,5.7,19.8,8.9,10.38,10.38,100,38,3.1,6.6,1.9
Panthers,DST,CAR,vs ATL,26th,3400,4.9,26.8,10.3,12.2,12.2,100,0,3.6,23,6.8
Jermaine Kearse,WR,SEA,@ BAL,7th,3400,2.9,17.3,9.4,7.72,7.72,100,25,2.3,14.4,4.2
Charles Sims,RB,TB,vs NO,32nd,3400,4.6,20.5,11.4,9.87,9.87,100,56,2.9,13.4,3.9
Isaiah Crowell,RB,CLE,vs SF,15th,3400,0.2,20.6,8.8,6.98,6.98,100,48,2.1,31.4,9.2
Broncos,DST,DEN,vs OAK,15th,3400,7.4,24.5,10.8,13.1,13.1,100,50,3.9,4,1.2
David Cobb,RB,TEN,@ NYJ,3rd,3300,1.3,7.8,3.1,5.22,5.22,100,0,1.6,0.1,0
Bengals,DST,CIN,vs PIT,5th,3300,5.1,19.2,8.6,9.8,9.8,100,11,3,3,0.9
Andre Johnson,WR,IND,@ JAC,28th,3300,3.7,25.3,7.2,10.9,10.9,100,0,3.3,4.9,1.5
Marcel Reece,RB,OAK,@ DEN,18th,3300,0.8,4.7,,3.13,3.13,100,0,0.9,,
Chris Givens,WR,BAL,vs SEA,15th,3300,6.9,16.5,4.5,10.08,10.08,100,0,3.1,0,
Kyle Juszczyk,RB,BAL,vs SEA,2nd,3300,0.9,5.6,,3.73,3.73,100,0,1.1,,
Joique Bell,RB,DET,@ STL,15th,3300,0,21.2,8.1,5.99,5.99,100,0,1.8,9.5,2.9
Crockett Gillmore,TE,BAL,vs SEA,22nd,3300,5.2,15.4,10.1,8.59,8.59,100,19,2.6,,
Andre Williams,RB,NYG,@ MIA,31st,3300,0,18.2,2.2,5.44,5.44,100,0,1.6,0.3,0.1
Jamison Crowder,WR,WAS,@ CHI,10th,3300,4.1,26,8.6,11.4,11.4,100,54,3.5,2.3,0.7
Mike Wallace,WR,MIN,@ ARI,12th,3300,1.4,19.7,6.6,7.5,7.5,100,59,2.3,13.2,4
Terron Ward,RB,ATL,@ CAR,1st,3200,0.9,7.8,3.2,3.19,3.19,100,28,1,,
Roddy White,WR,ATL,@ CAR,17th,3200,2.1,20.4,6.6,8.16,8.16,100,0,2.6,7.5,2.3
Josh Huff,WR,PHI,vs BUF,24th,3200,3.2,14,5.4,6.78,6.78,100,23,2.1,4.8,1.5
Kenny Stills,WR,MIA,vs NYG,18th,3200,0,20.5,5.9,6.74,6.74,100,26,2.1,12.9,4
Brandon Bolden,RB,NE,@ HOU,4th,3200,6.4,12.4,6.3,8.45,8.45,100,0,2.6,5.1,1.6
Dontrelle Inman,WR,SD,@ KC,21st,3200,2.5,25.2,8.4,10.05,10.05,100,25,3.1,,
Dwayne Harris,WR,NYG,@ MIA,25th,3200,7.9,14.2,7.5,10.04,10.04,100,0,3.1,9.1,2.8
Jerricho Cotchery,WR,CAR,vs ATL,2nd,3200,3.1,13.3,7.7,6.5,6.5,100,0,2,3,0.9
Heath Miller,TE,PIT,@ CIN,18th,3200,1.7,22.1,8.7,8.5,8.5,100,0,2.7,16.8,5.3
Jets,DST,NYJ,vs TEN,23rd,3200,5.2,18.1,7.1,9.5,9.5,100,0,3,11,3.4
Chiefs,DST,KC,vs SD,31st,3200,4.5,25.8,10.9,11.6,11.6,100,31,3.6,14,4.4
Packers,DST,GB,vs DAL,29th,3200,4.4,24.2,7.3,11,11,100,0,3.4,8,2.5
Nelson Agholor,WR,PHI,vs BUF,24th,3200,2.4,14.6,4.3,6.45,6.45,100,34,2,15.2,4.8
Seth Roberts,WR,OAK,@ DEN,1st,3200,0,8.6,7.2,0,0,100,48,0,10,3.1
Martellus Bennett,TE,CHI,vs WAS,7th,3100,0,25.1,10.4,8.26,8.26,100,24,2.7,,
Chris Hogan,WR,BUF,@ PHI,32nd,3000,0,21.1,7.2,6.73,6.73,100,17,2.2,4,1.3
Daniel Brown,WR,BAL,vs SEA,15th,3000,0,7.4,3.1,0,0,100,50,0,9.7,3.2
Andre Holmes,WR,OAK,@ DEN,1st,3000,0,20.2,4.5,6.36,6.36,100,0,2.1,,
Quinton Patton,WR,SF,@ CLE,29th,3000,0,9.2,4.7,0,0,100,29,0,9.6,3.2
Jay Ajayi,RB,MIA,vs NYG,20th,3000,0,26.6,4.7,6.8,6.8,100,37,2.3,1.5,0.5
Corey Philly Brown,WR,CAR,vs ATL,2nd,3000,3,15.6,7.4,7.17,7.17,100,0,2.4,9.8,3.3
TJ Jones,WR,DET,@ STL,15th,3000,0,6.4,2.8,0,0,100,59,0,7.3,2.4
Javontee Herndon,WR,SD,@ KC,21st,3000,2.4,14.2,5.5,9.48,9.48,100,0,3.2,9.7,3.2
Andrew Turzilli,WR,TEN,@ NYJ,26th,3000,0,0,4.5,0,0,100,0,0,4.5,1.5
Juwan Thompson,RB,DEN,vs OAK,24th,3000,1.9,13.6,2,5.8,5.8,100,0,1.9,6.9,2.3
Albert Wilson,WR,KC,vs SD,9th,3000,0.8,17,6.8,6.24,6.24,100,28,2.1,18.7,6.2
Rashad Ross,WR,WAS,@ CHI,10th,3000,0,1.6,3,0,0,100,11,0,4.7,1.6
Jeff Janis,WR,GB,vs DAL,11th,3000,2.5,13,1.1,5.99,5.99,100,0,2,0,
Matt Asiata,RB,MIN,@ ARI,9th,3000,0,20.2,2.9,4.82,4.82,100,9,1.6,5,1.7
Charles Johnson,WR,MIN,@ ARI,12th,3000,0.1,17.2,3.6,5.85,5.85,100,0,2,,
Jaron Brown,WR,ARI,vs MIN,20th,3000,1.4,16.4,3.1,6.38,6.38,100,17,2.1,1.1,0.4
Jarius Wright,WR,MIN,@ ARI,12th,3000,0,14.8,5.3,0,0,100,0,0,9.1,3
Stepfan Taylor,RB,ARI,vs MIN,27th,3000,0,15.6,1.2,4.97,4.97,100,0,1.7,1.4,0.5
Jerick McKinnon,RB,MIN,@ ARI,9th,3000,0,16.4,5.2,3.55,3.55,100,12,1.2,1.8,0.6
Damien Williams,RB,MIA,vs NYG,20th,3000,0,12.2,3.3,3.01,3.01,100,31,1,3.1,1
Marqise Lee,WR,JAC,vs IND,22nd,3000,2.1,19.2,4.9,7.85,7.85,100,47,2.6,3.1,1
Adam Humphries,WR,TB,vs NO,30th,3000,0,12.2,5.4,0,0,100,28,0,7.6,2.5
Bradley Marquez,WR,STL,vs DET,4th,3000,0,2.2,2.4,0,0,100,0,0,6.2,2.1
Rashad Greene,WR,JAC,vs IND,22nd,3000,0,1.8,5.1,0,0,100,0,0,8.8,2.9
Eric Ebron,TE,DET,@ STL,15th,3000,4,18.4,9.3,8.81,8.81,100,57,2.9,5.7,1.9
Devin Smith,WR,NYJ,vs TEN,19th,3000,1.3,8.1,3.6,5.38,5.38,100,0,1.8,0,
Jeremy Butler,WR,BAL,vs SEA,15th,3000,0,0,8.4,0,0,100,0,0,14.2,4.7
Cody Latimer,WR,DEN,vs OAK,13th,3000,5.6,10.6,2.6,7.25,7.25,100,0,2.4,-0.4,
Brian Quick,WR,STL,vs DET,4th,3000,0.6,20.7,2.2,7.26,7.26,100,21,2.4,,
Marc Mariani,WR,CHI,vs WAS,23rd,3000,0,0.6,3.2,0,0,100,0,0,5.7,1.9
Jordan Norwood,WR,DEN,vs OAK,13th,3000,1.9,13.6,4.3,5.81,5.81,100,0,1.9,1.5,0.5
Mike Tolbert,RB,CAR,vs ATL,26th,3000,1.5,8.7,,5.83,5.83,100,0,1.9,,
Riley Cooper,WR,PHI,vs BUF,24th,3000,1.1,16.4,5.5,6.22,6.22,100,0,2.1,5.8,1.9
Fred Jackson,RB,SEA,@ BAL,21st,3000,0,10.6,5.2,0,0,100,0,0,3.3,1.1
